filtro;tp;sl;protecao_pct;trades;gains;losses;protegidos;timeouts;fim_dados;positivos;negativos;taxa_gain_pct;taxa_sem_loss_pct;resultado_total;media_trade;profit_factor;drawdown_max;maior_seq_losses;tempo_medio_s;sinais_ignorados_posicao_aberta
AJUSTE_GE_8;1800;2000;0.7;185;81;79;13;12;0;86;86;43,78378378378378;57,2972972972973;-12525,0;-67,70270270270271;0,9234062070019875;-34700,0;5;1498,0216216216215;20
AJUSTE_EQ_12;1800;2500;0.6;130;63;48;11;8;0;64;55;48,46153846153846;63,07692307692308;-12650,0;-97,3076923076923;0,8996628990680151;-23800,0;4;518,1769230769231;11
AJUSTE_EQ_12;1200;1800;SEM_PROTECAO;134;74;53;0;7;0;74;60;55,223880597014926;60,44776119402985;-12675,0;-94,58955223880596;0,8750923872875093;-19400,0;4;474,3880597014925;7
AJUSTE_GE_8;1800;2000;0.8;184;82;80;10;12;0;87;87;44,56521739130435;56,52173913043478;-12725,0;-69,15760869565217;0,923123395257514;-30900,0;5;1507,7391304347825;21
AJUSTE_EQ_12;2000;2900;0.5;125;58;43;16;8;0;59;50;46,4;65,6;-14000,0;-112,0;0,8929458994456126;-27650,0;4;563,304;16
AJUSTE_EQ_12;1200;2000;0.8;135;75;49;4;7;0;75;56;55,55555555555556;63,7037037037037;-14075,0;-104,25925925925925;0,8647609896709104;-20125,0;4;460,02962962962965;6
AJUSTE_GE_8;1400;2000;0.5;194;99;75;10;10;0;103;81;51,03092783505155;61,34020618556701;-14100,0;-72,68041237113403;0,9088263821532493;-33150,0;4;1400,6134020618556;11
TODAS;1400;2000;0.5;295;155;112;12;16;0;161;122;52,54237288135593;62,03389830508475;-14300,0;-48,47457627118644;0,9390451832907076;-41900,0;5;1108,864406779661;29
AJUSTE_EQ_12;2000;2500;0.6;126;57;49;12;8;0;58;56;45,23809523809524;61,111111111111114;-14550,0;-115,47619047619048;0,8868364767645344;-26175,0;4;551,9206349206349;15
AJUSTE_GE_8;1400;2000;0.6;194;99;75;9;11;0;103;82;51,03092783505155;61,34020618556701;-14975,0;-77,19072164948453;0,9037132293843434;-34025,0;4;1400,6134020618556;11
AJUSTE_EQ_12;2000;2500;0.7;126;58;50;10;8;0;59;57;46,03174603174603;60,317460317460316;-15050,0;-119,44444444444444;0,8851802403204272;-24700,0;4;554,8888888888889;15
AJUSTE_GE_8;2000;2200;0.5;182;74;74;22;12;0;79;81;40,65934065934066;59,34065934065934;-15125,0;-83,1043956043956;0,9101440665379474;-39700,0;4;1531,0164835164835;23
TODAS;1800;2200;0.5;280;127;110;25;18;0;135;120;45,357142857142854;60,714285714285715;-15700,0;-56,07142857142857;0,93784639746635;-42500,0;5;1182,2107142857142;44
TODAS;2000;2200;0.8;264;118;113;14;19;0;126;124;44,696969696969695;57,196969696969695;-15875,0;-60,13257575757576;0,9389833765734602;-44000,0;5;1270,2992424242425;60
AJUSTE_EQ_12;2000;2500;0.8;126;58;50;9;9;0;59;58;46,03174603174603;60,317460317460316;-16025,0;-127,18253968253968;0,8786444528587656;-25675,0;4;555,6190476190476;15
AJUSTE_EQ_12;1800;3200;0.5;130;65;39;17;8;1;66;47;50,0;70,0;-16075,0;-123,65384615384616;0,8799028763541278;-25350,0;4;576,0307692307692;11
TODAS;1800;2200;0.6;276;128;111;19;18;0;136;121;46,3768115942029;59,78260869565217;-16100,0;-58,333333333333336;0,9368131868131868;-43025,0;5;1197,981884057971;48
AJUSTE_EQ_12;1200;2200;0.5;137;77;47;7;6;0;77;53;56,2043795620438;65,69343065693431;-16200,0;-118,24817518248175;0,850828729281768;-22325,0;4;450,73722627737226;4
AJUSTE_EQ_12;1200;2200;0.6;137;77;47;7;6;0;77;53;56,2043795620438;65,69343065693431;-16200,0;-118,24817518248175;0,850828729281768;-22325,0;4;450,73722627737226;4
AJUSTE_EQ_12;1600;3200;0.7;131;75;40;6;9;1;77;48;57,25190839694657;69,46564885496183;-16250,0;-124,04580152671755;0,8814301349872309;-24125,0;4;563,6412213740458;10
AJUSTE_EQ_12;1600;3200;0.6;132;75;40;8;8;1;76;48;56,81818181818182;69,6969696969697;-16275,0;-123,29545454545455;0,8812477198102883;-24150,0;4;553,6060606060606;9
AJUSTE_GE_8;1600;2000;0.8;189;91;80;7;11;0;95;87;48,148148148148145;57,67195767195767;-16475,0;-87,16931216931216;0,9004682072194533;-36050,0;5;1435,5132275132275;16
AJUSTE_GE_8;1600;2200;0.5;191;92;74;15;10;0;96;80;48,167539267015705;61,2565445026178;-16800,0;-87,95811518324608;0,8996715437444013;-35575,0;4;1410,4659685863874;14
AJUSTE_EQ_12;1600;2900;0.5;134;72;44;11;7;0;73;50;53,73134328358209;67,16417910447761;-16825,0;-125,55970149253731;0,8733057228915663;-24775,0;4;500,9850746268657;7
AJUSTE_EQ_12;1400;2200;SEM_PROTECAO;133;74;52;0;7;0;74;59;55,6390977443609;60,902255639097746;-16875,0;-126,8796992481203;0,8599294459431417;-22200,0;4;481,81954887218046;8
AJUSTE_EQ_12;2000;3200;0.7;121;59;41;11;10;0;62;48;48,760330578512395;66,11570247933884;-17050,0;-140,9090909090909;0,8757967583318157;-25500,0;4;644,801652892562;20
AJUSTE_EQ_12;1200;2200;0.7;137;77;47;6;7;0;77;54;56,2043795620438;65,69343065693431;-17075,0;-124,63503649635037;0,8440283169673441;-23200,0;4;450,73722627737226;4
AJUSTE_GE_8;1200;1800;0.5;195;102;76;7;10;0;106;82;52,30769230769231;61,02564102564103;-17100,0;-87,6923076923077;0,8791092258748674;-34150,0;4;1397,4717948717948;10
AJUSTE_GE_8;1200;1800;0.6;195;102;76;7;10;0;106;82;52,30769230769231;61,02564102564103;-17100,0;-87,6923076923077;0,8791092258748674;-34150,0;4;1397,4717948717948;10
AJUSTE_GE_8;1600;2000;SEM_PROTECAO;188;93;82;0;13;0;98;90;49,46808510638298;56,38297872340426;-17200,0;-91,48936170212765;0,8991202346041056;-30775,0;5;1456,0053191489362;17
AJUSTE_GE_8;1800;2000;SEM_PROTECAO;184;85;85;0;14;0;91;93;46,19565217391305;53,80434782608695;-17250,0;-93,75;0,9022662889518414;-30225,0;6;1526,679347826087;21
AJUSTE_GE_8;1800;2200;0.5;187;81;74;20;12;0;86;81;43,31550802139037;60,42780748663102;-17325,0;-92,6470588235294;0,8970741125798307;-35900,0;4;1477,2032085561498;18
AJUSTE_EQ_12;1400;2500;0.5;137;75;47;9;6;0;75;53;54,74452554744526;65,69343065693431;-17700,0;-129,1970802919708;0,8557457212713936;-25725,0;4;458,8540145985401;4
TODAS;1400;2000;0.6;294;154;113;11;16;0;160;123;52,38095238095238;61,564625850340136;-17700,0;-60,204081632653065;0,9251901944209636;-45300,0;5;1113,312925170068;30
AJUSTE_GE_8;1200;1800;0.7;195;102;76;6;11;0;106;83;52,30769230769231;61,02564102564103;-17975,0;-92,17948717948718;0,873704549446689;-35025,0;4;1397,4717948717948;10
AJUSTE_EQ_12;2000;3200;0.8;121;59;41;10;11;0;62;49;48,760330578512395;66,11570247933884;-18025,0;-148,96694214876032;0,8696202531645569;-26475,0;4;645,5619834710744;20
TODAS;1800;2200;0.7;276;128;112;18;18;0;136;122;46,3768115942029;59,42028985507246;-18300,0;-66,30434782608695;0,9287937743190662;-45225,0;5;1200,1376811594203;48
AJUSTE_GE_8;1400;2000;0.7;192;98;76;7;11;0;102;83;51,041666666666664;60,416666666666664;-18375,0;-95,703125;0,883351848912871;-37425,0;5;1418,03125;13
AJUSTE_EQ_12;1400;2500;0.6;137;75;47;8;7;0;75;54;54,74452554744526;65,69343065693431;-18575,0;-135,5839416058394;0,8496864252478252;-26600,0;4;458,8540145985401;4
TODAS;1600;2200;0.5;286;143;110;17;16;0;149;120;50,0;61,53846153846154;-19000,0;-66,43356643356644;0,9247822644497229;-46725,0;5;1133,6118881118882;38
AJUSTE_EQ_12;1600;2500;0.8;132;70;50;4;8;0;71;57;53,03030303030303;62,121212121212125;-19050,0;-144,3181818181818;0,8546633606713714;-25275,0;4;504,4848484848485;9
AJUSTE_EQ_12;2000;3200;0.6;122;58;41;13;10;0;61;48;47,540983606557376;66,39344262295081;-19050,0;-156,14754098360655;0,8612274631214715;-27500,0;4;634,5491803278688;19
AJUSTE_EQ_12;1800;3200;0.6;127;65;40;12;9;1;67;48;51,181102362204726;68,50393700787401;-19250,0;-151,5748031496063;0,8595403137541043;-28525,0;4;593,8188976377953;14
AJUSTE_EQ_12;1800;2500;0.7;129;62;50;9;8;0;63;57;48,06201550387597;61,24031007751938;-19450,0;-150,7751937984496;0,8516116727064658;-25175,0;4;527,1007751937984;12
AJUSTE_EQ_12;1800;2900;0.5;131;63;44;16;8;0;64;51;48,091603053435115;66,41221374045801;-19500,0;-148,85496183206106;0,8541238077426594;-28850,0;4;529,0916030534352;10
TODAS;1400;2000;0.8;290;154;114;6;16;0;160;124;53,10344827586207;60,689655172413794;-19700,0;-67,93103448275862;0,9174350377200335;-48700,0;5;1129,951724137931;34
AJUSTE_EQ_12;2000;2900;0.7;122;58;45;10;9;0;60;52;47,540983606557376;63,114754098360656;-19775,0;-162,09016393442624;0,8552077613033132;-28525,0;4;593,6475409836065;19
AJUSTE_EQ_12;1600;2500;SEM_PROTECAO;132;71;51;0;10;0;73;59;53,78787878787879;61,36363636363637;-19875,0;-150,5681818181818;0,8522853957636566;-24650,0;4;521,030303030303;9
AJUSTE_EQ_12;1800;2500;0.8;129;63;51;7;8;0;64;58;48,83720930232558;60,46511627906977;-20150,0;-156,2015503875969;0,8491484184914841;-25700,0;4;530,0;12
AJUSTE_GE_8;1400;2000;0.8;191;98;77;5;11;0;102;84;51,30890052356021;59,68586387434555;-20375,0;-106,67539267015707;0,87227707255916;-39425,0;5;1427,9005235602094;14
AJUSTE_EQ_12;1200;2200;0.8;135;76;48;4;7;0;76;55;56,2962962962963;64,44444444444444;-20475,0;-151,66666666666666;0,816655473472129;-26325,0;4;461,52592592592595;6
AJUSTE_EQ_12;2000;2500;SEM_PROTECAO;124;60;54;0;10;0;62;62;48,38709677419355;56,45161290322581;-20500,0;-165,32258064516128;0,8556846180922211;-30150,0;7;578,983870967742;17
AJUSTE_EQ_12;2000;2900;0.8;122;58;45;9;10;0;60;53;47,540983606557376;63,114754098360656;-20750,0;-170,08196721311475;0,8491457651762996;-29500,0;4;594,4016393442623;19
AJUSTE_GE_8;1200;1800;0.8;193;101;77;4;11;0;105;84;52,33160621761658;60,10362694300518;-20975,0;-108,67875647668394;0,8544666088464874;-38025,0;5;1414,7668393782383;12
TODAS;1400;2000;0.7;292;153;114;9;16;0;159;124;52,397260273972606;60,95890410958904;-21100,0;-72,26027397260275;0,9115674769488684;-48700,0;5;1122,7979452054794;32
TODAS;1600;2200;0.7;282;143;111;12;16;0;149;121;50,709219858156025;60,638297872340424;-21200,0;-75,177304964539;0,9167974882260597;-50525,0;5;1151,014184397163;42
AJUSTE_EQ_12;1200;2000;SEM_PROTECAO;133;74;52;0;7;0;74;59;55,6390977443609;60,902255639097746;-21275,0;-159,9624060150376;0,8067226890756303;-24125,0;4;474,9248120300752;8
TODAS;1200;1800;0.5;298;161;115;7;15;0;166;125;54,02684563758389;61,40939597315436;-21450,0;-71,97986577181209;0,9009923840295407;-43900,0;6;1104,5671140939598;26
AJUSTE_GE_8;1600;2200;0.6;189;91;75;12;11;0;95;82;48,148148148148145;60,317460317460316;-21475,0;-113,62433862433862;0,8740653863069932;-40250,0;4;1428,2698412698412;16
AJUSTE_EQ_12;1400;3200;0.5;135;79;39;9;7;1;80;46;58,51851851851852;71,11111111111111;-21600,0;-160,0;0,8375634517766497;-28075,0;4;522,5703703703704;6
AJUSTE_GE_8;1800;2200;0.6;184;81;76;15;12;0;86;83;44,02173913043478;58,69565217391305;-21725,0;-118,07065217391305;0,8742220292372268;-40300,0;4;1502,5760869565217;21
AJUSTE_EQ_12;2000;2900;0.6;123;57;45;12;9;0;59;52;46,34146341463415;63,41463414634146;-21775,0;-177,03252032520325;0,8405637927878455;-30525,0;4;583,8943089430894;18
AJUSTE_EQ_12;1600;2900;0.7;131;71;45;6;9;0;73;52;54,19847328244275;65,64885496183206;-22175,0;-169,27480916030535;0,8376349990847519;-30125,0;4;522,5114503816794;10
AJUSTE_EQ_12;1600;2900;0.6;132;71;45;8;8;0;72;52;53,78787878787879;65,9090909090909;-22200,0;-168,1818181818182;0,8374519494783086;-30150,0;4;512,6969696969697;9
AJUSTE_EQ_12;1800;2900;0.6;128;63;45;11;9;0;65;52;49,21875;64,84375;-22375,0;-174,8046875;0,8361706022332052;-31725,0;4;545,734375;13
AJUSTE_EQ_12;1400;2500;0.8;134;74;48;4;8;0;75;55;55,223880597014926;64,17910447761194;-22450,0;-167,53731343283582;0,8219313900456078;-29400,0;4;479,2313432835821;7
AJUSTE_EQ_12;1400;3200;0.6;135;79;39;8;8;1;80;47;58,51851851851852;71,11111111111111;-22475,0;-166,4814814814815;0,8320881583862533;-28950,0;4;522,5703703703704;6
AJUSTE_EQ_12;1400;2500;0.7;135;74;48;6;7;0;74;55;54,81481481481482;64,44444444444444;-22475,0;-166,4814814814815;0,8217330953797343;-29425,0;4;469,76296296296294;6
AJUSTE_EQ_12;1600;3200;SEM_PROTECAO;129;75;42;0;11;1;78;51;58,13953488372093;67,44186046511628;-22575,0;-175,0;0,8436904967976459;-25650,0;4;595,1627906976744;12
TODAS;1600;2200;0.6;284;142;111;15;16;0;148;121;50,0;60,91549295774648;-22800,0;-80,28169014084507;0,9105180533751962;-50525,0;5;1143,5105633802816;40
AJUSTE_GE_8;1600;2200;0.7;188;91;76;10;11;0;95;83;48,40425531914894;59,57446808510638;-23675,0;-125,93085106382979;0,8629324070053553;-42450,0;4;1438,3510638297873;17
AJUSTE_GE_8;2000;2200;0.6;180;73;77;18;12;0;78;84;40,55555555555556;57,22222222222222;-23725,0;-131,80555555555554;0,864370444476204;-44100,0;4;1553,9944444444445;25
AJUSTE_GE_8;2000;2200;0.7;179;74;78;15;12;0;79;85;41,340782122905026;56,42458100558659;-23925,0;-133,65921787709496;0,8649258997882852;-39900,0;4;1564,36312849162;26
AJUSTE_EQ_12;1800;2500;SEM_PROTECAO;129;65;54;0;10;0;67;62;50,3875968992248;58,13953488372093;-23975,0;-185,85271317829458;0,8312214009151707;-29525,0;7;552,4186046511628;12
AJUSTE_EQ_12;1600;3200;0.8;130;74;42;4;9;1;76;50;56,92307692307692;67,6923076923077;-24250,0;-186,53846153846155;0,8309515510630882;-27325,0;4;572,9384615384615;11
TODAS;1200;1800;0.6;297;160;116;6;15;0;165;126;53,872053872053876;60,94276094276094;-24450,0;-82,32323232323232;0,8880750743877317;-46900,0;6;1108,9562289562289;27
TODAS;1200;1800;0.7;297;160;116;6;15;0;165;126;53,872053872053876;60,94276094276094;-24450,0;-82,32323232323232;0,8880750743877317;-46900,0;6;1108,9562289562289;27
AJUSTE_GE_8;2000;2000;SEM_PROTECAO;179;77;89;0;13;0;82;97;43,01675977653631;50,279329608938546;-25300,0;-141,34078212290504;0,8628726287262872;-38475,0;6;1575,608938547486;26
TODAS;1600;2200;0.8;282;143;113;10;16;0;149;123;50,709219858156025;59,9290780141844;-25600,0;-90,78014184397163;0,9012345679012346;-52725,0;5;1154,0248226950355;42
AJUSTE_EQ_12;1800;3200;0.8;125;65;42;8;9;1;67;50;52,0;66,4;-25650,0;-205,2;0,8211920529801324;-29925,0;4;612,352;16
TODAS;2000;2200;SEM_PROTECAO;261;120;120;0;21;0;129;132;45,97701149425287;54,02298850574713;-26025,0;-99,71264367816092;0,9056552474170745;-47150,0;7;1295,6206896551723;63
TODAS;1400;2000;SEM_PROTECAO;289;155;118;0;16;0;161;128;53,63321799307958;59,16955017301038;-26300,0;-91,00346020761246;0,8933495539334956;-49300,0;5;1138,453287197232;35
AJUSTE_GE_8;1400;2000;SEM_PROTECAO;189;98;80;0;11;0;102;87;51,851851851851855;57,67195767195767;-26375,0;-139,55026455026456;0,8406585107989729;-38625,0;5;1447,6878306878307;16
AJUSTE_EQ_12;2000;2900;SEM_PROTECAO;119;60;49;0;10;0;63;56;50,42016806722689;58,8235294117647;-26475,0;-222,47899159663865;0,8220766129032258;-35225,0;7;609,9495798319327;22
AJUSTE_GE_8;1400;2200;0.5;193;99;74;10;10;0;103;80;51,295336787564764;61,6580310880829;-26900,0;-139,3782383419689;0,8393550313526426;-40750,0;4;1407,5906735751296;12
AJUSTE_EQ_12;1400;2900;0.5;135;75;44;9;7;0;76;50;55,55555555555556;67,4074074074074;-27025,0;-200,1851851851852;0,7964984939759037;-33575,0;4;484,2;6
AJUSTE_EQ_12;1400;3200;0.8;132;78;40;4;9;1;80;48;59,09090909090909;69,6969696969697;-27050,0;-204,92424242424244;0,8026267785479752;-33525,0;4;544,4166666666666;9
AJUSTE_EQ_12;1400;3200;0.7;133;78;40;6;8;1;79;48;58,64661654135338;69,92481203007519;-27075,0;-203,57142857142858;0,8024443633710324;-33550,0;4;534,6015037593985;8
TODAS;1800;2200;0.8;274;128;116;12;18;0;136;126;46,715328467153284;57,66423357664234;-27100,0;-98,9051094890511;0,8980436418359669;-47425,0;5;1212,4744525547446;50
TODAS;2000;2500;0.6;259;115;102;23;19;0;124;112;44,4015444015444;60,61776061776062;-27275,0;-105,3088803088803;0,8973079819277109;-61300,0;5;1285,5598455598456;65
AJUSTE_GE_8;2000;2200;0.8;179;75;80;11;13;0;80;88;41,899441340782126;55,3072625698324;-27300,0;-152,51396648044692;0,8504109589041096;-39275,0;5;1569,122905027933;26
AJUSTE_EQ_12;1800;3200;0.7;126;64;42;10;9;1;66;50;50,79365079365079;66,66666666666667;-27450,0;-217,85714285714286;0,8086441268734751;-31725,0;4;603,6507936507936;15
TODAS;1200;1800;0.8;295;159;117;4;15;0;164;127;53,898305084745765;60,33898305084746;-27450,0;-93,05084745762711;0,8753688989784336;-49900,0;6;1118,3152542372882;29
AJUSTE_GE_8;1400;2200;0.6;193;99;74;9;11;0;103;81;51,295336787564764;61,6580310880829;-27775,0;-143,9119170984456;0,8349918312787762;-41625,0;4;1407,5906735751296;12
AJUSTE_EQ_12;1600;2900;SEM_PROTECAO;129;71;47;0;11;0;74;55;55,03875968992248;63,565891472868216;-27900,0;-216,27906976744185;0,8053714684339031;-31350,0;4;553,3023255813954;12
AJUSTE_EQ_12;1400;2900;0.6;135;75;44;8;8;0;76;51;55,55555555555556;67,4074074074074;-27900,0;-206,66666666666666;0,7912848326164205;-34450,0;4;484,2;6
AJUSTE_GE_8;1800;2200;0.7;183;80;78;13;12;0;85;85;43,71584699453552;57,377049180327866;-27925,0;-152,59562841530055;0,8423429781227947;-42500,0;4;1514,103825136612;22
AJUSTE_EQ_12;2000;3200;SEM_PROTECAO;118;61;46;0;11;0;65;53;51,69491525423729;61,016949152542374;-28150,0;-238,5593220338983;0,8170890188434048;-36600,0;7;660,1610169491526;23
AJUSTE_EQ_12;1800;2900;0.8;126;63;47;7;9;0;65;54;50,0;62,698412698412696;-28175,0;-223,61111111111111;0,802107111501317;-32825,0;4;563,2619047619048;15
AJUSTE_EQ_12;1200;2200;SEM_PROTECAO;133;75;51;0;7;0;75;58;56,390977443609025;61,65413533834587;-28275,0;-212,593984962406;0,7609384908053266;-30725,0;4;476,54135338345867;8
AJUSTE_GE_8;1800;2200;0.8;182;81;79;10;12;0;86;86;44,505494505494504;56,59340659340659;-28325,0;-155,63186813186815;0,8420465635020215;-38500,0;4;1524,0824175824175;23
TODAS;2000;2500;0.5;261;114;102;27;18;0;122;112;43,67816091954023;60,91954022988506;-29300,0;-112,26053639846744;0,889683734939759;-61325,0;5;1272,6168582375478;63
AJUSTE_GE_8;1200;1800;SEM_PROTECAO;192;100;81;0;11;0;104;88;52,083333333333336;57,8125;-29375,0;-152,99479166666666;0,8058813811333223;-44025,0;5;1429,8229166666667;13
AJUSTE_EQ_12;1600;2900;0.8;130;70;47;4;9;0;72;54;53,84615384615385;63,84615384615385;-29575,0;-227,5;0,7922739244951712;-33025,0;4;531,4;11
TODAS;1200;1800;SEM_PROTECAO;294;160;119;0;15;0;165;129;54,42176870748299;59,523809523809526;-29850,0;-101,53061224489795;0,8666517757426848;-53500,0;6;1124,9285714285713;30
AJUSTE_EQ_12;1400;2500;SEM_PROTECAO;133;74;51;0;8;0;75;58;55,6390977443609;61,65413533834587;-29950,0;-225,18796992481202;0,7757813962193524;-33000,0;4;490,406015037594;8
AJUSTE_EQ_12;1800;2900;0.7;127;62;47;9;9;0;64;54;48,818897637795274;62,99212598425197;-29975,0;-236,0236220472441;0,7894644424934153;-34625,0;4;555,0157480314961;14
TODAS;2000;2500;0.7;258;116;104;19;19;0;125;114;44,96124031007752;59,689922480620154;-30275,0;-117,34496124031008;0,8881189948263118;-56800,0;5;1292,9418604651162;66
AJUSTE_EQ_12;1200;2500;0.5;137;77;47;7;6;0;77;53;56,2043795620438;65,69343065693431;-30300,0;-221,16788321167883;0,7530562347188264;-35850,0;4;456,45985401459853;4
AJUSTE_EQ_12;1200;2500;0.6;137;77;47;7;6;0;77;53;56,2043795620438;65,69343065693431;-30300,0;-221,16788321167883;0,7530562347188264;-35850,0;4;456,45985401459853;4
TODAS;1600;2200;SEM_PROTECAO;280;145;117;0;18;0;152;128;51,785714285714285;58,214285714285715;-31125,0;-111,16071428571429;0,8842829259224835;-49450,0;5;1171,0214285714285;44
AJUSTE_EQ_12;1200;2500;0.7;137;77;47;6;7;0;77;54;56,2043795620438;65,69343065693431;-31175,0;-227,55474452554745;0,7477240542180862;-36725,0;4;456,45985401459853;4
AJUSTE_GE_8;1400;2200;0.7;191;98;75;7;11;0;102;82;51,30890052356021;60,73298429319372;-31375,0;-164,2670157068063;0,8160093827884475;-45225,0;4;1425,235602094241;14
AJUSTE_GE_8;1600;2200;0.8;187;90;79;7;11;0;94;86;48,1283422459893;57,75401069518717;-31875,0;-170,45454545454547;0,822250104558762;-45050,0;4;1450,6470588235295;18
AJUSTE_EQ_12;1400;3200;SEM_PROTECAO;131;79;42;0;9;1;81;50;60,30534351145038;67,93893129770993;-32050,0;-244,65648854961833;0,7765772046009063;-34325,0;4;558,0229007633587;10
AJUSTE_EQ_12;1400;2900;0.8;132;74;45;4;9;0;76;52;56,06060606060606;65,9090909090909;-32175,0;-243,75;0,7644151565074135;-38725,0;4;505,2651515151515;9
AJUSTE_EQ_12;1400;2900;0.7;133;74;45;6;8;0;75;52;55,6390977443609;66,16541353383458;-32200,0;-242,10526315789474;0,7642321069009702;-38750,0;4;495,65413533834584;8
AJUSTE_GE_8;1200;2000;0.5;195;102;76;7;10;0;106;82;52,30769230769231;61,02564102564103;-32300,0;-165,64102564102564;0,7938078518991382;-45550,0;4;1397,5333333333333;10
AJUSTE_GE_8;1200;2000;0.6;195;102;76;7;10;0;106;82;52,30769230769231;61,02564102564103;-32300,0;-165,64102564102564;0,7938078518991382;-45550,0;4;1397,5333333333333;10
AJUSTE_EQ_12;1800;2900;SEM_PROTECAO;125;65;50;0;10;0;68;57;52,0;60,0;-32850,0;-262,8;0,7834541858932103;-37500,0;7;576,856;16
AJUSTE_GE_8;1600;2200;SEM_PROTECAO;186;92;81;0;13;0;97;89;49,46236559139785;56,45161290322581;-33000,0;-177,41935483870967;0,8213318895506226;-39975,0;5;1471,5698924731182;19
TODAS;1800;2200;SEM_PROTECAO;274;132;122;0;20;0;141;133;48,175182481751825;55,47445255474452;-33025,0;-120,52919708029196;0,8820430395571033;-47400,0;6;1223,8357664233577;50
AJUSTE_GE_8;1200;2000;0.7;195;102;76;6;11;0;106;83;52,30769230769231;61,02564102564103;-33175,0;-170,12820512820514;0,7893985081733058;-46425,0;4;1397,5333333333333;10
AJUSTE_GE_8;1400;2200;0.8;190;98;76;5;11;0;102;83;51,578947368421055;60,0;-33575,0;-176,71052631578948;0,8056158633666233;-47425,0;4;1435,1947368421052;15
AJUSTE_GE_8;1800;2200;SEM_PROTECAO;182;84;84;0;14;0;90;92;46,15384615384615;53,84615384615385;-33850,0;-185,98901098901098;0,8230527966544694;-43025,0;6;1543,565934065934;23
AJUSTE_EQ_12;1800;3200;SEM_PROTECAO;124;67;46;0;10;1;70;54;54,03225806451613;62,903225806451616;-34425,0;-277,6209677419355;0,7805577689243028;-38700,0;7;627,3145161290323;17
TODAS;1400;2200;0.5;294;155;111;12;16;0;161;121;52,72108843537415;62,244897959183675;-34500,0;-117,34693877551021;0,8645996860282574;-52300,0;5;1112,8945578231292;30
AJUSTE_EQ_12;1200;2500;0.8;135;76;48;4;7;0;76;55;56,2962962962963;64,44444444444444;-34875,0;-258,3333333333333;0,7233789411064843;-40425,0;4;467,3333333333333;6
AJUSTE_EQ_12;1200;3200;0.5;135;81;39;7;7;1;82;46;60,0;71,11111111111111;-35000,0;-259,25925925925924;0,7367926301936454;-40075,0;4;519,8666666666667;6
AJUSTE_EQ_12;1200;3200;0.6;135;81;39;7;7;1;82;46;60,0;71,11111111111111;-35000,0;-259,25925925925924;0,7367926301936454;-40075,0;4;519,8666666666667;6
AJUSTE_EQ_12;1200;3200;0.7;135;81;39;6;8;1;82;47;60,0;71,11111111111111;-35875,0;-265,74074074074076;0,731976092641016;-40950,0;4;519,8666666666667;6
AJUSTE_GE_8;1200;2000;0.8;193;101;77;4;11;0;105;84;52,33160621761658;60,10362694300518;-36375,0;-188,47150259067357;0,7719793135872121;-49625,0;5;1414,8290155440413;12
AJUSTE_EQ_12;1400;2900;SEM_PROTECAO;131;75;47;0;9;0;77;54;57,25190839694657;64,12213740458016;-36575,0;-279,19847328244276;0,7431079894644425;-38925,0;4;518,4809160305343;10
AJUSTE_GE_8;2000;2200;SEM_PROTECAO;176;76;86;0;14;0;82;94;43,18181818181818;51,13636363636363;-36975,0;-210,08522727272728;0,8110628513030148;-48150,0;6;1607,3579545454545;29
TODAS;1800;2500;0.6;269;126;105;19;19;0;135;115;46,84014869888476;60,96654275092937;-37975,0;-141,17100371747213;0,8609483705602343;-58500,0;5;1225,825278810409;55
TODAS;1400;2200;0.6;293;154;112;11;16;0;160;122;52,55972696245734;61,774744027303754;-38100,0;-130,03412969283278;0,8517509727626459;-55900,0;5;1117,372013651877;31
TODAS;2000;2500;0.8;257;116;107;14;20;0;125;118;45,13618677042802;58,36575875486381;-38750,0;-150,77821011673151;0,8611484368001433;-60275,0;5;1301,9455252918287;67
AJUSTE_GE_8;2000;2500;0.5;179;72;73;22;12;0;77;80;40,22346368715084;59,21787709497207;-38825,0;-216,89944134078212;0,7935115011301689;-59000,0;4;1560,2122905027934;26
AJUSTE_EQ_12;1200;2900;0.5;135;77;44;7;7;0;78;50;57,03703703703704;67,4074074074074;-39625,0;-293,51851851851853;0,7016189759036144;-44775,0;4;481,77037037037036;6
AJUSTE_EQ_12;1200;2900;0.6;135;77;44;7;7;0;78;50;57,03703703703704;67,4074074074074;-39625,0;-293,51851851851853;0,7016189759036144;-44775,0;4;481,77037037037036;6
AJUSTE_GE_8;1600;2500;0.5;188;90;73;15;10;0;94;79;47,87234042553192;61,170212765957444;-39700,0;-211,17021276595744;0,7878706919583222;-54175,0;4;1436,340425531915;17
TODAS;1800;2500;0.5;273;125;105;25;18;0;133;115;45,78754578754579;61,53846153846154;-39800,0;-145,78754578754578;0,8542658366898572;-58525,0;5;1208,025641025641;51
AJUSTE_GE_8;1400;2200;SEM_PROTECAO;188;98;79;0;11;0;102;86;52,12765957446808;57,97872340425532;-40175,0;-213,6968085106383;0,7759654259026907;-46825,0;4;1455,2978723404256;17
AJUSTE_EQ_12;1200;3200;0.8;133;80;40;4;8;1;81;48;60,150375939849624;69,92481203007519;-40275,0;-302,81954887218046;0,7061291499452754;-45350,0;4;531,8571428571429;8
