dna_id,tipo_causa_stop,classe_dna,sequencia,stops_associados,dias_com_stop,motores_com_stop,lados_com_stop,hora_mais_frequente,concentracao_hora_pct,classe_certificacao,score_certificacao_v1_1,precisao_pct,recall_sensibilidade_pct,f1_score,mcc,lift_classe_alvo,wilson_95_inferior_classe_alvo_pct,profit_factor_classe_alvo_r,expectancia_classe_alvo_r,cobertura_historia_media_pct,previsoes,score_estabilidade
DNA_A158C44E2462,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,8,4,1,1,1,25.0,D_REJEITADO,47.90840153454167,66.66666666666666,1.1315417256011315,0.022253129346314328,0.0028159106115776362,1.0193305044790193,39.06175873976138,2.0,0.3333333333333333,57.04365079365079,12,72.96386136700845
DNA_DC1EF7E69080,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,8,3,1,1,13,25.0,D_REJEITADO,33.315629261139975,66.66666666666666,1.1315417256011315,0.022253129346314328,0.0028159106115776362,1.0193305044790193,39.06175873976138,2.0,0.3333333333333333,55.47619047619048,12,0.0
DNA_E3E076C0C2A8,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_SUBIU,7,4,1,1,10,28.57142857142857,D_REJEITADO,64.24574987674347,100.0,0.9900990099009901,0.0196078431372549,0.05871823240358324,1.5289957567185288,64.56611570247934,inf,1.0,54.08163265306122,7,93.71428571428572
DNA_39BF79999921,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU,7,4,1,2,11,28.57142857142857,D_REJEITADO,64.24574987674347,100.0,0.9900990099009901,0.0196078431372549,0.05871823240358324,1.5289957567185288,64.56611570247934,inf,1.0,61.98979591836735,7,93.71428571428572
DNA_E29FF0440092,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_SUBIU,7,2,1,2,20,28.57142857142857,D_REJEITADO,61.96003559102919,100.0,0.9900990099009901,0.0196078431372549,0.05871823240358324,1.5289957567185288,64.56611570247934,inf,1.0,35.238095238095234,7,82.28571428571428
DNA_8CCDCFA5D8AB,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,7,2,1,1,17,28.57142857142857,D_REJEITADO,61.96003559102919,100.0,0.9900990099009901,0.0196078431372549,0.05871823240358324,1.5289957567185288,64.56611570247934,inf,1.0,44.336734693877546,7,82.28571428571428
DNA_02DCDED28577,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,7,3,1,1,11,28.57142857142857,D_REJEITADO,61.96003559102919,100.0,0.9900990099009901,0.0196078431372549,0.05871823240358324,1.5289957567185288,64.56611570247934,inf,1.0,37.61904761904761,7,82.28571428571428
DNA_D00849C63E60,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ESTAVEL,7,3,1,1,4,14.285714285714285,D_REJEITADO,61.96003559102919,100.0,0.9900990099009901,0.0196078431372549,0.05871823240358324,1.5289957567185288,64.56611570247934,inf,1.0,80.0,7,82.28571428571428
DNA_0DB4B4CC9BFE,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_ESTAVEL,7,3,1,1,9,28.57142857142857,D_REJEITADO,57.02503911212086,87.5,0.9900990099009901,0.019580419580419582,0.04011163129201622,1.3378712871287128,52.91051942301385,7.0,0.75,27.976190476190474,8,83.85786437626905
DNA_EF361E9CFF98,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,7,3,1,1,2,14.285714285714285,D_REJEITADO,55.32798283727315,87.5,0.9900990099009901,0.019580419580419582,0.04011163129201622,1.3378712871287128,52.91051942301385,7.0,0.75,55.3125,8,75.37258300203048
DNA_2AA78FEE2F3D,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,7,3,1,1,1,14.285714285714285,D_REJEITADO,55.02503911212086,87.5,0.9900990099009901,0.019580419580419582,0.04011163129201622,1.3378712871287128,52.91051942301385,7.0,0.75,41.964285714285715,8,73.85786437626905
DNA_CE50009D9771,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,CAMPANHA_ENTRADAS_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,7,2,2,1,11,28.57142857142857,D_REJEITADO,54.07568845908927,87.5,0.9900990099009901,0.019580419580419582,0.04011163129201622,1.3378712871287128,52.91051942301385,7.0,0.75,31.25,8,69.11111111111111
DNA_B7901F5FE041,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ESTAVEL,7,3,1,1,4,14.285714285714285,D_REJEITADO,53.32798283727315,87.5,0.9900990099009901,0.019580419580419582,0.04011163129201622,1.3378712871287128,52.91051942301385,7.0,0.75,80.0,8,65.37258300203048
DNA_99AF8EE48A0A,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU,7,3,1,1,1,14.285714285714285,D_REJEITADO,51.69170577878753,87.5,0.9900990099009901,0.019580419580419582,0.04011163129201622,1.3378712871287128,52.91051942301385,7.0,0.75,74.25595238095238,8,57.19119770960239
DNA_280552AE4D03,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,7,3,1,2,2,14.285714285714285,D_REJEITADO,40.25346623686705,87.5,0.9900990099009901,0.019580419580419582,0.04011163129201622,1.3378712871287128,52.91051942301385,7.0,0.75,59.4047619047619,8,0.0
DNA_220F5CDB9A4C,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ESTAVEL,7,3,2,1,16,42.85714285714285,D_REJEITADO,52.73697717934354,77.77777777777779,0.9900990099009901,0.019553072625698324,0.023837589218812273,1.1892189218921891,45.25833436728054,3.5,0.5555555555555556,49.20634920634921,9,81.13073594545968
DNA_5E0BA78DB821,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,7,4,1,1,13,28.57142857142857,D_REJEITADO,46.94273966568471,77.77777777777779,0.9900990099009901,0.019553072625698324,0.023837589218812273,1.1892189218921891,45.25833436728054,3.5,0.5555555555555556,42.65873015873015,9,52.159548377165535
DNA_945CCA561EB6,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_SUBIU,7,3,1,1,14,28.57142857142857,D_REJEITADO,45.73365309929734,77.77777777777779,0.9900990099009901,0.019553072625698324,0.023837589218812273,1.1892189218921891,45.25833436728054,3.5,0.5555555555555556,52.85714285714286,9,46.114115545228685
DNA_9D0C557BE9C4,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_POS > CAMPANHA_ENTRADAS_CAIU,7,3,1,1,11,42.85714285714285,D_REJEITADO,37.868075927339675,77.77777777777779,0.9900990099009901,0.019553072625698324,0.023837589218812273,1.1892189218921891,45.25833436728054,3.5,0.5555555555555556,31.48148148148148,9,6.786229685440375
DNA_C95F1A27E8FF,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_POS,7,3,2,1,12,42.85714285714285,D_REJEITADO,36.87741911471687,70.0,0.9900990099009901,0.019525801952580194,0.009339339119953407,1.0702970297029701,39.67732199795652,2.3333333333333335,0.4,32.166666666666664,10,16.0
DNA_63F4D930DAD8,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_SUBIU,7,2,1,1,20,42.85714285714285,D_REJEITADO,33.67741911471687,70.0,0.9900990099009901,0.019525801952580194,0.009339339119953407,1.0702970297029701,39.67732199795652,2.3333333333333335,0.4,25.968253968253965,10,0.0
DNA_45BFA82FC82E,FALHA_DE_DNA_GAIN,DNA_GAIN,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,7,3,2,1,10,28.57142857142857,D_REJEITADO,41.863860827996504,58.82352941176471,2.6737967914438503,0.05115089514066496,0.06437457472465434,1.7002201950298836,36.00507438551554,1.4285714285714286,0.17647058823529413,50.67226890756302,17,45.11790886461149
DNA_D57518E95A6C,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,6,3,1,1,3,16.666666666666664,D_REJEITADO,64.43312841727268,100.0,0.8486562942008486,0.016830294530154277,0.054337229006487055,1.5289957567185288,60.96569663469354,inf,1.0,30.952380952380945,6,100.0
DNA_B123A1E6ECF4,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU,6,4,1,1,11,33.33333333333333,D_REJEITADO,62.03312841727268,100.0,0.8486562942008486,0.016830294530154277,0.054337229006487055,1.5289957567185288,60.96569663469354,inf,1.0,61.904761904761905,6,88.0
DNA_494555258ED6,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,6,2,1,2,20,33.33333333333333,D_REJEITADO,62.03312841727268,100.0,0.8486562942008486,0.016830294530154277,0.054337229006487055,1.5289957567185288,60.96569663469354,inf,1.0,58.10185185185185,6,88.0
DNA_4F2977ACA9F6,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,6,3,1,1,12,33.33333333333333,D_REJEITADO,62.03312841727268,100.0,0.8486562942008486,0.016830294530154277,0.054337229006487055,1.5289957567185288,60.96569663469354,inf,1.0,34.50396825396825,6,88.0
DNA_8B5DFEB81691,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,6,3,2,1,9,16.666666666666664,D_REJEITADO,59.36646175060601,100.0,0.8486562942008486,0.016830294530154277,0.054337229006487055,1.5289957567185288,60.96569663469354,inf,1.0,72.6190476190476,6,74.66666666666666
DNA_66AC9CFEA710,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,6,2,1,1,15,33.33333333333333,D_REJEITADO,59.36646175060601,100.0,0.8486562942008486,0.016830294530154277,0.054337229006487055,1.5289957567185288,60.96569663469354,inf,1.0,47.61904761904762,6,74.66666666666666
DNA_B21E69DBB057,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_SUBIU,6,2,1,1,2,16.666666666666664,D_REJEITADO,56.69979508393934,100.0,0.8486562942008486,0.016830294530154277,0.054337229006487055,1.5289957567185288,60.96569663469354,inf,1.0,73.21428571428572,6,61.333333333333336
DNA_BA2AECE01079,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,CAMPANHA_ENTRADAS_ACELEROU_POS > CAMPANHA_ENTRADAS_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,6,3,2,1,11,33.33333333333333,D_REJEITADO,53.00641779095507,85.71428571428571,0.8486562942008486,0.01680672268907563,0.03447285072739016,1.3105677914730247,48.686549668097015,6.0,0.7142857142857143,30.476190476190474,7,72.00052474118267
DNA_2EB86B0CB4CA,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CAMPANHA_ENTRADAS_ESTAVEL,6,2,1,1,11,50.0,D_REJEITADO,52.77774141414711,85.71428571428571,0.8486562942008486,0.01680672268907563,0.03447285072739016,1.3105677914730247,48.686549668097015,6.0,0.7142857142857143,28.56009070294784,7,70.85714285714286
DNA_15753472146B,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,6,4,1,1,0,16.666666666666664,D_REJEITADO,52.16315668971792,85.71428571428571,0.8486562942008486,0.01680672268907563,0.03447285072739016,1.3105677914730247,48.686549668097015,6.0,0.7142857142857143,62.27324263038549,7,67.78421923499693
DNA_80D64ED2D20F,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,6,4,1,1,22,33.33333333333333,D_REJEITADO,49.39019671113254,85.71428571428571,0.8486562942008486,0.01680672268907563,0.03447285072739016,1.3105677914730247,48.686549668097015,6.0,0.7142857142857143,53.9795918367347,7,53.91941934206999
DNA_43691691DA74,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_CAIU,6,3,1,1,12,33.33333333333333,D_REJEITADO,49.18740952749616,85.71428571428571,0.8486562942008486,0.01680672268907563,0.03447285072739016,1.3105677914730247,48.686549668097015,6.0,0.7142857142857143,34.93197278911565,7,52.90548342388811
DNA_C89225A60A2F,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,6,2,1,2,11,33.33333333333333,D_REJEITADO,48.77774141414711,85.71428571428571,0.8486562942008486,0.01680672268907563,0.03447285072739016,1.3105677914730247,48.686549668097015,6.0,0.7142857142857143,44.795918367346935,7,50.85714285714286
DNA_01A2AC5DEF00,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU,6,2,1,1,11,33.33333333333333,D_REJEITADO,38.60631284271854,85.71428571428571,0.8486562942008486,0.01680672268907563,0.03447285072739016,1.3105677914730247,48.686549668097015,6.0,0.7142857142857143,77.34693877551021,7,0.0
DNA_168BDE65953C,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_CAIU,6,4,1,1,7,16.666666666666664,D_REJEITADO,50.99033768806389,75.0,0.8486562942008486,0.016783216783216783,0.017421587635988205,1.1467468175388966,40.926987910258916,3.0,0.5,29.950396825396822,8,82.0
DNA_CB7226A14E54,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,6,2,1,2,10,33.33333333333333,D_REJEITADO,48.73579223351844,75.0,0.8486562942008486,0.016783216783216783,0.017421587635988205,1.1467468175388966,40.926987910258916,3.0,0.5,40.714285714285715,8,70.72727272727273
DNA_6EDC41322556,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_POS,6,2,1,1,8,33.33333333333333,D_REJEITADO,46.19033768806389,75.0,0.8486562942008486,0.016783216783216783,0.017421587635988205,1.1467468175388966,40.926987910258916,3.0,0.5,40.848214285714285,8,58.0
DNA_E07B8E568077,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,6,2,1,1,12,33.33333333333333,D_REJEITADO,44.19033768806389,75.0,0.8486562942008486,0.016783216783216783,0.017421587635988205,1.1467468175388966,40.926987910258916,3.0,0.5,39.82142857142857,8,48.0
DNA_527C537E9BBB,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,CAMPANHA_ENTRADAS_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_ESTAVEL,6,3,1,1,21,33.33333333333333,D_REJEITADO,44.19033768806389,75.0,0.8486562942008486,0.016783216783216783,0.017421587635988205,1.1467468175388966,40.926987910258916,3.0,0.5,30.416666666666664,8,48.0
DNA_CD8E60489F87,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU,6,3,2,1,0,16.666666666666664,D_REJEITADO,43.835689256449356,75.0,0.8486562942008486,0.016783216783216783,0.017421587635988205,1.1467468175388966,40.926987910258916,3.0,0.5,53.51190476190476,8,46.22675784192731
DNA_2D385610730A,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,6,2,1,1,2,16.666666666666664,D_REJEITADO,42.19033768806389,75.0,0.8486562942008486,0.016783216783216783,0.017421587635988205,1.1467468175388966,40.926987910258916,3.0,0.5,56.42857142857143,8,38.0
DNA_4A8B95C90CC1,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU,6,2,1,1,15,33.33333333333333,D_REJEITADO,38.563720892562166,66.66666666666666,0.8486562942008486,0.01675977653631285,0.0024352354434500913,1.0193305044790193,35.419734749908976,2.0,0.3333333333333333,58.500881834215164,9,34.66666666666666
DNA_FD7242040785,FALHA_DE_DNA_GAIN,DNA_GAIN,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,6,3,2,2,21,33.33333333333333,D_REJEITADO,46.640809938591985,57.14285714285714,2.13903743315508,0.041237113402061855,0.054289680643395954,1.6516424751718868,32.59026690286936,1.3333333333333333,0.14285714285714285,73.67346938775509,14,79.76611367533114
DNA_F31DAF631022,FALHA_DE_DNA_GAIN,DNA_GAIN,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,6,4,2,1,5,16.666666666666664,D_REJEITADO,40.221356598753644,53.84615384615385,1.8716577540106951,0.03617571059431524,0.044644139750352474,1.5563554092965857,29.143432431832043,1.1666666666666667,0.07692307692307693,50.54945054945055,13,57.23076923076923
DNA_F91142E96C6B,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,5,3,1,1,11,40.0,D_REJEITADO,62.39851865171142,100.0,0.7072135785007072,0.014044943820224719,0.04957982171015753,1.5289957567185288,56.5508505247919,inf,1.0,59.52380952380952,5,96.0
DNA_24FF85DB4724,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,5,2,1,1,15,40.0,D_REJEITADO,59.19851865171142,100.0,0.7072135785007072,0.014044943820224719,0.04957982171015753,1.5289957567185288,56.5508505247919,inf,1.0,64.76190476190474,5,80.0
DNA_48F2CF31D581,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_CAIU,5,2,1,2,19,40.0,D_REJEITADO,55.99851865171142,100.0,0.7072135785007072,0.014044943820224719,0.04957982171015753,1.5289957567185288,56.5508505247919,inf,1.0,52.857142857142854,5,64.0
DNA_752D85E593E4,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_SUBIU,5,3,1,2,20,40.0,D_REJEITADO,52.11872069194361,83.33333333333334,0.7072135785007072,0.014025245441795231,0.028161407011829072,1.2741631305987742,43.64905634363539,5.0,0.6666666666666666,42.77777777777777,6,77.37258300203048
DNA_FBEDD15D0B95,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,5,3,2,1,1,20.0,D_REJEITADO,49.71872069194361,83.33333333333334,0.7072135785007072,0.014025245441795231,0.028161407011829072,1.2741631305987742,43.64905634363539,5.0,0.6666666666666666,58.333333333333336,6,65.37258300203048
DNA_E851B889C196,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,5,4,1,1,0,20.0,D_REJEITADO,48.685230817094364,83.33333333333334,0.7072135785007072,0.014025245441795231,0.028161407011829072,1.2741631305987742,43.64905634363539,5.0,0.6666666666666666,74.68253968253968,6,60.20513362778426
DNA_6BD1657438B4,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU,5,3,1,1,11,40.0,D_REJEITADO,46.24420409153751,83.33333333333334,0.7072135785007072,0.014025245441795231,0.028161407011829072,1.2741631305987742,43.64905634363539,5.0,0.6666666666666666,59.583333333333336,6,48.0
DNA_AC5D9139B93E,PADRAO_DE_STOP_CONFIRMADO,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,5,2,1,1,4,20.0,D_REJEITADO,45.71087075820418,83.33333333333334,0.7072135785007072,0.014025245441795231,0.028161407011829072,1.2741631305987742,43.64905634363539,5.0,0.6666666666666666,45.11904761904762,6,45.333333333333336
