posicao_ranking;id_regra;score_lado_max;score_oposto_min;perda_minima;persistencia_s;mfe_maximo;modo_fluxo;exigir_rompimento_contrario;conjunto_treino;qtd_trades_treino;disparos_treino;taxa_disparo_pct_treino;resultado_real_total_treino;resultado_sombra_total_treino;impacto_liquido_treino;impacto_medio_trade_treino;losses_salvos_treino;gains_prejudicados_treino;protegidos_prejudicados_treino;timeouts_melhorados_treino;score_lado_max_treino;score_oposto_min_treino;perda_minima_treino;persistencia_s_treino;mfe_maximo_treino;modo_fluxo_treino;exigir_rompimento_contrario_treino;conjunto_validacao;qtd_trades_validacao;disparos_validacao;taxa_disparo_pct_validacao;resultado_real_total_validacao;resultado_sombra_total_validacao;impacto_liquido_validacao;impacto_medio_trade_validacao;losses_salvos_validacao;gains_prejudicados_validacao;protegidos_prejudicados_validacao;timeouts_melhorados_validacao;score_lado_max_validacao;score_oposto_min_validacao;perda_minima_validacao;persistencia_s_validacao;mfe_maximo_validacao;modo_fluxo_validacao;exigir_rompimento_contrario_validacao;validacao_positiva;impacto_conservador
379;293;20;90;500;2;500,0;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;500;2;500,0;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;500;2;500,0;SOMENTE_SCORES;False;False;0,0
380;295;20;90;500;2;500,0;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;500;2;500,0;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;500;2;500,0;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
381;297;20;90;500;3;;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;500;3;;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;500;3;;SOMENTE_SCORES;False;False;0,0
382;299;20;90;500;3;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;500;3;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;500;3;;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
383;301;20;90;500;3;500,0;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;500;3;500,0;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;500;3;500,0;SOMENTE_SCORES;False;False;0,0
384;303;20;90;500;3;500,0;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;500;3;500,0;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;500;3;500,0;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
385;305;20;90;500;5;;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;500;5;;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;500;5;;SOMENTE_SCORES;False;False;0,0
386;307;20;90;500;5;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;500;5;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;500;5;;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
387;309;20;90;500;5;500,0;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;500;5;500,0;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;500;5;500,0;SOMENTE_SCORES;False;False;0,0
388;311;20;90;500;5;500,0;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;500;5;500,0;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;500;5;500,0;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
389;313;20;90;500;8;;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;500;8;;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;500;8;;SOMENTE_SCORES;False;False;0,0
390;315;20;90;500;8;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;500;8;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;500;8;;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
391;317;20;90;500;8;500,0;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;500;8;500,0;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;500;8;500,0;SOMENTE_SCORES;False;False;0,0
392;319;20;90;500;8;500,0;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;500;8;500,0;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;500;8;500,0;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
393;321;20;90;700;2;;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;700;2;;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;700;2;;SOMENTE_SCORES;False;False;0,0
394;323;20;90;700;2;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;700;2;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;700;2;;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
395;325;20;90;700;2;500,0;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;700;2;500,0;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;700;2;500,0;SOMENTE_SCORES;False;False;0,0
396;327;20;90;700;2;500,0;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;700;2;500,0;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;700;2;500,0;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
397;329;20;90;700;3;;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;700;3;;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;700;3;;SOMENTE_SCORES;False;False;0,0
398;331;20;90;700;3;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;700;3;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;700;3;;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
399;333;20;90;700;3;500,0;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;700;3;500,0;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;700;3;500,0;SOMENTE_SCORES;False;False;0,0
400;335;20;90;700;3;500,0;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;700;3;500,0;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;700;3;500,0;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
401;337;20;90;700;5;;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;700;5;;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;700;5;;SOMENTE_SCORES;False;False;0,0
402;339;20;90;700;5;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;700;5;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;700;5;;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
403;341;20;90;700;5;500,0;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;700;5;500,0;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;700;5;500,0;SOMENTE_SCORES;False;False;0,0
404;343;20;90;700;5;500,0;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;700;5;500,0;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;700;5;500,0;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
405;345;20;90;700;8;;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;700;8;;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;700;8;;SOMENTE_SCORES;False;False;0,0
406;347;20;90;700;8;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;700;8;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;700;8;;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
407;349;20;90;700;8;500,0;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;700;8;500,0;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;700;8;500,0;SOMENTE_SCORES;False;False;0,0
408;351;20;90;700;8;500,0;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;90;700;8;500,0;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;20;90;700;8;500,0;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
409;801;30;90;500;2;;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;500;2;;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;500;2;;SOMENTE_SCORES;False;False;0,0
410;803;30;90;500;2;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;500;2;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;500;2;;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
411;805;30;90;500;2;500,0;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;500;2;500,0;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;500;2;500,0;SOMENTE_SCORES;False;False;0,0
412;807;30;90;500;2;500,0;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;500;2;500,0;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;500;2;500,0;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
413;809;30;90;500;3;;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;500;3;;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;500;3;;SOMENTE_SCORES;False;False;0,0
414;811;30;90;500;3;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;500;3;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;500;3;;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
415;813;30;90;500;3;500,0;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;500;3;500,0;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;500;3;500,0;SOMENTE_SCORES;False;False;0,0
416;815;30;90;500;3;500,0;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;500;3;500,0;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;500;3;500,0;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
417;817;30;90;500;5;;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;500;5;;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;500;5;;SOMENTE_SCORES;False;False;0,0
418;819;30;90;500;5;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;500;5;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;500;5;;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
419;821;30;90;500;5;500,0;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;500;5;500,0;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;500;5;500,0;SOMENTE_SCORES;False;False;0,0
420;823;30;90;500;5;500,0;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;500;5;500,0;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;500;5;500,0;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
421;825;30;90;500;8;;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;500;8;;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;500;8;;SOMENTE_SCORES;False;False;0,0
422;827;30;90;500;8;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;500;8;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;500;8;;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
423;829;30;90;500;8;500,0;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;500;8;500,0;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;500;8;500,0;SOMENTE_SCORES;False;False;0,0
424;831;30;90;500;8;500,0;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;500;8;500,0;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;500;8;500,0;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
425;833;30;90;700;2;;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;700;2;;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;700;2;;SOMENTE_SCORES;False;False;0,0
426;835;30;90;700;2;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;700;2;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;700;2;;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
427;837;30;90;700;2;500,0;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;700;2;500,0;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;700;2;500,0;SOMENTE_SCORES;False;False;0,0
428;839;30;90;700;2;500,0;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;700;2;500,0;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;700;2;500,0;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
429;841;30;90;700;3;;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;700;3;;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;700;3;;SOMENTE_SCORES;False;False;0,0
430;843;30;90;700;3;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;700;3;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;700;3;;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
431;845;30;90;700;3;500,0;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;700;3;500,0;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;700;3;500,0;SOMENTE_SCORES;False;False;0,0
432;847;30;90;700;3;500,0;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;700;3;500,0;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;700;3;500,0;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
433;849;30;90;700;5;;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;700;5;;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;700;5;;SOMENTE_SCORES;False;False;0,0
434;851;30;90;700;5;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;700;5;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;700;5;;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
435;853;30;90;700;5;500,0;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;700;5;500,0;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;700;5;500,0;SOMENTE_SCORES;False;False;0,0
436;855;30;90;700;5;500,0;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;700;5;500,0;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;700;5;500,0;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
437;857;30;90;700;8;;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;700;8;;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;700;8;;SOMENTE_SCORES;False;False;0,0
438;859;30;90;700;8;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;700;8;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;700;8;;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
439;861;30;90;700;8;500,0;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;700;8;500,0;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;700;8;500,0;SOMENTE_SCORES;False;False;0,0
440;863;30;90;700;8;500,0;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;30;90;700;8;500,0;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;30;90;700;8;500,0;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
441;1313;40;90;500;2;;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;40;90;500;2;;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;40;90;500;2;;SOMENTE_SCORES;False;False;0,0
442;1315;40;90;500;2;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;40;90;500;2;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;40;90;500;2;;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
443;1317;40;90;500;2;500,0;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;40;90;500;2;500,0;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;40;90;500;2;500,0;SOMENTE_SCORES;False;False;0,0
444;1319;40;90;500;2;500,0;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;40;90;500;2;500,0;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;40;90;500;2;500,0;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
445;1321;40;90;500;3;;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;40;90;500;3;;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;40;90;500;3;;SOMENTE_SCORES;False;False;0,0
446;1323;40;90;500;3;;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;40;90;500;3;;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;40;90;500;3;;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
447;1325;40;90;500;3;500,0;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;40;90;500;3;500,0;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;40;90;500;3;500,0;SOMENTE_SCORES;False;False;0,0
448;1327;40;90;500;3;500,0;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;40;90;500;3;500,0;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;40;90;500;3;500,0;DELTA_E_SALDO_CONTRARIOS;False;False;0,0
449;1329;40;90;500;5;;SOMENTE_SCORES;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;40;90;500;5;;SOMENTE_SCORES;False;VALIDACAO;19;0;0,0;6000,0;6000,0;0,0;0,0;0;0;0;0;40;90;500;5;;SOMENTE_SCORES;False;False;0,0
