candidate_id,rank_cientifico,interaction_id,gene_a,gene_key_a,gene_b,gene_key_b,gene_c,gene_key_c,historias,gain,stop,cobertura_pct,taxa_gain_pct,taxa_gain_base_pct,lift_gain,leverage,conviction,odds_ratio,fisher_p,chi2,chi2_p,phi_mcc,bootstrap_media_pct,bootstrap_ic_inferior_pct,bootstrap_ic_superior_pct,bootstrap_desvio_pp,score_qualidade,score_informacao,score_significancia,score_robustez,score_evidencia,score_rede,indice_candidato_0_100,faixa_evidencia
CTRIP_E80A176D9868,1,TRIP_516E26395F1F,GENE_0B7A2D242E2C,NUM::HORA_MODAL::POSITIVO,GENE_89EA67606038,NUM::DIAS_ACIMA_58_PCT::POSITIVO,GENE_8FC3D8F1510A,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,799,259,540,96.4975845411,32.4155193992,31.884057971,1.01666856298,0.00512847441014,1.00786366076,2.30222222222,0.104552425507,2.96688191661,0.0849855152959,0.0598597587745,32.3799749687,29.4117647059,35.6101376721,1.57175152571,0.99657375852,0.485753407984,0.486319376826,0.810976549821,0.522577896787,0,68.352381532,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_ACB66B8247D8,2,TRIP_6EF728C38B9A,GENE_0B7A2D242E2C,NUM::HORA_MODAL::POSITIVO,GENE_BC1C60CBD2B6,NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,GENE_C28B03B5A8E5,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::POSITIVO,799,259,540,96.4975845411,32.4155193992,31.884057971,1.01666856298,0.00512847441014,1.00786366076,2.30222222222,0.104552425507,2.96688191661,0.0849855152959,0.0598597587745,32.3799749687,29.4117647059,35.6101376721,1.57175152571,0.99657375852,0.485753407984,0.486319376826,0.810976549821,0.522577896787,0,68.352381532,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_D7991C80DB29,3,TRIP_8D5FD9DDD1E5,GENE_0B7A2D242E2C,NUM::HORA_MODAL::POSITIVO,GENE_89EA67606038,NUM::DIAS_ACIMA_58_PCT::POSITIVO,GENE_BC1C60CBD2B6,NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,799,259,540,96.4975845411,32.4155193992,31.884057971,1.01666856298,0.00512847441014,1.00786366076,2.30222222222,0.104552425507,2.96688191661,0.0849855152959,0.0598597587745,32.3799749687,29.4117647059,35.6101376721,1.57175152571,0.99657375852,0.485753407984,0.486319376826,0.810976549821,0.522577896787,0,68.352381532,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_736E1975E7E8,4,TRIP_DC321C2DCFB6,GENE_0B7A2D242E2C,NUM::HORA_MODAL::POSITIVO,GENE_8FC3D8F1510A,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,GENE_C28B03B5A8E5,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::POSITIVO,799,259,540,96.4975845411,32.4155193992,31.884057971,1.01666856298,0.00512847441014,1.00786366076,2.30222222222,0.104552425507,2.96688191661,0.0849855152959,0.0598597587745,32.3799749687,29.4117647059,35.6101376721,1.57175152571,0.99657375852,0.485753407984,0.486319376826,0.810976549821,0.522577896787,0,68.352381532,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_4B3F53EC7231,5,TRIP_2C78544A295B,GENE_3CAC3B45F3BF,NUM::HORA::POSITIVO,GENE_8FC3D8F1510A,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,GENE_C28B03B5A8E5,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::POSITIVO,790,257,533,95.4106280193,32.5316455696,31.884057971,1.02031070196,0.00617867394805,1.0095983903,2.13535245243,0.07558722008,3.32390437323,0.0682794940749,0.0633591134909,32.5113924051,29.3670886076,35.8892405063,1.65122070304,0.999981742941,0.549434031159,0.550858081792,0.671468273288,0.518244888023,0,67.8628184843,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_20BA5783F29E,6,TRIP_4EF9C0C819A5,GENE_3CAC3B45F3BF,NUM::HORA::POSITIVO,GENE_89EA67606038,NUM::DIAS_ACIMA_58_PCT::POSITIVO,GENE_BC1C60CBD2B6,NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,790,257,533,95.4106280193,32.5316455696,31.884057971,1.02031070196,0.00617867394805,1.0095983903,2.13535245243,0.07558722008,3.32390437323,0.0682794940749,0.0633591134909,32.5113924051,29.3670886076,35.8892405063,1.65122070304,0.999981742941,0.549434031159,0.550858081792,0.671468273288,0.518244888023,0,67.8628184843,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_C92235B6AC41,7,TRIP_8A40320D9D66,GENE_3CAC3B45F3BF,NUM::HORA::POSITIVO,GENE_89EA67606038,NUM::DIAS_ACIMA_58_PCT::POSITIVO,GENE_8FC3D8F1510A,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,790,257,533,95.4106280193,32.5316455696,31.884057971,1.02031070196,0.00617867394805,1.0095983903,2.13535245243,0.07558722008,3.32390437323,0.0682794940749,0.0633591134909,32.5113924051,29.3670886076,35.8892405063,1.65122070304,0.999981742941,0.549434031159,0.550858081792,0.671468273288,0.518244888023,0,67.8628184843,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_E5CA6E170BB4,8,TRIP_F3F0B3405DC5,GENE_3CAC3B45F3BF,NUM::HORA::POSITIVO,GENE_BC1C60CBD2B6,NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,GENE_C28B03B5A8E5,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::POSITIVO,790,257,533,95.4106280193,32.5316455696,31.884057971,1.02031070196,0.00617867394805,1.0095983903,2.13535245243,0.07558722008,3.32390437323,0.0682794940749,0.0633591134909,32.5113924051,29.3670886076,35.8892405063,1.65122070304,0.999981742941,0.549434031159,0.550858081792,0.671468273288,0.518244888023,0,67.8628184843,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_5C8B14186FB8,9,TRIP_007BD58251D9,GENE_3CAC3B45F3BF,NUM::HORA::POSITIVO,GENE_685DB6CC2BF3,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::POSITIVO,GENE_BC1C60CBD2B6,NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,791,257,534,95.5314009662,32.4905183312,31.884057971,1.01902080221,0.00579360078415,1.00898333605,2.06260032103,0.10368250483,2.99769592822,0.0833830218433,0.0601698072991,32.6768647282,29.7092288243,35.7774968394,1.65993002118,0.999945228822,0.49042721519,0.488680623174,0.769253083414,0.518342259007,0,67.7055947744,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_BD15A2F4654D,10,TRIP_6476C17A90F6,GENE_3CAC3B45F3BF,NUM::HORA::POSITIVO,GENE_685DB6CC2BF3,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::POSITIVO,GENE_8FC3D8F1510A,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,791,257,534,95.5314009662,32.4905183312,31.884057971,1.01902080221,0.00579360078415,1.00898333605,2.06260032103,0.10368250483,2.99769592822,0.0833830218433,0.0601698072991,32.6768647282,29.7092288243,35.7774968394,1.65993002118,0.999945228822,0.49042721519,0.488680623174,0.769253083414,0.518342259007,0,67.7055947744,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_4CF8430CB5EE,11,TRIP_0D12252D2226,GENE_685DB6CC2BF3,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::POSITIVO,GENE_89EA67606038,NUM::DIAS_ACIMA_58_PCT::POSITIVO,GENE_BC1C60CBD2B6,NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,801,259,542,96.7391304348,32.3345817728,31.884057971,1.01413006469,0.00435832808234,1.00665811006,2.10258302583,0.146391720185,2.29568455292,0.129734001612,0.0526551601001,32.3375780275,29.2134831461,35.2715355805,1.58374414196,0.973995861733,0.466948636806,0.466985150925,0.809069701396,0.523064751704,0,66.9756673969,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_68C01379ACD6,12,TRIP_284289F4C2AB,GENE_685DB6CC2BF3,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::POSITIVO,GENE_89EA67606038,NUM::DIAS_ACIMA_58_PCT::POSITIVO,GENE_8FC3D8F1510A,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,801,259,542,96.7391304348,32.3345817728,31.884057971,1.01413006469,0.00435832808234,1.00665811006,2.10258302583,0.146391720185,2.29568455292,0.129734001612,0.0526551601001,32.3375780275,29.2134831461,35.2715355805,1.58374414196,0.973995861733,0.466948636806,0.466985150925,0.809069701396,0.523064751704,0,66.9756673969,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_B6399A5E5F51,13,TRIP_3C5B545C7B13,GENE_685DB6CC2BF3,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::POSITIVO,GENE_8FC3D8F1510A,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,GENE_C28B03B5A8E5,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::POSITIVO,801,259,542,96.7391304348,32.3345817728,31.884057971,1.01413006469,0.00435832808234,1.00665811006,2.10258302583,0.146391720185,2.29568455292,0.129734001612,0.0526551601001,32.3375780275,29.2134831461,35.2715355805,1.58374414196,0.973995861733,0.466948636806,0.466985150925,0.809069701396,0.523064751704,0,66.9756673969,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_50080F60A8DF,14,TRIP_B6F1D462A63E,GENE_685DB6CC2BF3,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::POSITIVO,GENE_BC1C60CBD2B6,NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,GENE_C28B03B5A8E5,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::POSITIVO,801,259,542,96.7391304348,32.3345817728,31.884057971,1.01413006469,0.00435832808234,1.00665811006,2.10258302583,0.146391720185,2.29568455292,0.129734001612,0.0526551601001,32.3375780275,29.2134831461,35.2715355805,1.58374414196,0.973995861733,0.466948636806,0.466985150925,0.809069701396,0.523064751704,0,66.9756673969,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_31EABF06F14E,15,TRIP_00F49297A989,GENE_773483BF6143,SEQUENCIA_PRESENTE,GENE_89EA67606038,NUM::DIAS_ACIMA_58_PCT::POSITIVO,GENE_8FC3D8F1510A,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,802,260,542,96.8599033816,32.4189526185,31.884057971,1.01677624122,0.00518098438703,1.00791486176,2.63837638376,0.0858160717771,3.36469345903,0.0666079791543,0.0637466818217,32.3324189526,29.0523690773,35.4114713217,1.637843304,0.997912609542,0.550797224927,0.533976387537,0.631185086011,0.525097370983,0,66.8376440279,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_AC935B84E7E5,16,TRIP_016CE22D7FA3,GENE_18BF3F5C97E0,NUM::PREVISOES::VALOR,GENE_8FC3D8F1510A,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,GENE_C28B03B5A8E5,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::POSITIVO,802,260,542,96.8599033816,32.4189526185,31.884057971,1.01677624122,0.00518098438703,1.00791486176,2.63837638376,0.0858160717771,3.36469345903,0.0666079791543,0.0637466818217,32.3324189526,29.0523690773,35.4114713217,1.637843304,0.997912609542,0.550797224927,0.533976387537,0.631185086011,0.525097370983,0,66.8376440279,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_13164077B64F,17,TRIP_01DE6D9FFF9D,GENE_92D9825D8693,NUM::LADOS_ATIVOS::POSITIVO,GENE_BC1C60CBD2B6,NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,GENE_C28B03B5A8E5,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::POSITIVO,802,260,542,96.8599033816,32.4189526185,31.884057971,1.01677624122,0.00518098438703,1.00791486176,2.63837638376,0.0858160717771,3.36469345903,0.0666079791543,0.0637466818217,32.3324189526,29.0523690773,35.4114713217,1.637843304,0.997912609542,0.550797224927,0.533976387537,0.631185086011,0.525097370983,0,66.8376440279,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_44F1B96D1DCB,18,TRIP_0336F2A4A2C2,GENE_BC1C60CBD2B6,NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,GENE_C28B03B5A8E5,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::POSITIVO,GENE_C8659A968DF1,NUM::QTD_EVENTOS_HISTORIA::VALOR,802,260,542,96.8599033816,32.4189526185,31.884057971,1.01677624122,0.00518098438703,1.00791486176,2.63837638376,0.0858160717771,3.36469345903,0.0666079791543,0.0637466818217,32.3324189526,29.0523690773,35.4114713217,1.637843304,0.997912609542,0.550797224927,0.533976387537,0.631185086011,0.525097370983,0,66.8376440279,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_A2F7F39A4220,19,TRIP_04804A0197EB,GENE_6C2EEC3CDEEE,NUM::COBERTURA_HISTORIA_MEDIA_PCT::VALOR,GENE_89EA67606038,NUM::DIAS_ACIMA_58_PCT::POSITIVO,GENE_8FC3D8F1510A,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,802,260,542,96.8599033816,32.4189526185,31.884057971,1.01677624122,0.00518098438703,1.00791486176,2.63837638376,0.0858160717771,3.36469345903,0.0666079791543,0.0637466818217,32.3324189526,29.0523690773,35.4114713217,1.637843304,0.997912609542,0.550797224927,0.533976387537,0.631185086011,0.525097370983,0,66.8376440279,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_858F72A9C998,20,TRIP_057602C78954,GENE_BC1C60CBD2B6,NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,GENE_C28B03B5A8E5,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::POSITIVO,GENE_EFF8628D99DA,NUM::CONCENTRACAO_MELHOR_DIA_PCT::VALOR,802,260,542,96.8599033816,32.4189526185,31.884057971,1.01677624122,0.00518098438703,1.00791486176,2.63837638376,0.0858160717771,3.36469345903,0.0666079791543,0.0637466818217,32.3324189526,29.0523690773,35.4114713217,1.637843304,0.997912609542,0.550797224927,0.533976387537,0.631185086011,0.525097370983,0,66.8376440279,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_F489D730B8AF,21,TRIP_087F6125CD54,GENE_8FC3D8F1510A,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,GENE_92D9825D8693,NUM::LADOS_ATIVOS::POSITIVO,GENE_C28B03B5A8E5,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::POSITIVO,802,260,542,96.8599033816,32.4189526185,31.884057971,1.01677624122,0.00518098438703,1.00791486176,2.63837638376,0.0858160717771,3.36469345903,0.0666079791543,0.0637466818217,32.3324189526,29.0523690773,35.4114713217,1.637843304,0.997912609542,0.550797224927,0.533976387537,0.631185086011,0.525097370983,0,66.8376440279,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_EAB41B93E5B1,22,TRIP_094588B902B0,GENE_89EA67606038,NUM::DIAS_ACIMA_58_PCT::POSITIVO,GENE_8FC3D8F1510A,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,GENE_9A65B167E88D,NUM::TAMANHO::POSITIVO,802,260,542,96.8599033816,32.4189526185,31.884057971,1.01677624122,0.00518098438703,1.00791486176,2.63837638376,0.0858160717771,3.36469345903,0.0666079791543,0.0637466818217,32.3324189526,29.0523690773,35.4114713217,1.637843304,0.997912609542,0.550797224927,0.533976387537,0.631185086011,0.525097370983,0,66.8376440279,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_1668F4637282,23,TRIP_0B4BFF8B49A1,GENE_1B37942BEB41,NUM::TAXA_PRIMEIRA_METADE_PCT::VALOR,GENE_BC1C60CBD2B6,NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,GENE_C28B03B5A8E5,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::POSITIVO,802,260,542,96.8599033816,32.4189526185,31.884057971,1.01677624122,0.00518098438703,1.00791486176,2.63837638376,0.0858160717771,3.36469345903,0.0666079791543,0.0637466818217,32.3324189526,29.0523690773,35.4114713217,1.637843304,0.997912609542,0.550797224927,0.533976387537,0.631185086011,0.525097370983,0,66.8376440279,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_6562736353B7,24,TRIP_0C98C8506394,GENE_BC1C60CBD2B6,NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,GENE_C28B03B5A8E5,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::POSITIVO,GENE_F788D1793F39,NUM::TAXA_ALVO_MAX_DIA_PCT::VALOR,802,260,542,96.8599033816,32.4189526185,31.884057971,1.01677624122,0.00518098438703,1.00791486176,2.63837638376,0.0858160717771,3.36469345903,0.0666079791543,0.0637466818217,32.3324189526,29.0523690773,35.4114713217,1.637843304,0.997912609542,0.550797224927,0.533976387537,0.631185086011,0.525097370983,0,66.8376440279,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_808833CE2340,25,TRIP_0D8A70D49853,GENE_1BD5018BF085,NUM::DIAS_ATIVOS_X::VALOR,GENE_8FC3D8F1510A,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,GENE_C28B03B5A8E5,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::POSITIVO,802,260,542,96.8599033816,32.4189526185,31.884057971,1.01677624122,0.00518098438703,1.00791486176,2.63837638376,0.0858160717771,3.36469345903,0.0666079791543,0.0637466818217,32.3324189526,29.0523690773,35.4114713217,1.637843304,0.997912609542,0.550797224927,0.533976387537,0.631185086011,0.525097370983,0,66.8376440279,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_440DF80780D9,26,TRIP_0E93E32C8011,GENE_89EA67606038,NUM::DIAS_ACIMA_58_PCT::POSITIVO,GENE_8FC3D8F1510A,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,GENE_E723E2D3D808,NUM::HORA_MODAL::VALOR,802,260,542,96.8599033816,32.4189526185,31.884057971,1.01677624122,0.00518098438703,1.00791486176,2.63837638376,0.0858160717771,3.36469345903,0.0666079791543,0.0637466818217,32.3324189526,29.0523690773,35.4114713217,1.637843304,0.997912609542,0.550797224927,0.533976387537,0.631185086011,0.525097370983,0,66.8376440279,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_7EF91CE7F5A8,27,TRIP_12433E7BA3E8,GENE_89EA67606038,NUM::DIAS_ACIMA_58_PCT::POSITIVO,GENE_9A65B167E88D,NUM::TAMANHO::POSITIVO,GENE_BC1C60CBD2B6,NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,802,260,542,96.8599033816,32.4189526185,31.884057971,1.01677624122,0.00518098438703,1.00791486176,2.63837638376,0.0858160717771,3.36469345903,0.0666079791543,0.0637466818217,32.3324189526,29.0523690773,35.4114713217,1.637843304,0.997912609542,0.550797224927,0.533976387537,0.631185086011,0.525097370983,0,66.8376440279,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_2BF5A0908D5C,28,TRIP_127ADA581ADF,GENE_9BAFBDF14400,NUM::DIAS_ACIMA_58_PCT::VALOR,GENE_BC1C60CBD2B6,NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,GENE_C28B03B5A8E5,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::POSITIVO,802,260,542,96.8599033816,32.4189526185,31.884057971,1.01677624122,0.00518098438703,1.00791486176,2.63837638376,0.0858160717771,3.36469345903,0.0666079791543,0.0637466818217,32.3324189526,29.0523690773,35.4114713217,1.637843304,0.997912609542,0.550797224927,0.533976387537,0.631185086011,0.525097370983,0,66.8376440279,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_01AFB1258D8D,29,TRIP_12C30DE8765D,GENE_2666EA8D7159,NUM::TAXA_ALVO_MEDIA_DIAS_PCT::POSITIVO,GENE_8FC3D8F1510A,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,GENE_C28B03B5A8E5,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::POSITIVO,802,260,542,96.8599033816,32.4189526185,31.884057971,1.01677624122,0.00518098438703,1.00791486176,2.63837638376,0.0858160717771,3.36469345903,0.0666079791543,0.0637466818217,32.3324189526,29.0523690773,35.4114713217,1.637843304,0.997912609542,0.550797224927,0.533976387537,0.631185086011,0.525097370983,0,66.8376440279,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_FD3EA267B6C1,30,TRIP_13E7148ABEA5,GENE_6C2EEC3CDEEE,NUM::COBERTURA_HISTORIA_MEDIA_PCT::VALOR,GENE_8FC3D8F1510A,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,GENE_C28B03B5A8E5,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::POSITIVO,802,260,542,96.8599033816,32.4189526185,31.884057971,1.01677624122,0.00518098438703,1.00791486176,2.63837638376,0.0858160717771,3.36469345903,0.0666079791543,0.0637466818217,32.3324189526,29.0523690773,35.4114713217,1.637843304,0.997912609542,0.550797224927,0.533976387537,0.631185086011,0.525097370983,0,66.8376440279,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_E29666D9DBA6,31,TRIP_140EEF7E29B7,GENE_8FC3D8F1510A,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,GENE_C28B03B5A8E5,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::POSITIVO,GENE_F9E633166998,NUM::TAMANHO::VALOR,802,260,542,96.8599033816,32.4189526185,31.884057971,1.01677624122,0.00518098438703,1.00791486176,2.63837638376,0.0858160717771,3.36469345903,0.0666079791543,0.0637466818217,32.3324189526,29.0523690773,35.4114713217,1.637843304,0.997912609542,0.550797224927,0.533976387537,0.631185086011,0.525097370983,0,66.8376440279,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_A83A17911E9C,32,TRIP_147AB09A5C6E,GENE_8DF207020BCE,NUM::PRIMEIRA_POSICAO::VALOR,GENE_8FC3D8F1510A,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,GENE_C28B03B5A8E5,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::POSITIVO,802,260,542,96.8599033816,32.4189526185,31.884057971,1.01677624122,0.00518098438703,1.00791486176,2.63837638376,0.0858160717771,3.36469345903,0.0666079791543,0.0637466818217,32.3324189526,29.0523690773,35.4114713217,1.637843304,0.997912609542,0.550797224927,0.533976387537,0.631185086011,0.525097370983,0,66.8376440279,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_10B831978753,33,TRIP_14EFE6D5F451,GENE_76AB2074B639,NUM::TAXA_ALVO_MEDIA_DIAS_PCT::VALOR,GENE_8FC3D8F1510A,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,GENE_C28B03B5A8E5,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::POSITIVO,802,260,542,96.8599033816,32.4189526185,31.884057971,1.01677624122,0.00518098438703,1.00791486176,2.63837638376,0.0858160717771,3.36469345903,0.0666079791543,0.0637466818217,32.3324189526,29.0523690773,35.4114713217,1.637843304,0.997912609542,0.550797224927,0.533976387537,0.631185086011,0.525097370983,0,66.8376440279,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_CDFDA3001A0F,34,TRIP_14F9A7DF3A4B,GENE_4A231073E368,NUM::DIAS_ATIVOS_X::POSITIVO,GENE_BC1C60CBD2B6,NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,GENE_C28B03B5A8E5,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::POSITIVO,802,260,542,96.8599033816,32.4189526185,31.884057971,1.01677624122,0.00518098438703,1.00791486176,2.63837638376,0.0858160717771,3.36469345903,0.0666079791543,0.0637466818217,32.3324189526,29.0523690773,35.4114713217,1.637843304,0.997912609542,0.550797224927,0.533976387537,0.631185086011,0.525097370983,0,66.8376440279,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_F28E08065EE5,35,TRIP_155E1EB13E0B,GENE_6C2EEC3CDEEE,NUM::COBERTURA_HISTORIA_MEDIA_PCT::VALOR,GENE_89EA67606038,NUM::DIAS_ACIMA_58_PCT::POSITIVO,GENE_BC1C60CBD2B6,NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,802,260,542,96.8599033816,32.4189526185,31.884057971,1.01677624122,0.00518098438703,1.00791486176,2.63837638376,0.0858160717771,3.36469345903,0.0666079791543,0.0637466818217,32.3324189526,29.0523690773,35.4114713217,1.637843304,0.997912609542,0.550797224927,0.533976387537,0.631185086011,0.525097370983,0,66.8376440279,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_0FF31393CAC5,36,TRIP_15BEA1EED429,GENE_89EA67606038,NUM::DIAS_ACIMA_58_PCT::POSITIVO,GENE_8FC3D8F1510A,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,GENE_B0AD99872F63,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::VALOR,802,260,542,96.8599033816,32.4189526185,31.884057971,1.01677624122,0.00518098438703,1.00791486176,2.63837638376,0.0858160717771,3.36469345903,0.0666079791543,0.0637466818217,32.3324189526,29.0523690773,35.4114713217,1.637843304,0.997912609542,0.550797224927,0.533976387537,0.631185086011,0.525097370983,0,66.8376440279,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_98EA55A181D7,37,TRIP_18ED79DE6F54,GENE_BC1C60CBD2B6,NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,GENE_C28B03B5A8E5,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::POSITIVO,GENE_E723E2D3D808,NUM::HORA_MODAL::VALOR,802,260,542,96.8599033816,32.4189526185,31.884057971,1.01677624122,0.00518098438703,1.00791486176,2.63837638376,0.0858160717771,3.36469345903,0.0666079791543,0.0637466818217,32.3324189526,29.0523690773,35.4114713217,1.637843304,0.997912609542,0.550797224927,0.533976387537,0.631185086011,0.525097370983,0,66.8376440279,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_0BF7F5C55F38,38,TRIP_18F38FA8108C,GENE_773483BF6143,SEQUENCIA_PRESENTE,GENE_BC1C60CBD2B6,NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,GENE_C28B03B5A8E5,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::POSITIVO,802,260,542,96.8599033816,32.4189526185,31.884057971,1.01677624122,0.00518098438703,1.00791486176,2.63837638376,0.0858160717771,3.36469345903,0.0666079791543,0.0637466818217,32.3324189526,29.0523690773,35.4114713217,1.637843304,0.997912609542,0.550797224927,0.533976387537,0.631185086011,0.525097370983,0,66.8376440279,FAIXA_EVIDENCIA_MUITO_ALTA
CTRIP_4ECD15076432,39,TRIP_1AB79F2C0926,GENE_7093592BE550,NUM::TAXA_SEGUNDA_METADE_PCT::VALOR,GENE_8FC3D8F1510A,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,GENE_C28B03B5A8E5,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::POSITIVO,802,260,542,96.8599033816,32.4189526185,31.884057971,1.01677624122,0.00518098438703,1.00791486176,2.63837638376,0.0858160717771,3.36469345903,0.0666079791543,0.0637466818217,32.3324189526,29.0523690773,35.4114713217,1.637843304,0.997912609542,0.550797224927,0.533976387537,0.631185086011,0.525097370983,0,66.8376440279,FAIXA_EVIDENCIA_MUITO_ALTA
