regra_bloqueio,componentes,trades_bloqueados,pct_trades_bloqueados,losses_evitados,gains_perdidos,saldo_eventos,pontos_dos_trades_bloqueados,trades_restantes,resultado_novo,melhoria_resultado,pf_novo,melhoria_pf,expectancia_nova,winrate_novo,dd_novo,reducao_dd,score_rank
(13a_features_tempo_real__last__pre_30s_spread_minimo >= 1) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0036154902),2,30,15.151515151515152,18,12,6,-6719.999999998981,168,14080.000000009022,6719.999999998981,1.2750000000001762,0.16280487804880361,83.80952380957751,61.904761904761905,9839.999999997235,8319.999999999709,10209.682926828162
(13a_features_tempo_real__last__preco <= 27934.05) E (13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__slope <= -0.0024077951),2,26,13.131313131313133,17,9,8,-7599.999999999272,172,14960.000000009313,7599.999999999272,1.2876923076924869,0.17549718574111428,86.97674418610066,62.2093023255814,13679.99999999738,4479.999999999563,10151.298311443788
(13a_features_tempo_real__last__pre_60s_volatilidade_close_pontos <= 192.06899) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.010134602),2,23,11.616161616161616,15,8,7,-7199.999999999272,175,14560.000000009313,7199.999999999272,1.2716417910449498,0.1594466690935772,83.20000000005322,61.71428571428571,12399.99999999709,5759.9999999998545,10075.668001455368
(13a_features_tempo_real__last__pre_60s_volatilidade_close_pontos <= 192.06899) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0046029285),2,23,11.616161616161616,15,8,7,-7199.999999999272,175,14560.000000009313,7199.999999999272,1.2716417910449498,0.1594466690935772,83.20000000005322,61.71428571428571,12399.99999999709,5759.9999999998545,10075.668001455368
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.81983595) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.88386897),2,50,25.252525252525253,26,24,2,-7359.999999997672,148,14720.000000007713,7359.999999997672,1.3285714285716008,0.21637630662022822,99.45945945951158,62.16216216216216,9359.999999996944,8800.0,10049.825783969809
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.81983595) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.93528101),2,50,25.252525252525253,26,24,2,-7359.999999997672,148,14720.000000007713,7359.999999997672,1.3285714285716008,0.21637630662022822,99.45945945951158,62.16216216216216,9359.999999996944,8800.0,10049.825783969809
(13a_features_tempo_real__last__pre_30s_spread_minimo >= 1) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.010134602),2,24,12.121212121212121,15,9,6,-6959.999999999127,174,14320.000000009168,6959.999999999127,1.2671641791046486,0.15496905715327602,82.29885057476532,61.49425287356321,11439.999999997235,6719.999999999709,9986.98143429099
(13a_features_tempo_real__last__pre_30s_spread_minimo >= 1) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0046029285),2,24,12.121212121212121,15,9,6,-6959.999999999127,174,14320.000000009168,6959.999999999127,1.2671641791046486,0.15496905715327602,82.29885057476532,61.49425287356321,11439.999999997235,6719.999999999709,9986.98143429099
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.88386897) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.93528101),2,66,33.33333333333333,33,33,0,-6959.999999996944,132,14320.000000006985,6959.999999996944,1.3653061224491578,0.25311100049778523,108.4848484849014,62.878787878787875,6799.999999997817,11359.999999999127,9965.86660029531
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__std >= 0.17448163) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.48870926),2,49,24.747474747474747,25,24,1,-7519.999999997526,149,14880.000000007567,7519.999999997526,1.3263157894738502,0.2141206675224776,99.86577181213133,61.74496644295302,9679.99999999738,8479.999999999563,9948.47240051086
(13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.019074994) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.010134602),2,19,9.595959595959595,13,6,7,-7039.999999999418,179,14400.000000009459,7039.999999999418,1.2608695652175625,0.14867444326618995,80.44692737435452,61.452513966480446,12639.999999997963,5519.999999998981,9893.204665958776
(13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.019074994) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.0079604878),2,19,9.595959595959595,13,6,7,-7039.999999999418,179,14400.000000009459,7039.999999999418,1.2608695652175625,0.14867444326618995,80.44692737435452,61.452513966480446,12639.999999997963,5519.999999998981,9893.204665958776
(13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.019074994) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.008663471),2,19,9.595959595959595,13,6,7,-7039.999999999418,179,14400.000000009459,7039.999999999418,1.2608695652175625,0.14867444326618995,80.44692737435452,61.452513966480446,12639.999999997963,5519.999999998981,9893.204665958776
(13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.019074994) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0046029285),2,19,9.595959595959595,13,6,7,-7039.999999999418,179,14400.000000009459,7039.999999999418,1.2608695652175625,0.14867444326618995,80.44692737435452,61.452513966480446,12639.999999997963,5519.999999998981,9893.204665958776
(13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.019074994) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0036154902),2,19,9.595959595959595,13,6,7,-7039.999999999418,179,14400.000000009459,7039.999999999418,1.2608695652175625,0.14867444326618995,80.44692737435452,61.452513966480446,12639.999999997963,5519.999999998981,9893.204665958776
(13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.010134602) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.008663471),2,19,9.595959595959595,13,6,7,-7039.999999999418,179,14400.000000009459,7039.999999999418,1.2608695652175625,0.14867444326618995,80.44692737435452,61.452513966480446,12639.999999997963,5519.999999998981,9893.204665958776
(13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.0079604878) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.008663471),2,19,9.595959595959595,13,6,7,-7039.999999999418,179,14400.000000009459,7039.999999999418,1.2608695652175625,0.14867444326618995,80.44692737435452,61.452513966480446,12639.999999997963,5519.999999998981,9893.204665958776
(13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.008663471) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0046029285),2,19,9.595959595959595,13,6,7,-7039.999999999418,179,14400.000000009459,7039.999999999418,1.2608695652175625,0.14867444326618995,80.44692737435452,61.452513966480446,12639.999999997963,5519.999999998981,9893.204665958776
(13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.008663471) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0036154902),2,19,9.595959595959595,13,6,7,-7039.999999999418,179,14400.000000009459,7039.999999999418,1.2608695652175625,0.14867444326618995,80.44692737435452,61.452513966480446,12639.999999997963,5519.999999998981,9893.204665958776
(13a_features_tempo_real__last__pre_60s_volatilidade_close_pontos <= 192.06899) E (13a_features_tempo_real__last__preco <= 27828.875),2,21,10.606060606060606,14,7,7,-6639.999999999418,177,14000.000000009459,6639.999999999418,1.2573529411766444,0.14515781922527182,79.09604519779356,61.5819209039548,11519.999999997526,6639.999999999418,9849.094691534377
(13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__slope <= -0.0024077951) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__std >= 0.17448163),2,32,16.161616161616163,19,13,6,-7279.999999998836,166,14640.000000008877,7279.999999998836,1.2904761904763666,0.17828106852499404,88.19277108439083,62.048192771084345,12399.99999999709,5759.9999999998545,9848.96864111378
(13a_features_tempo_real__last__preco <= 27881.5) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.78725951),2,18,9.090909090909092,13,5,8,-6319.999999999709,180,13680.00000000975,6319.999999999709,1.2478260869566984,0.1356309650053258,76.00000000005417,61.66666666666667,11359.999999996944,6800.0,9795.378579002905
(13a_features_tempo_real__last__pre_60s_volatilidade_close_pontos <= 192.06899) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.0079604878),2,29,14.646464646464647,18,11,7,-6959.999999999127,169,14320.000000009168,6959.999999999127,1.279687500000179,0.16749237804880646,84.73372781070513,62.1301775147929,12239.999999997235,5919.999999999709,9794.495426828309
(13a_features_tempo_real__last__pre_60s_volatilidade_close_pontos <= 192.06899) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0036154902),2,29,14.646464646464647,18,11,7,-6959.999999999127,169,14320.000000009168,6959.999999999127,1.279687500000179,0.16749237804880646,84.73372781070513,62.1301775147929,12239.999999997235,5919.999999999709,9794.495426828309
(13a_features_tempo_real__last__pre_60s_volatilidade_close_pontos <= 192.06899) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.019074994),2,12,6.0606060606060606,10,2,8,-6559.9999999998545,186,13920.000000009895,6559.9999999998545,1.2416666666668386,0.12947154471546596,74.83870967747255,61.29032258064516,12559.999999996944,5600.0,9713.682926829135
(13a_features_tempo_real__last__pre_60s_volatilidade_close_pontos <= 192.06899) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.008663471),2,12,6.0606060606060606,10,2,8,-6559.9999999998545,186,13920.000000009895,6559.9999999998545,1.2416666666668386,0.12947154471546596,74.83870967747255,61.29032258064516,12559.999999996944,5600.0,9713.682926829135
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__std >= 0.17448163) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.81983595),2,35,17.67676767676768,19,16,3,-7519.999999998254,163,14880.000000008295,7519.999999998254,1.2952380952382598,0.18304297328688723,91.2883435583331,61.34969325153374,12399.99999999709,5759.9999999998545,9545.825783970335
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.78725951) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.81983595),2,40,20.2020202020202,22,18,4,-6559.999999998399,158,13920.00000000844,6559.999999998399,1.290000000000176,0.1778048780488033,88.10126582283823,62.0253164556962,9999.99999999709,8159.9999999998545,9502.68292682763
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.78725951) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.88386897),2,40,20.2020202020202,22,18,4,-6559.999999998399,158,13920.00000000844,6559.999999998399,1.290000000000176,0.1778048780488033,88.10126582283823,62.0253164556962,9999.99999999709,8159.9999999998545,9502.68292682763
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.78725951) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.93528101),2,40,20.2020202020202,22,18,4,-6559.999999998399,158,13920.00000000844,6559.999999998399,1.290000000000176,0.1778048780488033,88.10126582283823,62.0253164556962,9999.99999999709,8159.9999999998545,9502.68292682763
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__std >= 0.17448163) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.78725951),2,32,16.161616161616163,18,14,4,-7199.999999998545,166,14560.000000008586,7199.999999998545,1.2843750000001677,0.1721798780487951,87.7108433735457,61.44578313253012,12399.99999999709,5759.9999999998545,9435.30792682777
(13a_features_tempo_real__last__pre_30s_spread_minimo >= 1) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.88386897),2,38,19.19191919191919,20,18,2,-5919.999999998254,160,13280.000000008295,5919.999999998254,1.2677419354840382,0.15554681353266564,83.00000000005184,61.25000000000001,7599.99999999709,10559.999999999854,9393.328088117802
(13a_features_tempo_real__last__pre_30s_spread_minimo >= 1) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.81983595),2,27,13.636363636363635,15,12,3,-6239.99999999869,171,13600.000000008731,6239.99999999869,1.253731343283745,0.14153622133237231,79.53216374274112,60.81871345029239,9519.999999996799,8640.000000000146,9384.921732798164
(13a_features_tempo_real__last__preco <= 27934.05) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.019074994),2,12,6.0606060606060606,9,3,6,-6479.999999999563,186,13840.000000009604,6479.999999999563,1.2369863013700275,0.12479117941865492,74.40860215058927,60.752688172043015,12639.999999997963,5519.999999998981,9272.8747076504
(13a_features_tempo_real__last__preco <= 27934.05) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.008663471),2,12,6.0606060606060606,9,3,6,-6479.999999999563,186,13840.000000009604,6479.999999999563,1.2369863013700275,0.12479117941865492,74.40860215058927,60.752688172043015,12639.999999997963,5519.999999998981,9272.8747076504
(13a_features_tempo_real__last__preco <= 27828.875) E (13a_features_tempo_real__last__preco <= 27865.528),2,50,25.252525252525253,27,23,4,-6479.999999998108,148,13840.000000008149,6479.999999998108,1.3145454545456396,0.20235033259426705,93.51351351356857,62.83783783783784,9999.999999998545,8159.999999998399,9267.410199554108
(13a_features_tempo_real__last__preco <= 27828.875) E (13a_features_tempo_real__last__preco <= 27881.5),2,50,25.252525252525253,27,23,4,-6479.999999998108,148,13840.000000008149,6479.999999998108,1.3145454545456396,0.20235033259426705,93.51351351356857,62.83783783783784,9999.999999998545,8159.999999998399,9267.410199554108
(13a_features_tempo_real__last__preco <= 27828.875) E (13a_features_tempo_real__last__preco <= 27901.75),2,50,25.252525252525253,27,23,4,-6479.999999998108,148,13840.000000008149,6479.999999998108,1.3145454545456396,0.20235033259426705,93.51351351356857,62.83783783783784,9999.999999998545,8159.999999998399,9267.410199554108
(13a_features_tempo_real__last__preco <= 27828.875) E (13a_features_tempo_real__last__preco <= 27934.05),2,50,25.252525252525253,27,23,4,-6479.999999998108,148,13840.000000008149,6479.999999998108,1.3145454545456396,0.20235033259426705,93.51351351356857,62.83783783783784,9999.999999998545,8159.999999998399,9267.410199554108
(13a_features_tempo_real__last__preco <= 27828.875) E (13a_features_tempo_real__last__preco <= 27961.495),2,50,25.252525252525253,27,23,4,-6479.999999998108,148,13840.000000008149,6479.999999998108,1.3145454545456396,0.20235033259426705,93.51351351356857,62.83783783783784,9999.999999998545,8159.999999998399,9267.410199554108
(13a_features_tempo_real__last__preco <= 27828.875) E (13a_features_tempo_real__last__preco <= 27989.375),2,50,25.252525252525253,27,23,4,-6479.999999998108,148,13840.000000008149,6479.999999998108,1.3145454545456396,0.20235033259426705,93.51351351356857,62.83783783783784,9999.999999998545,8159.999999998399,9267.410199554108
(13a_features_tempo_real__last__preco <= 27989.375) E (13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__slope <= -0.0024077951),2,35,17.67676767676768,21,14,7,-6719.999999998981,163,14080.000000009022,6719.999999998981,1.2885245901641194,0.17632946821274675,86.38036809821486,62.57668711656442,12879.99999999738,5279.999999999563,9233.797680926476
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__std >= 0.17448163) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__delta <= -0.32389333),2,25,12.626262626262626,15,10,5,-6719.999999998981,173,14080.000000009022,6719.999999998981,1.2626865671643475,0.15049144521297486,81.38728323704638,61.27167630057804,12399.999999997817,5759.999999999127,9226.29486712646
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__std >= 0.17448163) E (13a_features_tempo_real__w60__pre_15s_spread_medio__delta <= -0.1471057),2,25,12.626262626262626,15,10,5,-6719.999999998981,173,14080.000000009022,6719.999999998981,1.2626865671643475,0.15049144521297486,81.38728323704638,61.27167630057804,12399.999999997817,5759.999999999127,9226.29486712646
(13a_features_tempo_real__last__pre_30s_spread_minimo >= 1) E (13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__slope <= -0.0024077951),2,27,13.636363636363635,16,11,5,-6319.999999998981,171,13680.000000009022,6319.999999998981,1.25909090909108,0.1468957871397074,80.00000000005276,61.40350877192983,11439.999999997235,6719.999999999709,9126.137472282704
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.81983595) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.54031236),2,38,19.19191919191919,20,18,2,-6879.999999998108,160,14240.000000008149,6879.999999998108,1.2870967741937127,0.1749016522423401,89.00000000005093,61.25000000000001,11359.999999997672,6799.999999999272,9048.940991343257
(13a_features_tempo_real__last__preco <= 27828.875) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.93528101),2,20,10.1010101010101,13,7,6,-5839.999999999418,178,13200.000000009459,5839.999999999418,1.23913043478278,0.12693531283140747,74.15730337083966,61.23595505617978,11279.99999999738,6879.999999999563,8974.16118769811
(13a_features_tempo_real__last__pre_30s_spread_minimo >= 1) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.78725951),2,20,10.1010101010101,12,8,4,-5759.999999999127,178,13120.000000009168,5759.999999999127,1.234285714285878,0.12209059233450548,73.70786516859083,60.67415730337079,10399.99999999709,7759.9999999998545,8869.254355399778
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.78725951) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.54031236),2,35,17.67676767676768,19,16,3,-6559.999999998399,163,13920.00000000844,6559.999999998399,1.2761904761906437,0.16399535423927114,85.39877300618674,61.34969325153374,11599.99999999709,6559.9999999998545,8854.397212541911
(13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__first >= 0.14000484) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__std >= 0.17448163),2,20,10.1010101010101,14,6,8,-6879.999999999563,178,14240.000000009604,6879.999999999563,1.2617647058825294,0.14956958393115682,80.00000000005396,61.79775280898876,15599.99999999709,2559.9999999998545,8845.741750358207
(13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__delta >= 0.035119048) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.34707626),2,31,15.656565656565657,18,13,5,-6479.999999998836,167,13840.000000008877,6479.999999998836,1.2703125000001734,0.15811737804880077,82.87425149705915,61.67664670658682,12559.999999996944,5600.0,8832.870426828116
(13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.010134602) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.0079604878),2,37,18.68686868686869,21,16,5,-6239.99999999869,161,13600.000000008731,6239.99999999869,1.2786885245903428,0.16649340263897017,84.47204968949522,62.11180124223602,11679.999999998108,6479.999999998836,8803.896041581665
(13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.010134602) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0046029285),2,37,18.68686868686869,21,16,5,-6239.99999999869,161,13600.000000008731,6239.99999999869,1.2786885245903428,0.16649340263897017,84.47204968949522,62.11180124223602,11679.999999998108,6479.999999998836,8803.896041581665
(13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.010134602) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0036154902),2,37,18.68686868686869,21,16,5,-6239.99999999869,161,13600.000000008731,6239.99999999869,1.2786885245903428,0.16649340263897017,84.47204968949522,62.11180124223602,11679.999999998108,6479.999999998836,8803.896041581665
(13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.0079604878) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0046029285),2,37,18.68686868686869,21,16,5,-6239.99999999869,161,13600.000000008731,6239.99999999869,1.2786885245903428,0.16649340263897017,84.47204968949522,62.11180124223602,11679.999999998108,6479.999999998836,8803.896041581665
(13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0046029285) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0036154902),2,37,18.68686868686869,21,16,5,-6239.99999999869,161,13600.000000008731,6239.99999999869,1.2786885245903428,0.16649340263897017,84.47204968949522,62.11180124223602,11679.999999998108,6479.999999998836,8803.896041581665
(13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__delta >= 0.035119048) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.41182767),2,27,13.636363636363635,16,11,5,-6319.999999998981,171,13680.000000009022,6319.999999998981,1.25909090909108,0.1468957871397074,80.00000000005276,61.40350877192983,12559.999999996944,5600.0,8734.137472282806
(13a_features_tempo_real__last__preco <= 27828.875) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__std >= 0.17448163),2,28,14.14141414141414,16,12,4,-6079.999999998836,170,13440.000000008877,6079.999999998836,1.2545454545456227,0.14235033259425012,79.05882352946398,61.1764705882353,11439.999999997963,6719.999999998981,8701.41019955503
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.88386897) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.54031236),2,47,23.737373737373737,24,23,1,-5999.999999997817,151,13360.000000007858,5999.999999997817,1.287931034482928,0.1757359125315554,88.47682119210502,61.58940397350994,8959.999999997672,9199.999999999272,8691.441547516495
(13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__slope <= -0.0024077951) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.0079604878),2,18,9.090909090909092,13,5,8,-6319.999999999709,180,13680.00000000975,6319.999999999709,1.2478260869566984,0.1356309650053258,76.00000000005417,61.66666666666667,14799.99999999709,3359.9999999998545,8591.378579002852
(13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__slope <= -0.0024077951) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0036154902),2,18,9.090909090909092,13,5,8,-6319.999999999709,180,13680.00000000975,6319.999999999709,1.2478260869566984,0.1356309650053258,76.00000000005417,61.66666666666667,14799.99999999709,3359.9999999998545,8591.378579002852
(13a_features_tempo_real__last__preco <= 27828.875) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.81983595),2,12,6.0606060606060606,9,3,6,-5519.999999999709,186,12880.00000000975,5519.999999999709,1.2205479452056465,0.10835282325427387,69.2473118280094,60.752688172043015,11999.99999999709,6159.9999999998545,8527.011693952223
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__std >= 0.17448163) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.60099524),2,35,17.67676767676768,19,16,3,-6559.999999998399,163,13920.00000000844,6559.999999998399,1.2761904761906437,0.16399535423927114,85.39877300618674,61.34969325153374,12639.999999997235,5519.999999999709,8490.39721254186
(13a_features_tempo_real__last__pre_60s_volatilidade_close_pontos <= 192.06899) E (13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__slope <= -0.0024077951),2,24,12.121212121212121,15,9,6,-5999.999999999272,174,13360.000000009313,5999.999999999272,1.2492537313434573,0.1370586093920847,76.78160919545583,61.49425287356321,12959.999999997672,5199.999999999272,8484.235165634269
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__std >= 0.17448163) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.0079604878),2,26,13.131313131313133,16,10,6,-6559.999999999127,172,13920.000000009168,6559.999999999127,1.2636363636365373,0.1514412416851647,80.93023255819284,61.627906976744185,14639.999999997963,3519.9999999989814,8430.864745009869
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__std >= 0.17448163) E (13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.0036154902),2,26,13.131313131313133,16,10,6,-6559.999999999127,172,13920.000000009168,6559.999999999127,1.2636363636365373,0.1514412416851647,80.93023255819284,61.627906976744185,14639.999999997963,3519.9999999989814,8430.864745009869
(13a_features_tempo_real__last__preco <= 27989.375) E (13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__first >= 0.14000484),2,34,17.17171717171717,19,15,4,-6799.999999998545,164,14160.000000008586,6799.999999998545,1.2809523809525514,0.16875725900117877,86.3414634146865,61.58536585365854,14239.999999997963,3919.9999999989814,8355.254355398896
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.54031236) E (13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__delta <= -0.32389333),2,10,5.05050505050505,8,2,6,-5919.999999999709,188,13280.00000000975,5919.999999999709,1.224324324324489,0.11212920237311641,70.63829787239229,60.63829787234043,13759.999999997672,4399.999999999272,8347.277521423324
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.54031236) E (13a_features_tempo_real__w60__pre_15s_spread_medio__delta <= -0.1471057),2,10,5.05050505050505,8,2,6,-5919.999999999709,188,13280.00000000975,5919.999999999709,1.224324324324489,0.11212920237311641,70.63829787239229,60.63829787234043,13759.999999997672,4399.999999999272,8347.277521423324
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first <= 0.93528101) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.54031236),2,48,24.242424242424242,24,24,0,-5759.999999997672,150,13120.000000007713,5759.999999997672,1.2827586206898214,0.17056349873844878,87.46666666671808,61.33333333333333,9199.999999997817,8959.999999999127,8182.3380992404345
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.34707626) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.54031236),2,50,25.252525252525253,25,25,0,-5359.999999997672,148,12720.000000007713,5359.999999997672,1.2789473684212218,0.1667522464698492,85.94594594599806,61.48648648648649,8399.999999997817,9759.999999999127,8026.051347879276
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.41182767) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.54031236),2,50,25.252525252525253,25,25,0,-5359.999999997672,148,12720.000000007713,5359.999999997672,1.2789473684212218,0.1667522464698492,85.94594594599806,61.48648648648649,8399.999999997817,9759.999999999127,8026.051347879276
(13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.48870926) E (13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.54031236),2,50,25.252525252525253,25,25,0,-5359.999999997672,148,12720.000000007713,5359.999999997672,1.2789473684212218,0.1667522464698492,85.94594594599806,61.48648648648649,8399.999999997817,9759.999999999127,8026.051347879276
(13a_features_tempo_real__last__preco <= 27901.75) E (13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__first >= 0.14000484),2,23,11.616161616161616,14,9,5,-6159.999999999127,175,13520.000000009168,6159.999999999127,1.2485294117648744,0.13633428981350182,77.25714285719525,61.142857142857146,14559.999999997672,3599.9999999992724,7935.800573886972
