variavel,n_stop,n_nao_stop,media_stop,media_nao_stop,mediana_stop,mediana_nao_stop,diferenca_medias,efeito_padronizado,correlacao_resultado,abs_efeito
06_evolucao_score_eventos__w60__preco_2__delta,51,65,1.8480392156862746,0.6038461538461538,0.0,0.0,1.2441930618401207,0.11587571958461303,-0.06318222387930057,0.11587571958461303
06_evolucao_score_eventos__w60__ref__delta,51,65,1.8480392156862746,0.6038461538461538,0.0,0.0,1.2441930618401207,0.11587571958461303,-0.06318222387930057,0.11587571958461303
05_estrutura_eventos_enriquecidos__w60__diferenca_score__std,51,65,20.72596265265796,19.554786528206957,22.582293949021214,22.410586226156603,1.1711761244510015,0.11547682071738777,-0.03411857795216672,0.11547682071738777
06_evolucao_score_eventos__w60__diferenca_score__std,51,65,20.72596265265796,19.554786528206957,22.582293949021214,22.410586226156603,1.1711761244510015,0.11547682071738777,-0.03411857795216672,0.11547682071738777
07_bloqueios_auditoria_completa__w60__campanha_pullback__all_true,43,54,0.09302325581395349,0.12962962962962962,0.0,0.0,-0.036606373815676135,-0.11544705968659813,0.0178813100239266,0.11544705968659813
estados_c7_dna_fluxo_v5_2__w60__spread_pct_15__last,57,81,0.461413938308454,0.42546779151003705,0.4887218045112781,0.4322033898305085,0.035946146798416956,0.11534166955748715,-0.01856869922193058,0.11534166955748715
05_estrutura_eventos_enriquecidos__w60__ultimo_topo__delta,51,65,1.1225490196078431,-0.03076923076923077,0.0,0.0,1.1533182503770738,0.11498049518026718,-0.09451821222755814,0.11498049518026718
06_evolucao_score_eventos__w60__ultimo_topo__delta,51,65,1.1225490196078431,-0.03076923076923077,0.0,0.0,1.1533182503770738,0.11498049518026718,-0.09451821222755814,0.11498049518026718
05_estrutura_eventos_enriquecidos__w60__ajuste_estrutura__first,51,65,6.705882352941177,5.969230769230769,8.0,8.0,0.7366515837104073,0.11478006903823776,0.031189685967711756,0.11478006903823776
06_evolucao_score_eventos__w60__ajuste_estrutura__first,51,65,6.705882352941177,5.969230769230769,8.0,8.0,0.7366515837104073,0.11478006903823776,0.031189685967711756,0.11478006903823776
bloqueios_c7_dna_fluxo_v5_2__w60__aceleracao__min,49,69,-0.9259227735848534,-0.792066964940998,-0.8798093409989156,-0.6290791000331739,-0.13385580864385538,-0.11477946143721643,0.0543835714037001,0.11477946143721643
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__min,82,116,0.005190185830429731,0.009034439547143721,0.0,0.0,-0.00384425371671399,-0.11453874514079929,0.04799552950024001,0.11453874514079929
07_bloqueios_auditoria_completa__w60__gate_continuidade__ever_true,43,54,0.9534883720930233,0.9259259259259259,1.0,1.0,0.027562446167097354,0.11441768895382214,-0.12191116195639408,0.11441768895382214
estados_c7_dna_fluxo_v5_2__w60__gate_saldo30__last,57,81,0.7894736842105263,0.7407407407407407,1.0,1.0,0.04873294346978563,0.11424839574137818,0.007443252470829499,0.11424839574137818
estados_c7_dna_fluxo_v5_2__w60__confirmacoes_candidata__max,57,81,1.2456140350877194,1.123456790123457,1.0,1.0,0.1221572449642625,0.1142271597224773,-0.002776816772353788,0.1142271597224773
05_estrutura_eventos_enriquecidos__w60__aceleracao__min,51,65,-1.045151652574988,-0.9223033281497551,-1.028067367386192,-0.9336158932411384,-0.12284832442523286,-0.1142147404936325,0.12627993258398518,0.1142147404936325
05_estrutura_eventos_enriquecidos__w60__f_aceleracao__min,51,65,-1.045151652574988,-0.9223033281497551,-1.028067367386192,-0.9336158932411384,-0.12284832442523286,-0.1142147404936325,0.12627993258398518,0.1142147404936325
06_evolucao_score_eventos__w60__aceleracao__min,51,65,-1.045151652574988,-0.9223033281497551,-1.028067367386192,-0.9336158932411384,-0.12284832442523286,-0.1142147404936325,0.12627993258398518,0.1142147404936325
06_evolucao_score_eventos__w60__f_aceleracao__min,51,65,-1.045151652574988,-0.9223033281497551,-1.028067367386192,-0.9336158932411384,-0.12284832442523286,-0.1142147404936325,0.12627993258398518,0.1142147404936325
05_estrutura_eventos_enriquecidos__w60__f_saldo__last,51,65,-8.411764705882353,1.0461538461538462,4.0,-4.0,-9.4579185520362,-0.11408112800513306,0.04819338866521343,0.11408112800513306
05_estrutura_eventos_enriquecidos__w60__saldo30__last,51,65,-8.411764705882353,1.0461538461538462,4.0,-4.0,-9.4579185520362,-0.11408112800513306,0.04819338866521343,0.11408112800513306
06_evolucao_score_eventos__w60__f_saldo__last,51,65,-8.411764705882353,1.0461538461538462,4.0,-4.0,-9.4579185520362,-0.11408112800513306,0.04819338866521343,0.11408112800513306
06_evolucao_score_eventos__w60__saldo30__last,51,65,-8.411764705882353,1.0461538461538462,4.0,-4.0,-9.4579185520362,-0.11408112800513306,0.04819338866521343,0.11408112800513306
05_estrutura_eventos_enriquecidos__w60__score_venda__mean,51,65,39.9467306114365,42.77043956043956,35.666666666666664,40.666666666666664,-2.8237089490030627,-0.11393474184511948,-0.0021940353106041557,0.11393474184511948
06_evolucao_score_eventos__w60__score_venda__mean,51,65,39.9467306114365,42.77043956043956,35.666666666666664,40.666666666666664,-2.8237089490030627,-0.11393474184511948,-0.0021940353106041557,0.11393474184511948
bloqueios_c7_dna_fluxo_v5_2__w60__gate_rompimento__changed,49,69,0.3877551020408163,0.3333333333333333,0.0,0.0,0.054421768707483,0.11366407401056472,-0.042811799776758454,0.11366407401056472
bloqueios_c7_dna_fluxo_v5_2__w60__gate_continuidade__all_true,49,69,0.3877551020408163,0.3333333333333333,0.0,0.0,0.054421768707483,0.11366407401056472,-0.06409744180059107,0.11366407401056472
bloqueios_c7_dna_fluxo_v5_2__w60__qtd_hard_gates_compra_ok__delta,49,69,-0.08163265306122448,-0.30434782608695654,0.0,0.0,0.22271517302573207,0.11358076698272991,-0.04037942134264086,0.11358076698272991
07_bloqueios_auditoria_completa__w60__mov_contra_120s__last,43,54,919.7674418604652,806.4814814814815,600.0,787.5,113.28596037898365,0.11319008444759085,-0.004490828141350002,0.11319008444759085
estados_c7_dna_fluxo_v5_2__w60__compra30__delta,57,81,-32.87719298245614,-14.666666666666666,0.0,0.0,-18.210526315789473,-0.11317055168291507,0.1300166119507816,0.11317055168291507
estados_c7_dna_fluxo_v5_2__w60__venda10__std,57,81,32.53915297913208,27.60073855938218,17.841552277039153,15.755069730795299,4.938414419749904,0.11308558889869491,-0.015270262593972449,0.11308558889869491
estados_c7_dna_fluxo_v5_2__w60__campanha_pullback__true_count,57,81,1.1228070175438596,0.8641975308641975,0.0,0.0,0.2586094866796621,0.11307074924094937,-0.0777234293386046,0.11307074924094937
05_estrutura_eventos_enriquecidos__w60__delta30__last,51,65,-9.156862745098039,-4.123076923076923,0.0,-6.0,-5.033785822021116,-0.11295101450706185,0.05729053876422161,0.11295101450706185
05_estrutura_eventos_enriquecidos__w60__f_delta__last,51,65,-9.156862745098039,-4.123076923076923,0.0,-6.0,-5.033785822021116,-0.11295101450706185,0.05729053876422161,0.11295101450706185
06_evolucao_score_eventos__w60__delta30__last,51,65,-9.156862745098039,-4.123076923076923,0.0,-6.0,-5.033785822021116,-0.11295101450706185,0.05729053876422161,0.11295101450706185
06_evolucao_score_eventos__w60__f_delta__last,51,65,-9.156862745098039,-4.123076923076923,0.0,-6.0,-5.033785822021116,-0.11295101450706185,0.05729053876422161,0.11295101450706185
05_estrutura_eventos_enriquecidos__w60__saldo10__last,51,65,-7.588235294117647,-0.9230769230769231,1.0,-1.0,-6.665158371040723,-0.11282240192384842,0.11026006752557886,0.11282240192384842
06_evolucao_score_eventos__w60__saldo10__last,51,65,-7.588235294117647,-0.9230769230769231,1.0,-1.0,-6.665158371040723,-0.11282240192384842,0.11026006752557886,0.11282240192384842
estados_c7_dna_fluxo_v5_2__w60__ultimo_fundo__std,57,81,3.3542765228965763,3.7674669114783135,3.2186953878862163,2.5543475405716998,-0.4131903885817372,-0.11281301855505971,0.15746301932697238,0.11281301855505971
estado_mercado_tempo_real__w60__decisao__nunique,82,116,2.4390243902439024,2.3793103448275863,2.0,2.0,0.059714045416316086,0.112608735587284,-0.0358095311776329,0.112608735587284
bloqueios_c7_dna_fluxo_v5_2__w60__qtd_hard_gates_ok__min,49,69,4.469387755102041,4.391304347826087,4.0,4.0,0.07808340727595375,0.11253141001461368,-0.054518424357554114,0.11253141001461368
05_estrutura_eventos_enriquecidos__w60__ajuste_estrutura_venda__max,51,65,5.803921568627451,6.615384615384615,8.0,12.0,-0.8114630467571642,-0.11249013624681552,-0.02570622215512508,0.11249013624681552
06_evolucao_score_eventos__w60__ajuste_estrutura_venda__max,51,65,5.803921568627451,6.615384615384615,8.0,12.0,-0.8114630467571642,-0.11249013624681552,-0.02570622215512508,0.11249013624681552
estados_c7_dna_fluxo_v5_2__w60__venda30__last,57,81,217.24561403508773,253.19753086419752,115.0,126.0,-35.95191682910979,-0.11233105595354544,0.11723335921317592,0.11233105595354544
estados_c7_dna_fluxo_v5_2__w60__diferenca_score__mean,57,81,47.10200311384521,49.418954536547126,42.5,49.75,-2.3169514227019192,-0.1123071769891764,0.09624307720025854,0.1123071769891764
estados_c7_dna_fluxo_v5_2__w60__estrutura_bruta__nunique,57,81,2.43859649122807,2.345679012345679,3.0,2.0,0.09291747888239099,0.1121988199632393,-0.05712509355237817,0.1121988199632393
05_estrutura_eventos_enriquecidos__w60__rompimento_compra__delta,51,65,2.872549019607843,1.9115384615384616,2.25,1.5,0.9610105580693815,0.11194043061532798,-0.045981415231919585,0.11194043061532798
06_evolucao_score_eventos__w60__rompimento_compra__delta,51,65,2.872549019607843,1.9115384615384616,2.25,1.5,0.9610105580693815,0.11194043061532798,-0.045981415231919585,0.11194043061532798
estado_mercado_tempo_real__w60__motivo__nunique,82,116,2.682926829268293,2.5948275862068964,3.0,2.0,0.08809924306139649,0.1112867929443735,-0.03296246125346037,0.1112867929443735
05_estrutura_eventos_enriquecidos__w60__razao_venda30__slope,39,53,0.0012676566368031523,0.020774515084175545,0.0113643003213555,0.013788490635930774,-0.019506858447372395,-0.11118441734601253,0.024530997266502867,0.11118441734601253
06_evolucao_score_eventos__w60__razao_venda30__slope,39,53,0.0012676566368031523,0.020774515084175545,0.0113643003213555,0.013788490635930774,-0.019506858447372395,-0.11118441734601253,0.024530997266502867,0.11118441734601253
05_estrutura_eventos_enriquecidos__w60__f_razao_fluxo__slope,39,53,0.0012676566368031523,0.020774515084175542,0.0113643003213555,0.013788490635930774,-0.01950685844737239,-0.11118441734601252,0.024530997266502867,0.11118441734601252
06_evolucao_score_eventos__w60__f_razao_fluxo__slope,39,53,0.0012676566368031523,0.020774515084175542,0.0113643003213555,0.013788490635930774,-0.01950685844737239,-0.11118441734601252,0.024530997266502867,0.11118441734601252
05_estrutura_eventos_enriquecidos__w60__score_compra_base__std,51,65,15.137477018373513,14.183125309586087,15.552380628375726,13.671634146908465,0.954351708787426,0.11117251134072165,-0.05724073763954207,0.11117251134072165
06_evolucao_score_eventos__w60__score_compra_base__std,51,65,15.137477018373513,14.183125309586087,15.552380628375726,13.671634146908465,0.954351708787426,0.11117251134072165,-0.05724073763954207,0.11117251134072165
estados_c7_dna_fluxo_v5_2__w60__spread_pct_30__last,57,81,0.4522733967969065,0.4188807446768223,0.4765625,0.3939393939393939,0.03339265212008419,0.111140712046675,0.007259593069516435,0.111140712046675
bloqueios_c7_dna_fluxo_v5_2__w60__gate_continuidade__transitions,49,69,1.1428571428571428,1.0144927536231885,1.0,1.0,0.12836438923395432,0.1111229369637825,0.0004361442258513666,0.1111229369637825
estados_c7_dna_fluxo_v5_2__w60__gate_delta30__ever_true,57,81,0.8947368421052632,0.9259259259259259,1.0,1.0,-0.031189083820662766,-0.11068934266286518,0.09552389161238518,0.11068934266286518
estados_c7_dna_fluxo_v5_2__w60__tipo_entrada_campanha__nunique,57,81,1.3157894736842106,1.2469135802469136,1.0,1.0,0.06887589343729705,0.11058160484184412,-0.08201530126162807,0.11058160484184412
estados_c7_dna_fluxo_v5_2__w60__score__mean,57,81,65.7240797701324,67.35794140701549,60.0,66.8,-1.6338616368830827,-0.11056384644721869,0.09621026336787257,0.11056384644721869
07_bloqueios_auditoria_completa__w60__impediu_gain_120s__true_count,43,54,2.441860465116279,2.6481481481481484,2.0,2.0,-0.2062876830318694,-0.11051991892636776,-0.006000687977276208,0.11051991892636776
estados_c7_dna_fluxo_v5_2__w60__qtd_hard_gates_venda_ok__slope,45,67,0.045858585858585835,0.1119306067067261,-0.0787878787878788,0.011904761904761797,-0.06607202084814026,-0.11043721484421958,-0.007271850534046149,0.11043721484421958
05_estrutura_eventos_enriquecidos__w60__venda30__last,51,65,145.88235294117646,135.8923076923077,114.0,105.0,9.990045248868768,0.11034969498911608,-0.031992382557234834,0.11034969498911608
06_evolucao_score_eventos__w60__venda30__last,51,65,145.88235294117646,135.8923076923077,114.0,105.0,9.990045248868768,0.11034969498911608,-0.031992382557234834,0.11034969498911608
estados_c7_dna_fluxo_v5_2__w60__campanha_pullback__last,57,81,0.17543859649122806,0.13580246913580246,0.0,0.0,0.0396361273554256,0.11034882759380503,-0.06336941747611438,0.11034882759380503
05_estrutura_eventos_enriquecidos__w60__campanha_entradas__delta,51,65,-0.0196078431372549,-0.06153846153846154,0.0,0.0,0.04193061840120664,0.11023164309378135,-0.08554935218529233,0.11023164309378135
06_evolucao_score_eventos__w60__campanha_entradas__delta,51,65,-0.0196078431372549,-0.06153846153846154,0.0,0.0,0.04193061840120664,0.11023164309378135,-0.08554935218529233,0.11023164309378135
05_estrutura_eventos_enriquecidos__w60__topo_anterior__delta,51,65,-0.44607843137254904,0.7076923076923077,0.0,0.0,-1.1537707390648568,-0.11009986089197664,0.012689503903971151,0.11009986089197664
06_evolucao_score_eventos__w60__topo_anterior__delta,51,65,-0.44607843137254904,0.7076923076923077,0.0,0.0,-1.1537707390648568,-0.11009986089197664,0.012689503903971151,0.11009986089197664
05_estrutura_eventos_enriquecidos__w60__rompimento_compra__slope,39,53,0.6168498168498168,0.397249448664543,0.3181818181818181,0.3249999999999995,0.2196003681852738,0.10949085590446757,-0.009881385975502994,0.10949085590446757
06_evolucao_score_eventos__w60__rompimento_compra__slope,39,53,0.6168498168498168,0.397249448664543,0.3181818181818181,0.3249999999999995,0.2196003681852738,0.10949085590446757,-0.009881385975502994,0.10949085590446757
estados_c7_dna_fluxo_v5_2__w60__saldo10__std,57,81,33.673125942369026,30.126886243801202,26.0,24.80939686569398,3.546239698567824,0.10934083126611742,0.005352073211593804,0.10934083126611742
05_estrutura_eventos_enriquecidos__w60__f_lado__nunique,51,65,1.607843137254902,1.5538461538461539,2.0,2.0,0.053996983408748145,0.10931809276510766,-0.08967933350262192,0.10931809276510766
05_estrutura_eventos_enriquecidos__w60__lado__nunique,51,65,1.607843137254902,1.5538461538461539,2.0,2.0,0.053996983408748145,0.10931809276510766,-0.08967933350262192,0.10931809276510766
06_evolucao_score_eventos__w60__f_lado__nunique,51,65,1.607843137254902,1.5538461538461539,2.0,2.0,0.053996983408748145,0.10931809276510766,-0.08967933350262192,0.10931809276510766
06_evolucao_score_eventos__w60__lado__nunique,51,65,1.607843137254902,1.5538461538461539,2.0,2.0,0.053996983408748145,0.10931809276510766,-0.08967933350262192,0.10931809276510766
estados_c7_dna_fluxo_v5_2__w60__continuidade_2s__slope,45,67,0.016215728715728718,-0.11079989662079213,0.01666666666666564,-0.016666666666666708,0.12701562533652086,0.10924117609403496,0.011989154356969041,0.10924117609403496
05_estrutura_eventos_enriquecidos__w60__hard_gates_compra_ok__true_pct,51,65,5.947712418300653,8.142857142857142,0.0,0.0,-2.1951447245564895,-0.10890489507037725,0.1262541970222717,0.10890489507037725
06_evolucao_score_eventos__w60__hard_gates_compra_ok__true_pct,51,65,5.947712418300653,8.142857142857142,0.0,0.0,-2.1951447245564895,-0.10890489507037725,0.1262541970222717,0.10890489507037725
estados_c7_dna_fluxo_v5_2__w60__spread_pct_120_60__slope,45,67,0.000733936695383262,-0.00203172326231893,-0.0004271045043979609,0.0,0.002765659957702192,0.10885621804395174,-0.026067132381568412,0.10885621804395174
05_estrutura_eventos_enriquecidos__w60__spread_pct_15__std,51,65,0.08429409792259154,0.07782814608487121,0.0908561834801824,0.07432205172005588,0.006465951837720335,0.10843700480724024,-0.08799866854442175,0.10843700480724024
06_evolucao_score_eventos__w60__spread_pct_15__std,51,65,0.08429409792259154,0.07782814608487121,0.0908561834801824,0.07432205172005588,0.006465951837720335,0.10843700480724024,-0.08799866854442175,0.10843700480724024
estados_c7_dna_fluxo_v5_2__w60__score_base_dna__max,57,81,81.94736842105263,83.70370370370371,87.0,87.0,-1.7563352826510794,-0.10810841521263702,0.12097009102949896,0.10810841521263702
bloqueios_c7_dna_fluxo_v5_2__w60__gate_vel15__true_count,49,69,3.204081632653061,3.0,3.0,3.0,0.204081632653061,0.10802523263630272,0.0011200606900882346,0.10802523263630272
bloqueios_c7_dna_fluxo_v5_2__w60__saldo30__std,49,69,29.763850039307634,33.59914359499411,19.754043186705406,24.055491403558285,-3.8352935556864765,-0.10769641883848584,0.14949583822085166,0.10769641883848584
05_estrutura_eventos_enriquecidos__w60__gate_saldo30__last,51,65,0.7843137254901961,0.7384615384615385,1.0,1.0,0.045852187028657565,0.1071513612495889,0.002370462256168462,0.1071513612495889
06_evolucao_score_eventos__w60__gate_saldo30__last,51,65,0.7843137254901961,0.7384615384615385,1.0,1.0,0.045852187028657565,0.1071513612495889,0.002370462256168462,0.1071513612495889
13a_features_tempo_real__w60__pre_15s_volatilidade_close_pontos__mean,82,116,196.9336288157739,205.7173129846779,183.44225491756407,187.87208322811483,-8.783684168904017,-0.10695487148550026,0.114818033169289,0.10695487148550026
estados_c7_dna_fluxo_v5_2__w60__vel_anterior__last,57,81,0.04723470744410394,-0.015440074865408049,-0.0518295843267337,0.0,0.06267478230951198,0.10693773464988988,-0.07280272121467653,0.10693773464988988
05_estrutura_eventos_enriquecidos__w60__score_compra__std,51,65,15.809352100736005,14.845667062692396,16.938523555697337,14.853191035956458,0.963685038043609,0.10684719995485334,-0.04651819803712346,0.10684719995485334
06_evolucao_score_eventos__w60__score_compra__std,51,65,15.809352100736005,14.845667062692396,16.938523555697337,14.853191035956458,0.963685038043609,0.10684719995485334,-0.04651819803712346,0.10684719995485334
estados_c7_dna_fluxo_v5_2__w60__campanha_pullback__ever_true,57,81,0.22807017543859648,0.18518518518518517,0.0,0.0,0.042884990253411304,0.10663727628630475,-0.05318162684384886,0.10663727628630475
estados_c7_dna_fluxo_v5_2__w60__compra10__max,57,81,122.59649122807018,140.58024691358025,85.0,76.0,-17.983755685510076,-0.10656725599279077,0.10946587591487614,0.10656725599279077
estados_c7_dna_fluxo_v5_2__last__score_base_dna,34,46,56.64705882352941,54.73913043478261,56.0,56.0,1.9079283887468037,0.10641602777557861,-0.10726355376772412,0.10641602777557861
estados_c7_dna_fluxo_v5_2__w60__vel5__max,57,81,1.1407757720432652,1.0297451071647625,1.0889500229252635,0.9670195439739414,0.11103066487850266,0.10611853459402683,0.0011142659018671273,0.10611853459402683
estados_c7_dna_fluxo_v5_2__w60__spread_atual__std,57,81,0.2555480683263695,0.23684502460884793,0.2290614236454256,0.21872244094477253,0.018703043717521572,0.10571070165357108,-0.04164610667249378,0.10571070165357108
estados_c7_dna_fluxo_v5_2__w60__compra30__max,57,81,286.2631578947368,330.6666666666667,182.0,176.0,-44.403508771929864,-0.10553100958966896,0.07788116250861826,0.10553100958966896
bloqueios_c7_dna_fluxo_v5_2__w60__gate_delta30__ever_true,49,69,0.8163265306122449,0.855072463768116,1.0,1.0,-0.03874593315587105,-0.10541774802762283,0.05191230012396455,0.10541774802762283
05_estrutura_eventos_enriquecidos__w60__score_venda_base__slope,39,53,0.5417138417138414,1.5148002940455771,-0.9090909090909092,8.129555825336368e-16,-0.9730864523317357,-0.10531899585554774,0.009090837833492961,0.10531899585554774
06_evolucao_score_eventos__w60__score_venda_base__slope,39,53,0.5417138417138414,1.5148002940455771,-0.9090909090909092,8.129555825336368e-16,-0.9730864523317357,-0.10531899585554774,0.009090837833492961,0.10531899585554774
07_bloqueios_auditoria_completa__w60__mov_favor_60s__max,43,54,1204.6511627906978,1090.7407407407406,850.0,925.0,113.9104220499571,0.10500301294761179,-0.022267485046034836,0.10500301294761179
05_estrutura_eventos_enriquecidos__w60__razao_compra30__last,51,65,1.206680180373218,1.1373581425916899,1.0404040404040404,0.9771428571428572,0.06932203778152801,0.10495833234964488,-0.02147724486275301,0.10495833234964488
06_evolucao_score_eventos__w60__razao_compra30__last,51,65,1.206680180373218,1.1373581425916899,1.0404040404040404,0.9771428571428572,0.06932203778152801,0.10495833234964488,-0.02147724486275301,0.10495833234964488
estados_c7_dna_fluxo_v5_2__w60__gate_rompimento__true_pct,57,81,26.87786385154806,24.085341955712323,20.0,20.0,2.792521895835737,0.10483309729814864,0.021702622199880905,0.10483309729814864
06_evolucao_score_eventos__w60__score_aceleracao__delta,51,65,0.0025575565047572337,0.007094463582827949,0.0,0.0,-0.004536907078070715,-0.10474118736147808,0.04268443748808795,0.10474118736147808
05_estrutura_eventos_enriquecidos__w60__amplitude_swings__delta,51,65,-1.2745098039215685,-1.9692307692307693,-1.0,0.0,0.6947209653092008,0.10468045125153212,-0.1291976627083185,0.10468045125153212
06_evolucao_score_eventos__w60__amplitude_swings__delta,51,65,-1.2745098039215685,-1.9692307692307693,-1.0,0.0,0.6947209653092008,0.10468045125153212,-0.1291976627083185,0.10468045125153212
estados_c7_dna_fluxo_v5_2__w60__spread_max_30__mean,57,81,2.8148357003620164,2.7203360768175586,2.7,2.5277777777777777,0.09449962354445773,0.10463426163616459,0.054393943211669675,0.10463426163616459
bloqueios_c7_dna_fluxo_v5_2__w60__score_oposto__last,49,69,14.306122448979592,13.101449275362318,13.0,12.0,1.204673173617273,0.10460421669546144,-0.04676270365650793,0.10460421669546144
estados_c7_dna_fluxo_v5_2__w60__compra30__slope,45,67,-9.099341029341023,-5.765755637397429,-5.833333333333333,-1.8833333333333309,-3.3335853919435943,-0.10450604263721334,0.11093169396044063,0.10450604263721334
05_estrutura_eventos_enriquecidos__w60__compra30__std,51,65,31.98230939803857,28.90654745203935,27.883686987197372,21.224330901637916,3.0757619459992185,0.10448434914625847,-0.0243048700201894,0.10448434914625847
06_evolucao_score_eventos__w60__compra30__std,51,65,31.98230939803857,28.90654745203935,27.883686987197372,21.224330901637916,3.0757619459992185,0.10448434914625847,-0.0243048700201894,0.10448434914625847
05_estrutura_eventos_enriquecidos__w60__f_ticks_s__std,51,65,13.63236030670184,15.263182420467668,12.46428761642644,11.047943864954142,-1.630822113765829,-0.10441976787220297,0.10133000167942886,0.10441976787220297
05_estrutura_eventos_enriquecidos__w60__ticks_s__std,51,65,13.63236030670184,15.263182420467668,12.46428761642644,11.047943864954142,-1.630822113765829,-0.10441976787220297,0.10133000167942886,0.10441976787220297
06_evolucao_score_eventos__w60__f_ticks_s__std,51,65,13.63236030670184,15.263182420467668,12.46428761642644,11.047943864954142,-1.630822113765829,-0.10441976787220297,0.10133000167942886,0.10441976787220297
06_evolucao_score_eventos__w60__ticks_s__std,51,65,13.63236030670184,15.263182420467668,12.46428761642644,11.047943864954142,-1.630822113765829,-0.10441976787220297,0.10133000167942886,0.10441976787220297
bloqueios_c7_dna_fluxo_v5_2__w60__score_oposto__min,49,69,7.428571428571429,8.391304347826088,5.0,4.0,-0.962732919254659,-0.10441788542714206,0.050989591646207824,0.10441788542714206
estados_c7_dna_fluxo_v5_2__w60__score_compra__last,57,81,44.89473684210526,41.49382716049383,41.0,34.0,3.400909681611431,0.1039018130295825,0.014433899141643551,0.1039018130295825
07_bloqueios_auditoria_completa__w60__gate_aceleracao__true_count,43,54,2.2325581395348837,2.0925925925925926,2.0,2.0,0.13996554694229113,0.10370813171656888,-0.09273430897899737,0.10370813171656888
07_bloqueios_auditoria_completa__w60__max_baixa_30s__mean,43,54,-322.32696566998897,-357.9475308641976,-250.0,-275.0,35.62056519420861,0.10367303268834999,-0.09797585308194826,0.10367303268834999
05_estrutura_eventos_enriquecidos__w60__continuidade_2s__min,51,65,-2.7549019607843137,-2.4884615384615385,-2.5,-2.5,-0.2664404223227752,-0.1035989425128069,0.08417008205351562,0.1035989425128069
06_evolucao_score_eventos__w60__continuidade_2s__min,51,65,-2.7549019607843137,-2.4884615384615385,-2.5,-2.5,-0.2664404223227752,-0.1035989425128069,0.08417008205351562,0.1035989425128069
bloqueios_c7_dna_fluxo_v5_2__w60__delta30__mean,49,69,-17.47803692905734,-24.028765920070267,0.3333333333333333,-18.0,6.550728991012928,0.10355274721459624,-0.049408939700641544,0.10355274721459624
06_evolucao_score_eventos__w60__score_velocidade_5__std,51,65,0.4494802134971233,0.4176470483125931,0.4717201266456483,0.4547034478058773,0.03183316518453022,0.10329092816553113,-0.031105533285861516,0.10329092816553113
05_estrutura_eventos_enriquecidos__w60__f_ticks_s__min,51,65,67.82648266404429,71.00327890525433,67.50582750582751,64.14708886618999,-3.1767962412100417,-0.1032444096383079,0.09951851139858679,0.1032444096383079
05_estrutura_eventos_enriquecidos__w60__ticks_s__min,51,65,67.82648266404429,71.00327890525433,67.50582750582751,64.14708886618999,-3.1767962412100417,-0.1032444096383079,0.09951851139858679,0.1032444096383079
06_evolucao_score_eventos__w60__f_ticks_s__min,51,65,67.82648266404429,71.00327890525433,67.50582750582751,64.14708886618999,-3.1767962412100417,-0.1032444096383079,0.09951851139858679,0.1032444096383079
06_evolucao_score_eventos__w60__ticks_s__min,51,65,67.82648266404429,71.00327890525433,67.50582750582751,64.14708886618999,-3.1767962412100417,-0.1032444096383079,0.09951851139858679,0.1032444096383079
estado_mercado_tempo_real__last__agressor_venda,81,110,0.2716049382716049,0.22727272727272727,0.0,0.0,0.04433221099887766,0.10292540482191032,-0.11056375019883828,0.10292540482191032
05_estrutura_eventos_enriquecidos__w60__delta30__slope,39,53,-0.687201687201686,-2.010683655966675,-1.202380952380952,-1.5878787878787868,1.323481968764989,0.1027859140967898,-0.046906939265640046,0.1027859140967898
05_estrutura_eventos_enriquecidos__w60__f_delta__slope,39,53,-0.687201687201686,-2.010683655966675,-1.202380952380952,-1.5878787878787868,1.323481968764989,0.1027859140967898,-0.046906939265640046,0.1027859140967898
06_evolucao_score_eventos__w60__delta30__slope,39,53,-0.687201687201686,-2.010683655966675,-1.202380952380952,-1.5878787878787868,1.323481968764989,0.1027859140967898,-0.046906939265640046,0.1027859140967898
06_evolucao_score_eventos__w60__f_delta__slope,39,53,-0.687201687201686,-2.010683655966675,-1.202380952380952,-1.5878787878787868,1.323481968764989,0.1027859140967898,-0.046906939265640046,0.1027859140967898
13a_features_tempo_real__last__cobertura_15s,82,116,12.817073170731707,12.64655172413793,13.0,13.0,0.1705214465937761,0.10267176216112696,-0.046438830141748176,0.10267176216112696
13a_features_tempo_real__w60__cobertura_15s__last,82,116,12.817073170731707,12.64655172413793,13.0,13.0,0.1705214465937761,0.10267176216112696,-0.046438830141748176,0.10267176216112696
estados_c7_dna_fluxo_v5_2__w60__ajuste_estrutura__last,57,81,5.614035087719298,6.320987654320987,8.0,8.0,-0.7069525666016894,-0.10266254369932715,0.07424664545077383,0.10266254369932715
bloqueios_c7_dna_fluxo_v5_2__w60__qtd_hard_gates_ok__slope,32,41,0.04687499999999969,0.01591700981944875,-3.3641043284655636e-16,2.9941133098064534e-16,0.030957990180550937,0.10257480015180137,-0.01168046648451853,0.10257480015180137
05_estrutura_eventos_enriquecidos__w60__eficiencia_swings__delta,51,65,-0.0400042010999994,-0.02485347116605709,-0.0019751546338167003,0.0,-0.01515072993394231,-0.10233901187475623,0.02957775146071011,0.10233901187475623
