dna_id,classe_dna,sequencia,hora,aparicoes,gains,stops,winrate_pct,wilson_95_inferior_pct,profit_factor_r,expectancia_r,sequencia_max_stops,max_drawdown_r,dias_ativos,taxa_acerto_alvo_pct
DNA_8B1A08BDD880,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,12,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_8B1A08BDD880,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,17,1,1,0,100.0,20.654329147389294,inf,1.0,0,0.0,1,0.0
DNA_8B1A08BDD880,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,19,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_8B1A08BDD880,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,21,2,0,2,0.0,0.0,0.0,-1.0,2,2.0,1,100.0
DNA_8B5DFEB81691,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,9,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_8B5DFEB81691,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,10,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_8B5DFEB81691,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,12,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_8B5DFEB81691,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,13,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_8B5DFEB81691,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,19,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_8B5DFEB81691,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,22,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_8CCDCFA5D8AB,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,11,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_8CCDCFA5D8AB,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,12,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_8CCDCFA5D8AB,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,13,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_8CCDCFA5D8AB,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,14,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_8CCDCFA5D8AB,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,15,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_8CCDCFA5D8AB,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,17,2,0,2,0.0,0.0,0.0,-1.0,2,2.0,2,100.0
DNA_8CDBB36CBCBF,DNA_GAIN,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,5,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,0.0
DNA_8CDBB36CBCBF,DNA_GAIN,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,11,1,1,0,100.0,20.654329147389294,inf,1.0,0,0.0,1,100.0
DNA_8CDBB36CBCBF,DNA_GAIN,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,21,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,0.0
DNA_8CDBB36CBCBF,DNA_GAIN,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,22,2,1,1,50.0,9.452865480086611,1.0,0.0,1,1.0,2,50.0
DNA_945CCA561EB6,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_SUBIU,4,1,1,0,100.0,20.654329147389294,inf,1.0,0,0.0,1,0.0
DNA_945CCA561EB6,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_SUBIU,5,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_945CCA561EB6,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_SUBIU,11,2,1,1,50.0,9.452865480086611,1.0,0.0,1,1.0,2,50.0
DNA_945CCA561EB6,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_SUBIU,14,2,0,2,0.0,0.0,0.0,-1.0,2,2.0,1,100.0
DNA_945CCA561EB6,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_SUBIU,20,2,0,2,0.0,0.0,0.0,-1.0,2,2.0,2,100.0
DNA_945CCA561EB6,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_SUBIU,23,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_959B8C8FDFED,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_CAIU,8,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_959B8C8FDFED,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_CAIU,9,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_959B8C8FDFED,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_CAIU,10,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_959B8C8FDFED,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_CAIU,11,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_959B8C8FDFED,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_CAIU,12,2,0,2,0.0,0.0,0.0,-1.0,2,2.0,2,100.0
DNA_959B8C8FDFED,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_CAIU,13,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_959B8C8FDFED,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_CAIU,19,2,0,2,0.0,0.0,0.0,-1.0,2,2.0,1,100.0
DNA_959B8C8FDFED,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_CAIU,21,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_95D05068BD64,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,10,1,1,0,100.0,20.654329147389294,inf,1.0,0,0.0,1,0.0
DNA_95D05068BD64,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,11,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_95D05068BD64,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,13,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_95D05068BD64,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,15,1,1,0,100.0,20.654329147389294,inf,1.0,0,0.0,1,0.0
DNA_95D05068BD64,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,20,2,1,1,50.0,9.452865480086611,1.0,0.0,1,1.0,1,50.0
DNA_95D05068BD64,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,23,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_973119A96316,DNA_STOP,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,3,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_973119A96316,DNA_STOP,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,12,1,1,0,100.0,20.654329147389294,inf,1.0,0,0.0,1,0.0
DNA_973119A96316,DNA_STOP,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,14,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_973119A96316,DNA_STOP,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,16,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_973119A96316,DNA_STOP,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,19,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_973119A96316,DNA_STOP,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,20,1,1,0,100.0,20.654329147389294,inf,1.0,0,0.0,1,0.0
DNA_97AD30D78ABB,DNA_GAIN,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_CAIU,10,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,0.0
DNA_97AD30D78ABB,DNA_GAIN,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_CAIU,12,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,0.0
DNA_980C621DFC9C,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,11,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_980C621DFC9C,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,12,2,1,1,50.0,9.452865480086611,1.0,0.0,1,1.0,1,50.0
DNA_980C621DFC9C,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,14,1,1,0,100.0,20.654329147389294,inf,1.0,0,0.0,1,0.0
DNA_980C621DFC9C,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,16,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_980C621DFC9C,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,21,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_99AF8EE48A0A,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU,1,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_99AF8EE48A0A,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU,6,1,1,0,100.0,20.654329147389294,inf,1.0,0,0.0,1,0.0
DNA_99AF8EE48A0A,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU,7,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_99AF8EE48A0A,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU,12,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_99AF8EE48A0A,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU,13,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_99AF8EE48A0A,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU,14,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_99AF8EE48A0A,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU,16,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_99AF8EE48A0A,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU,23,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_9B7A4D78E305,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,2,2,0,2,0.0,0.0,0.0,-1.0,2,2.0,2,100.0
DNA_9B7A4D78E305,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,5,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_9B7A4D78E305,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,8,1,1,0,100.0,20.654329147389294,inf,1.0,0,0.0,1,0.0
DNA_9B7A4D78E305,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,10,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_9B7A4D78E305,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,11,4,1,3,25.0,4.558606264463622,0.3333333333333333,-0.5,3,3.0,2,75.0
DNA_9B7A4D78E305,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,12,3,1,2,33.333333333333336,6.149031527616051,0.5,-0.3333333333333333,1,1.0,2,66.66666666666667
DNA_9B7A4D78E305,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,13,4,0,4,0.0,0.0,0.0,-1.0,4,4.0,2,100.0
DNA_9B7A4D78E305,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,14,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_9B7A4D78E305,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,15,2,0,2,0.0,0.0,0.0,-1.0,2,2.0,2,100.0
DNA_9B7A4D78E305,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,16,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_9B7A4D78E305,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,17,3,1,2,33.333333333333336,6.149031527616051,0.5,-0.3333333333333333,1,1.0,2,66.66666666666667
DNA_9B7A4D78E305,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,19,1,1,0,100.0,20.654329147389294,inf,1.0,0,0.0,1,0.0
DNA_9B7A4D78E305,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,21,1,1,0,100.0,20.654329147389294,inf,1.0,0,0.0,1,0.0
DNA_9B7A4D78E305,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,22,2,0,2,0.0,0.0,0.0,-1.0,2,2.0,1,100.0
DNA_9B7A4D78E305,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,23,1,1,0,100.0,20.654329147389294,inf,1.0,0,0.0,1,0.0
DNA_9C10A16380AC,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,10,2,1,1,50.0,9.452865480086611,1.0,0.0,1,1.0,2,50.0
DNA_9C10A16380AC,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,11,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_9C10A16380AC,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,15,1,1,0,100.0,20.654329147389294,inf,1.0,0,0.0,1,0.0
DNA_9C10A16380AC,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,19,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_9C10A16380AC,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,20,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_9C2330692362,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,3,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_9C2330692362,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,4,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_9C2330692362,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,6,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_9C2330692362,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,7,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_9C2330692362,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,8,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_9C2330692362,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,11,1,1,0,100.0,20.654329147389294,inf,1.0,0,0.0,1,0.0
