dna_id,classe_dna,sequencia,lado_norm,aparicoes,gains,stops,winrate_pct,wilson_95_inferior_pct,profit_factor_r,expectancia_r,sequencia_max_stops,max_drawdown_r,dias_ativos,taxa_acerto_alvo_pct
DNA_AFF3F0195078,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ESTAVEL,VENDA,26,6,20,23.076923076923077,11.033699683676689,0.3,-0.5384615384615384,5,14.0,4,76.92307692307692
DNA_B01B2D10C0E7,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU,COMPRA,3,0,3,0.0,0.0,0.0,-1.0,3,3.0,2,100.0
DNA_B123A1E6ECF4,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU,COMPRA,6,0,6,0.0,0.0,0.0,-1.0,6,6.0,4,100.0
DNA_B21E69DBB057,DNA_STOP,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_SUBIU,VENDA,6,0,6,0.0,0.0,0.0,-1.0,6,6.0,2,100.0
DNA_B22497B06940,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,VENDA,18,4,14,22.22222222222222,9.000781913382001,0.2857142857142857,-0.5555555555555556,6,11.0,4,77.77777777777777
DNA_B245A3082638,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,COMPRA,7,2,5,28.571428571428573,8.221716570901553,0.4,-0.42857142857142855,3,3.0,2,71.42857142857143
DNA_B2D4FA3AE6B0,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,COMPRA,7,2,5,28.571428571428573,8.221716570901553,0.4,-0.42857142857142855,3,3.0,2,71.42857142857143
DNA_B325CC709842,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU,COMPRA,3,1,2,33.333333333333336,6.149031527616051,0.5,-0.3333333333333333,2,2.0,2,66.66666666666667
DNA_B325CC709842,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU,VENDA,3,0,3,0.0,0.0,0.0,-1.0,3,3.0,2,100.0
DNA_B4262BCA8356,DNA_GAIN,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,VENDA,1,1,0,100.0,20.654329147389294,inf,1.0,0,0.0,1,100.0
DNA_B5173119E64D,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,COMPRA,5,2,3,40.0,11.761823115925326,0.6666666666666666,-0.2,2,2.0,2,60.0
DNA_B5173119E64D,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,VENDA,16,4,12,25.0,10.181901984237347,0.3333333333333333,-0.5,5,10.0,4,75.0
DNA_B608926487D8,DNA_GAIN,AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_CAIU,COMPRA,2,1,1,50.0,9.452865480086611,1.0,0.0,1,1.0,1,50.0
DNA_B608926487D8,DNA_GAIN,AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_CAIU,VENDA,2,0,2,0.0,0.0,0.0,-1.0,2,2.0,2,0.0
DNA_B7901F5FE041,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ESTAVEL,VENDA,8,1,7,12.5,2.2416908863296183,0.14285714285714285,-0.75,5,6.0,3,87.5
DNA_B8B7901F2244,DNA_GAIN,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,COMPRA,6,3,3,50.0,18.76128068994087,1.0,0.0,2,2.0,4,50.0
DNA_B908787D59CD,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,COMPRA,3,2,1,66.66666666666667,20.765495512648787,2.0,0.3333333333333333,1,1.0,1,33.333333333333336
DNA_B92FE778CF45,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,COMPRA,4,0,4,0.0,0.0,0.0,-1.0,4,4.0,2,100.0
DNA_B9D6DF562BD6,DNA_GAIN,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,VENDA,10,6,4,60.0,31.266954745018634,1.5,0.2,2,2.0,3,60.0
DNA_B9FBE776D570,DNA_GAIN,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_SUBIU,COMPRA,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,0.0
DNA_B9FBE776D570,DNA_GAIN,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_SUBIU,VENDA,2,1,1,50.0,9.452865480086611,1.0,0.0,1,1.0,2,50.0
DNA_BA2AECE01079,DNA_STOP,CAMPANHA_ENTRADAS_ACELEROU_POS > CAMPANHA_ENTRADAS_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,COMPRA,7,1,6,14.285714285714286,2.567895594897479,0.16666666666666666,-0.7142857142857143,3,5.0,3,85.71428571428571
DNA_BAA5BFFDC026,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,COMPRA,7,3,4,42.857142857142854,15.821692226262684,0.75,-0.14285714285714285,3,3.0,4,57.142857142857146
DNA_BAA5BFFDC026,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,VENDA,11,3,8,27.272727272727273,9.745880573921468,0.375,-0.45454545454545453,5,7.0,4,72.72727272727273
DNA_BB7A3B9B65D5,DNA_GAIN,AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_SUBIU,COMPRA,3,1,2,33.333333333333336,6.149031527616051,0.5,-0.3333333333333333,1,1.0,1,33.333333333333336
DNA_BB7A3B9B65D5,DNA_GAIN,AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_SUBIU,VENDA,5,2,3,40.0,11.761823115925326,0.6666666666666666,-0.2,3,3.0,3,40.0
DNA_BD16C74539AB,DNA_GAIN,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_POS > CAMPANHA_ENTRADAS_CAIU,VENDA,6,4,2,66.66666666666667,29.998832134152863,2.0,0.3333333333333333,2,2.0,4,66.66666666666667
DNA_BDDAB55D5E78,DNA_STOP,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,COMPRA,59,15,44,25.423728813559322,16.05583829520582,0.3409090909090909,-0.4915254237288136,8,29.0,4,74.57627118644068
DNA_BDF11E9FD35A,DNA_GAIN,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,COMPRA,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,0.0
DNA_BDF11E9FD35A,DNA_GAIN,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,VENDA,5,2,3,40.0,11.761823115925326,0.6666666666666666,-0.2,3,3.0,4,40.0
DNA_BF68E3CCCD78,DNA_GAIN,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,VENDA,4,3,1,75.0,30.063605244263663,3.0,0.5,1,1.0,3,75.0
DNA_BFC95FE3F66A,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_SUBIU,VENDA,5,1,4,20.0,3.6223160969787456,0.25,-0.6,4,4.0,3,80.0
DNA_C06285A630DD,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,COMPRA,8,3,5,37.5,13.684175946152106,0.6,-0.25,2,2.0,3,62.5
DNA_C18E60093772,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,COMPRA,14,4,10,28.571428571428573,11.721187910109101,0.4,-0.42857142857142855,5,7.0,4,71.42857142857143
DNA_C18E60093772,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,VENDA,7,2,5,28.571428571428573,8.221716570901553,0.4,-0.42857142857142855,4,4.0,3,71.42857142857143
DNA_C3E62B6C5269,DNA_GAIN,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,COMPRA,7,3,4,42.857142857142854,15.821692226262684,0.75,-0.14285714285714285,4,4.0,3,42.857142857142854
DNA_C3E62B6C5269,DNA_GAIN,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,VENDA,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,0.0
DNA_C5989630D0E0,DNA_STOP,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,COMPRA,17,5,12,29.41176470588235,13.279793865556401,0.4166666666666667,-0.4117647058823529,6,8.0,4,70.58823529411765
DNA_C65749F92451,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ESTAVEL,VENDA,10,1,9,10.0,1.7875749515721129,0.1111111111111111,-0.8,6,8.0,3,90.0
DNA_C730BE8095AC,DNA_GAIN,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,VENDA,5,3,2,60.0,23.0719932208837,1.5,0.2,2,2.0,3,60.0
DNA_C75189E144B6,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ESTAVEL,VENDA,16,2,14,12.5,3.4976749337057127,0.14285714285714285,-0.75,11,12.0,4,87.5
DNA_C7B9F0A98B44,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,COMPRA,2,0,2,0.0,0.0,0.0,-1.0,2,2.0,1,100.0
DNA_C7B9F0A98B44,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,VENDA,18,4,14,22.22222222222222,9.000781913382001,0.2857142857142857,-0.5555555555555556,6,11.0,4,77.77777777777777
DNA_C85A73486321,DNA_GAIN,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU,COMPRA,8,4,4,50.0,21.52125268244419,1.0,0.0,3,3.0,3,50.0
DNA_C89225A60A2F,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,COMPRA,6,1,5,16.666666666666668,3.005258587173029,0.2,-0.6666666666666666,4,4.0,2,83.33333333333333
DNA_C89225A60A2F,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,VENDA,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_C8954CD0A2BE,DNA_GAIN,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ESTAVEL,VENDA,9,7,2,77.77777777777777,45.25833436728054,3.5,0.5555555555555556,1,1.0,3,77.77777777777777
DNA_C933D2E4159C,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_CAIU,COMPRA,4,0,4,0.0,0.0,0.0,-1.0,4,4.0,2,100.0
DNA_C95F1A27E8FF,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_POS,COMPRA,10,3,7,30.0,10.778928748621183,0.42857142857142855,-0.4,4,6.0,4,70.0
DNA_CA55848B861F,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,VENDA,14,0,14,0.0,0.0,0.0,-1.0,14,14.0,4,100.0
DNA_CAB9507E140E,DNA_GAIN,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU,VENDA,7,6,1,85.71428571428571,48.686549668097015,6.0,0.7142857142857143,1,1.0,3,85.71428571428571
DNA_CB717D7599A0,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU,COMPRA,4,0,4,0.0,0.0,0.0,-1.0,4,4.0,3,100.0
DNA_CB717D7599A0,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU,VENDA,11,2,9,18.181818181818183,5.136660067100062,0.2222222222222222,-0.6363636363636364,5,7.0,3,81.81818181818181
DNA_CB7226A14E54,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,COMPRA,7,2,5,28.571428571428573,8.221716570901553,0.4,-0.42857142857142855,3,3.0,2,71.42857142857143
DNA_CB7226A14E54,DNA_STOP,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,VENDA,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,100.0
DNA_CB74299F180D,DNA_GAIN,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU,COMPRA,1,1,0,100.0,20.654329147389294,inf,1.0,0,0.0,1,100.0
DNA_CB74299F180D,DNA_GAIN,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU,VENDA,6,4,2,66.66666666666667,29.998832134152863,2.0,0.3333333333333333,2,2.0,2,66.66666666666667
DNA_CBF35243CF41,DNA_GAIN,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,VENDA,3,1,2,33.333333333333336,6.149031527616051,0.5,-0.3333333333333333,2,2.0,2,33.333333333333336
DNA_CC438BE29159,DNA_GAIN,AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_CAIU,COMPRA,2,1,1,50.0,9.452865480086611,1.0,0.0,1,1.0,1,50.0
DNA_CC87CC65D357,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ESTAVEL,VENDA,13,2,11,15.384615384615385,4.325726318273798,0.18181818181818182,-0.6923076923076923,10,10.0,4,84.61538461538461
DNA_CD8E60489F87,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU,COMPRA,8,2,6,25.0,7.1477688858027655,0.3333333333333333,-0.5,4,4.0,3,75.0
DNA_CDE5325D0F02,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_SUBIU,COMPRA,6,1,5,16.666666666666668,3.005258587173029,0.2,-0.6666666666666666,4,4.0,2,83.33333333333333
DNA_CDE5325D0F02,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_SUBIU,VENDA,7,0,7,0.0,0.0,0.0,-1.0,7,7.0,4,100.0
DNA_CE50009D9771,DNA_STOP,CAMPANHA_ENTRADAS_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,COMPRA,8,1,7,12.5,2.2416908863296183,0.14285714285714285,-0.75,4,6.0,2,87.5
DNA_CEA0D4DD30CF,DNA_STOP,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,COMPRA,25,7,18,28.0,14.28367383738157,0.3888888888888889,-0.44,10,14.0,4,72.0
DNA_CF7C4A6B5337,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,VENDA,3,1,2,33.333333333333336,6.149031527616051,0.5,-0.3333333333333333,1,1.0,2,66.66666666666667
DNA_D00849C63E60,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ESTAVEL,VENDA,7,0,7,0.0,0.0,0.0,-1.0,7,7.0,3,100.0
DNA_D13CB1CF8A67,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,COMPRA,4,0,4,0.0,0.0,0.0,-1.0,4,4.0,3,100.0
DNA_D2BEE9B0069D,DNA_GAIN,AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_POS > CAMPANHA_ENTRADAS_CAIU,COMPRA,1,0,1,0.0,0.0,0.0,-1.0,1,1.0,1,0.0
DNA_D2BEE9B0069D,DNA_GAIN,AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_POS > CAMPANHA_ENTRADAS_CAIU,VENDA,4,3,1,75.0,30.063605244263663,3.0,0.5,1,1.0,3,75.0
DNA_D383C44C5631,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL,COMPRA,7,2,5,28.571428571428573,8.221716570901553,0.4,-0.42857142857142855,3,4.0,2,71.42857142857143
DNA_D543EFFA0C30,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,COMPRA,6,2,4,33.333333333333336,9.676933255921684,0.5,-0.3333333333333333,3,3.0,2,66.66666666666667
DNA_D543EFFA0C30,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,VENDA,34,8,26,23.529411764705884,12.436838109244343,0.3076923076923077,-0.5294117647058824,7,20.0,4,76.47058823529412
DNA_D57518E95A6C,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,COMPRA,6,0,6,0.0,0.0,0.0,-1.0,6,6.0,3,100.0
DNA_D98BE00C2AF5,DNA_GAIN,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,VENDA,8,5,3,62.5,30.573785458380183,1.6666666666666667,0.25,2,2.0,3,62.5
DNA_DABBDF1E34DF,DNA_GAIN,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_SUBIU,VENDA,11,7,4,63.63636363636363,35.37967768916372,1.75,0.2727272727272727,2,2.0,4,63.63636363636363
DNA_DC03BCF36072,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL,VENDA,14,4,10,28.571428571428573,11.721187910109101,0.4,-0.42857142857142855,5,8.0,4,71.42857142857143
DNA_DC1EF7E69080,DNA_STOP,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,COMPRA,12,4,8,33.333333333333336,13.811783989736133,0.5,-0.3333333333333333,4,6.0,4,66.66666666666667
DNA_DCD5DBB2C846,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,VENDA,6,2,4,33.333333333333336,9.676933255921684,0.5,-0.3333333333333333,2,3.0,2,66.66666666666667
DNA_DCF64349B81C,DNA_STOP,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU,COMPRA,15,3,12,20.0,7.04742064361041,0.25,-0.6,6,10.0,3,80.0
DNA_DD3F96881643,DNA_STOP,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU,COMPRA,4,0,4,0.0,0.0,0.0,-1.0,4,4.0,2,100.0
DNA_DD440C958DC6,DNA_GAIN,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,COMPRA,10,5,5,50.0,23.65895936154873,1.0,0.0,3,3.0,3,50.0
