reconstructed_dna_id,rank_reconstruction,source_type,source_candidate_id,gene_signature,families,taxa_gain_pct,lift_gain,reconstruction_score_0_100,narrative_id,assignment_method,operational_status
RDNA_E3AFF769F054,890,PAIR,CPAIR_09E287B1C4F7,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P10 + GENE_9A65B167E88D,NUM|DESCONHECIDA,46.8531468531,1.46948506039,64.290629469,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_E49EF98DD05E,891,PAIR,CPAIR_BA56F4BFB94E,GENE_1B37942BEB41 + NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P10,DESCONHECIDA|NUM,46.8531468531,1.46948506039,64.290629469,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_ECACDA682A04,892,PAIR,CPAIR_04DB6FCB9253,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P10 + GENE_B72467C5FDE9,NUM|DESCONHECIDA,46.8531468531,1.46948506039,64.290629469,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_F0C4E2925417,893,PAIR,CPAIR_1DD4D377D844,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P10 + GENE_929A1CEC5902,NUM|DESCONHECIDA,46.8531468531,1.46948506039,64.290629469,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_F243F4E87D99,894,PAIR,CPAIR_5EB5B3AB7D75,GENE_2224BF0E6480 + NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P10,DESCONHECIDA|NUM,46.8531468531,1.46948506039,64.290629469,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_BC3EDA5C7C45,895,PAIR,CPAIR_E53E862FE564,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + GENE_D64503B37A5A,NUM|DESCONHECIDA,41.4634146341,1.30044345898,64.2824479955,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_9C1ED3E90B62,896,PAIR,CPAIR_12C68C5EBDE6,NUM::MAX_DRAWDOWN_R::ATE_P10 + GENE_7644D0FBA049,NUM|DESCONHECIDA,47.2727272727,1.4826446281,64.2757177884,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_C2E6150F5F75,897,PAIR,CPAIR_B33586E56FF5,GENE_4AA9940AE03D + NUM::MAX_DRAWDOWN_R::ATE_P10,DESCONHECIDA|NUM,47.2727272727,1.4826446281,64.2757177884,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_E36A7B76B47F,898,PAIR,CPAIR_609AE20650A7,GENE_42D2E1018A10 + NUM::MAX_DRAWDOWN_R::ATE_P10,DESCONHECIDA|NUM,47.2727272727,1.4826446281,64.2757177884,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_7C2E63F22C87,899,PAIR,CPAIR_9C962EB1D596,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_89EA67606038,NUM|DESCONHECIDA,40.4929577465,1.27000640205,64.1733538694,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_C28F504E9678,900,PAIR,CPAIR_A686929BC905,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_C28B03B5A8E5,NUM|DESCONHECIDA,40.4929577465,1.27000640205,64.1733538694,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_EE4F3F5F96D3,901,PAIR,CPAIR_A73A7767B543,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + GENE_243ADB70C646,NUM|DESCONHECIDA,45.8646616541,1.43848257006,64.1531244774,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_59919661D679,902,PAIR,CPAIR_EA665E3895E2,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P10 + GENE_B750F2785EAD,NUM|DESCONHECIDA,52.1276595745,1.63491295938,64.1336451796,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_66550F0FB7CE,903,PAIR,CPAIR_4D5712D83AB6,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P10 + GENE_C6369F6815E0,NUM|DESCONHECIDA,52.1276595745,1.63491295938,64.1336451796,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_764CA419E56F,904,PAIR,CPAIR_D14BCD7FB586,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P10 + GENE_673A136676AF,NUM|DESCONHECIDA,52.1276595745,1.63491295938,64.1336451796,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_FECC0A130684,905,PAIR,CPAIR_7B43F5F34F24,GENE_1D89FC3CC129 + NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P10,DESCONHECIDA|NUM,52.1276595745,1.63491295938,64.1336451796,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_656BBDD03576,906,PAIR,CPAIR_0B4B3FB19892,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_0B7A2D242E2C,NUM|DESCONHECIDA,40.2777777778,1.26325757576,64.133044773,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_F8C9022E9D0A,907,PAIR,CPAIR_1C0FE8EB48C9,GENE_0C4222826F2B + NUM::MAX_DRAWDOWN_R::ATE_P10,DESCONHECIDA|NUM,60.3773584906,1.8936535163,64.1280847886,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_4A6D27670309,908,PAIR,CPAIR_FB884F6BDE0E,GENE_14A318668676 + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25,DESCONHECIDA|NUM,43.6464088398,1.36891009543,64.0925993845,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_6FD548C3EE53,909,PAIR,CPAIR_31F4276D28E6,GENE_5E8BE3053CA4 + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25,DESCONHECIDA|NUM,43.6464088398,1.36891009543,64.0925993845,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_370A9FE528AA,910,PAIR,CPAIR_BEC89FFAECBF,GENE_14A318668676 + NUM::TAXA_ALVO_MEDIA_DIAS_PCT::ATE_P25,DESCONHECIDA|NUM,42.3645320197,1.32870577698,64.0894358249,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_6668FF14DBDD,911,PAIR,CPAIR_5DA3054B5770,GENE_5E8BE3053CA4 + NUM::TAXA_ALVO_MEDIA_DIAS_PCT::ATE_P25,DESCONHECIDA|NUM,42.3645320197,1.32870577698,64.0894358249,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_04B96CBCFC2F,912,PAIR,CPAIR_36EC9EAE070F,GENE_035C4B2B0FFF + NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10,DESCONHECIDA|NUM,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_083744F942F8,913,PAIR,CPAIR_2EF1C9289731,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_7F3DEF113C57,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_093ACAD4AE14,914,PAIR,CPAIR_AA4146249892,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_9F81AAC8272C,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_1A4ED1079D3E,915,PAIR,CPAIR_AFCACFBA8741,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_F9E633166998,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_1B85410FF74A,916,PAIR,CPAIR_AD8A278AE975,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_9BAFBDF14400,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_20E56A906AA3,917,PAIR,CPAIR_EB783F27811F,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_C2B6AA9300BD,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_2841DE0A1125,918,PAIR,CPAIR_90210A57E237,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_929A1CEC5902,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_2FB2832A1033,919,PAIR,CPAIR_3D402D362540,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_61447D78C854,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_3E2ECC3EAC0F,920,PAIR,CPAIR_894E95E35C22,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_F788D1793F39,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_47A4D46E9B24,921,PAIR,CPAIR_A3CB414504F4,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_C8659A968DF1,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_4BB4EA80373A,922,PAIR,CPAIR_7E2D733A6D9C,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_B5B05E989AB1,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_53252311F11C,923,PAIR,CPAIR_A9C1305AD4C9,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_375C727503E6,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_55EAF8CA2980,924,PAIR,CPAIR_E6262F959C66,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_EFF8628D99DA,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_58B7344CBE90,925,PAIR,CPAIR_16C7CED6B96D,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_67B04509C20C,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_666BBB565B60,926,PAIR,CPAIR_9E2F22D2CB4B,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_7B6541847FC0,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_6BA199D2A2E2,927,PAIR,CPAIR_56D7DB10E367,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_DC7ACBC144F9,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_6D3C422D75EE,928,PAIR,CPAIR_0415AD3DB43C,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_1BD5018BF085,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_6FBA2DC3B60B,929,PAIR,CPAIR_6C87B63F833B,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_D458F8F86E0D,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_73C3D19D4D22,930,PAIR,CPAIR_9AFD10F5ADA1,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_D849FDF0A923,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_7653983B8BDB,931,PAIR,CPAIR_D53141AECF62,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_39C0D2FA8D0F,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_7D7D3180E56D,932,PAIR,CPAIR_E8E884BC6590,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_F206ABCF3D62,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_7EAD0BF4E073,933,PAIR,CPAIR_BF75A9D5D3E2,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_1B7B64EFC091,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_86260EB6A746,934,PAIR,CPAIR_211473A25172,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_E723E2D3D808,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_891A1FAECC1F,935,PAIR,CPAIR_9BA9E1B228F2,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_92D9825D8693,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_8F0DC329D3BD,936,PAIR,CPAIR_2BC2A66B8FAE,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_2224BF0E6480,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_934CFB8C3B0E,937,PAIR,CPAIR_9304ABA217ED,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_8DF207020BCE,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_973D1F776878,938,PAIR,CPAIR_AC1D3FA667CE,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_7093592BE550,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_98AEFE1208A8,939,PAIR,CPAIR_187EC34005B2,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_B81B8E3617B1,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_9FC721F4F35B,940,PAIR,CPAIR_867B5B7090D1,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_276A34905D7D,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_A4881455B8C4,941,PAIR,CPAIR_5B91B51850B0,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_1B37942BEB41,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_ADDF84693458,942,PAIR,CPAIR_1E4CD1374134,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_3B3714C087ED,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_AEC049FAD944,943,PAIR,CPAIR_FE6EBBB4A58D,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_4A0FB2BB16B7,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_B2E807A66E5C,944,PAIR,CPAIR_F732776A9F00,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_A0AD854DCA9C,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_BC0AC7FB768F,945,PAIR,CPAIR_2FB55E7122FE,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_F1375B0170A9,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_BF0933E47EEE,946,PAIR,CPAIR_82D3982F2DA3,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_6C2EEC3CDEEE,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_C3DCDDAB182D,947,PAIR,CPAIR_CC43B1F536F5,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_69DAB69CABB1,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_CD0C1E3DA9FC,948,PAIR,CPAIR_350AD1DC1D56,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_76AB2074B639,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_D3319A4ED477,949,PAIR,CPAIR_873232B54583,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_B0AD99872F63,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_D829C38FA6CE,950,PAIR,CPAIR_23FF62B5D7B9,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_4A231073E368,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_DA7D651C92FB,951,PAIR,CPAIR_ECC01D174F42,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_B72467C5FDE9,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_DAF87BD31EF0,952,PAIR,CPAIR_728C78CA4A61,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_BAEE17666C06,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_E29F73D2769A,953,PAIR,CPAIR_7B29F51D3948,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_14882DFD3B6D,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_E622F1E92671,954,PAIR,CPAIR_E672BB50394C,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_528B08C898F3,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_E6319D113056,955,PAIR,CPAIR_B8B0AE8C49B3,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_3EBC37E5543F,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_EA5590FAE8C5,956,PAIR,CPAIR_557A75559A57,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_9A65B167E88D,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_ED16A09FA22B,957,PAIR,CPAIR_2C82C8F64F62,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_A46719CEF957,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_F4FD667415BE,958,PAIR,CPAIR_7AB584D7B656,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_18BF3F5C97E0,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_F88E17A82943,959,PAIR,CPAIR_ABD54323EF28,NUM::TAXA_SEGUNDA_METADE_PCT::ATE_P10 + GENE_773483BF6143,NUM|DESCONHECIDA,40.206185567,1.26101218369,64.0754670726,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_13CFCC2228DC,960,PAIR,CPAIR_1B12AC7C23B7,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + GENE_D643D98CFA49,NUM|DESCONHECIDA,45.6,1.43018181818,64.0389296738,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_43FAFD80021B,961,PAIR,CPAIR_052DC2A18D43,GENE_3EAF7A429E24 + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25,DESCONHECIDA|NUM,45.8015267176,1.43650242887,63.9942945757,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_64407B8A7F36,962,PAIR,CPAIR_942BBA6EC593,GENE_243ADB70C646 + NUM::SCORE_DESCOBERTA_16E::ATE_P10,DESCONHECIDA|NUM,50.0,1.56818181818,63.9644642995,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_07EFA20504FA,963,PAIR,CPAIR_C2CF06425F08,GENE_14A318668676 + NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10,DESCONHECIDA|NUM,41.9689119171,1.31629769195,63.9629040771,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_8D10A829A04C,964,PAIR,CPAIR_7C59E10B3E66,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + GENE_5E8BE3053CA4,NUM|DESCONHECIDA,41.9689119171,1.31629769195,63.9629040771,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_6A2093B6664C,965,PAIR,CPAIR_2D77A765DBF3,GENE_9FA0F247564E + NUM::TAXA_ALVO_MEDIA_DIAS_PCT::ATE_P25,DESCONHECIDA|NUM,41.7475728155,1.30935569285,63.962808623,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_ACF4A8CB169F,966,PAIR,CPAIR_7B0DE1DB3FA5,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P10 + GENE_BF959F51F2CC,NUM|DESCONHECIDA,48.1818181818,1.51115702479,63.9592849523,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_E89BA84CB64E,967,PAIR,CPAIR_621E95B6D994,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + GENE_2CF49D63F20F,NUM|DESCONHECIDA,42.6229508197,1.33681073025,63.9313289412,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_0C78722BFE6A,968,PAIR,CPAIR_0E50CFF1A1EE,GENE_3541726C5B8E + NUM::SCORE_DESCOBERTA_16E::ATE_P10,DESCONHECIDA|NUM,45.3125,1.42116477273,63.9051093557,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_7198F9CCCFF1,969,PAIR,CPAIR_7F8C890EFDAC,GENE_A9E656B9D039 + NUM::SCORE_DESCOBERTA_16E::ATE_P10,DESCONHECIDA|NUM,45.3125,1.42116477273,63.9051093557,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_C8EF9A154E07,970,PAIR,CPAIR_8687CD0AC2C8,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10 + GENE_B9FE857AF2FD,NUM|DESCONHECIDA,42.9411764706,1.34679144385,63.9014037073,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_9783CBE44431,971,PAIR,CPAIR_4FC6EE5DD8F8,GENE_BCBBBDE41D36 + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25,DESCONHECIDA|NUM,46.9565217391,1.47272727273,63.8860460628,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_F458FDA229DA,972,PAIR,CPAIR_AE8FB606EB42,GENE_72B7FA2E6457 + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25,DESCONHECIDA|NUM,46.9565217391,1.47272727273,63.8860460628,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_E0AD89D71C43,973,PAIR,CPAIR_ABB9040A9CA0,GENE_B9FE857AF2FD + NUM::TAXA_ALVO_MAX_DIA_PCT::ATE_P10,DESCONHECIDA|NUM,42.9378531073,1.34668721109,63.842752371,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_1F34AE0AABD6,974,PAIR,CPAIR_E426A2E7755C,NUM::PROPORCAO_DIAS_ACIMA_58_PCT::ATE_P10 + GENE_9FA0F247564E,NUM|DESCONHECIDA,49.4949494949,1.5523415978,63.8425676054,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_91A739B47EA3,975,PAIR,CPAIR_A11E40C3193A,GENE_3EAF7A429E24 + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P10,DESCONHECIDA|NUM,46.5517241379,1.46003134796,63.7778206589,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_9659362EDC71,976,PAIR,CPAIR_4B3DC3AFFA5D,NUM::DIAS_ACIMA_58_PCT::ATE_P10 + GENE_B9FE857AF2FD,NUM|DESCONHECIDA,46.5517241379,1.46003134796,63.7685899273,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
RDNA_26E12F528755,977,PAIR,CPAIR_6D7DACC38F46,GENE_B9FE857AF2FD + NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::ATE_P25,DESCONHECIDA|NUM,43.3734939759,1.36035049288,63.7572208373,NARRATIVA_002,KMEANS_DETERMINISTICO,NAO_OPERACIONAL
