id;data_hora;data_qt;lado;preco_entrada;gain;stop;stop_protegido;protecionado;tp_mt5;sl_mt5;protecao_pontos;regra;status;mfe_mt5;mae_mt5;tempo_mfe_s;tempo_mae_s;tempo_resultado_s;preco_resultado;resultado_mt5;score_entrada;score_base_dna;ajuste_estrutura;score_oposto;score_compra_base;score_venda_base;ajuste_estrutura_compra;ajuste_estrutura_venda;diferenca_score;hard_gates_ok;qtd_hard_gates_ok;hard_gates_faltantes;gate_delta30;gate_saldo30;gate_vel15;gate_aceleracao;gate_rompimento;gate_continuidade;gate_atividade;hard_gates_compra_ok;qtd_hard_gates_compra_ok;hard_gates_compra_faltantes;hard_gates_venda_ok;qtd_hard_gates_venda_ok;hard_gates_venda_faltantes;score_spread;dna_spread;estrutura;estrutura_bruta;estrutura_candidata;confirmacoes_candidata;nivel_invalidation;ultima_mudanca_confirmada;motivo_estrutura;motivo_estrutura_bruta;qtd_swings_confirmados;ultimo_topo;topo_anterior;ultimo_fundo;fundo_anterior;eficiencia_swings;amplitude_swings;ultima_mudanca_estrutura;swing_mais_recente_tipo;swing_mais_recente_preco;swing_mais_recente_hora;tipo_entrada_campanha;campanha_entradas_antes;delta30;delta10;saldo30;saldo10;vel15;vel5;aceleracao;rompimento_compra;rompimento_venda;continuidade_2s;ticks_s;motivos;bloqueios_no_momento;score_minimo_config;diferenca_minima_config;modo_sombra
20260723060240220239;2026-07-23 06:02:40;2026-07-23 06:02:27.924;COMPRA;29103,25;29123,25;29091,25;29103,25;True;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;GAIN;2500,0;-200,0;49,62;10,9;49,62;29128,25;2000;100;100;12;8;100;14;12;-6;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0;29096,25;2026-07-23 06:01:27.121000;"ALTA mantida; estrutura bruta alinhada";topo 29105.75>29099.50 e fundo 29096.25>29094.75;12;29105,75;29099,5;29096,25;29094,75;0,116883;11,25;ALTA confirmada em 2026-07-23 06:02:26.725000;TOPO;29105,75;2026-07-23 06:02:26.725000;NOVA_CAMPANHA;0;27,0;25,0;28,0;26,0;0,359097;1,641651;1,890974;1,0;-8,5;1,0;65,4583;spread FORTE +10 | delta30 favorável 27.0 | delta10 crescente 25.0 | saldo agressor30 28.0 | saldo10 favorável 26.0 | razão fluxo 2.87 | vel15 0.3591 | vel5 acelerando 1.6417 | aceleração 1.8910 | desloc15 5.25 | ticks/s 65.46 | rompimento 1.00 | continuidade 1.00 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;;0,0;;;;;True
20260723061142221638;2026-07-23 06:11:42;2026-07-23 06:11:30.323;VENDA;29097,75;29077,75;29109,75;29097,75;True;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;PROTEGIDO;1925,0;-350,0;221,4;24,0;771,1;29100,75;0;98;100;-2;22;14;100;8;-2;76;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;ALTA;BAIXA;BAIXA;1;29105,5;2026-07-23 06:11:00.122000;"ALTA mantida; candidata BAIXA 1/2; rompeu_invalidação=True";topo 29102.50<29110.00 e fundo 29090.25<29097.75;12;29102,5;29110,0;29090,25;29097,75;0,336634;19,75;BAIXA confirmada em 2026-07-23 06:11:29.479000;FUNDO;29090,25;2026-07-23 06:11:29.479000;NOVA_CAMPANHA;0;-111,0;-100,0;-110,0;-99,0;-0,362792;-0,516102;-0,296071;-8,5;2,0;-1,5;54,5639;spread FORTE +10 | delta30 favorável 111.0 | delta10 crescente 100.0 | saldo agressor30 110.0 | saldo10 favorável 99.0 | razão fluxo 7.47 | vel15 0.3628 | vel5 acelerando 0.5161 | aceleração 0.2961 | desloc15 5.00 | ticks/s 54.56 | rompimento 2.00 | continuidade 1.50 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;72;12;False;;0,0;;;;;True
20260723062932838445;2026-07-23 06:29:32;2026-07-23 06:29:20.857;VENDA;29087,75;29067,75;29099,75;29087,75;True;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;GAIN;2050,0;-325,0;1278,56;30,26;1278,56;29067,25;2000;100;100;12;8;14;100;-6;12;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;BAIXA;;0;29090,75;2026-07-23 06:26:46.220000;"BAIXA mantida; estrutura bruta alinhada";topo 29090.75<29094.25 e fundo 29088.75<29090.25;12;29090,75;29094,25;29088,75;29090,25;0,0;8,0;BAIXA confirmada em 2026-07-23 06:29:14.320000;TOPO;29090,75;2026-07-23 06:29:14.320000;NOVA_CAMPANHA;0;-36,0;-33,0;-35,0;-36,0;-0,218355;-4,166667;-3,961433;-6,5;1,0;-0,5;36,0118;spread FORTE +10 | delta30 favorável 36.0 | delta10 crescente 33.0 | saldo agressor30 35.0 | saldo10 favorável 36.0 | razão fluxo 3.92 | vel15 0.2184 | vel5 acelerando 4.1667 | aceleração 3.9614 | desloc15 3.25 | ticks/s 36.01 | rompimento 1.00 | continuidade 0.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;;0,0;;;;;True
20260723065230271451;2026-07-23 06:52:30;2026-07-23 06:52:18.215;COMPRA;29065,75;29085,75;29053,75;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;850,0;-1675,0;86,4;383,0;383,0;29049,0;-1200;98;100;-2;22;100;14;-2;8;76;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;BAIXA;ALTA;ALTA;2;29073,25;2026-07-23 06:46:32.017000;"BAIXA mantida; candidata ALTA 2/2; rompeu_invalidação=False";topo 29065.25>29062.00 e fundo 29060.00>29059.00;12;29065,25;29062,0;29060,0;29059,0;0,058824;8,0;ALTA confirmada em 2026-07-23 06:52:13.115000;TOPO;29065,25;2026-07-23 06:52:13.115000;NOVA_CAMPANHA;0;32,0;24,0;31,0;24,0;0,037569;0,316857;0,316857;0,5;-5,75;1,25;24,2693;spread FORTE +10 | delta30 favorável 32.0 | delta10 crescente 24.0 | saldo agressor30 31.0 | saldo10 favorável 24.0 | razão fluxo 3.58 | vel15 0.0376 | vel5 acelerando 0.3169 | aceleração 0.3169 | desloc15 0.50 | ticks/s 24.27 | rompimento 0.50 | continuidade 1.25 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;72;12;True;2026-07-23 06:55:08.514000;14,6;2026-07-23 06:55:23.114000;184,9;29056,75;-900,0;True;8;100;-20,0;-23,0;1,25
20260723070349400727;2026-07-23 07:03:49;2026-07-23 07:03:37.528;COMPRA;29065,0;29085,0;29053,0;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;0,0;-1250,0;0,0;172,0;172,0;29052,5;-1200;98;100;-2;17;100;9;-2;8;81;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;5;MODERADO;BAIXA;ALTA;ALTA;1;29056,75;2026-07-23 07:03:25.028000;"BAIXA mantida; candidata ALTA 1/2; rompeu_invalidação=True";topo 29064.00>29057.25 e fundo 29054.50>29054.00;12;29064,0;29057,25;29054,5;29054,0;0,025316;11,0;ALTA confirmada em 2026-07-23 07:03:35.427000;TOPO;29064,0;2026-07-23 07:03:35.427000;NOVA_CAMPANHA;0;29,0;36,0;28,0;35,0;0,794913;1,816347;1,899722;1,0;-11,0;2,5;49,2846;spread MODERADO +5 | delta30 favorável 29.0 | delta10 crescente 36.0 | saldo agressor30 28.0 | saldo10 favorável 35.0 | razão fluxo 2.27 | vel15 0.7949 | vel5 acelerando 1.8163 | aceleração 1.8997 | desloc15 10.00 | ticks/s 49.28 | rompimento 1.00 | continuidade 2.50 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;72;12;False;2026-07-23 07:06:29.527000;0,0;;;;;True
20260723071700134026;2026-07-23 07:17:00;2026-07-23 07:16:48.226;COMPRA;29053,75;29073,75;29041,75;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;0,0;-1350,0;0,0;135,7;135,7;29040,25;-1200;100;100;12;8;100;14;12;-6;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0;29045,5;2026-07-23 07:15:29.325000;"ALTA mantida; estrutura bruta alinhada";topo 29048.25>29048.00 e fundo 29045.50>29041.25;12;29048,25;29048,0;29045,5;29041,25;0,035533;12,25;ALTA confirmada em 2026-07-23 07:16:38.625000;FUNDO;29045,5;2026-07-23 07:16:38.625000;NOVA_CAMPANHA;0;37,0;14,0;36,0;13,0;0,515039;0,792279;0,676198;2,25;-17,75;1,25;57,8904;spread FORTE +10 | delta30 favorável 37.0 | delta10 crescente 14.0 | saldo agressor30 36.0 | saldo10 favorável 13.0 | razão fluxo 2.29 | vel15 0.5150 | vel5 acelerando 0.7923 | aceleração 0.6762 | desloc15 7.50 | ticks/s 57.89 | rompimento 2.25 | continuidade 1.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;2026-07-23 07:19:03.927000;0,0;;;;;True
20260723073039372556;2026-07-23 07:30:39;2026-07-23 07:30:27.323;COMPRA;29073,75;29093,75;29061,75;29073,75;True;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;GAIN;2325,0;0,0;173,6;0,0;173,6;29097,0;2000;93;99;-6;12;99;4;-6;8;81;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;0;FRACO;BAIXA;TRANSICAO;ALTA;1;29054,5;2026-07-23 07:29:11.826000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 29068.75->29069.75; 29066.50->29065.00";12;29069,75;29068,75;29065,0;29066,5;0,301205;17,25;TRANSICAO confirmada em 2026-07-23 07:30:24.524000;FUNDO;29065,0;2026-07-23 07:30:24.524000;NOVA_CAMPANHA;0;56,0;63,0;57,0;64,0;1,797084;6,988278;6,47049;1,75;-28,5;1,75;75,991;spread sem bônus | delta30 favorável 56.0 | delta10 crescente 63.0 | saldo agressor30 57.0 | saldo10 favorável 64.0 | razão fluxo 1.52 | vel15 1.7971 | vel5 acelerando 6.9883 | aceleração 6.4705 | desloc15 26.25 | ticks/s 75.99 | rompimento 1.75 | continuidade 1.75 | estrutura confirmada contrária -6;;72;12;False;;0,0;;;;;True
20260723073537716853;2026-07-23 07:35:37;2026-07-23 07:35:25.722;COMPRA;29103,25;29123,25;29091,25;29103,25;True;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;PROTEGIDO;1725,0;-175,0;397,2;11,5;496,83;29103,25;0;100;99;12;0;99;4;12;-6;100;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;0;FRACO;ALTA;ALTA;;0;29096,0;2026-07-23 07:35:10.923000;"ALTA mantida; estrutura bruta alinhada";topo 29101.50>29100.00 e fundo 29096.00>29090.25;12;29101,5;29100,0;29096,0;29090,25;0,005587;12,0;ALTA confirmada em 2026-07-23 07:35:24.523000;FUNDO;29096,0;2026-07-23 07:35:24.523000;NOVA_CAMPANHA;0;31,0;26,0;31,0;27,0;0,284319;1,347068;1,063978;1,75;-11,75;6,0;32,6465;spread sem bônus | delta30 favorável 31.0 | delta10 crescente 26.0 | saldo agressor30 31.0 | saldo10 favorável 27.0 | razão fluxo 2.00 | vel15 0.2843 | vel5 acelerando 1.3471 | aceleração 1.0640 | desloc15 4.25 | ticks/s 32.65 | rompimento 1.75 | continuidade 6.00 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;;0,0;;;;;True
20260723074406867003;2026-07-23 07:44:06;2026-07-23 07:43:53.220;VENDA;29100,0;29080,0;29112,0;29100,0;True;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;GAIN;3300,0;-725,0;1089,32;361,0;1089,32;29067,0;2000;100;100;12;8;14;100;-6;12;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;BAIXA;;0;29105,75;2026-07-23 07:43:16.121000;"BAIXA mantida; estrutura bruta alinhada";topo 29105.75<29113.25 e fundo 29102.25<29104.75;12;29105,75;29113,25;29102,25;29104,75;0,191919;18,75;BAIXA confirmada em 2026-07-23 07:43:39.720000;TOPO;29105,75;2026-07-23 07:43:39.720000;NOVA_CAMPANHA;0;-30,0;-14,0;-29,0;-13,0;-0,15001;-0,698975;-0,848229;-10,0;2,25;-2,0;51,2701;spread FORTE +10 | delta30 favorável 30.0 | delta10 crescente 14.0 | saldo agressor30 29.0 | saldo10 favorável 13.0 | razão fluxo 2.26 | vel15 0.1500 | vel5 acelerando 0.6990 | aceleração 0.8482 | desloc15 2.25 | ticks/s 51.27 | rompimento 2.25 | continuidade 2.00 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;;0,0;;;;;True
20260723080226789699;2026-07-23 08:02:26;2026-07-23 08:02:14.902;VENDA;29056,5;29036,5;29068,5;29056,5;True;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;GAIN;2175,0;-1100,0;534,21;122,53;534,21;29034,75;2000;100;100;12;8;14;100;-6;12;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;BAIXA;;0;29068,0;2026-07-23 07:56:25.518000;"BAIXA mantida; estrutura bruta alinhada";topo 29068.00<29083.75 e fundo 29056.75<29064.25;12;29068,0;29083,75;29056,75;29064,25;0,509091;30,25;BAIXA confirmada em 2026-07-23 08:02:12.517000;FUNDO;29056,75;2026-07-23 08:02:12.517000;NOVA_CAMPANHA;0;-81,0;-47,0;-80,0;-48,0;-0,954966;-1,195178;-0,282264;-25,5;0,25;-0,25;56,1587;spread FORTE +10 | delta30 favorável 81.0 | delta10 crescente 47.0 | saldo agressor30 80.0 | saldo10 favorável 48.0 | razão fluxo 3.42 | vel15 0.9550 | vel5 acelerando 1.1952 | aceleração 0.2823 | desloc15 14.25 | ticks/s 56.16 | rompimento 0.25 | continuidade 0.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;;0,0;;;;;True
20260723081517589295;2026-07-23 08:15:17;2026-07-23 08:15:04.315;COMPRA;29064,0;29084,0;29052,0;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;525,0;-1200,0;13,5;200,0;200,0;29052,0;-1200;100;100;8;11;100;13;8;-2;89;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;9;FORTE;ALTA;BAIXA;BAIXA;1;29052,0;2026-07-23 08:10:30.781000;"ALTA mantida; candidata BAIXA 1/2; rompeu_invalidação=False";topo 29058.00<29059.00 e fundo 29056.00<29057.00;12;29058,0;29059,0;29056,0;29057,0;0,102041;9,75;BAIXA confirmada em 2026-07-23 08:14:59.715000;TOPO;29058,0;2026-07-23 08:14:59.715000;NOVA_CAMPANHA;0;31,0;20,0;32,0;19,0;0,434086;1,284522;1,436436;5,0;-8,0;6,75;43,1414;spread FORTE +9 | delta30 favorável 31.0 | delta10 crescente 20.0 | saldo agressor30 32.0 | saldo10 favorável 19.0 | razão fluxo 4.20 | vel15 0.4341 | vel5 acelerando 1.2845 | aceleração 1.4364 | desloc15 6.50 | ticks/s 43.14 | rompimento 5.00 | continuidade 6.75 | estrutura confirmada alinhada +8;;72;12;False;;0,0;;;;;True
20260723082040290523;2026-07-23 08:20:40;2026-07-23 08:20:27.614;VENDA;29036,25;29016,25;29048,25;29036,25;True;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;GAIN;2200,0;-300,0;186,6;61,9;186,6;29014,25;2000;100;100;12;5;11;100;-6;12;95;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;7;FORTE;BAIXA;BAIXA;;0;29043,0;2026-07-23 08:20:02.214000;"BAIXA mantida; estrutura bruta alinhada";topo 29043.00<29050.00 e fundo 29038.00<29040.25;12;29043,0;29050,0;29038,0;29040,25;0,382979;18,0;BAIXA confirmada em 2026-07-23 08:20:24.215000;FUNDO;29038,0;2026-07-23 08:20:24.215000;NOVA_CAMPANHA;0;-46,0;-40,0;-47,0;-41,0;-0,903526;-1,22807;-0,276854;-15,25;0,5;-0,75;85,7059;spread FORTE +7 | delta30 favorável 46.0 | delta10 crescente 40.0 | saldo agressor30 47.0 | saldo10 favorável 41.0 | razão fluxo 2.09 | vel15 0.9035 | vel5 acelerando 1.2281 | aceleração 0.2769 | desloc15 12.25 | ticks/s 85.71 | rompimento 0.50 | continuidade 0.75 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;;0,0;;;;;True
20260723082359149612;2026-07-23 08:23:59;2026-07-23 08:23:47.213;VENDA;29011,75;28991,75;29023,75;29011,75;True;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;GAIN;2175,0;-675,0;372,5;173,8;372,5;28990,0;2000;100;100;12;8;14;100;-6;12;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;BAIXA;;0;29016,0;2026-07-23 08:20:02.214000;"BAIXA mantida; estrutura bruta alinhada";topo 29016.00<29019.50 e fundo 29013.75<29016.50;12;29016,0;29019,5;29013,75;29016,5;0,213793;10,5;BAIXA confirmada em 2026-07-23 08:23:39.441000;TOPO;29016,0;2026-07-23 08:23:39.441000;REENTRADA_APOS_PULLBACK_E_ROMPIMENTO;1;-48,0;-16,0;-49,0;-17,0;-0,244567;-1,492537;-1,207271;-8,5;1,5;-2,0;52,0579;spread FORTE +10 | delta30 favorável 48.0 | delta10 crescente 16.0 | saldo agressor30 49.0 | saldo10 favorável 17.0 | razão fluxo 2.58 | vel15 0.2446 | vel5 acelerando 1.4925 | aceleração 1.2073 | desloc15 3.50 | ticks/s 52.06 | rompimento 1.50 | continuidade 2.00 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;;0,0;;;;;True
20260723083725814304;2026-07-23 08:37:25;2026-07-23 08:37:13.822;VENDA;28922,75;28902,75;28934,75;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;425,0;-1300,0;198,89;322,69;322,69;28935,75;-1200;100;100;12;8;14;100;-6;12;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;BAIXA;;0;28931,0;2026-07-23 08:20:02.214000;"BAIXA mantida; estrutura bruta alinhada";topo 28931.00<28931.50 e fundo 28922.75<28928.00;12;28931,0;28931,5;28922,75;28928,0;0,326087;15,0;BAIXA confirmada em 2026-07-23 08:37:13.314000;FUNDO;28922,75;2026-07-23 08:37:13.314000;REENTRADA_APOS_PULLBACK_E_ROMPIMENTO;2;-71,0;-23,0;-70,0;-24,0;-0,574752;-1,702084;-1,446408;-15,0;5,25;-5,25;102,5086;spread FORTE +10 | delta30 favorável 71.0 | delta10 crescente 23.0 | saldo agressor30 70.0 | saldo10 favorável 24.0 | razão fluxo 1.92 | vel15 0.5748 | vel5 acelerando 1.7021 | aceleração 1.4464 | desloc15 8.50 | ticks/s 102.51 | rompimento 5.25 | continuidade 5.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;;0,0;;;;;True
20260723084542615884;2026-07-23 08:45:42;2026-07-23 08:45:30.608;COMPRA;28936,0;28956,0;28924,0;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;0,0;-1575,0;0,0;37,0;37,0;28920,25;-1200;100;100;12;8;100;14;12;-6;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0;28931,0;2026-07-23 08:44:53.010000;"ALTA mantida; estrutura bruta alinhada";topo 28935.75>28931.50 e fundo 28931.00>28927.00;12;28935,75;28931,5;28931,0;28927,0;0,121387;14,25;ALTA confirmada em 2026-07-23 08:45:28.274000;FUNDO;28931,0;2026-07-23 08:45:28.274000;NOVA_CAMPANHA;0;71,0;51,0;70,0;50,0;0,500933;0,876808;0,420968;0,25;-14,0;1,5;75,6581;spread FORTE +10 | delta30 favorável 71.0 | delta10 crescente 51.0 | saldo agressor30 70.0 | saldo10 favorável 50.0 | razão fluxo 1.82 | vel15 0.5009 | vel5 acelerando 0.8768 | aceleração 0.4210 | desloc15 7.25 | ticks/s 75.66 | rompimento 0.25 | continuidade 1.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;2026-07-23 08:46:07.609000;0,0;;;;;True
20260723084644463079;2026-07-23 08:46:44;2026-07-23 08:46:32.610;VENDA;28915,0;28895,0;28927,0;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;75,0;-1425,0;35,4;99,22;99,22;28929,25;-1200;100;100;8;8;14;100;-6;8;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;TRANSICAO;;0;28924,5;2026-07-23 08:46:07.609000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 28918.00->28918.50; 28916.00->28915.50";12;28918,5;28918,0;28915,5;28916,0;0,215909;16,0;TRANSICAO confirmada em 2026-07-23 08:46:30.214000;TOPO;28918,5;2026-07-23 08:46:30.214000;NOVA_CAMPANHA;0;-40,0;-3,0;-41,0;-4,0;-0,27386;-0,352941;-0,247733;-11,25;0,5;-2,5;77,7078;spread FORTE +10 | delta30 favorável 40.0 | saldo agressor30 41.0 | saldo10 favorável 4.0 | razão fluxo 2.21 | vel15 0.2739 | vel5 acelerando 0.3529 | aceleração 0.2477 | desloc15 4.00 | ticks/s 77.71 | rompimento 0.50 | continuidade 2.50 | estrutura confirmada alinhada +8;;72;12;False;;0,0;;;;;True
20260723085219063949;2026-07-23 08:52:19;2026-07-23 08:52:06.108;COMPRA;28946,0;28966,0;28934,0;28946,0;True;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;PROTEGIDO;1600,0;-350,0;136,7;13,1;260,2;28945,75;0;100;100;12;8;100;14;12;-6;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0;28943,0;2026-07-23 08:48:11.826000;"ALTA mantida; estrutura bruta alinhada";topo 28945.25>28939.00 e fundo 28943.00>28935.25;12;28945,25;28939,0;28943,0;28935,25;0,121212;11,25;ALTA confirmada em 2026-07-23 08:52:03.707000;FUNDO;28943,0;2026-07-23 08:52:03.707000;NOVA_CAMPANHA;0;42,0;42,0;43,0;43,0;0,742857;0,8;0,083489;0,75;-10,75;2,5;75,9619;spread FORTE +10 | delta30 favorável 42.0 | delta10 crescente 42.0 | saldo agressor30 43.0 | saldo10 favorável 43.0 | razão fluxo 2.23 | vel15 0.7429 | vel5 acelerando 0.8000 | aceleração 0.0835 | desloc15 9.75 | ticks/s 75.96 | rompimento 0.75 | continuidade 2.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;;0,0;;;;;True
20260723085908108388;2026-07-23 08:59:08;2026-07-23 08:58:55.906;COMPRA;28960,0;28980,0;28948,0;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;1025,0;-1325,0;37,2;210,8;210,8;28946,75;-1200;100;100;8;8;100;14;8;-6;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;TRANSICAO;;0;28957,0;2026-07-23 08:58:43.706000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 28961.25->28960.75; 28954.50->28958.25";12;28960,75;28961,25;28958,25;28954,5;0,080645;6,75;TRANSICAO confirmada em 2026-07-23 08:58:54.699000;TOPO;28960,75;2026-07-23 08:58:54.699000;NOVA_CAMPANHA;0;48,0;48,0;47,0;47,0;0,253688;2,190722;2,376983;0,5;-5,5;4,25;58,0751;spread FORTE +10 | delta30 favorável 48.0 | delta10 crescente 48.0 | saldo agressor30 47.0 | saldo10 favorável 47.0 | razão fluxo 2.81 | vel15 0.2537 | vel5 acelerando 2.1907 | aceleração 2.3770 | desloc15 3.25 | ticks/s 58.08 | rompimento 0.50 | continuidade 4.25 | estrutura confirmada alinhada +8;;72;12;False;;0,0;;;;;True
20260723090634047485;2026-07-23 09:06:34;2026-07-23 09:06:21.005;COMPRA;28933,75;28953,75;28921,75;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;450,0;-1525,0;25,8;150,06;150,06;28918,5;-1200;92;98;-6;23;98;11;-6;12;69;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;7;FORTE;BAIXA;BAIXA;;0;28930,5;2026-07-23 09:04:53.005000;"BAIXA mantida; estrutura bruta alinhada";topo 28932.75<28933.25 e fundo 28929.50<28930.75;12;28932,75;28933,25;28929,5;28930,75;0,06087;4,5;BAIXA confirmada em 2026-07-23 09:06:18.532000;FUNDO;28929,5;2026-07-23 09:06:18.532000;NOVA_CAMPANHA;0;27,0;5,0;26,0;6,0;0,349138;0,611122;0,295506;0,5;-6,5;2,0;90,706;spread FORTE +7 | delta30 favorável 27.0 | saldo agressor30 26.0 | saldo10 favorável 6.0 | razão fluxo 1.57 | vel15 0.3491 | vel5 acelerando 0.6111 | aceleração 0.2955 | desloc15 5.00 | ticks/s 90.71 | rompimento 0.50 | continuidade 2.00 | estrutura confirmada contrária -6;;72;12;False;;0,0;;;;;True
20260723091552995275;2026-07-23 09:15:52;2026-07-23 09:15:39.703;COMPRA;28937,75;28957,75;28925,75;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;0,0;-1375,0;0,0;50,1;50,1;28924,0;-1200;100;91;12;0;91;4;12;-6;100;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;0;FRACO;ALTA;ALTA;;0;28935,5;2026-07-23 09:15:16.103000;"ALTA mantida; estrutura bruta alinhada";topo 28938.50>28935.00 e fundo 28935.50>28928.25;12;28938,5;28935,0;28935,5;28928,25;0,111111;16,5;ALTA confirmada em 2026-07-23 09:15:39.602000;FUNDO;28935,5;2026-07-23 09:15:39.602000;NOVA_CAMPANHA;0;56,0;7,0;55,0;7,0;0,439893;2,386635;2,186848;2,75;-15,75;9,5;215,5828;spread sem bônus | delta30 favorável 56.0 | saldo agressor30 55.0 | saldo10 favorável 7.0 | razão fluxo 1.86 | vel15 0.4399 | vel5 acelerando 2.3866 | aceleração 2.1868 | desloc15 6.25 | ticks/s 215.58 | rompimento 2.75 | continuidade 9.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;;0,0;;;;;True
