data_hora;pre60_trades_vel_s;pre60_volume_vel_s;pre5_trades_var;pre5_volume_var;pre5_ticks_var;pre5_amplitude_pts;pre15_ask_size_medio;preco_alerta;fut15_direcao;fut15_movimento_max_pts;fut15_alta_pts;fut15_queda_pts;fut15_liquido_pts;fut30_direcao;fut30_movimento_max_pts;fut30_alta_pts;fut30_queda_pts;fut30_liquido_pts;fut60_direcao;fut60_movimento_max_pts;fut60_alta_pts;fut60_queda_pts;fut60_liquido_pts;fut120_direcao;fut120_movimento_max_pts;fut120_alta_pts;fut120_queda_pts;fut120_liquido_pts;fut300_direcao;fut300_movimento_max_pts;fut300_alta_pts;fut300_queda_pts;fut300_liquido_pts;ok_pre60_trades_vel_s;limite_pre60_trades_vel_s;ok_pre60_volume_vel_s;limite_pre60_volume_vel_s;ok_pre5_trades_var;limite_pre5_trades_var;ok_pre5_volume_var;limite_pre5_volume_var;ok_pre5_ticks_var;limite_pre5_ticks_var;ok_pre5_amplitude_pts;limite_pre5_amplitude_pts;ok_pre15_ask_size_medio;limite_pre15_ask_size_medio;score_dna;dna_detectado;motivos_dna;data_analisada;grupo_alerta;inicio_cluster;fim_cluster;alertas_no_cluster
2026-07-13 19:00:05;19,012675116744497;-168559,37291527685;25,0;29,0;560,0;1075,0;1,8641975308641976;29445,75;ALTA;2525,0;2525,0;0,0;2525,0;ALTA;3075,0;3075,0;0,0;2750,0;ALTA;3450,0;3450,0;0,0;3275,0;ALTA;3450,0;3450,0;0,0;2200,0;ALTA;3450,0;3450,0;125,0;1775,0;True;1,806442979961864;False;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;6;True;pre60_trades_vel_s=19.0127>=1.8064 | pre5_trades_var=25.0000>=10.0000 | pre5_volume_var=29.0000>=12.0000 | pre5_ticks_var=560.0000>=275.0000 | pre5_amplitude_pts=1075.0000>=250.0000 | pre15_ask_size_medio=1.8642>=1.4930;2026-07-13;31;2026-07-13 19:00:00;2026-07-13 19:07:10;27
2026-07-13 19:10:40;2,153421862898808;2,417877179395153;45,0;47,0;329,0;1100,0;1,7012987012987013;29466,0;QUEDA;275,0;200,0;275,0;-50,0;QUEDA;275,0;200,0;275,0;-50,0;QUEDA;950,0;200,0;950,0;-325,0;QUEDA;950,0;275,0;950,0;50,0;QUEDA;1450,0;275,0;1450,0;-1000,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;7;True;pre60_trades_vel_s=2.1534>=1.8064 | pre60_volume_vel_s=2.4179>=1.8901 | pre5_trades_var=45.0000>=10.0000 | pre5_volume_var=47.0000>=12.0000 | pre5_ticks_var=329.0000>=275.0000 | pre5_amplitude_pts=1100.0000>=250.0000 | pre15_ask_size_medio=1.7013>=1.4930;2026-07-13;32;2026-07-13 19:10:35;2026-07-13 19:10:40;2
2026-07-13 19:24:55;2,4628014366341713;2,9074739182486744;10,0;17,0;40,0;300,0;5,846153846153846;29440,75;ALTA;275,0;275,0;50,0;125,0;NEUTRO;375,0;375,0;375,0;250,0;NEUTRO;375,0;375,0;375,0;-125,0;ALTA;625,0;625,0;375,0;375,0;NEUTRO;875,0;875,0;875,0;-650,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;False;275,0;True;250,0;True;1,4929577464788732;6;True;pre60_trades_vel_s=2.4628>=1.8064 | pre60_volume_vel_s=2.9075>=1.8901 | pre5_trades_var=10.0000>=10.0000 | pre5_volume_var=17.0000>=12.0000 | pre5_amplitude_pts=300.0000>=250.0000 | pre15_ask_size_medio=5.8462>=1.4930;2026-07-13;33;2026-07-13 19:24:25;2026-07-13 19:25:25;7
2026-07-13 19:40:50;2,017377409367822;2,037351443123939;20,0;20,0;207,0;350,0;1,8888888888888888;29440,0;QUEDA;275,0;0,0;275,0;-250,0;QUEDA;525,0;0,0;525,0;-375,0;QUEDA;525,0;0,0;525,0;-200,0;QUEDA;525,0;25,0;525,0;-400,0;ALTA;1400,0;1400,0;550,0;1400,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;False;275,0;True;250,0;True;1,4929577464788732;6;True;pre60_trades_vel_s=2.0174>=1.8064 | pre60_volume_vel_s=2.0374>=1.8901 | pre5_trades_var=20.0000>=10.0000 | pre5_volume_var=20.0000>=12.0000 | pre5_amplitude_pts=350.0000>=250.0000 | pre15_ask_size_medio=1.8889>=1.4930;2026-07-13;34;2026-07-13 19:40:50;2026-07-13 19:40:55;2
2026-07-13 19:45:50;2,226033645951173;2,3355107105061492;46,0;50,0;161,0;600,0;1,5841584158415842;29453,0;QUEDA;425,0;100,0;425,0;-100,0;ALTA;475,0;475,0;425,0;125,0;ALTA;475,0;475,0;425,0;-125,0;NEUTRO;475,0;475,0;475,0;125,0;QUEDA;1650,0;475,0;1650,0;-1525,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;False;275,0;True;250,0;True;1,4929577464788732;6;True;pre60_trades_vel_s=2.2260>=1.8064 | pre60_volume_vel_s=2.3355>=1.8901 | pre5_trades_var=46.0000>=10.0000 | pre5_volume_var=50.0000>=12.0000 | pre5_amplitude_pts=600.0000>=250.0000 | pre15_ask_size_medio=1.5842>=1.4930;2026-07-13;35;2026-07-13 19:45:50;2026-07-13 19:46:10;3
2026-07-13 19:52:15;3,065018591096372;3,4502395069172276;59,0;66,0;399,0;600,0;2,02;29418,25;ALTA;675,0;675,0;100,0;675,0;ALTA;1175,0;1175,0;100,0;750,0;ALTA;1175,0;1175,0;100,0;175,0;ALTA;1175,0;1175,0;225,0;25,0;QUEDA;2350,0;1175,0;2350,0;-2100,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;7;True;pre60_trades_vel_s=3.0650>=1.8064 | pre60_volume_vel_s=3.4502>=1.8901 | pre5_trades_var=59.0000>=10.0000 | pre5_volume_var=66.0000>=12.0000 | pre5_ticks_var=399.0000>=275.0000 | pre5_amplitude_pts=600.0000>=250.0000 | pre15_ask_size_medio=2.0200>=1.4930;2026-07-13;36;2026-07-13 19:49:40;2026-07-13 19:56:40;22
2026-07-13 20:04:05;4,061230865354577;4,269499114859939;121,0;129,0;742,0;1250,0;1,6267942583732058;29378,25;QUEDA;450,0;75,0;450,0;50,0;ALTA;525,0;525,0;450,0;150,0;QUEDA;600,0;525,0;600,0;0,0;ALTA;1025,0;1025,0;600,0;725,0;ALTA;1200,0;1200,0;600,0;325,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;7;True;pre60_trades_vel_s=4.0612>=1.8064 | pre60_volume_vel_s=4.2695>=1.8901 | pre5_trades_var=121.0000>=10.0000 | pre5_volume_var=129.0000>=12.0000 | pre5_ticks_var=742.0000>=275.0000 | pre5_amplitude_pts=1250.0000>=250.0000 | pre15_ask_size_medio=1.6268>=1.4930;2026-07-13;37;2026-07-13 20:01:20;2026-07-13 20:05:50;16
2026-07-13 20:12:25;1,9776225769669327;2,031071835803877;50,0;52,0;362,0;950,0;1,4583333333333333;29371,25;ALTA;225,0;225,0;75,0;225,0;ALTA;475,0;475,0;75,0;250,0;ALTA;475,0;475,0;375,0;75,0;ALTA;1225,0;1225,0;375,0;975,0;ALTA;1950,0;1950,0;375,0;1450,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;False;1,4929577464788732;6;True;pre60_trades_vel_s=1.9776>=1.8064 | pre60_volume_vel_s=2.0311>=1.8901 | pre5_trades_var=50.0000>=10.0000 | pre5_volume_var=52.0000>=12.0000 | pre5_ticks_var=362.0000>=275.0000 | pre5_amplitude_pts=950.0000>=250.0000;2026-07-13;38;2026-07-13 20:12:25;2026-07-13 20:14:15;5
2026-07-13 20:35:50;4,714212688615839;5,6797743236335405;115,0;123,0;422,0;1150,0;1,8083832335329342;29359,0;ALTA;2075,0;2075,0;0,0;1425,0;ALTA;2075,0;2075,0;0,0;875,0;ALTA;2075,0;2075,0;0,0;475,0;ALTA;2075,0;2075,0;100,0;175,0;ALTA;2075,0;2075,0;900,0;-300,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;7;True;pre60_trades_vel_s=4.7142>=1.8064 | pre60_volume_vel_s=5.6798>=1.8901 | pre5_trades_var=115.0000>=10.0000 | pre5_volume_var=123.0000>=12.0000 | pre5_ticks_var=422.0000>=275.0000 | pre5_amplitude_pts=1150.0000>=250.0000 | pre15_ask_size_medio=1.8084>=1.4930;2026-07-13;39;2026-07-13 20:24:15;2026-07-13 20:37:00;28
2026-07-13 20:41:25;3,4658621556585136;3,6274826706892216;69,0;76,0;359,0;550,0;1,9813664596273293;29345,5;ALTA;325,0;325,0;100,0;150,0;ALTA;325,0;325,0;100,0;75,0;ALTA;325,0;325,0;100,0;75,0;QUEDA;1550,0;325,0;1550,0;-1275,0;QUEDA;1750,0;900,0;1750,0;-925,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;7;True;pre60_trades_vel_s=3.4659>=1.8064 | pre60_volume_vel_s=3.6275>=1.8901 | pre5_trades_var=69.0000>=10.0000 | pre5_volume_var=76.0000>=12.0000 | pre5_ticks_var=359.0000>=275.0000 | pre5_amplitude_pts=550.0000>=250.0000 | pre15_ask_size_medio=1.9814>=1.4930;2026-07-13;40;2026-07-13 20:41:15;2026-07-13 20:46:45;23
2026-07-13 20:52:30;3,8983394086674767;4,151478331308222;48,0;50,0;594,0;700,0;1,7549019607843137;29360,0;QUEDA;250,0;25,0;250,0;0,0;QUEDA;250,0;100,0;250,0;-25,0;ALTA;800,0;800,0;500,0;800,0;ALTA;2775,0;2775,0;500,0;2575,0;ALTA;3525,0;3525,0;500,0;3325,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;7;True;pre60_trades_vel_s=3.8983>=1.8064 | pre60_volume_vel_s=4.1515>=1.8901 | pre5_trades_var=48.0000>=10.0000 | pre5_volume_var=50.0000>=12.0000 | pre5_ticks_var=594.0000>=275.0000 | pre5_amplitude_pts=700.0000>=250.0000 | pre15_ask_size_medio=1.7549>=1.4930;2026-07-13;41;2026-07-13 20:49:55;2026-07-13 23:53:50;1037
