gene_id,gene_key,family,description,value_type,source_plugin,rule_version,signature,status_elegibilidade,motivo_elegibilidade,historias_total,historias_com_gene,historias_sem_gene,gain_com_gene,stop_com_gene,gain_sem_gene,stop_sem_gene,cobertura_pct,taxa_gain_gene_pct,taxa_gain_base_pct,lift_gain,leverage,conviction,entropia_alvo,information_gain,mutual_information,odds_ratio,fisher_p,chi2,chi2_p,phi_mcc,bayes_media_pct,bayes_ic_inferior_pct,bayes_ic_superior_pct,bootstrap_media_pct,bootstrap_ic_inferior_pct,bootstrap_ic_superior_pct,bootstrap_desvio_pp,candidate_id,rank_cientifico,indice_candidato_0_100,faixa_evidencia,status_lab16i4,dna_count,nucleus_count,mean_reconstruction_score,max_reconstruction_score,global_role,status_lab16i5
GENE_091AC2032C76,NUM::MOTORES_ATIVOS::ATE_P75,NUM,Gene extraído por numeric; origem=motores_ativos.,NUMERIC,numeric,16I1_v1.0.0,be3c36d3656e7bbd00bf22706699f91e0e5f8551215b37b4c1d930db5310b8f3,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,573,255,164,409,100,155,69.2028985507,28.6212914485,31.884057971,0.897667777249,-0.0225792900651,0.954289358988,0.903116172157,0.00780155772306,0.00780155772306,0.621515892421,0.00282187838071,9.11999113599,0.00252831187241,-0.104949902565,28.6956521739,25.0736413004,32.458033352,28.6904013962,24.9563699825,32.4607329843,1.81542310843,CGENE_EA30A46C1D5A,57,74.6258802817,FAIXA_EVIDENCIA_ALTA,CANDIDATO_CIENTIFICO,1,1,89.7548424418,89.7548424418,GENE_NUCLEO_RECORRENTE,PARTICIPA_RECONSTRUCAO
GENE_F1375B0170A9,NUM::MOTORES_ATIVOS::POSITIVO,NUM,Gene extraído por numeric; origem=motores_ativos.,NUMERIC,numeric,16I1_v1.0.0,4c3cfea52d9118548c6b041b14d837a04a95041c993e8ab997247e8594f7ed88,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,828,0,264,564,0,0,100,31.884057971,31.884057971,1,0,1,0.903116172157,0,0,,1,0,1,0,31.9277108434,28.8002753865,35.137640356,31.9528985507,28.740942029,35.2657004831,1.67444328571,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,46,0,57.2059738991,66.9188523141,GENE_SUPORTE_RECORRENTE,PARTICIPA_RECONSTRUCAO
GENE_9F81AAC8272C,NUM::MOTORES_ATIVOS::VALOR,NUM,Gene extraído por numeric; origem=motores_ativos.,NUMERIC,numeric,16I1_v1.0.0,61b5829d7a4fa1cc00e5e501943212e07ef2955548eb305cde92e00d42807634,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,828,0,264,564,0,0,100,31.884057971,31.884057971,1,0,1,0.903116172157,0,0,,1,0,1,0,31.9277108434,28.8002753865,35.137640356,31.911352657,28.4993961353,35.0241545894,1.66489333194,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,48,0,57.2316984874,66.9188523141,GENE_SUPORTE_RECORRENTE,PARTICIPA_RECONSTRUCAO
GENE_52250D0DB5AC,NUM::PREVALENCIA_CLASSE_ALVO_PCT::ATE_P10,NUM,Gene extraído por numeric; origem=prevalencia_classe_alvo_pct.,NUMERIC,numeric,16I1_v1.0.0,528c429e6115f5e8b5d2677476966c9b423ea5aebf2fee2783d0680f12231b4b,PROIBIDO_VAZAMENTO,Termo associado ao resultado/certificação: PREVALENCIA_CLASSE_ALVO,828,265,563,143,122,121,442,32.0048309179,53.9622641509,31.884057971,1.69245283019,0.0706609255759,1.47956759325,0.903116172157,0.0740232707048,0.0740232707048,4.28166915052,3.74018819722e-20,87.4727999127,8.54468325097e-21,0.325028426688,53.9325842697,47.9418197049,59.8675359755,54.2147169811,48.3018867925,60.0094339623,3.05098033391,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_84668CB5D8F8,NUM::PREVALENCIA_CLASSE_ALVO_PCT::ATE_P25,NUM,Gene extraído por numeric; origem=prevalencia_classe_alvo_pct.,NUMERIC,numeric,16I1_v1.0.0,f88fd31ee0d1e5cf374e55173ad4f4ed0aec7da0b327bfc1adf4c741041b3bda,PROIBIDO_VAZAMENTO,Termo associado ao resultado/certificação: PREVALENCIA_CLASSE_ALVO,828,673,155,170,503,94,61,81.2801932367,25.2600297177,31.884057971,0.7922463866,-0.0538402296436,0.911372345636,0.903116172157,0.0593488426573,0.0593488426573,0.21932236369,2.40721739646e-16,72.6332869004,1.5612344819e-17,-0.296177921174,25.3333333333,22.1255567159,28.6795506881,25.2362555721,21.9873699851,28.52897474,1.70644127761,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_441CCB591DEA,NUM::PREVALENCIA_CLASSE_ALVO_PCT::POSITIVO,NUM,Gene extraído por numeric; origem=prevalencia_classe_alvo_pct.,NUMERIC,numeric,16I1_v1.0.0,a858484e7f07e04ea3c6cb383dea8228fe33a9f6bd8f2038b13f05239353a166,PROIBIDO_VAZAMENTO,Termo associado ao resultado/certificação: PREVALENCIA_CLASSE_ALVO,828,828,0,264,564,0,0,100,31.884057971,31.884057971,1,0,1,0.903116172157,0,0,,1,0,1,0,31.9277108434,28.8002753865,35.137640356,31.9287439614,28.5024154589,35.38647343,1.68256780985,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_72163E3512CA,NUM::PREVALENCIA_CLASSE_ALVO_PCT::VALOR,NUM,Gene extraído por numeric; origem=prevalencia_classe_alvo_pct.,NUMERIC,numeric,16I1_v1.0.0,dc0fefbdf28fbeacb77fa3cf55b26f55c7a2ac83f32f9a92efe4727a335feb87,PROIBIDO_VAZAMENTO,Termo associado ao resultado/certificação: PREVALENCIA_CLASSE_ALVO,828,828,0,264,564,0,0,100,31.884057971,31.884057971,1,0,1,0.903116172157,0,0,,1,0,1,0,31.9277108434,28.8002753865,35.137640356,31.8689613527,28.6231884058,35.2657004831,1.65143193458,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_BDA9D96ADC96,NUM::PREVISOES::ACIMA_P90,NUM,Gene extraído por numeric; origem=previsoes.,NUMERIC,numeric,16I1_v1.0.0,e7ffd07aa9a37cd1c0597f0832ecb3c7845e8822f158ae8bb2e2ee3656f89a86,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,201,627,50,151,214,413,24.2753623188,24.8756218905,31.884057971,0.780189959294,-0.0170132325142,0.906708897207,0.903116172157,0.00539632761467,0.00539632761467,0.639041901343,0.01487880679,6.00314356512,0.0142804115794,-0.0851479499919,25.1231527094,19.4130905546,31.2973984007,24.8417910448,18.9054726368,31.3432835821,3.1387940697,CGENE_12E191631E42,196,61.4749608764,FAIXA_EVIDENCIA_MODERADA,CANDIDATO_CIENTIFICO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_B3324331739A,NUM::PREVISOES::ATE_P10,NUM,Gene extraído por numeric; origem=previsoes.,NUMERIC,numeric,16I1_v1.0.0,d1d603c712aaf93d67af51ee24fdc30e718deae1f425ddaae9dd1f48e9485d0b,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,274,554,88,186,176,378,33.0917874396,32.1167883212,31.884057971,1.00729927007,0.000770146327802,1.00342839333,0.903116172157,8.89174560503e-06,8.89174560503e-06,1.01612903226,0.93692495248,0.0102130350756,0.919503178481,0.0035120625599,32.2463768116,26.8690031002,37.8674639354,32.1113138686,26.6423357664,37.2354014599,2.81803811709,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,1,0,65.3526081995,65.3526081995,GENE_SUPORTE_RECORRENTE,PARTICIPA_RECONSTRUCAO
GENE_BCBBBDE41D36,NUM::PREVISOES::ATE_P25,NUM,Gene extraído por numeric; origem=previsoes.,NUMERIC,numeric,16I1_v1.0.0,32303a5612c6ef808aa41030db8ef28196d2656331dafc6abd1b526c9ac0244a,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,301,527,91,210,173,354,36.3526570048,30.2325581395,31.884057971,0.948202959831,-0.00600364069173,0.976328502415,0.903116172157,0.000519582133948,0.000519582133948,0.886705202312,0.485466925917,0.593910395906,0.440910964221,-0.0267821411923,30.3630363036,25.3215368495,35.6500721481,30.2139534884,25.2491694352,35.5481727575,2.56848739043,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,2,0,64.4713024181,65.0565587733,GENE_SUPORTE_RECORRENTE,PARTICIPA_RECONSTRUCAO
GENE_14A318668676,NUM::PREVISOES::ATE_P50,NUM,Gene extraído por numeric; origem=previsoes.,NUMERIC,numeric,16I1_v1.0.0,6d0b2fbadb4a40e3908583905cc953717d3ddd4b5f5bdf75760a6f180aef3837,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,398,430,122,276,142,288,48.0676328502,30.6532663317,31.884057971,0.961397898584,-0.00591612406357,0.982251627809,0.903116172157,0.000466017976507,0.000466017976507,0.896509491733,0.501902236873,0.534554107409,0.464698485843,-0.0254085959486,30.75,26.3276737858,35.3546559323,30.6045226131,26.3756281407,35.175879397,2.20286329667,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,6,0,64.4119797888,65.8326881256,GENE_SUPORTE_RECORRENTE,PARTICIPA_RECONSTRUCAO
GENE_4FC64B0D7091,NUM::PREVISOES::ATE_P75,NUM,Gene extraído por numeric; origem=previsoes.,NUMERIC,numeric,16I1_v1.0.0,bb7106920629c346da07cc01f670c2f923304921cd642d19bedd948ad5129e4b,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,410,418,104,306,160,258,49.5169082126,25.3658536585,31.884057971,0.7955654102,-0.0322761324652,0.912664582741,0.903116172157,0.0139236354718,0.0139236354718,0.548039215686,7.53428842363e-05,15.8880827453,6.72005327892e-05,-0.138522582026,25.4854368932,21.3986164236,29.797665675,25.4082926829,21.4634146341,29.512195122,2.10752579686,CGENE_0C8A2BF60266,91,70.494913928,FAIXA_EVIDENCIA_MODERADA,CANDIDATO_CIENTIFICO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_77D4C902F6B0,NUM::PREVISOES::ATE_P90,NUM,Gene extraído por numeric; origem=previsoes.,NUMERIC,numeric,16I1_v1.0.0,202fcd16eec8661114dd945683afa9cba5ada775334157f9f0509273b66f88fc,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,324,504,81,243,183,321,39.1304347826,25,31.884057971,0.784090909091,-0.0269376181474,0.908212560386,0.903116172157,0.010306681823,0.010306681823,0.584699453552,0.00075790106519,11.6147934512,0.000654293038847,-0.118437866929,25.1533742331,20.5996182067,29.9958507,25.0830246914,20.6790123457,29.9382716049,2.40331387234,CGENE_417655463168,125,66.7238849765,FAIXA_EVIDENCIA_MODERADA,CANDIDATO_CIENTIFICO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_7F3DEF113C57,NUM::PREVISOES::POSITIVO,NUM,Gene extraído por numeric; origem=previsoes.,NUMERIC,numeric,16I1_v1.0.0,f69cc6a664c6199631b349bc1a31bf4c54e2d35f11413fa1c32c1b5f5d33f525,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,828,0,264,564,0,0,100,31.884057971,31.884057971,1,0,1,0.903116172157,0,0,,1,0,1,0,31.9277108434,28.8002753865,35.137640356,31.8008454106,28.6201690821,35.0241545894,1.60311915853,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,45,0,57.3919082549,66.9188523141,GENE_SUPORTE_RECORRENTE,PARTICIPA_RECONSTRUCAO
GENE_18BF3F5C97E0,NUM::PREVISOES::VALOR,NUM,Gene extraído por numeric; origem=previsoes.,NUMERIC,numeric,16I1_v1.0.0,818a760e1ec47aa6d8e3579300c848060c7b42c9b8094780eb9b400296660e77,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,828,0,264,564,0,0,100,31.884057971,31.884057971,1,0,1,0.903116172157,0,0,,1,0,1,0,31.9277108434,28.8002753865,35.137640356,31.954468599,28.7439613527,35.2657004831,1.65060832688,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,37,0,57.9461474507,66.9188523141,GENE_SUPORTE_RECORRENTE,PARTICIPA_RECONSTRUCAO
GENE_BD461AD29BAB,NUM::PRIMEIRA_POSICAO::ACIMA_P90,NUM,Gene extraído por numeric; origem=primeira_posicao.,NUMERIC,numeric,16I1_v1.0.0,7f358cfe98c2229fc6304801184fd9e2826b613effb816edf25932d22fdbcc05,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,127,701,32,95,232,469,15.3381642512,25.1968503937,31.884057971,0.790264853257,-0.0102569488203,0.91060259344,0.903116172157,0.00278705714387,0.00278705714387,0.680943738657,0.0973994388478,3.08875378884,0.078835163607,-0.0610768284379,25.5813953488,18.4582735364,33.4214429425,25.0645669291,17.3228346457,33.0708661417,3.8147349053,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_1D89FC3CC129,NUM::PRIMEIRA_POSICAO::ATE_P10,NUM,Gene extraído por numeric; origem=primeira_posicao.,NUMERIC,numeric,16I1_v1.0.0,53c22ab0d5736cfdeb7995a00f37ca16b71e3edbfc7c4780526d800ec543535e,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,491,337,155,336,109,228,59.2995169082,31.5682281059,31.884057971,0.990094426958,-0.00187285584261,0.995384748102,0.903116172157,4.82325609972e-05,4.82325609972e-05,0.96494102228,0.820269633062,0.0554071689647,0.813908162164,-0.00818027326746,31.6430020284,27.6145120373,35.8125654721,31.4863543788,27.2912423625,35.8452138493,2.14487753433,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,8,0,64.5394071249,65.8942189466,GENE_SUPORTE_RECORRENTE,PARTICIPA_RECONSTRUCAO
GENE_61E0FB96AA29,NUM::PRIMEIRA_POSICAO::ATE_P50,NUM,Gene extraído por numeric; origem=primeira_posicao.,NUMERIC,numeric,16I1_v1.0.0,bb973d3fefbde30476df6928ae5990e4acd85bbcfc27dec85c0c89f95f045964,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,379,449,106,273,158,291,45.7729468599,27.9683377309,31.884057971,0.877188774286,-0.017923405447,0.945638902161,0.903116172157,0.00432052745578,0.00432052745578,0.715120322715,0.0299216082892,4.93428420453,0.0263289651681,-0.0771963758233,28.0839895013,23.6897361778,32.6961654332,27.9926121372,23.4828496042,32.4538258575,2.3373199876,CGENE_D7DF01128EBA,110,69.0585876369,FAIXA_EVIDENCIA_MODERADA,CANDIDATO_CIENTIFICO,1,0,87.920318617,87.920318617,GENE_SUPORTE_RECORRENTE,PARTICIPA_RECONSTRUCAO
GENE_FFE891D4E357,NUM::PRIMEIRA_POSICAO::ATE_P75,NUM,Gene extraído por numeric; origem=primeira_posicao.,NUMERIC,numeric,16I1_v1.0.0,5a2301e266d4c81e3966a00be5d7810b0da757bdfad8aa7ca67d4a057ce6a18a,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,403,425,121,282,143,282,48.6714975845,30.0248138958,31.884057971,0.941687344913,-0.00904921935168,0.973429951691,0.903116172157,0.00108973247092,0.00108973247092,0.846153846154,0.296307610826,1.24967450007,0.263614655107,-0.0388493078432,30.1234567901,25.7567225565,34.6761290628,29.8714640199,25.3101736973,34.7394540943,2.32494238292,CGENE_916EE915C5DE,198,61.3717723005,FAIXA_EVIDENCIA_MODERADA,CANDIDATO_CIENTIFICO,1,0,88.1752478454,88.1752478454,GENE_SUPORTE_RECORRENTE,PARTICIPA_RECONSTRUCAO
GENE_5888BADE4902,NUM::PRIMEIRA_POSICAO::ATE_P90,NUM,Gene extraído por numeric; origem=primeira_posicao.,NUMERIC,numeric,16I1_v1.0.0,aa38cc629916c045719ada77014d16c6661588777342944d55f14adf334190d1,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,168,660,49,119,215,445,20.2898550725,29.1666666667,31.884057971,0.914772727273,-0.00551354757404,0.961636828645,0.903116172157,0.00063181156856,0.00063181156856,0.852257181943,0.458278211961,0.716601459469,0.397260959751,-0.0294187134294,29.4117647059,22.8232680194,36.4590728183,29.0279761905,22.619047619,35.7142857143,3.31958329079,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_8D1ED91639D5,NUM::PRIMEIRA_POSICAO::POSITIVO,NUM,Gene extraído por numeric; origem=primeira_posicao.,NUMERIC,numeric,16I1_v1.0.0,3ddeb677dcdd16d06029f2271a5d74d29b932f020c4bd73a50139249182cbda6,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,695,133,207,488,57,76,83.9371980676,29.7841726619,31.884057971,0.934139960759,-0.0176258489113,0.970093846519,0.903116172157,0.00735796847443,0.00735796847443,0.565573770492,0.00431372240345,8.78480839534,0.00303749468136,-0.103003261963,29.8421807747,26.5038408893,33.2900906795,29.853381295,26.3309352518,33.381294964,1.76724679482,CGENE_BD11DC443CA4,49,76.0240610329,FAIXA_EVIDENCIA_ALTA,CANDIDATO_CIENTIFICO,5,5,89.3914154519,91.1542602515,GENE_NUCLEO_RECORRENTE,PARTICIPA_RECONSTRUCAO
GENE_8DF207020BCE,NUM::PRIMEIRA_POSICAO::VALOR,NUM,Gene extraído por numeric; origem=primeira_posicao.,NUMERIC,numeric,16I1_v1.0.0,1584612d6f29f350723077451c878e4fab1ebdaf5b112a3a137d5ab98de916d6,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,828,0,264,564,0,0,100,31.884057971,31.884057971,1,0,1,0.903116172157,0,0,,1,0,1,0,31.9277108434,28.8002753865,35.137640356,31.9369565217,28.7439613527,35.0241545894,1.59187672427,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,45,0,57.4528139281,66.9188523141,GENE_SUPORTE_RECORRENTE,PARTICIPA_RECONSTRUCAO
GENE_B750F2785EAD,NUM::PRIMEIRA_POSICAO::ZERO,NUM,Gene extraído por numeric; origem=primeira_posicao.,NUMERIC,numeric,16I1_v1.0.0,e9ef339005846473b87207563a75cdabf88c1fe8cd3220bbf801afc31d7332d3,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,491,337,155,336,109,228,59.2995169082,31.5682281059,31.884057971,0.990094426958,-0.00187285584261,0.995384748102,0.903116172157,4.82325609972e-05,4.82325609972e-05,0.96494102228,0.820269633062,0.0554071689647,0.813908162164,-0.00818027326746,31.6430020284,27.6145120373,35.8125654721,31.616904277,27.9022403259,35.6466395112,2.02100241444,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,8,0,64.5394071249,65.8942189466,GENE_SUPORTE_RECORRENTE,PARTICIPA_RECONSTRUCAO
GENE_DFCD55C83D66,NUM::PROFIT_FACTOR_CLASSE_ALVO_R::ACIMA_P90,NUM,Gene extraído por numeric; origem=profit_factor_classe_alvo_r.,NUMERIC,numeric,16I1_v1.0.0,0528d78c2af117f2b66caa1ee785102c14d2ae220cdc48e18a1dc6aa3e3ba02a,PROIBIDO_VAZAMENTO,Termo associado ao resultado/certificação: PROFIT_FACTOR,828,159,669,7,152,257,412,19.2028985507,4.40251572327,31.884057971,0.13807890223,-0.0527725267801,0.712528604119,0.903116172157,0.0767029558776,0.0767029558776,0.0738275650215,1.92230420818e-20,68.4323082052,1.31308514701e-16,-0.287485156528,4.96894409938,2.18306741841,8.80621032922,4.4534591195,1.88679245283,7.56289308176,1.5857035772,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_09E23D11BA71,NUM::PROFIT_FACTOR_CLASSE_ALVO_R::ATE_P10,NUM,Gene extraído por numeric; origem=profit_factor_classe_alvo_r.,NUMERIC,numeric,16I1_v1.0.0,b1b52e2bf03033e343c79e2440097278e00ec7369ec8661cc7c9cbb4703ccd7e,PROIBIDO_VAZAMENTO,Termo associado ao resultado/certificação: PROFIT_FACTOR,828,159,669,76,83,188,481,19.2028985507,47.7987421384,31.884057971,1.49914236707,0.0305608065532,1.30487166056,0.903116172157,0.0190602606991,0.0190602606991,2.34273263266,3.04655890552e-06,22.9495954699,1.6630520148e-06,0.166483941392,47.8260869565,40.1697122862,55.5336344093,47.6150943396,40.251572327,55.3459119497,3.9026787169,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_C9FE480F85A9,NUM::PROFIT_FACTOR_CLASSE_ALVO_R::ATE_P25,NUM,Gene extraído por numeric; origem=profit_factor_classe_alvo_r.,NUMERIC,numeric,16I1_v1.0.0,a472892906ed809d54a9181d94c6e360d3efa55ccdfce301addb3b3c19cdb4a2,PROIBIDO_VAZAMENTO,Termo associado ao resultado/certificação: PROFIT_FACTOR,828,361,467,158,203,106,361,43.5990338164,43.7673130194,31.884057971,1.37270209015,0.0518098438703,1.21132290997,0.903116172157,0.0362091022775,0.0362091022775,2.65071103262,1.3310256723e-10,41.6168435334,1.11032544469e-10,0.224191633041,43.8016528926,38.7401720557,48.9278347911,43.7038781163,38.5041551247,49.0304709141,2.59644745464,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_3C9607ACBC07,NUM::PROFIT_FACTOR_CLASSE_ALVO_R::ATE_P50,NUM,Gene extraído por numeric; origem=profit_factor_classe_alvo_r.,NUMERIC,numeric,16I1_v1.0.0,df55b0ba17857a85c12c5525147424ef4873b48a99e9c4edb92d4b10d12c0d10,PROIBIDO_VAZAMENTO,Termo associado ao resultado/certificação: PROFIT_FACTOR,828,379,449,109,270,155,294,45.7729468599,28.7598944591,31.884057971,0.902014871672,-0.0143002170412,0.956146001074,0.903116172157,0.00274674019816,0.00274674019816,0.765734767025,0.0851825059115,3.14100306454,0.0763468413031,-0.06159124907,28.8713910761,24.4355114748,33.517367006,28.8350923483,24.2678100264,33.5092348285,2.34256514273,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_C07C6F5F1F2B,NUM::PROFIT_FACTOR_CLASSE_ALVO_R::ATE_P75,NUM,Gene extraído por numeric; origem=profit_factor_classe_alvo_r.,NUMERIC,numeric,16I1_v1.0.0,8af55b7ae704ed96952f6d8395ff5d6a62233f54e854e6dd4a2ba32df1500668,PROIBIDO_VAZAMENTO,Termo associado ao resultado/certificação: PROFIT_FACTOR,828,372,456,86,286,178,278,44.9275362319,23.1182795699,31.884057971,0.725073313783,-0.0393824826717,0.885983581636,0.903116172157,0.0211876890178,0.0211876890178,0.469631492103,1.02215909683e-06,23.8983023713,1.01561282841e-06,-0.169890211676,23.2620320856,19.1252214545,27.6696543132,23.1693548387,18.8172043011,27.1572580645,2.20998950468,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_1AB812558D8C,NUM::PROFIT_FACTOR_CLASSE_ALVO_R::ATE_P90,NUM,Gene extraído por numeric; origem=profit_factor_classe_alvo_r.,NUMERIC,numeric,16I1_v1.0.0,1abb937890f6fc023dd6b6fadf5aba764dd86a9be0681d46285c8611b97046ad,PROIBIDO_VAZAMENTO,Termo associado ao resultado/certificação: PROFIT_FACTOR,828,266,562,47,219,217,345,32.1256038647,17.6691729323,31.884057971,0.554169514696,-0.0456661765735,0.827344318708,0.903116172157,0.0338578026389,0.0338578026389,0.341203206868,6.02177636933e-10,36.4619594737,1.55675002348e-09,-0.209847999608,17.9104477612,13.5627824983,22.7114979421,17.5488721805,13.1578947368,22.1804511278,2.37078797379,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_D31627D04DC3,NUM::PROFIT_FACTOR_CLASSE_ALVO_R::POSITIVO,NUM,Gene extraído por numeric; origem=profit_factor_classe_alvo_r.,NUMERIC,numeric,16I1_v1.0.0,110a7d722cc9709595a37d5e999c5ccd5cb7204559882b3cd2f1aac402d32478,PROIBIDO_VAZAMENTO,Termo associado ao resultado/certificação: PROFIT_FACTOR,828,827,1,264,563,0,1,99.8792270531,31.9226118501,31.884057971,1.00120918984,0.000385073163901,1.0005663243,0.903116172157,0.000669497346675,0.000669497346675,inf,1,0.468651110139,0.493608376289,0.0237908334492,31.9662243667,28.8358284957,35.1790378129,31.9680773881,28.6577992745,35.1904474002,1.61551166579,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_DCAEAF6AB42C,NUM::PROFIT_FACTOR_CLASSE_ALVO_R::VALOR,NUM,Gene extraído por numeric; origem=profit_factor_classe_alvo_r.,NUMERIC,numeric,16I1_v1.0.0,394afc0a6dbee7e96ae6ea431fd306e66ddecaf50e7d7ec64efdd1d2b099c3fd,PROIBIDO_VAZAMENTO,Termo associado ao resultado/certificação: PROFIT_FACTOR,828,828,0,264,564,0,0,100,31.884057971,31.884057971,1,0,1,0.903116172157,0,0,,1,0,1,0,31.9277108434,28.8002753865,35.137640356,31.9265700483,28.7439613527,35.1449275362,1.60976227929,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_044D1BAB0B94,NUM::PROFIT_FACTOR_CLASSE_ALVO_R::ZERO,NUM,Gene extraído por numeric; origem=profit_factor_classe_alvo_r.,NUMERIC,numeric,16I1_v1.0.0,9c2856c4f11f7d385cffe9f419954ffd39dd3ec426aafe59b5d315c5979c8027,PROIBIDO_VAZAMENTO,Termo associado ao resultado/certificação: PROFIT_FACTOR,828,5,823,0,5,264,559,0.6038647343,0,31.884057971,0,-0.00192536581951,0.68115942029,0.903116172157,0.00335739585612,0.00335739585612,0,0.183839279388,2.35464439906,0.124910365946,-0.0533270421908,14.2857142857,0.421074451449,45.925812644,0,0,0,0,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_2088C9F7870C,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P10,NUM,Gene extraído por numeric; origem=proporcao_dias_acima_50_pct.,NUMERIC,numeric,16I1_v1.0.0,c34114ff1a063c3ca676aa178f8c08de971f10933b8a06945e6b904ef042708b,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,331,497,140,191,124,373,39.9758454106,42.2960725076,31.884057971,1.32655863774,0.0416229083526,1.18043857652,0.903116172157,0.023747203148,0.023747203148,2.20486404324,2.05936019748e-07,27.5263809566,1.54966267995e-07,0.182330528012,42.3423423423,37.0904520404,47.6813683139,42.319939577,37.1601208459,47.4395770393,2.74378196761,CGENE_6B51CDE43A90,3,88.73728482,FAIXA_EVIDENCIA_MUITO_ALTA,CANDIDATO_CIENTIFICO,113,113,74.8735411771,92.6432896483,GENE_NUCLEO_RECORRENTE,PARTICIPA_RECONSTRUCAO
GENE_5EFFCBF35374,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::ATE_P25,NUM,Gene extraído por numeric; origem=proporcao_dias_acima_50_pct.,NUMERIC,numeric,16I1_v1.0.0,9e37316bb5bb94c59e356aad6a0f4bc2e39aedbeb1ba80dbba5f3f4cc2814277,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,197,631,58,139,206,425,23.7922705314,29.4416243655,31.884057971,0.923396400554,-0.00581110410978,0.965384214368,0.903116172157,0.000624742379659,0.000624742379659,0.860864706293,0.431153255322,0.710052367852,0.399426427587,-0.029283974609,29.648241206,23.5214197162,36.1625173024,29.5055837563,22.8426395939,36.0406091371,3.45388187595,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
