variavel,elegivel_regra,motivo
13a_features_tempo_real__post60__pre_15s_spread_minimo__min,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__pre_15s_spread_minimo__max,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__pre_15s_spread_minimo__range,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__pre_30s_spread_minimo__delta,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__pre_30s_spread_minimo__min,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__pre_30s_spread_minimo__max,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__pre_30s_spread_minimo__range,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__cobertura_15s__delta,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__cobertura_15s__min,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__cobertura_15s__max,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__cobertura_15s__range,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__cobertura_30s__delta,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__cobertura_30s__min,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__cobertura_30s__max,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__cobertura_30s__range,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__cobertura_60s__delta,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__cobertura_60s__min,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__cobertura_60s__max,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__cobertura_60s__range,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__pre_15s_volatilidade_close_pontos__delta,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__pre_15s_volatilidade_close_pontos__min,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__pre_15s_volatilidade_close_pontos__max,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__pre_15s_volatilidade_close_pontos__range,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__pre_60s_bid_size_medio_soma__delta,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__pre_60s_bid_size_medio_soma__min,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__pre_60s_bid_size_medio_soma__max,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__pre_60s_bid_size_medio_soma__range,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__pre_60s_volatilidade_close_pontos__delta,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__pre_60s_volatilidade_close_pontos__min,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__pre_60s_volatilidade_close_pontos__max,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__pre_60s_volatilidade_close_pontos__range,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__preco__delta,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__preco__min,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__preco__max,False,FUTURO_OU_RESULTADO
13a_features_tempo_real__post60__preco__range,False,FUTURO_OU_RESULTADO
13a_sinais__last__preco_entrada,False,PRECO_ABSOLUTO
13a_sinais__last__stop_preco,False,PRECO_ABSOLUTO
13a_sinais__last__target_preco,False,PRECO_ABSOLUTO
13a_sinais__window__n,True,OK
13a_sinais__pre60__preco_entrada__mean,False,PRECO_ABSOLUTO
13a_sinais__pre60__preco_entrada__min,False,PRECO_ABSOLUTO
13a_sinais__pre60__preco_entrada__max,False,PRECO_ABSOLUTO
13a_sinais__pre60__preco_entrada__std,True,OK
13a_sinais__pre60__preco_entrada__first,False,PRECO_ABSOLUTO
13a_sinais__pre60__preco_entrada__last,False,PRECO_ABSOLUTO
13a_sinais__pre60__preco_entrada__delta,True,OK
13a_sinais__pre60__preco_entrada__range,True,OK
13a_sinais__pre60__preco_entrada__ret_pct,True,OK
13a_sinais__pre60__preco_entrada__pos_range,True,OK
13a_sinais__pre60__preco_entrada__dist_media,True,OK
13a_sinais__pre60__preco_entrada__recuo_max,True,OK
13a_sinais__pre60__preco_entrada__repique_min,True,OK
13a_sinais__pre60__stop_preco__mean,False,PRECO_ABSOLUTO
13a_sinais__pre60__stop_preco__min,False,PRECO_ABSOLUTO
13a_sinais__pre60__stop_preco__max,False,PRECO_ABSOLUTO
13a_sinais__pre60__stop_preco__std,True,OK
13a_sinais__pre60__stop_preco__first,False,PRECO_ABSOLUTO
13a_sinais__pre60__stop_preco__last,False,PRECO_ABSOLUTO
13a_sinais__pre60__stop_preco__delta,True,OK
13a_sinais__pre60__stop_preco__range,True,OK
13a_sinais__pre60__stop_preco__ret_pct,True,OK
13a_sinais__pre60__stop_preco__pos_range,True,OK
13a_sinais__pre60__stop_preco__dist_media,True,OK
13a_sinais__pre60__stop_preco__recuo_max,True,OK
13a_sinais__pre60__stop_preco__repique_min,True,OK
13a_sinais__pre60__target_preco__mean,False,PRECO_ABSOLUTO
13a_sinais__pre60__target_preco__min,False,PRECO_ABSOLUTO
13a_sinais__pre60__target_preco__max,False,PRECO_ABSOLUTO
13a_sinais__pre60__target_preco__std,True,OK
13a_sinais__pre60__target_preco__first,False,PRECO_ABSOLUTO
13a_sinais__pre60__target_preco__last,False,PRECO_ABSOLUTO
13a_sinais__pre60__target_preco__delta,True,OK
13a_sinais__pre60__target_preco__range,True,OK
13a_sinais__pre60__target_preco__ret_pct,True,OK
13a_sinais__pre60__target_preco__pos_range,True,OK
13a_sinais__pre60__target_preco__dist_media,True,OK
13a_sinais__pre60__target_preco__recuo_max,True,OK
13a_sinais__pre60__target_preco__repique_min,True,OK
13a_sinais__post15__n,False,FUTURO_OU_RESULTADO
13a_sinais__post15__preco_entrada__delta,False,FUTURO_OU_RESULTADO
13a_sinais__post15__preco_entrada__min,False,FUTURO_OU_RESULTADO
13a_sinais__post15__preco_entrada__max,False,FUTURO_OU_RESULTADO
13a_sinais__post15__preco_entrada__range,False,FUTURO_OU_RESULTADO
13a_sinais__post15__stop_preco__delta,False,FUTURO_OU_RESULTADO
13a_sinais__post15__stop_preco__min,False,FUTURO_OU_RESULTADO
13a_sinais__post15__stop_preco__max,False,FUTURO_OU_RESULTADO
13a_sinais__post15__stop_preco__range,False,FUTURO_OU_RESULTADO
13a_sinais__post15__target_preco__delta,False,FUTURO_OU_RESULTADO
13a_sinais__post15__target_preco__min,False,FUTURO_OU_RESULTADO
13a_sinais__post15__target_preco__max,False,FUTURO_OU_RESULTADO
13a_sinais__post15__target_preco__range,False,FUTURO_OU_RESULTADO
13a_sinais__post30__n,False,FUTURO_OU_RESULTADO
13a_sinais__post30__preco_entrada__delta,False,FUTURO_OU_RESULTADO
13a_sinais__post30__preco_entrada__min,False,FUTURO_OU_RESULTADO
13a_sinais__post30__preco_entrada__max,False,FUTURO_OU_RESULTADO
13a_sinais__post30__preco_entrada__range,False,FUTURO_OU_RESULTADO
13a_sinais__post30__stop_preco__delta,False,FUTURO_OU_RESULTADO
13a_sinais__post30__stop_preco__min,False,FUTURO_OU_RESULTADO
13a_sinais__post30__stop_preco__max,False,FUTURO_OU_RESULTADO
13a_sinais__post30__stop_preco__range,False,FUTURO_OU_RESULTADO
13a_sinais__post30__target_preco__delta,False,FUTURO_OU_RESULTADO
13a_sinais__post30__target_preco__min,False,FUTURO_OU_RESULTADO
13a_sinais__post30__target_preco__max,False,FUTURO_OU_RESULTADO
13a_sinais__post30__target_preco__range,False,FUTURO_OU_RESULTADO
13a_sinais__post60__n,False,FUTURO_OU_RESULTADO
13a_sinais__post60__preco_entrada__delta,False,FUTURO_OU_RESULTADO
13a_sinais__post60__preco_entrada__min,False,FUTURO_OU_RESULTADO
13a_sinais__post60__preco_entrada__max,False,FUTURO_OU_RESULTADO
13a_sinais__post60__preco_entrada__range,False,FUTURO_OU_RESULTADO
13a_sinais__post60__stop_preco__delta,False,FUTURO_OU_RESULTADO
13a_sinais__post60__stop_preco__min,False,FUTURO_OU_RESULTADO
13a_sinais__post60__stop_preco__max,False,FUTURO_OU_RESULTADO
13a_sinais__post60__stop_preco__range,False,FUTURO_OU_RESULTADO
13a_sinais__post60__target_preco__delta,False,FUTURO_OU_RESULTADO
13a_sinais__post60__target_preco__min,False,FUTURO_OU_RESULTADO
13a_sinais__post60__target_preco__max,False,FUTURO_OU_RESULTADO
13a_sinais__post60__target_preco__range,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__last__agressor_compra,True,OK
estado_mercado_tempo_real__last__agressor_venda,True,OK
estado_mercado_tempo_real__last__delta_acumulado,True,OK
estado_mercado_tempo_real__last__delta_agressor,True,OK
estado_mercado_tempo_real__last__imbalance,True,OK
estado_mercado_tempo_real__last__score_compra,True,OK
estado_mercado_tempo_real__last__score_venda,True,OK
estado_mercado_tempo_real__last__spread_qt,True,OK
estado_mercado_tempo_real__last__decisao,True,OK
estado_mercado_tempo_real__last__motivo,True,OK
estado_mercado_tempo_real__window__n,True,OK
estado_mercado_tempo_real__pre60__agressor_compra__mean,True,OK
estado_mercado_tempo_real__pre60__agressor_compra__min,False,BAIXA_COBERTURA_OU_CONSTANTE
estado_mercado_tempo_real__pre60__agressor_compra__max,True,OK
estado_mercado_tempo_real__pre60__agressor_compra__std,True,OK
estado_mercado_tempo_real__pre60__agressor_compra__first,True,OK
estado_mercado_tempo_real__pre60__agressor_compra__last,True,OK
estado_mercado_tempo_real__pre60__agressor_compra__delta,True,OK
estado_mercado_tempo_real__pre60__agressor_compra__range,True,OK
estado_mercado_tempo_real__pre60__agressor_compra__ret_pct,True,OK
estado_mercado_tempo_real__pre60__agressor_compra__pos_range,True,OK
estado_mercado_tempo_real__pre60__agressor_compra__dist_media,True,OK
estado_mercado_tempo_real__pre60__agressor_compra__recuo_max,True,OK
estado_mercado_tempo_real__pre60__agressor_compra__repique_min,True,OK
estado_mercado_tempo_real__pre60__agressor_compra__slope,True,OK
estado_mercado_tempo_real__pre60__agressor_venda__mean,True,OK
estado_mercado_tempo_real__pre60__agressor_venda__min,False,BAIXA_COBERTURA_OU_CONSTANTE
estado_mercado_tempo_real__pre60__agressor_venda__max,True,OK
estado_mercado_tempo_real__pre60__agressor_venda__std,True,OK
estado_mercado_tempo_real__pre60__agressor_venda__first,True,OK
estado_mercado_tempo_real__pre60__agressor_venda__last,True,OK
estado_mercado_tempo_real__pre60__agressor_venda__delta,True,OK
estado_mercado_tempo_real__pre60__agressor_venda__range,True,OK
estado_mercado_tempo_real__pre60__agressor_venda__ret_pct,True,OK
estado_mercado_tempo_real__pre60__agressor_venda__pos_range,True,OK
estado_mercado_tempo_real__pre60__agressor_venda__dist_media,True,OK
estado_mercado_tempo_real__pre60__agressor_venda__recuo_max,True,OK
estado_mercado_tempo_real__pre60__agressor_venda__repique_min,True,OK
estado_mercado_tempo_real__pre60__agressor_venda__slope,True,OK
estado_mercado_tempo_real__pre60__delta_acumulado__mean,True,OK
estado_mercado_tempo_real__pre60__delta_acumulado__min,True,OK
estado_mercado_tempo_real__pre60__delta_acumulado__max,True,OK
estado_mercado_tempo_real__pre60__delta_acumulado__std,True,OK
estado_mercado_tempo_real__pre60__delta_acumulado__first,True,OK
estado_mercado_tempo_real__pre60__delta_acumulado__last,True,OK
estado_mercado_tempo_real__pre60__delta_acumulado__delta,True,OK
estado_mercado_tempo_real__pre60__delta_acumulado__range,True,OK
estado_mercado_tempo_real__pre60__delta_acumulado__ret_pct,True,OK
estado_mercado_tempo_real__pre60__delta_acumulado__pos_range,True,OK
estado_mercado_tempo_real__pre60__delta_acumulado__dist_media,True,OK
estado_mercado_tempo_real__pre60__delta_acumulado__recuo_max,True,OK
estado_mercado_tempo_real__pre60__delta_acumulado__repique_min,True,OK
estado_mercado_tempo_real__pre60__delta_acumulado__slope,True,OK
estado_mercado_tempo_real__pre60__delta_agressor__mean,True,OK
estado_mercado_tempo_real__pre60__delta_agressor__min,True,OK
estado_mercado_tempo_real__pre60__delta_agressor__max,True,OK
estado_mercado_tempo_real__pre60__delta_agressor__std,True,OK
estado_mercado_tempo_real__pre60__delta_agressor__first,True,OK
estado_mercado_tempo_real__pre60__delta_agressor__last,True,OK
estado_mercado_tempo_real__pre60__delta_agressor__delta,True,OK
estado_mercado_tempo_real__pre60__delta_agressor__range,True,OK
estado_mercado_tempo_real__pre60__delta_agressor__ret_pct,True,OK
estado_mercado_tempo_real__pre60__delta_agressor__pos_range,True,OK
estado_mercado_tempo_real__pre60__delta_agressor__dist_media,True,OK
estado_mercado_tempo_real__pre60__delta_agressor__recuo_max,True,OK
estado_mercado_tempo_real__pre60__delta_agressor__repique_min,True,OK
estado_mercado_tempo_real__pre60__delta_agressor__slope,True,OK
estado_mercado_tempo_real__pre60__imbalance__mean,True,OK
estado_mercado_tempo_real__pre60__imbalance__min,True,OK
estado_mercado_tempo_real__pre60__imbalance__max,True,OK
estado_mercado_tempo_real__pre60__imbalance__std,True,OK
estado_mercado_tempo_real__pre60__imbalance__first,True,OK
estado_mercado_tempo_real__pre60__imbalance__last,True,OK
estado_mercado_tempo_real__pre60__imbalance__delta,True,OK
estado_mercado_tempo_real__pre60__imbalance__range,True,OK
estado_mercado_tempo_real__pre60__imbalance__ret_pct,True,OK
estado_mercado_tempo_real__pre60__imbalance__pos_range,True,OK
estado_mercado_tempo_real__pre60__imbalance__dist_media,True,OK
estado_mercado_tempo_real__pre60__imbalance__recuo_max,True,OK
estado_mercado_tempo_real__pre60__imbalance__repique_min,True,OK
estado_mercado_tempo_real__pre60__imbalance__slope,True,OK
estado_mercado_tempo_real__pre60__score_compra__mean,True,OK
estado_mercado_tempo_real__pre60__score_compra__min,False,BAIXA_COBERTURA_OU_CONSTANTE
estado_mercado_tempo_real__pre60__score_compra__max,True,OK
estado_mercado_tempo_real__pre60__score_compra__std,True,OK
estado_mercado_tempo_real__pre60__score_compra__first,True,OK
estado_mercado_tempo_real__pre60__score_compra__last,True,OK
estado_mercado_tempo_real__pre60__score_compra__delta,True,OK
estado_mercado_tempo_real__pre60__score_compra__range,True,OK
estado_mercado_tempo_real__pre60__score_compra__ret_pct,True,OK
estado_mercado_tempo_real__pre60__score_compra__pos_range,True,OK
estado_mercado_tempo_real__pre60__score_compra__dist_media,True,OK
estado_mercado_tempo_real__pre60__score_compra__recuo_max,True,OK
estado_mercado_tempo_real__pre60__score_compra__repique_min,True,OK
estado_mercado_tempo_real__pre60__score_compra__slope,True,OK
estado_mercado_tempo_real__pre60__score_venda__mean,True,OK
estado_mercado_tempo_real__pre60__score_venda__min,True,OK
estado_mercado_tempo_real__pre60__score_venda__max,True,OK
estado_mercado_tempo_real__pre60__score_venda__std,True,OK
estado_mercado_tempo_real__pre60__score_venda__first,True,OK
estado_mercado_tempo_real__pre60__score_venda__last,True,OK
estado_mercado_tempo_real__pre60__score_venda__delta,True,OK
estado_mercado_tempo_real__pre60__score_venda__range,True,OK
estado_mercado_tempo_real__pre60__score_venda__ret_pct,True,OK
estado_mercado_tempo_real__pre60__score_venda__pos_range,True,OK
estado_mercado_tempo_real__pre60__score_venda__dist_media,True,OK
estado_mercado_tempo_real__pre60__score_venda__recuo_max,True,OK
estado_mercado_tempo_real__pre60__score_venda__repique_min,True,OK
estado_mercado_tempo_real__pre60__score_venda__slope,True,OK
estado_mercado_tempo_real__pre60__spread_qt__mean,True,OK
estado_mercado_tempo_real__pre60__spread_qt__min,True,OK
estado_mercado_tempo_real__pre60__spread_qt__max,True,OK
estado_mercado_tempo_real__pre60__spread_qt__std,True,OK
estado_mercado_tempo_real__pre60__spread_qt__first,True,OK
estado_mercado_tempo_real__pre60__spread_qt__last,True,OK
estado_mercado_tempo_real__pre60__spread_qt__delta,True,OK
estado_mercado_tempo_real__pre60__spread_qt__range,True,OK
estado_mercado_tempo_real__pre60__spread_qt__ret_pct,True,OK
estado_mercado_tempo_real__pre60__spread_qt__pos_range,True,OK
estado_mercado_tempo_real__pre60__spread_qt__dist_media,True,OK
estado_mercado_tempo_real__pre60__spread_qt__recuo_max,True,OK
estado_mercado_tempo_real__pre60__spread_qt__repique_min,True,OK
estado_mercado_tempo_real__pre60__spread_qt__slope,True,OK
estado_mercado_tempo_real__pre60__decisao__last,True,OK
estado_mercado_tempo_real__pre60__decisao__nunique,True,OK
estado_mercado_tempo_real__pre60__decisao__mode,True,OK
estado_mercado_tempo_real__pre60__motivo__last,True,OK
estado_mercado_tempo_real__pre60__motivo__nunique,True,OK
estado_mercado_tempo_real__pre60__motivo__mode,True,OK
estado_mercado_tempo_real__post15__n,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__agressor_compra__delta,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__agressor_compra__min,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__agressor_compra__max,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__agressor_compra__range,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__agressor_venda__delta,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__agressor_venda__min,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__agressor_venda__max,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__agressor_venda__range,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__delta_acumulado__delta,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__delta_acumulado__min,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__delta_acumulado__max,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__delta_acumulado__range,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__delta_agressor__delta,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__delta_agressor__min,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__delta_agressor__max,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__delta_agressor__range,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__imbalance__delta,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__imbalance__min,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__imbalance__max,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__imbalance__range,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__score_compra__delta,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__score_compra__min,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__score_compra__max,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__score_compra__range,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__score_venda__delta,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__score_venda__min,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__score_venda__max,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__score_venda__range,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__spread_qt__delta,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__spread_qt__min,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__spread_qt__max,False,FUTURO_OU_RESULTADO
estado_mercado_tempo_real__post15__spread_qt__range,False,FUTURO_OU_RESULTADO
