variavel,n_stop,n_nao_stop,media_stop,media_nao_stop,mediana_stop,mediana_nao_stop,diferenca_medias,efeito_padronizado,correlacao_resultado,abs_efeito
bloqueios_c7_dna_fluxo_v5_2__pre60__ajuste_estrutura_venda__ret_pct,53,73,6.289308176100628,27.054794520547944,0.0,0.0,-20.765486344447314,-0.14144470928331887,0.14730620817400308,0.14144470928331887
13a_features_tempo_real__pre60__pre_30s_spread_minimo__mean,86,121,0.989457910179446,0.9544432454096592,1.0,0.959375,0.03501466476978676,0.1413861865468083,-0.01414245242353499,0.1413861865468083
estados_c7_dna_fluxo_v5_2__pre60__vel15__first,61,86,-0.03264678281725944,0.06999413489680548,0.0356964374955379,0.0754010358655394,-0.10264091771406492,-0.14101064912778175,0.02881963416927706,0.14101064912778175
05_estrutura_eventos_enriquecidos__pre60__spread_medio_30__max,51,65,1.7486841949629601,1.701079931382227,1.71875,1.6972222222222222,0.04760426358073322,0.14089488121188934,0.0014885776899933806,0.14089488121188934
06_evolucao_score_eventos__pre60__spread_medio_30__max,51,65,1.7486841949629601,1.701079931382227,1.71875,1.6972222222222222,0.04760426358073322,0.14089488121188934,0.0014885776899933806,0.14089488121188934
estados_c7_dna_fluxo_v5_2__pre60__dna_spread__nunique,61,86,1.2459016393442623,1.1744186046511629,1.0,1.0,0.07148303469309947,0.14082206319799231,-0.050182715033325824,0.14082206319799231
05_estrutura_eventos_enriquecidos__pre60__ajuste_estrutura_compra__max,51,65,6.1568627450980395,5.107692307692307,12.0,8.0,1.0491704374057322,0.1407391061183254,0.015538056557974411,0.1407391061183254
06_evolucao_score_eventos__pre60__ajuste_estrutura_compra__max,51,65,6.1568627450980395,5.107692307692307,12.0,8.0,1.0491704374057322,0.1407391061183254,0.015538056557974411,0.1407391061183254
13a_features_tempo_real__pre60__cobertura_60s__recuo_max,86,121,-2.0232558139534884,-2.446280991735537,-1.0,-1.0,0.4230251777820486,0.1404871425075428,-0.06578383361437884,0.1404871425075428
05_estrutura_eventos_enriquecidos__pre60__ultimo_fundo__recuo_max,51,65,-3.2401960784313726,-4.0807692307692305,0.0,-1.75,0.8405731523378579,0.1404626268363694,-0.11983267373316013,0.1404626268363694
06_evolucao_score_eventos__pre60__ultimo_fundo__recuo_max,51,65,-3.2401960784313726,-4.0807692307692305,0.0,-1.75,0.8405731523378579,0.1404626268363694,-0.11983267373316013,0.1404626268363694
estados_c7_dna_fluxo_v5_2__pre60__score_base_dna__max,61,86,81.88524590163935,84.13953488372093,87.0,88.0,-2.254288982081576,-0.1403942600912022,0.12587681517956512,0.1403942600912022
estados_c7_dna_fluxo_v5_2__pre60__vel_anterior__dist_media,61,86,0.06657302243684385,-0.009207374066096206,0.0,0.02574558507924654,0.07578039650294005,0.14021884575634658,-0.04473939920165762,0.14021884575634658
07_bloqueios_auditoria_completa__pre60__ajuste_estrutura_venda__slope,27,30,-0.9291005291005291,-0.48870129870129897,-2.9941133098064534e-16,-0.10909090909090965,-0.4403992303992301,-0.1399512477604267,0.12150202521535662,0.1399512477604267
estados_c7_dna_fluxo_v5_2__pre60__spread_pct_5__mean,61,86,0.43204201444232126,0.38817113394594627,0.4869880905828618,0.32729969156135796,0.043870880496375,0.13981608469849038,-0.03618021924320458,0.13981608469849038
07_bloqueios_auditoria_completa__pre60__rompimento_compra__dist_media,43,54,1.248671096345515,0.5005631713965047,0.0,0.0,0.7481079249490102,0.13966314086599368,-0.04108808073934776,0.13966314086599368
05_estrutura_eventos_enriquecidos__pre60__spread_pct_60__repique_min,51,65,0.04015856931199648,0.050109771103481304,0.0079272239951846,0.013000878644843561,-0.009951201791484822,-0.1396333458437277,0.04636229760325536,0.1396333458437277
06_evolucao_score_eventos__pre60__spread_pct_60__repique_min,51,65,0.04015856931199648,0.050109771103481304,0.0079272239951846,0.013000878644843561,-0.009951201791484822,-0.1396333458437277,0.04636229760325536,0.1396333458437277
05_estrutura_eventos_enriquecidos__pre60__spread_pct_120_60__range,51,65,0.10438987461579914,0.09162683739372077,0.07419278252611594,0.07203907203907206,0.012763037222078374,0.13951575853618065,-0.0345143473206877,0.13951575853618065
06_evolucao_score_eventos__pre60__spread_pct_120_60__range,51,65,0.10438987461579914,0.09162683739372077,0.07419278252611594,0.07203907203907206,0.012763037222078374,0.13951575853618065,-0.0345143473206877,0.13951575853618065
07_bloqueios_auditoria_completa__pre60__max_baixa_30s__std,43,54,207.0363141741438,183.0589144899237,182.9541533341679,122.71322973491071,23.977399684220103,0.13942634186372546,-0.04178330724260216,0.13942634186372546
13a_features_tempo_real__pre60__cobertura_60s__dist_media,86,121,0.1688375185672326,-0.20407343736889472,0.0,0.0,0.37291095593612733,0.13940157773757164,-0.06532741631403918,0.13940157773757164
05_estrutura_eventos_enriquecidos__pre60__campanha_entradas__min,51,65,0.19607843137254902,0.13846153846153847,0.0,0.0,0.05761689291101055,0.13915026138745243,-0.08039287823239828,0.13915026138745243
06_evolucao_score_eventos__pre60__campanha_entradas__min,51,65,0.19607843137254902,0.13846153846153847,0.0,0.0,0.05761689291101055,0.13915026138745243,-0.08039287823239828,0.13915026138745243
07_bloqueios_auditoria_completa__pre60__gate_saldo30__true_pct,43,54,83.7375415282392,87.09796376463044,100.0,100.0,-3.36042223639123,-0.13906979947234505,0.08799451287366308,0.13906979947234505
05_estrutura_eventos_enriquecidos__pre60__campanha_entradas__ret_pct,12,11,-20.833333333333332,-27.272727272727273,0.0,0.0,6.439393939393941,0.1390192367389375,-0.17032592997248197,0.1390192367389375
06_evolucao_score_eventos__pre60__campanha_entradas__ret_pct,12,11,-20.833333333333332,-27.272727272727273,0.0,0.0,6.439393939393941,0.1390192367389375,-0.17032592997248197,0.1390192367389375
05_estrutura_eventos_enriquecidos__pre60__score_compra__first,51,65,43.3921568627451,39.353846153846156,41.0,34.0,4.0383107088989405,0.13886612009697596,0.00338681500500154,0.13886612009697596
06_evolucao_score_eventos__pre60__score_compra__first,51,65,43.3921568627451,39.353846153846156,41.0,34.0,4.0383107088989405,0.13886612009697596,0.00338681500500154,0.13886612009697596
bloqueios_c7_dna_fluxo_v5_2__pre60__qtd_hard_gates_compra_ok__first,53,73,3.660377358490566,3.4246575342465753,4.0,4.0,0.23571982424399085,0.13879436928367586,-0.02845717570219246,0.13879436928367586
estados_c7_dna_fluxo_v5_2__pre60__spread_pct_15__dist_media,61,86,-0.003092517356044617,0.010515027502921473,0.0,0.0,-0.01360754485896609,-0.13876507235443075,0.028889741308759417,0.13876507235443075
estado_mercado_tempo_real__pre60__imbalance__first,86,121,1.2086932447397563,1.1026170798898074,1.0,1.0,0.10607616484994886,0.13850421330023066,-0.08713653775306944,0.13850421330023066
07_bloqueios_auditoria_completa__pre60__base__pos_range,43,54,0.5642279004625106,0.5052687146112143,0.5,0.5,0.058959185851296336,0.1383778865398936,-0.06304890248297525,0.1383778865398936
07_bloqueios_auditoria_completa__pre60__preco__pos_range,43,54,0.5642279004625106,0.5052687146112143,0.5,0.5,0.058959185851296336,0.1383778865398936,-0.06304890248297525,0.1383778865398936
07_bloqueios_auditoria_completa__pre60__preco_2__pos_range,43,54,0.5642279004625106,0.5052687146112143,0.5,0.5,0.058959185851296336,0.1383778865398936,-0.06304890248297525,0.1383778865398936
bloqueios_c7_dna_fluxo_v5_2__last__delta30,23,24,-35.130434782608695,-44.458333333333336,-19.0,-24.5,9.32789855072464,0.1383608893581961,-0.1390561192214508,0.1383608893581961
05_estrutura_eventos_enriquecidos__pre60__spread_max_30__delta,51,65,0.11274509803921569,-0.03076923076923077,0.0,0.0,0.14351432880844645,0.13835302403598448,-0.040695570286168894,0.13835302403598448
06_evolucao_score_eventos__pre60__spread_max_30__delta,51,65,0.11274509803921569,-0.03076923076923077,0.0,0.0,0.14351432880844645,0.13835302403598448,-0.040695570286168894,0.13835302403598448
bloqueios_c7_dna_fluxo_v5_2__pre60__ajuste_estrutura_venda__pos_range,53,73,0.506439053608865,0.45596868884540115,0.5,0.5,0.05047036476346384,0.13833211369188486,-0.038389902877587326,0.13833211369188486
05_estrutura_eventos_enriquecidos__pre60__rompimento_venda__repique_min,51,65,5.25,4.407692307692308,3.0,2.25,0.842307692307692,0.1383099362558069,-0.06663032639492099,0.1383099362558069
06_evolucao_score_eventos__pre60__rompimento_venda__repique_min,51,65,5.25,4.407692307692308,3.0,2.25,0.842307692307692,0.1383099362558069,-0.06663032639492099,0.1383099362558069
estados_c7_dna_fluxo_v5_2__last__razao_venda30,38,48,1.0256791223787491,1.0773833661447372,0.9981115101227518,1.0165151835411823,-0.051704243765988034,-0.1383059849056893,0.05390403899255885,0.1383059849056893
05_estrutura_eventos_enriquecidos__pre60__amplitude_swings__std,51,65,2.5959291860942164,2.2921607207680084,2.1988352696848112,1.8737135504488946,0.30376846532620805,0.13817559205060784,-0.01249725968245476,0.13817559205060784
06_evolucao_score_eventos__pre60__amplitude_swings__std,51,65,2.5959291860942164,2.2921607207680084,2.1988352696848112,1.8737135504488946,0.30376846532620805,0.13817559205060784,-0.01249725968245476,0.13817559205060784
05_estrutura_eventos_enriquecidos__pre60__gate_aceleracao__ever_true,51,65,0.9411764705882353,0.9692307692307692,1.0,1.0,-0.028054298642533948,-0.13813728420641813,0.10389650630105518,0.13813728420641813
06_evolucao_score_eventos__pre60__gate_aceleracao__ever_true,51,65,0.9411764705882353,0.9692307692307692,1.0,1.0,-0.028054298642533948,-0.13813728420641813,0.10389650630105518,0.13813728420641813
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__repique_min,86,121,0.05530673620638043,0.04265398997863456,0.0,0.0,0.01265274622774587,0.13812909710545304,-0.038778581233061944,0.13812909710545304
05_estrutura_eventos_enriquecidos__pre60__nivel_invalidation__slope,39,53,0.2262279387281949,-0.01582332761580107,6.515634657677594e-13,-8.982427316988925e-13,0.24205126634399599,0.13805408730132562,-0.13266033913427153,0.13805408730132562
06_evolucao_score_eventos__pre60__nivel_invalidation__slope,39,53,0.2262279387281949,-0.01582332761580107,6.515634657677594e-13,-8.982427316988925e-13,0.24205126634399599,0.13805408730132562,-0.13266033913427153,0.13805408730132562
13a_features_tempo_real__pre60__pre_15s_volatilidade_close_pontos__dist_media,86,121,85.73972345976924,97.5949999151896,71.44359624756385,79.60507922902354,-11.855276455420366,-0.13799629561677507,0.045583530836683296,0.13799629561677507
05_estrutura_eventos_enriquecidos__pre60__spread_pct_30__mean,51,65,0.5154676327996576,0.4771419136826864,0.6012101092428436,0.5301964300009702,0.03832571911697119,0.13796287827108922,0.008974370646739994,0.13796287827108922
06_evolucao_score_eventos__pre60__spread_pct_30__mean,51,65,0.5154676327996576,0.4771419136826864,0.6012101092428436,0.5301964300009702,0.03832571911697119,0.13796287827108922,0.008974370646739994,0.13796287827108922
bloqueios_c7_dna_fluxo_v5_2__pre60__qtd_hard_gates_ok__repique_min,53,73,0.7924528301886793,0.6712328767123288,1.0,0.0,0.1212199534763505,0.13795980284704518,-0.05870677498568422,0.13795980284704518
07_bloqueios_auditoria_completa__pre60__qtd_hard_gates_ok__dist_media,43,54,0.18981173864894793,0.12471139971139968,0.33333333333333304,0.0,0.06510033893754825,0.13787225198612296,-0.04668204133602018,0.13787225198612296
05_estrutura_eventos_enriquecidos__last__spread_pct_30,29,34,0.5123147061494735,0.4740692409322987,0.5689655172413793,0.5216791486007095,0.03824546521717481,0.1377981038603024,0.004991237299119823,0.1377981038603024
06_evolucao_score_eventos__last__spread_pct_30,29,34,0.5123147061494735,0.4740692409322987,0.5689655172413793,0.5216791486007095,0.03824546521717481,0.1377981038603024,0.004991237299119823,0.1377981038603024
05_estrutura_eventos_enriquecidos__pre60__qtd_hard_gates_compra_ok__first,51,65,3.4705882352941178,3.246153846153846,3.0,3.0,0.22443438914027158,0.1376883581307137,-0.020755698959567727,0.1376883581307137
06_evolucao_score_eventos__pre60__qtd_hard_gates_compra_ok__first,51,65,3.4705882352941178,3.246153846153846,3.0,3.0,0.22443438914027158,0.1376883581307137,-0.020755698959567727,0.1376883581307137
05_estrutura_eventos_enriquecidos__pre60__venda10__first,51,65,52.27450980392157,58.93846153846154,45.0,40.0,-6.663951734539971,-0.13755036471975354,0.10159548366594255,0.13755036471975354
06_evolucao_score_eventos__pre60__venda10__first,51,65,52.27450980392157,58.93846153846154,45.0,40.0,-6.663951734539971,-0.13755036471975354,0.10159548366594255,0.13755036471975354
05_estrutura_eventos_enriquecidos__pre60__score_compra__mean,51,65,42.10747036188212,38.90694139194139,39.0,35.0,3.200528969940734,0.13747999746883918,0.01673277461604582,0.13747999746883918
06_evolucao_score_eventos__pre60__score_compra__mean,51,65,42.10747036188212,38.90694139194139,39.0,35.0,3.200528969940734,0.13747999746883918,0.01673277461604582,0.13747999746883918
07_bloqueios_auditoria_completa__pre60__gate_saldo30__all_true,43,54,0.5813953488372093,0.6481481481481481,1.0,1.0,-0.0667527993109388,-0.13742467855877175,0.10589208311702462,0.13742467855877175
05_estrutura_eventos_enriquecidos__pre60__aceleracao__ret_pct,51,65,25.642858722416698,-257.93854392005403,0.0,0.0,283.5814026424707,0.1372637234356697,-0.013983308940984252,0.1372637234356697
05_estrutura_eventos_enriquecidos__pre60__f_aceleracao__ret_pct,51,65,25.642858722416698,-257.93854392005403,0.0,0.0,283.5814026424707,0.1372637234356697,-0.013983308940984252,0.1372637234356697
06_evolucao_score_eventos__pre60__aceleracao__ret_pct,51,65,25.642858722416698,-257.93854392005403,0.0,0.0,283.5814026424707,0.1372637234356697,-0.013983308940984252,0.1372637234356697
06_evolucao_score_eventos__pre60__f_aceleracao__ret_pct,51,65,25.642858722416698,-257.93854392005403,0.0,0.0,283.5814026424707,0.1372637234356697,-0.013983308940984252,0.1372637234356697
bloqueios_c7_dna_fluxo_v5_2__pre60__score_spread__dist_media,53,73,0.057457322551662186,-0.056523157208088745,0.0,0.0,0.11398047975975092,0.13718836308197616,0.003951035484829706,0.13718836308197616
bloqueios_c7_dna_fluxo_v5_2__pre60__qtd_hard_gates_ok__slope,35,44,0.05775510204081605,0.01742916174734346,-3.0645591261172174e-16,0.022727272727272905,0.040325940293472584,0.13710964393167058,-0.03755752929767345,0.13710964393167058
05_estrutura_eventos_enriquecidos__pre60__score_compra__max,51,65,66.3529411764706,62.38461538461539,70.0,67.0,3.9683257918552073,0.13703205367005084,-0.0026340232344141197,0.13703205367005084
06_evolucao_score_eventos__pre60__score_compra__max,51,65,66.3529411764706,62.38461538461539,70.0,67.0,3.9683257918552073,0.13703205367005084,-0.0026340232344141197,0.13703205367005084
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__ret_pct,86,121,213.33811748200668,51.76455071256755,0.0,0.0,161.57356676943914,0.13655445629032342,-0.08292843675824144,0.13655445629032342
05_estrutura_eventos_enriquecidos__pre60__ajuste_estrutura_venda__delta,51,65,-0.1568627450980392,0.9538461538461539,0.0,0.0,-1.1107088989441931,-0.13655070806504555,0.0967740827428735,0.13655070806504555
06_evolucao_score_eventos__pre60__ajuste_estrutura_venda__delta,51,65,-0.1568627450980392,0.9538461538461539,0.0,0.0,-1.1107088989441931,-0.13655070806504555,0.0967740827428735,0.13655070806504555
07_bloqueios_auditoria_completa__pre60__ajuste_estrutura__delta,43,54,-1.441860465116279,-0.37037037037037035,0.0,0.0,-1.0714900947459087,-0.13652641547763228,0.07373529758066233,0.13652641547763228
05_estrutura_eventos_enriquecidos__pre60__gate_rompimento__all_true,51,65,0.09803921568627451,0.06153846153846154,0.0,0.0,0.03650075414781297,0.13644156219451917,0.03008311397650634,0.13644156219451917
06_evolucao_score_eventos__pre60__gate_rompimento__all_true,51,65,0.09803921568627451,0.06153846153846154,0.0,0.0,0.03650075414781297,0.13644156219451917,0.03008311397650634,0.13644156219451917
invalidacoes_tese_sombra_v1__window__n,86,121,0.011627906976744186,0.04132231404958678,0.0,0.0,-0.029694407072842592,-0.1362917377837194,0.00529807525949862,0.1362917377837194
05_estrutura_eventos_enriquecidos__pre60__saldo10__max,51,65,38.254901960784316,31.876923076923077,42.0,28.0,6.377978883861239,0.13625603226295113,-0.03456676890097319,0.13625603226295113
06_evolucao_score_eventos__pre60__saldo10__max,51,65,38.254901960784316,31.876923076923077,42.0,28.0,6.377978883861239,0.13625603226295113,-0.03456676890097319,0.13625603226295113
05_estrutura_eventos_enriquecidos__pre60__continuidade_2s__first,51,65,-0.11764705882352941,0.2846153846153846,0.0,0.25,-0.40226244343891404,-0.13613862150890668,0.05286109393729734,0.13613862150890668
06_evolucao_score_eventos__pre60__continuidade_2s__first,51,65,-0.11764705882352941,0.2846153846153846,0.0,0.25,-0.40226244343891404,-0.13613862150890668,0.05286109393729734,0.13613862150890668
bloqueios_c7_dna_fluxo_v5_2__pre60__delta30__delta,53,73,3.547169811320755,-5.794520547945205,0.0,0.0,9.34169035926596,0.13603090294087794,-0.06815962780279633,0.13603090294087794
07_bloqueios_auditoria_completa__pre60__f_saldo__first,43,54,8.255813953488373,-3.462962962962963,24.0,-6.0,11.718776916451336,0.1360252996397224,-0.05068545925295521,0.1360252996397224
07_bloqueios_auditoria_completa__pre60__saldo30__first,43,54,8.255813953488373,-3.462962962962963,24.0,-6.0,11.718776916451336,0.1360252996397224,-0.05068545925295521,0.1360252996397224
13a_features_tempo_real__pre60__cobertura_15s__recuo_max,86,121,-1.4186046511627908,-1.6363636363636365,-1.0,-1.0,0.2177589852008457,0.13592070639316536,-0.07360277716786964,0.13592070639316536
07_bloqueios_auditoria_completa__pre60__max_alta_30s__recuo_max,43,54,-319.1860465116279,-264.35185185185185,-125.0,-25.0,-54.834194659776074,-0.13574182163682064,0.05628690653938549,0.13574182163682064
05_estrutura_eventos_enriquecidos__pre60__delta10__delta,51,65,-5.901960784313726,-1.4307692307692308,0.0,0.0,-4.471191553544495,-0.1356422683054585,0.10398087707355431,0.1356422683054585
06_evolucao_score_eventos__pre60__delta10__delta,51,65,-5.901960784313726,-1.4307692307692308,0.0,0.0,-4.471191553544495,-0.1356422683054585,0.10398087707355431,0.1356422683054585
05_estrutura_eventos_enriquecidos__pre60__score_venda__ret_pct,48,62,60.5649419177167,35.52416103447725,-5.684104627766599,0.0,25.04078088323945,0.13561534103387266,-0.05987876148816036,0.13561534103387266
06_evolucao_score_eventos__pre60__score_venda__ret_pct,48,62,60.5649419177167,35.52416103447725,-5.684104627766599,0.0,25.04078088323945,0.13561534103387266,-0.05987876148816036,0.13561534103387266
estados_c7_dna_fluxo_v5_2__pre60__saldo10__std,61,86,35.88545838057998,31.461039279279834,26.23451924468981,26.107602000376993,4.424419101300149,0.1353518160616521,-0.010215561679580742,0.1353518160616521
05_estrutura_eventos_enriquecidos__pre60__ajuste_estrutura_venda__ret_pct,51,65,12.745098039215682,35.128205128205124,0.0,0.0,-22.38310708898944,-0.13528204654297166,0.10522389060565596,0.13528204654297166
06_evolucao_score_eventos__pre60__ajuste_estrutura_venda__ret_pct,51,65,12.745098039215682,35.128205128205124,0.0,0.0,-22.38310708898944,-0.13528204654297166,0.10522389060565596,0.13528204654297166
estados_c7_dna_fluxo_v5_2__pre60__ajuste_estrutura__recuo_max,61,86,-5.704918032786885,-4.790697674418604,-4.0,0.0,-0.9142203583682811,-0.1352276091566358,0.08172533466957213,0.1352276091566358
estados_c7_dna_fluxo_v5_2__pre60__venda10__min,61,86,56.39344262295082,69.27906976744185,22.0,24.0,-12.885627144491032,-0.1351285260178682,0.09658226922340399,0.1351285260178682
05_estrutura_eventos_enriquecidos__pre60__continuidade_2s__ret_pct,45,59,-16.675105577066354,22.63311253304728,30.0,0.0,-39.308218110113636,-0.13496246470549195,0.1056101076902257,0.13496246470549195
06_evolucao_score_eventos__pre60__continuidade_2s__ret_pct,45,59,-16.675105577066354,22.63311253304728,30.0,0.0,-39.308218110113636,-0.13496246470549195,0.1056101076902257,0.13496246470549195
bloqueios_c7_dna_fluxo_v5_2__pre60__continuidade_2s__first,53,73,0.42452830188679247,0.00684931506849315,0.25,0.0,0.4176789868182993,0.13494055664412508,-0.022449281700843902,0.13494055664412508
05_estrutura_eventos_enriquecidos__pre60__spread_pct_120_60__recuo_max,51,65,-0.05042106560075881,-0.04093895921188545,-0.015035018719956605,-0.000947780359545014,-0.009482106388873361,-0.13493547482434795,0.08840748746401635,0.13493547482434795
06_evolucao_score_eventos__pre60__spread_pct_120_60__recuo_max,51,65,-0.05042106560075881,-0.04093895921188545,-0.015035018719956605,-0.000947780359545014,-0.009482106388873361,-0.13493547482434795,0.08840748746401635,0.13493547482434795
05_estrutura_eventos_enriquecidos__pre60__venda30__dist_media,51,65,2.0448221712927594,-5.487887667887668,0.0,-0.19999999999998863,7.532709839180427,0.13490310725843563,-0.06757887386989211,0.13490310725843563
06_evolucao_score_eventos__pre60__venda30__dist_media,51,65,2.0448221712927594,-5.487887667887668,0.0,-0.19999999999998863,7.532709839180427,0.13490310725843563,-0.06757887386989211,0.13490310725843563
estados_c7_dna_fluxo_v5_2__pre60__saldo10__range,61,86,105.40983606557377,91.97674418604652,76.0,67.5,13.433091879527254,0.134796894193788,-0.011930021046907926,0.134796894193788
05_estrutura_eventos_enriquecidos__pre60__f_ticks_s__max,51,65,106.87054811801463,114.32602195961586,99.57550902942656,105.94455365010506,-7.455473841601233,-0.13477355664970495,0.13389151234802485,0.13477355664970495
05_estrutura_eventos_enriquecidos__pre60__ticks_s__max,51,65,106.87054811801463,114.32602195961586,99.57550902942656,105.94455365010506,-7.455473841601233,-0.13477355664970495,0.13389151234802485,0.13477355664970495
06_evolucao_score_eventos__pre60__f_ticks_s__max,51,65,106.87054811801463,114.32602195961586,99.57550902942656,105.94455365010506,-7.455473841601233,-0.13477355664970495,0.13389151234802485,0.13477355664970495
06_evolucao_score_eventos__pre60__ticks_s__max,51,65,106.87054811801463,114.32602195961586,99.57550902942656,105.94455365010506,-7.455473841601233,-0.13477355664970495,0.13389151234802485,0.13477355664970495
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__recuo_max,86,121,-0.025466518349742777,-0.03675333872710435,0.0,0.0,0.011286820377361576,0.13474941030204804,-0.04223729457816216,0.13474941030204804
05_estrutura_eventos_enriquecidos__pre60__score_spread__recuo_max,51,65,-0.5098039215686274,-0.6923076923076923,0.0,0.0,0.18250377073906487,0.1345110805549308,-0.008603141385562684,0.1345110805549308
06_evolucao_score_eventos__pre60__score_spread__recuo_max,51,65,-0.5098039215686274,-0.6923076923076923,0.0,0.0,0.18250377073906487,0.1345110805549308,-0.008603141385562684,0.1345110805549308
05_estrutura_eventos_enriquecidos__pre60__f_saldo__pos_range,51,65,0.44738867077268835,0.5001134028392613,0.5,0.5,-0.052724732066572966,-0.13443370473311825,0.07589403247679016,0.13443370473311825
05_estrutura_eventos_enriquecidos__pre60__saldo30__pos_range,51,65,0.44738867077268835,0.5001134028392613,0.5,0.5,-0.052724732066572966,-0.13443370473311825,0.07589403247679016,0.13443370473311825
06_evolucao_score_eventos__pre60__f_saldo__pos_range,51,65,0.44738867077268835,0.5001134028392613,0.5,0.5,-0.052724732066572966,-0.13443370473311825,0.07589403247679016,0.13443370473311825
06_evolucao_score_eventos__pre60__saldo30__pos_range,51,65,0.44738867077268835,0.5001134028392613,0.5,0.5,-0.052724732066572966,-0.13443370473311825,0.07589403247679016,0.13443370473311825
07_bloqueios_auditoria_completa__pre60__score_compra__ret_pct,41,48,160.2498299568585,94.60596413081117,0.0,0.0,65.64386582604732,0.13442362019656257,-0.008539267133051993,0.13442362019656257
05_estrutura_eventos_enriquecidos__pre60__rompimento_compra__dist_media,51,65,1.5043739212856855,0.8865018315018316,1.375,0.0,0.6178720897838539,0.13435693928530973,-0.033876988953686946,0.13435693928530973
06_evolucao_score_eventos__pre60__rompimento_compra__dist_media,51,65,1.5043739212856855,0.8865018315018316,1.375,0.0,0.6178720897838539,0.13435693928530973,-0.033876988953686946,0.13435693928530973
05_estrutura_eventos_enriquecidos__pre60__razao_compra30__mean,51,65,1.1957508190087907,1.1296062167942542,1.1103976374035154,1.0236063950198075,0.06614460221453644,0.13431217384625416,-0.019223750175143994,0.13431217384625416
06_evolucao_score_eventos__pre60__razao_compra30__mean,51,65,1.1957508190087907,1.1296062167942542,1.1103976374035154,1.0236063950198075,0.06614460221453644,0.13431217384625416,-0.019223750175143994,0.13431217384625416
13a_features_tempo_real__pre60__pre_60s_volatilidade_close_pontos__range,86,121,54.490608449982545,60.35010087358857,49.905439752351334,52.18138656634372,-5.859492423606028,-0.13425710686928385,0.04756735097521585,0.13425710686928385
bloqueios_c7_dna_fluxo_v5_2__pre60__score_compra_base__mean,53,73,43.05256064690027,40.0462294174623,42.714285714285715,41.0,3.0063312294379685,0.13411945409882395,-0.017231571184987866,0.13411945409882395
estados_c7_dna_fluxo_v5_2__pre60__spread_pct_30__min,61,86,0.36151694852406363,0.3231134520503897,0.3754646840148699,0.26648620630075437,0.038403496473673915,0.13407846331874496,-0.0006034890249743041,0.13407846331874496
05_estrutura_eventos_enriquecidos__pre60__sucesso250_120s__all_true,51,65,0.17647058823529413,0.23076923076923078,0.0,0.0,-0.05429864253393665,-0.13404401479821018,0.0024304622762826994,0.13404401479821018
estados_c7_dna_fluxo_v5_2__pre60__campanha_pullback__true_pct,61,86,21.727816809784024,16.710502030269474,0.0,0.0,5.01731477951455,0.1340406063904393,-0.05015293235896735,0.1340406063904393
05_estrutura_eventos_enriquecidos__pre60__rompimento_compra__ret_pct,50,65,-41.99513189719066,-179.55364813648492,35.22727272727273,25.53191489361702,137.55851623929425,0.1339583636659616,-0.12596629656710273,0.1339583636659616
06_evolucao_score_eventos__pre60__rompimento_compra__ret_pct,50,65,-41.99513189719066,-179.55364813648492,35.22727272727273,25.53191489361702,137.55851623929425,0.1339583636659616,-0.12596629656710273,0.1339583636659616
estados_c7_dna_fluxo_v5_2__pre60__spread_pct_60__range,61,86,0.09066492563575217,0.07899659067186594,0.06554319371727749,0.05178229515830249,0.011668334963886223,0.13395078819835574,-0.036242585449969,0.13395078819835574
13a_features_tempo_real__pre60__pre_15s_spread_minimo__mean,86,121,1.1100103422207763,1.074146950501292,1.097888001449959,1.1059311110196346,0.03586339171948438,0.13389340352419923,-0.02137664500491733,0.13389340352419923
13a_features_tempo_real__pre60__pre_30s_spread_minimo__recuo_max,86,121,-0.13372810302316115,-0.16509288808088862,0.0,-0.08333333333333326,0.03136478505772747,0.13384003024368926,-0.06459759265087597,0.13384003024368926
07_bloqueios_auditoria_completa__pre60__ajuste_estrutura__first,43,54,7.953488372093023,7.148148148148148,8.0,8.0,0.8053402239448753,0.13383592566253094,-0.09536859851068327,0.13383592566253094
estados_c7_dna_fluxo_v5_2__pre60__ultimo_fundo__dist_media,61,86,0.683531746031923,-0.19817391103737633,0.375,0.0,0.8817056570692994,0.13370682502284797,-0.0923647337725489,0.13370682502284797
13a_features_tempo_real__pre60__pre_30s_spread_minimo__pos_range,86,121,0.5916600559385043,0.5391553366849989,0.575187969924812,0.5217391304347823,0.052504719253505416,0.13361997132728892,-0.09592444221781597,0.13361997132728892
07_bloqueios_auditoria_completa__pre60__continuidade_2s__first,43,54,0.37790697674418605,0.004629629629629629,0.25,0.0,0.3732773471145564,0.1334812169291301,-0.040920891913443634,0.1334812169291301
estados_c7_dna_fluxo_v5_2__pre60__venda10__ret_pct,61,86,41.27424228286279,22.68033287915183,0.0,-10.551378446115288,18.593909403710956,0.13342598648456147,-0.04558724407095566,0.13342598648456147
estados_c7_dna_fluxo_v5_2__pre60__swing_mais_recente_preco__std,61,86,3.981067203415321,4.453032926560252,3.986280484206478,3.52375503048043,-0.471965723144931,-0.13334275608998736,0.1502609584156601,0.13334275608998736
