regra_bloqueio,componentes,variaveis,validacao_temporal,score_rank,treino_trades_base,treino_trades_bloqueados,treino_losses_evitados,treino_gains_perdidos,treino_resultado_base,treino_resultado_novo,treino_melhoria_resultado,treino_pf_base,treino_pf_novo,treino_melhoria_pf,treino_dd_base,treino_dd_novo,treino_reducao_dd,treino_expectancia_nova,treino_winrate_novo,teste_trades_base,teste_trades_bloqueados,teste_losses_evitados,teste_gains_perdidos,teste_resultado_base,teste_resultado_novo,teste_melhoria_resultado,teste_pf_base,teste_pf_novo,teste_melhoria_pf,teste_dd_base,teste_dd_novo,teste_reducao_dd,teste_expectancia_nova,teste_winrate_novo,estabilidade_resultado,saldo_eventos_teste,tipo_regra,candidata_conservadora
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__recuo_max >= -0.14250363,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__recuo_max,False,-5424.727272729295,144,58,24,34,-2239.9999999928696,-6559.999999995489,-4320.000000002619,0.9562500000001393,0.7950000000001409,-0.16124999999999834,18159.999999996944,13359.9999999984,4799.999999998545,-76.2790697673894,53.48837209302325,63,26,11,15,9520.000000003347,7040.000000002328,-2480.0000000010186,1.540909090909281,1.8000000000002645,0.2590909090909834,5439.999999999418,2719.999999999709,2719.999999999709,190.27027027033319,70.27027027027027,-4320.000000002619,-4,SIMPLES,False
13a_features_tempo_real__last__cobertura_30s <= 25,1,13a_features_tempo_real__last__cobertura_30s,False,-5469.342657345618,144,84,37,47,-2239.9999999928696,-2159.999999996944,79.99999999592546,0.9562500000001393,0.9000000000001415,-0.0562499999999978,18159.999999996944,7359.9999999998545,10799.99999999709,-35.99999999994907,55.00000000000001,63,26,9,17,9520.000000003347,5920.000000001892,-3600.000000001455,1.540909090909281,1.569230769230951,0.028321678321669985,5439.999999999418,2479.9999999995634,2959.9999999998545,160.00000000005113,64.86486486486487,-3600.000000001455,-8,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__ret_pct >= 8.2647345,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__ret_pct,False,-5548.72727273163,144,115,48,67,-2239.9999999928696,-5839.99999999869,-3600.0000000058208,0.9562500000001393,0.5437500000001023,-0.41250000000003695,18159.999999996944,6479.999999999563,11679.99999999738,-201.37931034478243,44.827586206896555,63,42,17,25,9520.000000003347,7520.000000001164,-2000.0000000021828,1.540909090909281,2.880000000000291,1.3390909090910101,5439.999999999418,2159.9999999998545,3279.9999999995634,358.09523809529355,76.19047619047619,-3600.0000000058208,-8,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__dist_media >= 0.073761949,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__dist_media,False,-5565.090909092663,144,58,22,36,-2239.9999999928696,-9599.999999995634,-7360.000000002765,0.9562500000001393,0.7142857142858442,-0.24196428571429507,18159.999999996944,15359.999999997672,2799.9999999992724,-111.62790697669342,51.162790697674424,63,24,11,13,9520.000000003347,7520.000000002619,-2000.0000000007276,1.540909090909281,1.8545454545457523,0.3136363636364712,5439.999999999418,2719.999999999709,2719.999999999709,192.82051282057998,71.7948717948718,-7360.000000002765,-2,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__pos_range <= 0.51665234,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__pos_range,False,-5616.72727273098,144,72,37,35,-2239.9999999928696,10320.000000003347,12559.999999996217,0.9562500000001393,1.4777777777779326,0.5215277777777934,18159.999999996944,6959.999999999127,11199.999999997817,143.3333333333798,62.5,63,34,10,24,9520.000000003347,3120.000000001164,-6400.000000002183,1.540909090909281,1.3250000000001212,-0.21590909090915988,5439.999999999418,2719.999999999709,2719.999999999709,107.58620689659186,58.620689655172406,-6400.000000002183,-14,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__dist_media >= 0.44748786,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__dist_media,False,-5629.433155082618,144,48,22,26,-2239.9999999928696,1440.000000004511,3679.9999999973807,0.9562500000001393,1.042857142857277,0.08660714285713778,18159.999999996944,8879.999999998108,9279.999999998836,15.00000000004699,56.25,63,19,5,14,9520.000000003347,5360.000000002037,-4160.00000000131,1.540909090909281,1.3941176470589733,-0.14679144385030773,5439.999999999418,5119.999999999709,319.99999999970896,121.81818181822813,61.36363636363637,-4160.00000000131,-9,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__recuo_max >= -0.35778755,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__recuo_max,False,-5632.727272730517,144,86,36,50,-2239.9999999928696,-7519.999999996799,-5280.000000003929,0.9562500000001393,0.6642857142858573,-0.291964285714282,18159.999999996944,11999.999999999272,6159.999999997672,-129.65517241373792,51.724137931034484,63,40,17,23,9520.000000003347,7040.000000001601,-2480.0000000017462,1.540909090909281,2.7600000000004004,1.2190909090911193,5439.999999999418,800.0,4639.999999999418,306.0869565218087,78.26086956521739,-5280.000000003929,-6,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__range >= 0.95154007,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__range,False,-5633.1483253602555,144,29,11,18,-2239.9999999928696,-2559.9999999947613,-320.00000000189175,0.9562500000001393,0.9396226415095575,-0.016627358490581723,18159.999999996944,13839.999999997235,4319.999999999709,-22.260869565171838,53.91304347826087,63,12,3,9,9520.000000003347,5920.000000002619,-3600.0000000007276,1.540909090909281,1.3894736842106987,-0.15143540669858235,5439.999999999418,5439.999999999418,0.0,116.07843137260038,62.745098039215684,-3600.0000000007276,-6,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__repique_min >= 0.083333333,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__repique_min,False,-5640.7272727289455,144,31,17,14,-2239.9999999928696,1280.0000000061118,3519.9999999989814,0.9562500000001393,1.034042553191652,0.07779255319151268,18159.999999996944,14879.99999999738,3279.9999999995634,11.32743362837267,58.4070796460177,63,22,7,15,9520.000000003347,4800.000000002183,-4720.000000001164,1.540909090909281,1.400000000000182,-0.1409090909090991,5439.999999999418,3519.999999999709,1919.999999999709,117.07317073176056,63.41463414634146,-4720.000000001164,-8,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__recuo_max >= 0,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__recuo_max,False,-5648.727272728247,144,28,16,12,-2239.9999999928696,1920.0000000062573,4159.999999999127,0.9562500000001393,1.050000000000163,0.09375000000002376,18159.999999996944,14079.99999999738,4079.9999999995634,16.551724137984976,58.620689655172406,63,11,2,9,9520.000000003347,4160.000000002765,-5360.000000000582,1.540909090909281,1.2600000000001728,-0.2809090909091083,5439.999999999418,4879.999999999563,559.9999999998545,80.00000000005318,61.53846153846154,-5360.000000000582,-7,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__ret_pct >= 53.022581,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__ret_pct,False,-5662.060606061645,144,29,11,18,-2239.9999999928696,-6399.999999994179,-4160.00000000131,0.9562500000001393,0.8490566037737222,-0.1071933962264171,18159.999999996944,11679.999999995925,6480.000000001019,-55.652173912992865,53.91304347826087,63,12,4,8,9520.000000003347,6960.000000002765,-2560.000000000582,1.540909090909281,1.4833333333335252,-0.05757575757575584,5439.999999999418,5439.999999999418,0.0,136.47058823534834,64.70588235294117,-4160.00000000131,-4,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__pos_range >= 0.5,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__pos_range,False,-5678.4114832551895,144,30,15,15,-2239.9999999928696,-559.9999999940337,1679.9999999988358,0.9562500000001393,0.9857142857144379,0.0294642857142986,18159.999999996944,15279.99999999738,2879.9999999995634,-4.91228070170205,57.01754385964912,63,14,3,11,9520.000000003347,5440.000000002328,-4080.0000000010186,1.540909090909281,1.3578947368422585,-0.1830143540670226,5439.999999999418,5119.999999999709,319.99999999970896,111.02040816331282,61.224489795918366,-4080.0000000010186,-8,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__repique_min >= 0.24915018,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__repique_min,False,-5700.727272729964,144,86,35,51,-2239.9999999928696,-9519.999999996799,-7280.000000003929,0.9562500000001393,0.5896551724139311,-0.3665948275862082,18159.999999996944,10719.999999997526,7439.999999999418,-164.13793103442757,50.0,63,28,12,16,9520.000000003347,7600.000000002183,-1920.0000000011642,1.540909090909281,1.9500000000002728,0.4090909090909918,5439.999999999418,2159.9999999998545,3279.9999999995634,217.1428571429195,71.42857142857143,-7280.000000003929,-4,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.12641027,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__delta,False,-5716.727272731478,144,108,45,63,-2239.9999999928696,-6319.999999998254,-4080.000000005384,0.9562500000001393,0.5842105263159043,-0.37203947368423496,18159.999999996944,6799.999999998545,11359.9999999984,-175.55555555550706,47.22222222222222,63,42,17,25,9520.000000003347,7520.000000001164,-2000.0000000021828,1.540909090909281,2.880000000000291,1.3390909090910101,5439.999999999418,2159.9999999998545,3279.9999999995634,358.09523809529355,76.19047619047619,-4080.000000005384,-8,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__ret_pct >= 9.6349691,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__ret_pct,False,-5716.727272731478,144,108,45,63,-2239.9999999928696,-6319.999999998254,-4080.000000005384,0.9562500000001393,0.5842105263159043,-0.37203947368423496,18159.999999996944,6559.999999998399,11599.999999998545,-175.55555555550706,47.22222222222222,63,42,17,25,9520.000000003347,7520.000000001164,-2000.0000000021828,1.540909090909281,2.880000000000291,1.3390909090910101,5439.999999999418,2159.9999999998545,3279.9999999995634,358.09523809529355,76.19047619047619,-4080.000000005384,-8,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__repique_min >= 0.70511331,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__repique_min,False,-5748.7272727309755,144,86,39,47,-2239.9999999928696,-559.9999999969441,1679.9999999959255,0.9562500000001393,0.9720000000001527,0.015750000000013475,18159.999999996944,6319.999999998254,11839.99999999869,-9.655172413740415,56.896551724137936,63,34,12,22,9520.000000003347,6160.00000000131,-3360.0000000020373,1.540909090909281,1.7700000000001637,0.2290909090908826,5439.999999999418,2959.9999999998545,2479.9999999995634,212.41379310349345,65.51724137931035,-3360.0000000020373,-10,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__recuo_max >= -0.058679915,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__recuo_max,False,-5760.155844157297,144,36,19,17,-2239.9999999928696,1200.0000000058208,3439.9999999986903,0.9562500000001393,1.033333333333495,0.07708333333335582,18159.999999996944,13759.999999997672,4399.999999999272,11.111111111165007,58.333333333333336,63,22,8,14,9520.000000003347,4880.000000002474,-4640.000000000873,1.540909090909281,1.4357142857145067,-0.10519480519477442,5439.999999999418,4319.999999999709,1119.999999999709,119.02439024396277,65.85365853658537,-4640.000000000873,-6,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__repique_min >= 0.31675534,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__repique_min,False,-5844.727272729324,144,72,29,43,-2239.9999999928696,-8559.999999996217,-6320.000000003347,0.9562500000001393,0.6942857142858494,-0.26196428571428987,18159.999999996944,10239.99999999869,7919.999999998254,-118.88888888883633,51.388888888888886,63,23,10,13,9520.000000003347,6720.000000002619,-2800.0000000007276,1.540909090909281,1.7000000000002728,0.15909090909099177,5439.999999999418,2159.9999999998545,3279.9999999995634,168.00000000006548,70.0,-6320.000000003347,-3,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__recuo_max <= -0.25,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__recuo_max,False,-5952.72727273042,144,94,37,57,-2239.9999999928696,-7439.999999997963,-5200.000000005093,0.9562500000001393,0.6555555555556499,-0.30069444444448934,18159.999999996944,11439.999999997963,6719.999999998981,-148.79999999995925,46.0,63,26,10,16,9520.000000003347,6960.000000002037,-2560.0000000013097,1.540909090909281,1.7250000000002121,0.18409090909093107,5439.999999999418,2479.9999999995634,2959.9999999998545,188.10810810816318,67.56756756756756,-5200.000000005093,-6,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__dist_media >= 0.53466931,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__dist_media,False,-5980.727272728327,144,29,13,16,-2239.9999999928696,-2399.9999999941792,-160.00000000130967,0.9562500000001393,0.941176470588378,-0.015073529411761322,18159.999999996944,12239.999999997235,5919.999999999709,-20.86956521734069,55.65217391304348,63,10,2,8,9520.000000003347,5360.000000002765,-4160.000000000582,1.540909090909281,1.3350000000001727,-0.20590909090910836,5439.999999999418,5439.999999999418,0.0,101.13207547175028,62.264150943396224,-4160.000000000582,-6,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__pos_range >= 0.32657658,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__pos_range,False,-6032.727272729098,144,36,18,18,-2239.9999999928696,160.00000000567525,2399.999999998545,0.9562500000001393,1.0043478260871108,0.04809782608697155,18159.999999996944,12879.99999999738,5279.999999999563,1.48148148153403,57.407407407407405,63,22,7,15,9520.000000003347,4800.000000002183,-4720.000000001164,1.540909090909281,1.400000000000182,-0.1409090909090991,5439.999999999418,3519.999999999709,1919.999999999709,117.07317073176056,63.41463414634146,-4720.000000001164,-8,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__recuo_max >= -0.005886084,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__recuo_max,False,-6068.727272728247,144,29,16,13,-2239.9999999928696,720.0000000062573,2959.999999999127,0.9562500000001393,1.018750000000163,0.06250000000002376,18159.999999996944,14079.99999999738,4079.9999999995634,6.260869565271803,58.26086956521739,63,11,2,9,9520.000000003347,4160.000000002765,-5360.000000000582,1.540909090909281,1.2600000000001728,-0.2809090909091083,5439.999999999418,4879.999999999563,559.9999999998545,80.00000000005318,61.53846153846154,-5360.000000000582,-7,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__first >= 0.0825,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__first,False,-6068.727272729072,144,48,23,25,-2239.9999999928696,2480.0000000046566,4719.999999997526,0.9562500000001393,1.075609756097703,0.11935975609756366,18159.999999996944,15679.999999998108,2479.999999998836,25.83333333338184,57.291666666666664,63,21,7,14,9520.000000003347,4080.000000002474,-5440.000000000873,1.540909090909281,1.3400000000002061,-0.20090909090907494,5439.999999999418,4079.9999999995634,1359.9999999998545,97.14285714291604,64.28571428571429,-5440.000000000873,-7,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__mean >= 0.06821166,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__mean,False,-6096.727272730714,144,108,43,65,-2239.9999999928696,-6479.999999998836,-4240.000000005966,0.9562500000001393,0.6142857142857836,-0.34196428571435566,18159.999999996944,9439.999999999418,8719.999999997526,-179.99999999996766,41.66666666666667,63,33,14,19,9520.000000003347,6560.000000002037,-2960.0000000013097,1.540909090909281,2.0250000000003183,0.48409090909103725,5439.999999999418,1919.999999999709,3519.999999999709,218.66666666673459,73.33333333333333,-4240.000000005966,-5,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__range >= 0.77471016,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__range,False,-6097.034965038927,144,72,29,43,-2239.9999999928696,-3759.999999996944,-1520.0000000040745,0.9562500000001393,0.8657142857143949,-0.09053571428574436,18159.999999996944,9119.999999998254,9039.99999999869,-52.22222222217978,51.388888888888886,63,29,9,20,9520.000000003347,7120.000000001164,-2400.000000002183,1.540909090909281,1.6846153846154965,0.14370629370621546,5439.999999999418,4000.0,1439.999999999418,209.4117647059166,61.76470588235294,-2400.000000002183,-11,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__dist_media <= -0.017090266,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__dist_media,False,-6136.7272727312065,144,96,38,58,-2239.9999999928696,-6879.999999998108,-4640.000000005239,0.9562500000001393,0.6692307692308602,-0.28701923076927904,18159.999999996944,12159.9999999984,5999.999999998545,-143.33333333329392,45.83333333333333,63,34,13,21,9520.000000003347,7200.000000001455,-2320.0000000018917,1.540909090909281,2.000000000000202,0.459090909090921,5439.999999999418,2159.9999999998545,3279.9999999995634,248.2758620690157,68.96551724137932,-4640.000000005239,-8,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__max >= 1.1585458,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__max,False,-6148.72727272952,144,96,42,54,-2239.9999999928696,-3679.9999999973807,-1440.000000004511,0.9562500000001393,0.7909090909092398,-0.1653409090908995,18159.999999996944,10479.999999998836,7679.999999998108,-76.6666666666121,54.166666666666664,63,10,2,8,9520.000000003347,5360.000000002765,-4160.000000000582,1.540909090909281,1.3350000000001727,-0.20590909090910836,5439.999999999418,4879.999999999563,559.9999999998545,101.13207547175028,62.264150943396224,-4160.000000000582,-6,SIMPLES,False
13a_features_tempo_real__pre60__pre_15s_spread_medio__max >= 1.6893918,1,13a_features_tempo_real__pre60__pre_15s_spread_medio__max,False,-6148.72727272952,144,96,42,54,-2239.9999999928696,-3679.9999999973807,-1440.000000004511,0.9562500000001393,0.7909090909092398,-0.1653409090908995,18159.999999996944,10479.999999998836,7679.999999998108,-76.6666666666121,54.166666666666664,63,10,2,8,9520.000000003347,5360.000000002765,-4160.000000000582,1.540909090909281,1.3350000000001727,-0.20590909090910836,5439.999999999418,4879.999999999563,559.9999999998545,101.13207547175028,62.264150943396224,-4160.000000000582,-6,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__slope >= 0,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__slope,False,-6238.727272731139,144,73,30,43,-2239.9999999928696,-6799.999999996362,-4560.0000000034925,0.9562500000001393,0.7500000000001338,-0.20625000000000548,18159.999999996944,10239.99999999869,7919.999999998254,-95.7746478872727,52.112676056338024,63,38,14,24,9520.000000003347,7280.000000001019,-2240.0000000023283,1.540909090909281,2.137500000000159,0.5965909090908781,5439.999999999418,1600.0,3839.999999999418,291.20000000004075,68.0,-4560.0000000034925,-10,SIMPLES,False
13a_features_tempo_real__last__pre_15s_spread_minimo <= 0.89,1,13a_features_tempo_real__last__pre_15s_spread_minimo,False,-6256.41958042115,144,29,10,19,-2239.9999999928696,-3599.999999994907,-1360.0000000020373,0.9562500000001393,0.9166666666667845,-0.03958333333335473,18159.999999996944,19119.999999997526,-960.0000000005821,-31.30434782604267,53.04347826086957,63,24,9,15,9520.000000003347,6400.000000002183,-3120.000000001164,1.540909090909281,1.6153846153848253,0.07447552447554417,5439.999999999418,4879.999999998836,560.0000000005821,164.10256410262008,66.66666666666666,-3120.000000001164,-6,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__range >= 1.0187609,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__range,False,-6256.7272727280215,144,15,5,10,-2239.9999999928696,-4479.999999993743,-2240.000000000873,0.9562500000001393,0.9050847457628445,-0.05116525423729479,18159.999999996944,16559.999999996944,1600.0,-34.72868217049413,54.263565891472865,63,9,2,7,9520.000000003347,5600.00000000291,-3920.0000000004366,1.540909090909281,1.350000000000182,-0.19090909090909913,5439.999999999418,5439.999999999418,0.0,103.7037037037576,62.96296296296296,-3920.0000000004366,-5,SIMPLES,False
13a_features_tempo_real__last__cobertura_60s >= 50,1,13a_features_tempo_real__last__cobertura_60s,False,-6268.7272727306845,144,62,29,33,-2239.9999999928696,4400.000000003638,6639.9999999965075,0.9562500000001393,1.1571428571429871,0.20089285714284788,18159.999999996944,8479.999999998108,9679.999999998836,53.65853658541022,57.3170731707317,63,42,16,26,9520.000000003347,4560.00000000131,-4960.000000002037,1.540909090909281,1.9500000000002728,0.4090909090909918,5439.999999999418,2959.9999999998545,2479.9999999995634,217.1428571429195,71.42857142857143,-4960.000000002037,-10,SIMPLES,False
13a_features_tempo_real__last__adv_delta_spread_minimo_15s_30s <= 0,1,13a_features_tempo_real__last__adv_delta_spread_minimo_15s_30s,False,-6282.909090912839,144,99,39,60,-2239.9999999928696,-6559.999999998399,-4320.00000000553,0.9562500000001393,0.6720000000000801,-0.2842500000000592,18159.999999996944,14159.999999999127,3999.999999997817,-145.77777777774222,44.44444444444444,63,29,11,18,9520.000000003347,7280.000000001746,-2240.0000000016007,1.540909090909281,1.8272727272729257,0.2863636363636446,5439.999999999418,3759.9999999998545,1679.9999999995634,214.1176470588749,67.64705882352942,-4320.00000000553,-7,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__last <= 0,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__last,False,-6282.909090912839,144,99,39,60,-2239.9999999928696,-6559.999999998399,-4320.00000000553,0.9562500000001393,0.6720000000000801,-0.2842500000000592,18159.999999996944,14159.999999999127,3999.999999997817,-145.77777777774222,44.44444444444444,63,29,11,18,9520.000000003347,7280.000000001746,-2240.0000000016007,1.540909090909281,1.8272727272729257,0.2863636363636446,5439.999999999418,3759.9999999998545,1679.9999999995634,214.1176470588749,67.64705882352942,-4320.00000000553,-7,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__max >= 0.25339286,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__max,False,-6300.727272730611,144,96,39,57,-2239.9999999928696,-3919.9999999982538,-1680.0000000053842,0.9562500000001393,0.8040000000000873,-0.15225000000005195,18159.999999996944,7519.999999998254,10639.99999999869,-81.66666666663029,47.91666666666667,63,32,13,19,9520.000000003347,5760.000000002037,-3760.0000000013097,1.540909090909281,1.800000000000283,0.25909090909100185,5439.999999999418,2159.9999999998545,3279.9999999995634,185.80645161296894,70.96774193548387,-3760.0000000013097,-6,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__pos_range <= 0.63886686,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__pos_range,False,-6338.181818185953,144,86,42,44,-2239.9999999928696,7360.000000002765,9599.999999995634,0.9562500000001393,1.4181818181819752,0.46193181818183593,18159.999999996944,5599.999999999272,12559.999999997672,126.8965517241856,62.06896551724138,63,36,11,25,9520.000000003347,3680.0000000010186,-5840.000000002328,1.540909090909281,1.418181818181934,-0.12272727272734718,5439.999999999418,2959.9999999998545,2479.9999999995634,136.29629629633402,59.25925925925925,-5840.000000002328,-14,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__dist_media <= 0.39803563,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__dist_media,False,-6430.727272730819,144,72,31,41,-2239.9999999928696,-719.9999999967986,1519.999999996071,0.9562500000001393,0.972727272727394,0.016477272727254744,18159.999999996944,12399.999999999272,5759.999999997672,-9.999999999955536,54.166666666666664,63,38,14,24,9520.000000003347,5360.00000000131,-4160.000000002037,1.540909090909281,1.8375000000002046,0.29659090909092356,5439.999999999418,1919.999999999709,3519.999999999709,214.4000000000524,68.0,-4160.000000002037,-10,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__ret_pct <= -26.410944,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__ret_pct,False,-6444.491978611541,144,29,17,12,-2239.9999999928696,6560.000000005675,8799.999999998545,0.9562500000001393,1.1744680851065339,0.21821808510639462,18159.999999996944,12239.999999997963,5919.999999998981,57.04347826091892,59.130434782608695,63,20,5,15,9520.000000003347,3200.000000002183,-6320.000000001164,1.540909090909281,1.2352941176472194,-0.30561497326206166,5439.999999999418,5359.9999999998545,79.99999999956344,74.41860465121356,60.46511627906976,-6320.000000001164,-10,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__repique_min >= 0.7822837,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__repique_min,False,-6481.87012987323,144,58,22,36,-2239.9999999928696,-5759.9999999962165,-3520.000000003347,0.9562500000001393,0.8285714285715412,-0.12767857142859806,18159.999999996944,11279.999999996653,6880.000000000291,-66.97674418600252,51.162790697674424,63,25,8,17,9520.000000003347,7040.000000001601,-2480.0000000017462,1.540909090909281,1.6285714285715716,0.08766233766229048,5439.999999999418,4319.999999999709,1119.999999999709,185.26315789477897,63.1578947368421,-3520.000000003347,-9,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__slope >= 0.0021045918,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__slope,False,-6504.727272728924,144,53,22,31,-2239.9999999928696,-4559.999999995489,-2320.0000000026193,0.9562500000001393,0.8642857142858485,-0.09196428571429072,18159.999999996944,10479.999999998108,7679.999999998836,-50.109890109840535,53.84615384615385,63,19,6,13,9520.000000003347,5440.000000002328,-4080.0000000010186,1.540909090909281,1.425000000000182,-0.11590909090909918,5439.999999999418,3279.999999998836,2160.000000000582,123.63636363641655,63.63636363636363,-4080.0000000010186,-7,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__range <= 0.17916667,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__range,False,-6511.3939393954615,144,29,16,13,-2239.9999999928696,2640.0000000059663,4879.999999998836,0.9562500000001393,1.0687500000001553,0.11250000000001603,18159.999999996944,15039.999999997235,3119.999999999709,22.956521739182314,58.26086956521739,63,17,4,13,9520.000000003347,3840.0000000023283,-5680.000000001019,1.540909090909281,1.2666666666668283,-0.2742424242424528,5439.999999999418,4879.999999999563,559.9999999998545,83.47826086961584,60.86956521739131,-5680.000000001019,-9,SIMPLES,False
13a_features_tempo_real__last__cobertura_60s <= 47,1,13a_features_tempo_real__last__cobertura_60s,False,-6533.668449199388,144,51,22,29,-2239.9999999928696,-3119.9999999953434,-880.0000000024738,0.9562500000001393,0.9071428571429957,-0.04910714285714357,18159.999999996944,15119.999999998981,3039.9999999979627,-33.54838709672412,54.83870967741935,63,17,5,12,9520.000000003347,4880.000000002474,-4640.000000000873,1.540909090909281,1.3588235294119466,-0.18208556149733446,5439.999999999418,3519.9999999989814,1920.0000000004366,106.08695652179291,63.04347826086957,-4640.000000000873,-7,SIMPLES,False
