trade_uid,motor_id,lado_norm,rotulo,ajuste_estrutura__mudanca_total_z,ajuste_estrutura__inicio_meio_z,ajuste_estrutura__meio_fim_z,ajuste_estrutura__volatilidade_z,ajuste_estrutura__nivel_final_z,ajuste_estrutura_compra__mudanca_total_z,ajuste_estrutura_compra__inicio_meio_z,ajuste_estrutura_compra__meio_fim_z,ajuste_estrutura_compra__volatilidade_z,ajuste_estrutura_compra__nivel_final_z,ajuste_estrutura_venda__mudanca_total_z,ajuste_estrutura_venda__inicio_meio_z,ajuste_estrutura_venda__meio_fim_z,ajuste_estrutura_venda__volatilidade_z,ajuste_estrutura_venda__nivel_final_z,confirmacoes_candidata__mudanca_total_z,confirmacoes_candidata__inicio_meio_z,confirmacoes_candidata__meio_fim_z,confirmacoes_candidata__volatilidade_z,confirmacoes_candidata__nivel_final_z,campanha_entradas__mudanca_total_z,campanha_entradas__inicio_meio_z,campanha_entradas__meio_fim_z,campanha_entradas__volatilidade_z,campanha_entradas__nivel_final_z,qtd_swings_confirmados__mudanca_total_z,qtd_swings_confirmados__inicio_meio_z,qtd_swings_confirmados__meio_fim_z,qtd_swings_confirmados__volatilidade_z,qtd_swings_confirmados__nivel_final_z
motor_c7_dna_fluxo_v5_2::20260727111208.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,-2.3607176581680833,-0.6744907594765952,-1.6862268986914881,0.0,-1.6862268986914881,2.100420126042015,1.0502100630210074,1.0502100630210074,0.0,0.0,-2.6726124191242437,-2.6726124191242437,0.0,0.0,0.0,1.3489815189531904,0.5058680696074465,0.8431134493457441,0.0,0.3372453797382976,2.672612419124244,2.672612419124244,0.0,0.0,0.0,,,,,
motor_c7_dna_fluxo_v5_2::20260727111241.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,0.6744907594765952,-1.6862268986914881,2.3607176581680833,0.0,0.6744907594765952,-2.449489742783178,0.0,-2.449489742783178,0.0,-2.449489742783178,2.449489742783178,0.0,2.449489742783178,0.0,2.449489742783178,-1.011736139214893,0.8431134493457441,-1.8548495885606369,0.0,-1.011736139214893,-2.449489742783178,0.0,-2.449489742783178,0.0,-2.449489742783178,,,,,
motor_c7_dna_fluxo_v5_2::20260727111308.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,2.30893915034589,2.30893915034589,0.0,0.0,0.0,2.3607176581680833,-0.6744907594765952,3.0352084176446783,0.0,2.3607176581680833,-2.3607176581680833,0.6744907594765952,-3.0352084176446783,0.0,-2.3607176581680833,-2.287087499587462,-2.287087499587462,0.0,0.0,0.0,-2.2870874995874626,-2.2870874995874626,0.0,0.0,0.0,,,,,
motor_c7_dna_fluxo_v5_2::20260727111514.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,0.6744907594765952,3.0352084176446783,-2.3607176581680833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.991051409252336,-1.991051409252336,0.0,0.0,-2.107130750570548,-2.107130750570548,0.0,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727111713.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,-2.2226233364906447,0.0,-2.2226233364906447,0.0,-2.2226233364906447,0.0,0.0,0.0,0.0,0.0,0.0,2.066211695163583,-2.066211695163583,0.0,0.0,-0.9698855427841446,0.9698855427841446,-1.9397710855682893,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727111918.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,0.0,1.9950920171417523,-1.9950920171417523,0.0,0.0,2.3607176581680833,3.0352084176446783,-0.6744907594765952,0.0,0.0,-2.863621790831208,-2.863621790831208,0.0,0.0,0.0,-1.925555129586693,-2.8883326943800394,0.9627775647933465,0.0,0.9627775647933465,-2.8495613697550013,-2.8495613697550013,0.0,0.0,0.0,,,,,
motor_c7_dna_fluxo_v5_2::20260727112124.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,0.0,-2.3607176581680833,2.3607176581680833,0.0,1.6862268986914881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.991051409252336,0.0,1.991051409252336,0.0,1.991051409252336,0.0,0.0,0.0,0.0,0.0,,,,,
motor_c7_dna_fluxo_v5_2::20260727112243.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,-0.6744907594765952,-0.6744907594765952,0.0,0.0,0.0,-2.110867565422989,-2.110867565422989,0.0,0.0,0.0,1.6862268986914881,1.6862268986914881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727112343.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,-1.2495352295805129,0.0,-1.2495352295805129,0.0,0.0,2.253657770491243,2.897559990631598,-0.6439022201403551,0.0,0.0,-2.499816304786849,-2.499816304786849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727112542.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,2.3607176581680833,2.3607176581680833,0.0,0.0,0.0,-2.3607176581680833,-1.6862268986914881,-0.6744907594765952,0.0,-0.6744907594765952,2.3607176581680833,2.3607176581680833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727112755.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,0.0,-0.6744907594765952,0.6744907594765952,0.0,0.6744907594765952,0.0,0.0,0.0,0.0,0.0,0.0,-1.991051409252336,1.991051409252336,0.0,1.991051409252336,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727112955.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,-2.3607176581680833,-2.3607176581680833,0.0,0.0,0.0,-0.8598467845441973,-0.8598467845441973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9748417658131499,1.9748417658131499,0.0,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727113028.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,1.6862268986914881,2.3607176581680833,-0.6744907594765952,0.0,0.0,-2.3607176581680833,-2.3607176581680833,0.0,0.0,-0.6744907594765952,2.3607176581680833,3.0352084176446783,-0.6744907594765952,0.0,0.0,0.0,-1.9758153136986651,1.9758153136986651,0.0,0.0,1.9758153136986651,0.0,1.9758153136986651,0.0,1.9758153136986651,,,,,
motor_c7_dna_fluxo_v5_2::20260727113750.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4517558116669826,-1.4517558116669826,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727113823.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,0.0,0.9975460085708762,-0.9975460085708762,0.0,0.0,1.863304126749283,0.0,1.863304126749283,0.0,1.863304126749283,-2.3607176581680833,0.3372453797382976,-2.697963037906381,0.0,-2.3607176581680833,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727114022.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,-1.6862268986914881,0.0,-1.6862268986914881,0.0,-1.6862268986914881,1.9436506316150999,0.0,1.9436506316150999,0.0,1.9436506316150999,0.0,0.0,0.0,0.0,0.0,1.178030178747903,0.0,1.178030178747903,0.0,1.178030178747903,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727114312.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,0.6744907594765952,0.6744907594765952,0.0,0.0,0.0,3.0352084176446783,0.6744907594765952,2.3607176581680833,0.0,2.3607176581680833,-2.3607176581680833,0.0,-2.3607176581680833,0.0,-2.3607176581680833,-1.991051409252336,-1.991051409252336,0.0,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727114511.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.9436506316150999,0.0,1.9436506316150999,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727114637.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727114949.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727115049.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.8973665961010275,1.8973665961010275,0.0,0.0,0.0,,,,,
motor_c7_dna_fluxo_v5_2::20260727115201.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,-1.6862268986914881,-1.6862268986914881,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727115247.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,2.3607176581680833,0.6744907594765952,1.6862268986914881,0.0,1.6862268986914881,,,,,,0.0,0.0,0.0,0.0,0.0,-1.9436506316150999,0.0,-1.9436506316150999,0.0,-1.9436506316150999,-2.1291625896895083,0.0,-2.1291625896895083,0.0,-2.1291625896895083,,,,,
motor_c7_dna_fluxo_v5_2::20260727120514.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,-2.3607176581680833,0.0,-2.3607176581680833,0.0,-2.3607176581680833,-1.9545886432249204,-1.9545886432249204,0.0,0.0,0.0,2.3607176581680833,2.3607176581680833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727120633.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,-2.3607176581680833,0.0,-2.3607176581680833,0.0,0.0,-2.287087499587462,0.0,-2.287087499587462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9436506316150999,0.0,1.9436506316150999,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727120738.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,0.0,0.0,0.0,0.0,0.0,0.6744907594765952,0.6744907594765952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727120910.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,-1.9748417658131499,-1.9748417658131499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9748417658131499,-1.9748417658131499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727121135.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,3.0352084176446783,0.6744907594765952,2.3607176581680833,0.0,2.3607176581680833,3.0352084176446783,0.6744907594765952,2.3607176581680833,0.0,0.6744907594765952,-2.3124266633064776,-0.513872591845884,-1.7985540714605937,0.0,0.0,0.0,2.19848432637882,-2.19848432637882,0.0,0.0,-1.9950920171417523,0.0,-1.9950920171417523,0.0,0.0,,,,,
motor_c7_dna_fluxo_v5_2::20260727121202.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,-0.6744907594765952,0.0,-0.6744907594765952,0.0,-0.6744907594765952,-1.3489815189531904,-0.6744907594765952,-0.6744907594765952,0.0,-0.6744907594765952,-0.6513389472789296,0.0,-0.6513389472789296,0.0,-0.6513389472789296,2.19848432637882,0.0,2.19848432637882,0.0,2.19848432637882,2.19848432637882,0.0,2.19848432637882,0.0,2.19848432637882,,,,,
motor_c7_dna_fluxo_v5_2::20260727121419.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,-1.6862268986914881,-0.6744907594765952,-1.011736139214893,0.0,-1.6862268986914881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1071307505705477,-2.1071307505705477,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727121439.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,0.44966050631773014,-0.6744907594765952,1.1241512657943253,0.0,0.44966050631773014,3.0352084176446783,0.0,3.0352084176446783,0.0,2.3607176581680833,-2.3607176581680833,0.0,-2.3607176581680833,0.0,-2.3607176581680833,-2.047065262876636,-2.047065262876636,0.0,0.0,0.0,2.7464262493023806,0.0,2.7464262493023806,0.0,2.7464262493023806,,,,,
motor_c7_dna_fluxo_v5_2::20260727121723.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,3.0352084176446783,2.3607176581680833,0.6744907594765952,0.0,0.6744907594765952,0.0,0.0,0.0,0.0,0.0,0.0,-1.9793046907496399,1.9793046907496399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727121921.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,-2.1722547507341967,0.0,-2.1722547507341967,0.0,-2.1722547507341967,-1.9758153136986647,0.0,-1.9758153136986647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6744907594765952,0.6744907594765952,-1.3489815189531904,0.0,-1.3489815189531904,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727122206.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727122219.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,0.6744907594765952,0.6744907594765952,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.8973665961010275,1.8973665961010275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
motor_c7_dna_fluxo_v5_2::20260727122331.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,0.6744907594765952,0.6744907594765952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727122828.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,-2.3607176581680833,-1.6862268986914881,-0.6744907594765952,0.0,-2.3607176581680833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727122947.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,0.0,0.3372453797382976,-0.3372453797382976,0.0,0.0,0.0,1.0047961905856255,-1.0047961905856255,0.0,0.0,-2.2912878474779204,-1.1456439237389602,-1.1456439237389602,0.0,0.0,-2.2912878474779204,-1.1456439237389602,-1.1456439237389602,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727123145.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,1.991051409252336,1.991051409252336,0.0,0.0,0.0,0.0,0.6744907594765952,-0.6744907594765952,0.0,0.0,0.6663332499583072,0.0,0.6663332499583072,0.0,0.6663332499583072,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727123257.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727123847.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,-2.3607176581680833,-0.6744907594765952,-1.6862268986914881,0.0,-1.6862268986914881,0.0,0.0,0.0,0.0,0.0,-1.2706476516113563,-1.2706476516113563,0.0,0.0,0.0,1.9793046907496399,1.9793046907496399,0.0,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727123953.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,-2.1599506302640985,-1.0799753151320493,-1.0799753151320493,0.0,0.0,-1.0183501544346312,-0.5091750772173156,-0.5091750772173156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
motor_c7_dna_fluxo_v5_2::20260727124039.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,0.6744907594765952,0.0,0.6744907594765952,0.0,0.6744907594765952,-1.7651422047436742,-1.7651422047436742,0.0,0.0,0.0,2.3607176581680833,1.6862268986914881,0.6744907594765952,0.0,0.6744907594765952,0.0,0.0,0.0,0.0,0.0,-2.100420126042015,-2.100420126042015,0.0,0.0,0.0,,,,,
motor_c7_dna_fluxo_v5_2::20260727124211.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727124416.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,0.0,0.0,0.0,0.0,0.0,-1.9720265943665387,0.0,-1.9720265943665387,0.0,-1.9720265943665387,,,,,,1.494671386356041,0.7473356931780205,0.7473356931780205,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727125037.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,-2.3607176581680833,0.0,-2.3607176581680833,0.0,-2.3607176581680833,2.3607176581680833,2.3607176581680833,0.0,0.0,0.0,-2.3607176581680833,-1.6862268986914881,-0.6744907594765952,0.0,-0.6744907594765952,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727125130.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,1.7260227702317332,0.0,1.7260227702317332,0.0,1.7260227702317332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.009592381171251,0.0,-2.009592381171251,0.0,-2.009592381171251,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727125328.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,-2.1291625896895083,0.0,-2.1291625896895083,0.0,0.0,1.9436506316150999,0.0,1.9436506316150999,0.0,1.9436506316150999,-2.1291625896895083,0.0,-2.1291625896895083,0.0,0.0,1.3489815189531904,0.0,1.3489815189531904,0.0,0.6744907594765952,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727125408.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,1.3600214389305771,1.3600214389305771,0.0,0.0,1.3600214389305771,1.6862268986914881,-0.6744907594765952,2.3607176581680833,0.0,1.6862268986914881,-1.6862268986914881,0.6744907594765952,-2.3607176581680833,0.0,-1.6862268986914881,-1.3489815189531904,-1.3489815189531904,0.0,0.0,-0.6744907594765952,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727130306.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,0.0,-1.6862268986914881,1.6862268986914881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727130630.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727130808.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,1.6862268986914881,0.0,1.6862268986914881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.066211695163583,-2.066211695163583,0.0,0.0,0.0,-0.6744907594765952,-0.6744907594765952,0.0,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727131343.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727131529.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,-1.6862268986914881,-2.3607176581680833,0.6744907594765952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727131917.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,1.6862268986914881,1.6862268986914881,0.0,0.0,0.0,2.3607176581680833,2.3607176581680833,0.0,0.0,0.0,-2.3136222222435916,-2.3136222222435916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1071307505705477,-2.1071307505705477,0.0,0.0,0.0,,,,,
motor_c7_dna_fluxo_v5_2::20260727131936.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,0.6744907594765952,0.0,0.6744907594765952,0.0,0.6744907594765952,1.9703687322875563,0.0,1.9703687322875563,0.0,1.9703687322875563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7464262493023806,0.0,2.7464262493023806,0.0,2.7464262493023806,,,,,
motor_c7_dna_fluxo_v5_2::20260727132208.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727132300.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,-3.0,0.0,-3.0,0.0,-3.0,-0.9486832980505138,-0.9486832980505138,0.0,0.0,0.0,,,,,,,,,,,3.0,0.0,3.0,0.0,3.0,,,,,
motor_c7_dna_fluxo_v5_2::20260727132405.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,0.0,-1.0047961905856255,1.0047961905856255,0.0,0.0,3.0352084176446783,0.3372453797382976,2.697963037906381,0.0,2.3607176581680833,-3.0352084176446783,-0.3372453797382976,-2.697963037906381,0.0,-2.3607176581680833,0.0,1.0047961905856255,-1.0047961905856255,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727132604.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.015325894623116,-2.015325894623116,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727132643.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.041241452319315,-2.041241452319315,0.0,0.0,0.6744907594765952,0.6744907594765952,0.0,0.0,0.0,2.0412414523193148,0.0,2.0412414523193148,0.0,2.0412414523193148,,,,,
motor_c7_dna_fluxo_v5_2::20260727132815.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,0.0,-1.2768038756528461,1.2768038756528461,0.0,0.0,0.0,-1.0047961905856255,1.0047961905856255,0.0,0.0,0.0,1.242625304369271,-1.242625304369271,0.0,0.0,0.0,1.0047961905856255,-1.0047961905856255,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727132915.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,-2.3607176581680833,-3.0352084176446783,0.6744907594765952,0.0,0.0,-2.3607176581680833,-0.6744907594765952,-1.6862268986914881,0.0,-1.6862268986914881,1.873798002766359,0.0,1.873798002766359,0.0,1.873798002766359,2.19848432637882,0.0,2.19848432637882,0.0,2.19848432637882,0.0,1.9758153136986651,-1.9758153136986651,0.0,-1.9758153136986651,,,,,
motor_c7_dna_fluxo_v5_2::20260727133100.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727133509.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,0.0,-0.7171371656006362,0.7171371656006362,0.0,0.0,0.0,-1.9793046907496399,1.9793046907496399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1071307505705477,-2.1071307505705477,0.0,0.0,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727133622.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,2.009592381171251,0.0,2.009592381171251,0.0,0.0,-2.009592381171251,0.0,-2.009592381171251,0.0,0.0,1.7366135133427074,-0.24808764476324394,1.9847011581059515,0.0,0.0,-2.009592381171251,0.0,-2.009592381171251,0.0,0.0,-2.009592381171251,0.0,-2.009592381171251,0.0,0.0,,,,,
motor_c7_dna_fluxo_v5_2::20260727133635.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,1.2666009927622472,1.2666009927622472,0.0,0.0,0.0,-2.1208875535227896,-2.1208875535227896,0.0,0.0,0.0,1.8336590689028887,1.8336590689028887,0.0,0.0,0.0,-2.116036847575795,-2.116036847575795,0.0,0.0,0.0,-2.0412414523193148,-2.0412414523193148,0.0,0.0,0.0,,,,,
motor_c7_dna_fluxo_v5_2::20260727133721.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,0.9486832980505138,0.9486832980505138,0.0,0.0,0.0,2.697963037906381,0.3372453797382976,2.3607176581680833,0.0,2.3607176581680833,-2.697963037906381,-0.3372453797382976,-2.3607176581680833,0.0,-2.3607176581680833,-0.9486832980505138,-0.9486832980505138,0.0,0.0,0.0,-0.9486832980505138,-0.9486832980505138,0.0,0.0,0.0,,,,,
motor_c7_dna_fluxo_v5_2::20260727133813.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,,,,,,-1.8973665961010275,-1.8973665961010275,0.0,0.0,0.0,1.8973665961010275,1.8973665961010275,0.0,0.0,0.0,,,,,,,,,,,,,,,
motor_c7_dna_fluxo_v5_2::20260727133840.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,-2.0816659994661326,0.0,-2.0816659994661326,0.0,-2.0816659994661326,0.8012336167697753,0.0,0.8012336167697753,0.0,0.8012336167697753,-0.8012336167697753,0.0,-0.8012336167697753,0.0,-0.8012336167697753,2.081665999466133,0.0,2.081665999466133,0.0,2.081665999466133,2.081665999466133,0.0,2.081665999466133,0.0,2.081665999466133,,,,,
motor_c7_dna_fluxo_v5_2::20260727134501.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,-1.5926591196166204,0.0,-1.5926591196166204,0.0,-1.5926591196166204,0.0,0.0,0.0,0.0,0.0,,,,,,1.7091087243294227,0.0,1.7091087243294227,0.0,1.7091087243294227,,,,,,,,,,
