setup_id;candidato_id;cluster;lado;regra;feature_1;operador_1;limiar_1;feature_2;operador_2;limiar_2;stop_pontos;target_pontos;rr;protecao_gatilho_pct_target;protecao_resultado_pct_target;janela_horaria;hora_inicio;hora_fim;grupo_dias;dias_semana_numericos;score_otimizacao;trades;profit_factor;expectancia_pontos;resultado_total_pontos;max_drawdown_pontos;recovery_factor;pct_meses_positivos;folds;folds_positivos;pct_folds_positivos;trades_validacao;resultado_validacao_pontos;expectancia_media;expectancia_mediana;pf_medio;pf_mediano;drawdown_medio;drawdown_maximo;pior_fold_pontos;melhor_fold_pontos;degradacao_expectancia_mediana;degradacao_pf_mediana;robustez_expanding;folds_roll;folds_positivos_roll;pct_folds_positivos_roll;trades_validacao_roll;resultado_validacao_pontos_roll;expectancia_media_roll;expectancia_mediana_roll;pf_medio_roll;pf_mediano_roll;drawdown_medio_roll;drawdown_maximo_roll;pior_fold_pontos_roll;melhor_fold_pontos_roll;degradacao_expectancia_mediana_roll;degradacao_pf_mediana_roll;robustez_rolling;cenarios;cenarios_positivos;pct_cenarios_positivos;pior_resultado_pontos;pior_expectancia_pontos;pior_profit_factor;maior_drawdown_pontos;retencao_expectancia_mediana;retencao_pf_mediana;robustez_stress;sobrevive_choque_extremo;score_robustez_final;classe_robustez;aprovado_m10;ranking_geral
69eef64f340bf6a5;4c744d77eaa82693;0;VENDA;adv_z_pre_120s_ask_size_medio_soma <= -1.32643356885 E pre_60s_ask_size_medio_soma <= 67.0768756109;adv_z_pre_120s_ask_size_medio_soma;<=;-1,326433568854512;pre_60s_ask_size_medio_soma;<=;67,07687561094818;800;1200;1,5;0,4;0,2;MADRUGADA;00:00;06:00;SEG_TER_QUA;0,1,2;85,0;181;999,0;664,3093922651934;120240,0;0,0;999,0;1,0;3;3;1,0;83;48720,0;552,6563192904656;589,0909090909091;999,0;999,0;0,0;0,0;7680,0;28080,0;0,8730933496034168;1,0;94,91186699206834;4;4;1,0;109;69360,0;612,9537779293877;636,9844789356985;999,0;999,0;0,0;0,0;7680,0;28080,0;0,9485387733724764;1,0;98,97077546744953;9;9;1,0;47010,0;259,72375690607737;14,058333333333334;510,0;0,8494677312042581;1,0;95,93069328010645;True;97,35145130610225;EXCEPCIONAL;True;87
7ef3880778a128fa;44307a8de322cac9;0;VENDA;adv_z_pre_120s_ask_size_medio_soma <= -1.32643356885 E adv_z_pre_60s_ask_size_medio_soma <= -0.522587759325;adv_z_pre_120s_ask_size_medio_soma;<=;-1,326433568854512;adv_z_pre_60s_ask_size_medio_soma;<=;-0,522587759325445;800;1200;1,5;0,4;0,2;MADRUGADA;00:00;06:00;SEG_TER_QUA;0,1,2;85,0;181;999,0;664,3093922651934;120240,0;0,0;999,0;1,0;3;3;1,0;83;48720,0;552,6563192904656;589,0909090909091;999,0;999,0;0,0;0,0;7680,0;28080,0;0,8730933496034168;1,0;94,91186699206834;4;4;1,0;109;69360,0;612,9537779293877;636,9844789356985;999,0;999,0;0,0;0,0;7680,0;28080,0;0,9485387733724764;1,0;98,97077546744953;9;9;1,0;47010,0;259,72375690607737;14,058333333333334;510,0;0,8494677312042581;1,0;95,93069328010645;True;97,35145130610225;EXCEPCIONAL;True;88
df36a4ab883430dc;1056984d283d89f5;0;VENDA;pre_120s_ask_size_medio_soma <= 90.3166666667 E pre_30s_ask_size_medio_soma <= 43.3595702585;pre_120s_ask_size_medio_soma;<=;90,31666666666666;pre_30s_ask_size_medio_soma;<=;43,359570258504014;800;1200;1,5;0,4;0,2;MADRUGADA;00:00;06:00;SEG_TER_QUA;0,1,2;85,0;181;999,0;664,3093922651934;120240,0;0,0;999,0;1,0;3;3;1,0;83;48720,0;552,6563192904656;589,0909090909091;999,0;999,0;0,0;0,0;7680,0;28080,0;0,8730933496034168;1,0;94,91186699206834;4;4;1,0;109;69360,0;612,9537779293877;636,9844789356985;999,0;999,0;0,0;0,0;7680,0;28080,0;0,9485387733724764;1,0;98,97077546744953;9;9;1,0;47010,0;259,72375690607737;14,058333333333334;510,0;0,8494677312042581;1,0;95,93069328010645;True;97,35145130610225;EXCEPCIONAL;True;89
77b298d787e89f2a;1bb0057c55b9484f;0;VENDA;pre_120s_ask_size_medio_soma <= 90.3166666667 E adv_z_pre_30s_ask_size_medio_soma <= 0.114987999867;pre_120s_ask_size_medio_soma;<=;90,31666666666666;adv_z_pre_30s_ask_size_medio_soma;<=;0,11498799986710816;800;1200;1,5;0,4;0,2;MADRUGADA;00:00;06:00;SEG_TER_QUA;0,1,2;85,0;181;999,0;664,3093922651934;120240,0;0,0;999,0;1,0;3;3;1,0;83;48720,0;552,6563192904656;589,0909090909091;999,0;999,0;0,0;0,0;7680,0;28080,0;0,8730933496034168;1,0;94,91186699206834;4;4;1,0;109;69360,0;612,9537779293877;636,9844789356985;999,0;999,0;0,0;0,0;7680,0;28080,0;0,9485387733724764;1,0;98,97077546744953;9;9;1,0;47010,0;259,72375690607737;14,058333333333334;510,0;0,8494677312042581;1,0;95,93069328010645;True;97,35145130610225;EXCEPCIONAL;True;90
8893c4ff3f17838b;20b010e13d98801f;0;VENDA;adv_z_pre_120s_ask_size_medio_soma <= -1.32643356885 E pre_30s_ask_size_medio_soma <= 43.3595702585;adv_z_pre_120s_ask_size_medio_soma;<=;-1,326433568854512;pre_30s_ask_size_medio_soma;<=;43,359570258504014;800;1200;1,5;0,4;0,2;MADRUGADA;00:00;06:00;SEG_TER_QUA;0,1,2;85,0;181;999,0;664,3093922651934;120240,0;0,0;999,0;1,0;3;3;1,0;83;48720,0;552,6563192904656;589,0909090909091;999,0;999,0;0,0;0,0;7680,0;28080,0;0,8730933496034168;1,0;94,91186699206834;4;4;1,0;109;69360,0;612,9537779293877;636,9844789356985;999,0;999,0;0,0;0,0;7680,0;28080,0;0,9485387733724764;1,0;98,97077546744953;9;9;1,0;47010,0;259,72375690607737;14,058333333333334;510,0;0,8494677312042581;1,0;95,93069328010645;True;97,35145130610225;EXCEPCIONAL;True;91
289e148ca842543b;095023734629b441;0;VENDA;adv_z_pre_120s_ask_size_medio_soma <= -1.32643356885 E adv_z_pre_30s_ask_size_medio_soma <= 0.114987999867;adv_z_pre_120s_ask_size_medio_soma;<=;-1,326433568854512;adv_z_pre_30s_ask_size_medio_soma;<=;0,11498799986710816;800;1200;1,5;0,4;0,2;MADRUGADA;00:00;06:00;SEG_TER_QUA;0,1,2;85,0;181;999,0;664,3093922651934;120240,0;0,0;999,0;1,0;3;3;1,0;83;48720,0;552,6563192904656;589,0909090909091;999,0;999,0;0,0;0,0;7680,0;28080,0;0,8730933496034168;1,0;94,91186699206834;4;4;1,0;109;69360,0;612,9537779293877;636,9844789356985;999,0;999,0;0,0;0,0;7680,0;28080,0;0,9485387733724764;1,0;98,97077546744953;9;9;1,0;47010,0;259,72375690607737;14,058333333333334;510,0;0,8494677312042581;1,0;95,93069328010645;True;97,35145130610225;EXCEPCIONAL;True;92
5283a7c6c04725f0;c84d734f71edb8ed;0;VENDA;pre_120s_ask_size_medio_soma <= 90.3166666667 E pre_15s_bid_size_medio_soma <= 28.1245351192;pre_120s_ask_size_medio_soma;<=;90,31666666666666;pre_15s_bid_size_medio_soma;<=;28,124535119206396;800;1200;1,5;0,4;0,2;MADRUGADA;00:00;06:00;SEG_TER_QUA;0,1,2;85,0;179;999,0;669,0502793296089;119760,0;0,0;999,0;1,0;3;3;1,0;82;48480,0;555,1826350799394;589,0909090909091;999,0;999,0;0,0;0,0;7440,0;28080,0;0,8659856996935649;1,0;94,6197139938713;4;4;1,0;107;68880,0;620,3869763099544;636,9844789356985;999,0;999,0;0,0;0,0;7440,0;28080,0;0,9353768228604127;1,0;98,70753645720825;9;9;1,0;47070,0;262,9608938547486;14,643478260869566;510,0;0,8505344021376086;1,0;95,95736005344021;True;97,18738802017303;EXCEPCIONAL;True;93
0d446bcf70bce752;8ca581db49c93034;0;VENDA;adv_z_pre_120s_ask_size_medio_soma <= -1.32643356885 E pre_15s_bid_size_medio_soma <= 28.1245351192;adv_z_pre_120s_ask_size_medio_soma;<=;-1,326433568854512;pre_15s_bid_size_medio_soma;<=;28,124535119206396;800;1200;1,5;0,4;0,2;MADRUGADA;00:00;06:00;SEG_TER_QUA;0,1,2;85,0;179;999,0;669,0502793296089;119760,0;0,0;999,0;1,0;3;3;1,0;82;48480,0;555,1826350799394;589,0909090909091;999,0;999,0;0,0;0,0;7440,0;28080,0;0,8659856996935649;1,0;94,6197139938713;4;4;1,0;107;68880,0;620,3869763099544;636,9844789356985;999,0;999,0;0,0;0,0;7440,0;28080,0;0,9353768228604127;1,0;98,70753645720825;9;9;1,0;47070,0;262,9608938547486;14,643478260869566;510,0;0,8505344021376086;1,0;95,95736005344021;True;97,18738802017303;EXCEPCIONAL;True;94
3b285aafe58e6002;05c5ab7b4a7f9ebb;0;VENDA;pre_120s_ask_size_medio_soma <= 90.3166666667 E pre_60s_bid_size_medio_soma <= 66.3174456623;pre_120s_ask_size_medio_soma;<=;90,31666666666666;pre_60s_bid_size_medio_soma;<=;66,31744566229645;800;1200;1,5;0,4;0,2;MADRUGADA;00:00;06:00;SEG_TER_QUA;0,1,2;85,0;177;999,0;668,4745762711865;118320,0;0,0;999,0;1,0;3;3;1,0;81;47280,0;552,0559440559441;589,0909090909091;999,0;999,0;0,0;0,0;7680,0;26640,0;0,866639055705115;1,0;94,4827811141023;4;4;1,0;106;67680,0;618,0419580419581;636,0839160839162;999,0;999,0;0,0;0,0;7680,0;26640,0;0,937398968318524;1,0;98,74797936637049;9;9;1,0;46650,0;263,5593220338983;13,958333333333334;510,0;0,8504056795131846;1,0;95,95414198782962;True;97,14908952970288;EXCEPCIONAL;True;95
28e222ef632de8e9;9e2e04159cb04d93;0;VENDA;pre_120s_ask_size_medio_soma <= 90.3166666667 E adv_z_pre_60s_bid_size_medio_soma <= -0.54524389282;pre_120s_ask_size_medio_soma;<=;90,31666666666666;adv_z_pre_60s_bid_size_medio_soma;<=;-0,5452438928198626;800;1200;1,5;0,4;0,2;MADRUGADA;00:00;06:00;SEG_TER_QUA;0,1,2;85,0;177;999,0;668,4745762711865;118320,0;0,0;999,0;1,0;3;3;1,0;81;47280,0;552,0559440559441;589,0909090909091;999,0;999,0;0,0;0,0;7680,0;26640,0;0,866639055705115;1,0;94,4827811141023;4;4;1,0;106;67680,0;618,0419580419581;636,0839160839162;999,0;999,0;0,0;0,0;7680,0;26640,0;0,937398968318524;1,0;98,74797936637049;9;9;1,0;46650,0;263,5593220338983;13,958333333333334;510,0;0,8504056795131846;1,0;95,95414198782962;True;97,14908952970288;EXCEPCIONAL;True;96
4b3b251f63f176cf;5daff8a9fec408f7;0;VENDA;adv_z_pre_120s_ask_size_medio_soma <= -1.32643356885 E pre_60s_bid_size_medio_soma <= 66.3174456623;adv_z_pre_120s_ask_size_medio_soma;<=;-1,326433568854512;pre_60s_bid_size_medio_soma;<=;66,31744566229645;800;1200;1,5;0,4;0,2;MADRUGADA;00:00;06:00;SEG_TER_QUA;0,1,2;85,0;177;999,0;668,4745762711865;118320,0;0,0;999,0;1,0;3;3;1,0;81;47280,0;552,0559440559441;589,0909090909091;999,0;999,0;0,0;0,0;7680,0;26640,0;0,866639055705115;1,0;94,4827811141023;4;4;1,0;106;67680,0;618,0419580419581;636,0839160839162;999,0;999,0;0,0;0,0;7680,0;26640,0;0,937398968318524;1,0;98,74797936637049;9;9;1,0;46650,0;263,5593220338983;13,958333333333334;510,0;0,8504056795131846;1,0;95,95414198782962;True;97,14908952970288;EXCEPCIONAL;True;97
73664f3eb41cf848;9c88d557c91ce29d;0;VENDA;adv_z_pre_120s_ask_size_medio_soma <= -1.32643356885 E adv_z_pre_60s_bid_size_medio_soma <= -0.54524389282;adv_z_pre_120s_ask_size_medio_soma;<=;-1,326433568854512;adv_z_pre_60s_bid_size_medio_soma;<=;-0,5452438928198626;800;1200;1,5;0,4;0,2;MADRUGADA;00:00;06:00;SEG_TER_QUA;0,1,2;85,0;177;999,0;668,4745762711865;118320,0;0,0;999,0;1,0;3;3;1,0;81;47280,0;552,0559440559441;589,0909090909091;999,0;999,0;0,0;0,0;7680,0;26640,0;0,866639055705115;1,0;94,4827811141023;4;4;1,0;106;67680,0;618,0419580419581;636,0839160839162;999,0;999,0;0,0;0,0;7680,0;26640,0;0,937398968318524;1,0;98,74797936637049;9;9;1,0;46650,0;263,5593220338983;13,958333333333334;510,0;0,8504056795131846;1,0;95,95414198782962;True;97,14908952970288;EXCEPCIONAL;True;98
943ed761500dcdd8;d69bc708572c593f;0;VENDA;pre_120s_ask_size_medio_soma <= 90.3166666667 E adv_delta_spread_minimo_30s_120s > 0.116666666667;pre_120s_ask_size_medio_soma;<=;90,31666666666666;adv_delta_spread_minimo_30s_120s;>;0,11666666666666659;800;1200;1,5;0,4;0,2;MADRUGADA;00:00;06:00;SEG_TER_QUA;0,1,2;85,0;171;999,0;677,8947368421053;115920,0;0,0;999,0;1,0;3;3;1,0;76;46080,0;570,9137709137709;605,7142857142857;999,0;999,0;0,0;0,0;7200,0;26160,0;0,8803986710963454;1,0;94,00797342192692;4;4;1,0;101;66480,0;632,1853281853282;656,3706563706563;999,0;999,0;0,0;0,0;7200,0;26160,0;0,9585351541071097;1,0;99,1707030821422;9;9;1,0;46110,0;269,64912280701753;13,808333333333334;510,0;0,8524844720496895;1,0;96,00611180124224;True;97,09638323839631;EXCEPCIONAL;True;99
a45dadc9e1e48346;0955b40e1328be11;0;VENDA;adv_z_pre_120s_ask_size_medio_soma <= -1.32643356885 E adv_delta_spread_minimo_30s_120s > 0.116666666667;adv_z_pre_120s_ask_size_medio_soma;<=;-1,326433568854512;adv_delta_spread_minimo_30s_120s;>;0,11666666666666659;800;1200;1,5;0,4;0,2;MADRUGADA;00:00;06:00;SEG_TER_QUA;0,1,2;85,0;171;999,0;677,8947368421053;115920,0;0,0;999,0;1,0;3;3;1,0;76;46080,0;570,9137709137709;605,7142857142857;999,0;999,0;0,0;0,0;7200,0;26160,0;0,8803986710963454;1,0;94,00797342192692;4;4;1,0;101;66480,0;632,1853281853282;656,3706563706563;999,0;999,0;0,0;0,0;7200,0;26160,0;0,9585351541071097;1,0;99,1707030821422;9;9;1,0;46110,0;269,64912280701753;13,808333333333334;510,0;0,8524844720496895;1,0;96,00611180124224;True;97,09638323839631;EXCEPCIONAL;True;100
