scenario_id;tp_mt5;sl_mt5;risk_reward;protecao_ativa;protecao_gatilho_pct_tp;protecao_trava_mt5;timeout_minutos;atraso_barras;entrada_preco;mesma_barra_tp_sl;all_trades;all_wins;all_losses;all_zeros;all_win_rate_pct;all_net_mt5_points;all_average_mt5_points;all_median_mt5_points;all_gross_profit;all_gross_loss;all_profit_factor;all_max_drawdown;all_mfe_average;all_mae_average;all_duration_average_seconds;all_tp_count;all_sl_count;all_protected_count;all_timeout_count;train_trades;train_wins;train_losses;train_zeros;train_win_rate_pct;train_net_mt5_points;train_average_mt5_points;train_median_mt5_points;train_gross_profit;train_gross_loss;train_profit_factor;train_max_drawdown;train_mfe_average;train_mae_average;train_duration_average_seconds;train_tp_count;train_sl_count;train_protected_count;train_timeout_count;val_trades;val_wins;val_losses;val_zeros;val_win_rate_pct;val_net_mt5_points;val_average_mt5_points;val_median_mt5_points;val_gross_profit;val_gross_loss;val_profit_factor;val_max_drawdown;val_mfe_average;val_mae_average;val_duration_average_seconds;val_tp_count;val_sl_count;val_protected_count;val_timeout_count;score_triagem;rank_triagem
191;2500,0;800,0;3,125;False;0,0;0,0;120;1;close;pior_caso;307;77;230;0;25,0814332247557;8500,0;27,68729641693811;-800,0;192500,0;184000,0;1,046195652173913;-29300,0;1296,172638436482;-1280,7817589576548;439,93485342019545;77;230;0;0;214;48;166;0;22,429906542056074;-12800,0;-59,81308411214953;-800,0;120000,0;132800,0;0,9036144578313253;-29300,0;1277,1028037383178;-1335,3971962616822;350,74766355140184;48;166;0;0;93;29;64;0;31,182795698924732;21300,0;229,03225806451613;-800,0;72500,0;51200,0;1,416015625;-7100,0;1340,0537634408602;-1155,1075268817203;645,1612903225806;29;64;0;0;65,85619132965769;1
192;2500,0;800,0;3,125;False;0,0;0,0;180;1;close;pior_caso;307;77;230;0;25,0814332247557;8500,0;27,68729641693811;-800,0;192500,0;184000,0;1,046195652173913;-29300,0;1296,172638436482;-1280,7817589576548;439,93485342019545;77;230;0;0;214;48;166;0;22,429906542056074;-12800,0;-59,81308411214953;-800,0;120000,0;132800,0;0,9036144578313253;-29300,0;1277,1028037383178;-1335,3971962616822;350,74766355140184;48;166;0;0;93;29;64;0;31,182795698924732;21300,0;229,03225806451613;-800,0;72500,0;51200,0;1,416015625;-7100,0;1340,0537634408602;-1155,1075268817203;645,1612903225806;29;64;0;0;65,85619132965769;2
184;2500,0;800,0;3,125;True;0,5;0,0;120;1;close;pior_caso;307;64;195;48;20,846905537459286;4000,0;13,029315960912053;-800,0;160000,0;156000,0;1,0256410256410255;-23200,0;1251,7100977198697;-1159,6905537459284;415,70032573289905;64;195;48;0;214;38;138;38;17,75700934579439;-15400,0;-71,96261682242991;-800,0;95000,0;110400,0;0,8605072463768116;-23200,0;1222,7803738317757;-1203,3878504672898;321,02803738317755;38;138;38;0;93;26;57;10;27,956989247311824;19400,0;208,6021505376344;-800,0;65000,0;45600,0;1,4254385964912282;-6300,0;1318,279569892473;-1059,1397849462367;633,5483870967741;26;57;10;0;65,28316986743064;3
187;2500,0;800,0;3,125;True;0,5;0,0;180;1;close;pior_caso;307;64;195;48;20,846905537459286;4000,0;13,029315960912053;-800,0;160000,0;156000,0;1,0256410256410255;-23200,0;1251,7100977198697;-1159,6905537459284;415,70032573289905;64;195;48;0;214;38;138;38;17,75700934579439;-15400,0;-71,96261682242991;-800,0;95000,0;110400,0;0,8605072463768116;-23200,0;1222,7803738317757;-1203,3878504672898;321,02803738317755;38;138;38;0;93;26;57;10;27,956989247311824;19400,0;208,6021505376344;-800,0;65000,0;45600,0;1,4254385964912282;-6300,0;1318,279569892473;-1059,1397849462367;633,5483870967741;26;57;10;0;65,28316986743064;4
185;2500,0;800,0;3,125;True;0,6;0,0;120;1;close;pior_caso;307;67;206;34;21,824104234527688;2700,0;8,794788273615636;-800,0;167500,0;164800,0;1,016383495145631;-24700,0;1266,2052117263843;-1191,042345276873;421,56351791530943;67;206;34;0;214;40;145;29;18,69158878504673;-16000,0;-74,76635514018692;-800,0;100000,0;116000,0;0,8620689655172413;-24700,0;1235,5140186915887;-1226,285046728972;327,4766355140187;40;145;29;0;93;27;61;5;29,03225806451613;18700,0;201,0752688172043;-800,0;67500,0;48800,0;1,3831967213114753;-6300,0;1336,8279569892472;-1109,9462365591398;638,0645161290323;27;61;5;0;65,14398436494795;5
188;2500,0;800,0;3,125;True;0,6;0,0;180;1;close;pior_caso;307;67;206;34;21,824104234527688;2700,0;8,794788273615636;-800,0;167500,0;164800,0;1,016383495145631;-24700,0;1266,2052117263843;-1191,042345276873;421,56351791530943;67;206;34;0;214;40;145;29;18,69158878504673;-16000,0;-74,76635514018692;-800,0;100000,0;116000,0;0,8620689655172413;-24700,0;1235,5140186915887;-1226,285046728972;327,4766355140187;40;145;29;0;93;27;61;5;29,03225806451613;18700,0;201,0752688172043;-800,0;67500,0;48800,0;1,3831967213114753;-6300,0;1336,8279569892472;-1109,9462365591398;638,0645161290323;27;61;5;0;65,14398436494795;6
248;3000,0;800,0;3,75;True;0,6;0,0;180;1;close;pior_caso;307;58;216;33;18,892508143322477;1200,0;3,9087947882736156;-800,0;174000,0;172800,0;1,0069444444444444;-34200,0;1331,9218241042345;-1293,5667752442996;474,7231270358306;58;216;33;0;214;34;153;27;15,887850467289718;-20400,0;-95,32710280373831;-800,0;102000,0;122400,0;0,8333333333333334;-34200,0;1305,3738317757009;-1346,0280373831777;382,14953271028037;34;153;27;0;93;24;63;6;25,806451612903224;21600,0;232,25806451612902;-800,0;72000,0;50400,0;1,4285714285714286;-8000,0;1393,010752688172;-1172,8494623655913;687,741935483871;24;63;6;0;65,13232369104725;7
247;3000,0;800,0;3,75;True;0,5;0,0;180;1;close;pior_caso;307;55;206;46;17,91530944625407;200,0;0,6514657980456026;-800,0;165000,0;164800,0;1,0012135922330097;-33800,0;1303,4201954397395;-1245,114006514658;463,19218241042347;55;206;46;0;214;31;145;38;14,485981308411214;-23000,0;-107,4766355140187;-800,0;93000,0;116000,0;0,8017241379310345;-33800,0;1264,4859813084113;-1290,0700934579438;365,8878504672897;31;145;38;0;93;24;61;8;25,806451612903224;23200,0;249,46236559139786;-800,0;72000,0;48800,0;1,4754098360655739;-8000,0;1393,010752688172;-1141,6666666666667;687,0967741935484;24;61;8;0;65,08458346429714;8
245;3000,0;800,0;3,75;True;0,6;0,0;120;1;close;pior_caso;307;58;216;33;18,892508143322477;475,0;1,5472312703583062;-800,0;173275,0;172800,0;1,0027488425925926;-34200,0;1326,7100977198697;-1293,5667752442996;468,07817589576547;56;216;33;2;214;34;153;27;15,887850467289718;-20400,0;-95,32710280373831;-800,0;102000,0;122400,0;0,8333333333333334;-34200,0;1305,3738317757009;-1346,0280373831777;382,14953271028037;34;153;27;0;93;24;63;6;25,806451612903224;20875,0;224,46236559139786;-800,0;71275,0;50400,0;1,414186507936508;-8000,0;1375,8064516129032;-1172,8494623655913;665,8064516129032;22;63;6;2;65,02169178900675;9
244;3000,0;800,0;3,75;True;0,5;0,0;120;1;close;pior_caso;307;55;206;46;17,91530944625407;-525,0;-1,710097719869707;-800,0;164275,0;164800,0;0,9968143203883495;-33800,0;1298,2084690553745;-1245,114006514658;456,5472312703583;53;206;46;2;214;31;145;38;14,485981308411214;-23000,0;-107,4766355140187;-800,0;93000,0;116000,0;0,8017241379310345;-33800,0;1264,4859813084113;-1290,0700934579438;365,8878504672897;31;145;38;0;93;24;61;8;25,806451612903224;22475,0;241,66666666666666;-800,0;71275,0;48800,0;1,4605532786885247;-8000,0;1375,8064516129032;-1141,6666666666667;665,1612903225806;22;61;8;2;64,97376480042578;10
239;2500,0;2500,0;1,0;False;0,0;0,0;120;1;close;pior_caso;307;152;155;0;49,5114006514658;-7500,0;-24,429967426710096;-2500,0;380000,0;387500,0;0,9806451612903225;-62500,0;2028,9902280130293;-2178,583061889251;919,7394136807818;152;155;0;0;214;101;113;0;47,19626168224299;-30000,0;-140,18691588785046;-2500,0;252500,0;282500,0;0,8938053097345132;-62500,0;2037,266355140187;-2268,341121495327;802,1495327102804;101;113;0;0;93;51;42;0;54,83870967741935;22500,0;241,93548387096774;2500,0;127500,0;105000,0;1,2142857142857142;-15000,0;2009,9462365591398;-1972,0430107526881;1190,3225806451612;51;42;0;0;64,92349564379825;11
240;2500,0;2500,0;1,0;False;0,0;0,0;180;1;close;pior_caso;307;152;155;0;49,5114006514658;-7500,0;-24,429967426710096;-2500,0;380000,0;387500,0;0,9806451612903225;-62500,0;2028,9902280130293;-2178,583061889251;919,7394136807818;152;155;0;0;214;101;113;0;47,19626168224299;-30000,0;-140,18691588785046;-2500,0;252500,0;282500,0;0,8938053097345132;-62500,0;2037,266355140187;-2268,341121495327;802,1495327102804;101;113;0;0;93;51;42;0;54,83870967741935;22500,0;241,93548387096774;2500,0;127500,0;105000,0;1,2142857142857142;-15000,0;2009,9462365591398;-1972,0430107526881;1190,3225806451612;51;42;0;0;64,92349564379825;12
295;3000,0;2500,0;1,2;True;0,5;0,0;180;1;close;pior_caso;307;106;131;70;34,527687296416936;-9500,0;-30,944625407166125;0,0;318000,0;327500,0;0,9709923664122138;-48500,0;2062,3778501628663;-2017,1009771986971;922,671009771987;106;131;70;0;214;67;93;54;31,308411214953267;-31500,0;-147,19626168224298;0,0;201000,0;232500,0;0,864516129032258;-48500,0;2042,1728971962616;-2056,07476635514;795,981308411215;67;93;54;0;93;39;38;16;41,935483870967744;22000,0;236,55913978494624;0,0;117000,0;95000,0;1,231578947368421;-11000,0;2108,8709677419356;-1927,4193548387098;1214,1935483870968;39;38;16;0;64,91327764694182;13
186;2500,0;800,0;3,125;True;0,7;0,0;120;1;close;pior_caso;307;69;215;23;22,475570032573287;500,0;1,6286644951140066;-800,0;172500,0;172000,0;1,002906976744186;-25400,0;1285,097719869707;-1232,4918566775245;431,5309446254072;69;215;23;0;214;42;152;20;19,626168224299064;-16600,0;-77,57009345794393;-800,0;105000,0;121600,0;0,8634868421052632;-25400,0;1262,6168224299065;-1272,196261682243;341,49532710280374;42;152;20;0;93;27;63;3;29,03225806451613;17100,0;183,8709677419355;-800,0;67500,0;50400,0;1,3392857142857142;-6300,0;1336,8279569892472;-1141,1290322580646;638,7096774193549;27;63;3;0;64,89125562400599;14
189;2500,0;800,0;3,125;True;0,7;0,0;180;1;close;pior_caso;307;69;215;23;22,475570032573287;500,0;1,6286644951140066;-800,0;172500,0;172000,0;1,002906976744186;-25400,0;1285,097719869707;-1232,4918566775245;431,5309446254072;69;215;23;0;214;42;152;20;19,626168224299064;-16600,0;-77,57009345794393;-800,0;105000,0;121600,0;0,8634868421052632;-25400,0;1262,6168224299065;-1272,196261682243;341,49532710280374;42;152;20;0;93;27;63;3;29,03225806451613;17100,0;183,8709677419355;-800,0;67500,0;50400,0;1,3392857142857142;-6300,0;1336,8279569892472;-1141,1290322580646;638,7096774193549;27;63;3;0;64,89125562400599;15
227;2500,0;2000,0;1,25;False;0,0;0,0;120;1;close;pior_caso;307;135;172;0;43,97394136807817;-6500,0;-21,172638436482085;-2000,0;337500,0;344000,0;0,9811046511627907;-62500,0;1837,1335504885994;-1973,9413680781759;799,3485342019544;135;172;0;0;214;89;125;0;41,58878504672897;-27500,0;-128,50467289719626;-2000,0;222500,0;250000,0;0,89;-62500,0;1836,214953271028;-2051,6355140186915;699,8130841121496;89;125;0;0;93;46;47;0;49,46236559139785;21000,0;225,80645161290323;-2000,0;115000,0;94000,0;1,2234042553191489;-13500,0;1839,247311827957;-1795,1612903225807;1028,3870967741937;46;47;0;0;64,83666102604141;16
228;2500,0;2000,0;1,25;False;0,0;0,0;180;1;close;pior_caso;307;135;172;0;43,97394136807817;-6500,0;-21,172638436482085;-2000,0;337500,0;344000,0;0,9811046511627907;-62500,0;1837,1335504885994;-1973,9413680781759;799,3485342019544;135;172;0;0;214;89;125;0;41,58878504672897;-27500,0;-128,50467289719626;-2000,0;222500,0;250000,0;0,89;-62500,0;1836,214953271028;-2051,6355140186915;699,8130841121496;89;125;0;0;93;46;47;0;49,46236559139785;21000,0;225,80645161290323;-2000,0;115000,0;94000,0;1,2234042553191489;-13500,0;1839,247311827957;-1795,1612903225807;1028,3870967741937;46;47;0;0;64,83666102604141;17
292;3000,0;2500,0;1,2;True;0,5;0,0;120;1;close;pior_caso;307;106;131;70;34,527687296416936;-10225,0;-33,306188925081436;0,0;317275,0;327500,0;0,9687786259541985;-48500,0;2057,1661237785015;-2017,1009771986971;916,0260586319218;104;131;70;2;214;67;93;54;31,308411214953267;-31500,0;-147,19626168224298;0,0;201000,0;232500,0;0,864516129032258;-48500,0;2042,1728971962616;-2056,07476635514;795,981308411215;67;93;54;0;93;39;38;16;41,935483870967744;21275,0;228,76344086021504;0,0;116275,0;95000,0;1,2239473684210527;-11000,0;2091,6666666666665;-1927,4193548387098;1192,258064516129;37;38;16;2;64,81404757005276;18
190;2500,0;800,0;3,125;False;0,0;0,0;60;1;close;pior_caso;307;76;231;0;24,7557003257329;3050,0;9,93485342019544;-800,0;186725,0;183675,0;1,016605417177079;-29275,0;1276,9543973941368;-1277,7687296416939;385,79804560260584;74;229;0;4;214;49;165;0;22,897196261682243;-12775,0;-59,69626168224299;-800,0;119225,0;132000,0;0,903219696969697;-29275,0;1272,8971962616822;-1331,0747663551401;333,0841121495327;47;165;0;2;93;27;66;0;29,03225806451613;15825,0;170,16129032258064;-800,0;67500,0;51675,0;1,3062409288824384;-9975,0;1286,2903225806451;-1155,1075268817203;507,0967741935484;27;64;0;2;64,76401684372908;19
249;3000,0;800,0;3,75;True;0,7;0,0;180;1;close;pior_caso;307;58;222;27;18,892508143322477;-3600,0;-11,726384364820847;-800,0;174000,0;177600,0;0,9797297297297297;-38200,0;1331,9218241042345;-1319,299674267101;477,6547231270358;58;222;27;0;214;34;158;22;15,887850467289718;-24400,0;-114,01869158878505;-800,0;102000,0;126400,0;0,8069620253164557;-38200,0;1305,3738317757009;-1376,9859813084113;384,67289719626166;34;158;22;0;93;24;64;5;25,806451612903224;20800,0;223,65591397849462;-800,0;72000,0;51200,0;1,40625;-8000,0;1393,010752688172;-1186,5591397849462;691,6129032258065;24;64;5;0;64,73577176011926;20
284;3000,0;2000,0;1,5;True;0,6;0,0;180;1;close;pior_caso;307;102;159;46;33,22475570032573;-12000,0;-39,08794788273616;-2000,0;306000,0;318000,0;0,9622641509433962;-49000,0;1933,1433224755701;-1921,0097719869707;837,6547231270358;102;159;46;0;214;64;113;37;29,906542056074763;-34000,0;-158,8785046728972;-2000,0;192000,0;226000,0;0,8495575221238938;-49000,0;1923,714953271028;-1974,2990654205607;741,3084112149533;64;113;37;0;93;38;46;9;40,86021505376344;22000,0;236,55913978494624;0,0;114000,0;92000,0;1,2391304347826086;-12000,0;1954,8387096774193;-1798,3870967741937;1059,3548387096773;38;46;9;0;64,69583980977758;21
288;3000,0;2000,0;1,5;False;0,0;0,0;180;1;close;pior_caso;307;118;189;0;38,43648208469055;-24000,0;-78,17589576547232;-2000,0;354000,0;378000,0;0,9365079365079365;-73000,0;1983,0618892508144;-2136,074918566775;914,8534201954398;118;189;0;0;214;76;138;0;35,51401869158878;-48000,0;-224,29906542056074;-2000,0;228000,0;276000,0;0,8260869565217391;-73000,0;1978,8551401869158;-2241,2383177570096;824,2990654205607;76;138;0;0;93;42;51;0;45,16129032258064;24000,0;258,06451612903226;-2000,0;126000,0;102000,0;1,2352941176470589;-12000,0;1992,741935483871;-1894,0860215053763;1123,225806451613;42;51;0;0;64,6919613924318;22
287;3000,0;2000,0;1,5;False;0,0;0,0;120;1;close;pior_caso;307;119;188;0;38,762214983713356;-22450,0;-73,1270358306189;-2000,0;353550,0;376000,0;0,9402925531914894;-73000,0;1977,8501628664494;-2131,758957654723;906,0586319218241;116;188;0;3;214;77;137;0;35,981308411214954;-45725,0;-213,66822429906543;-2000,0;228275,0;274000,0;0,8331204379562044;-73000,0;1978,8551401869158;-2235,0467289719627;821,2149532710281;76;137;0;1;93;42;51;0;45,16129032258064;23275,0;250,2688172043011;-2000,0;125275,0;102000,0;1,228186274509804;-12000,0;1975,5376344086021;-1894,0860215053763;1101,2903225806451;40;51;0;2;64,66470581307813;23
246;3000,0;800,0;3,75;True;0,7;0,0;120;1;close;pior_caso;307;58;222;27;18,892508143322477;-4325,0;-14,087947882736156;-800,0;173275,0;177600,0;0,9756475225225225;-38200,0;1326,7100977198697;-1319,299674267101;471,0097719869707;56;222;27;2;214;34;158;22;15,887850467289718;-24400,0;-114,01869158878505;-800,0;102000,0;126400,0;0,8069620253164557;-38200,0;1305,3738317757009;-1376,9859813084113;384,67289719626166;34;158;22;0;93;24;64;5;25,806451612903224;20075,0;215,86021505376345;-800,0;71275,0;51200,0;1,39208984375;-8000,0;1375,8064516129032;-1186,5591397849462;669,6774193548387;22;64;5;2;64,62522919756148;24
281;3000,0;2000,0;1,5;True;0,6;0,0;120;1;close;pior_caso;307;102;159;46;33,22475570032573;-12725,0;-41,44951140065147;-2000,0;305275,0;318000,0;0,9599842767295598;-49000,0;1927,9315960912052;-1921,0097719869707;831,0097719869707;100;159;46;2;214;64;113;37;29,906542056074763;-34000,0;-158,8785046728972;-2000,0;192000,0;226000,0;0,8495575221238938;-49000,0;1923,714953271028;-1974,2990654205607;741,3084112149533;64;113;37;0;93;38;46;9;40,86021505376344;21275,0;228,76344086021504;0,0;113275,0;92000,0;1,23125;-12725,0;1937,6344086021506;-1798,3870967741937;1037,4193548387098;36;46;9;2;64,53877014028919;25
296;3000,0;2500,0;1,2;True;0,6;0,0;180;1;close;pior_caso;307;115;141;51;37,45928338762215;-7500,0;-24,429967426710096;0,0;345000,0;352500,0;0,9787234042553191;-42500,0;2137,214983713355;-2104,560260586319;953,5504885993486;115;141;51;0;214;75;100;39;35,046728971962615;-25000,0;-116,82242990654206;0,0;225000,0;250000,0;0,9;-42500,0;2137,3831775700933;-2155,7242990654204;828,5046728971963;75;100;39;0;93;40;41;12;43,01075268817204;17500,0;188,1720430107527;0,0;120000,0;102500,0;1,170731707317073;-12500,0;2136,8279569892475;-1986,8279569892472;1241,2903225806451;40;41;12;0;64,50554787401727;26
283;3000,0;2000,0;1,5;True;0,5;0,0;180;1;close;pior_caso;307;94;149;64;30,618892508143325;-16000,0;-52,11726384364821;0,0;282000,0;298000,0;0,9463087248322147;-52000,0;1870,8469055374592;-1862,7035830618893;818,5016286644951;94;149;64;0;214;57;105;52;26,635514018691588;-39000,0;-182,2429906542056;0,0;171000,0;210000,0;0,8142857142857143;-51000,0;1841,822429906542;-1909,696261682243;715,7943925233645;57;105;52;0;93;37;44;12;39,784946236559136;23000,0;247,31182795698925;0,0;111000,0;88000,0;1,2613636363636365;-12000,0;1937,6344086021506;-1754,5698924731182;1054,8387096774193;37;44;12;0;64,49905570218469;27
280;3000,0;2000,0;1,5;True;0,5;0,0;120;1;close;pior_caso;307;94;149;64;30,618892508143325;-16725,0;-54,47882736156352;0,0;281275,0;298000,0;0,9438758389261745;-52000,0;1865,6351791530944;-1862,7035830618893;811,85667752443;92;149;64;2;214;57;105;52;26,635514018691588;-39000,0;-182,2429906542056;0,0;171000,0;210000,0;0,8142857142857143;-51000,0;1841,822429906542;-1909,696261682243;715,7943925233645;57;105;52;0;93;37;44;12;39,784946236559136;22275,0;239,51612903225808;0,0;110275,0;88000,0;1,253125;-12000,0;1920,4301075268818;-1754,5698924731182;1032,9032258064517;35;44;12;2;64,39918992524035;28
293;3000,0;2500,0;1,2;True;0,6;0,0;120;1;close;pior_caso;307;115;141;51;37,45928338762215;-8225,0;-26,791530944625407;0,0;344275,0;352500,0;0,9766666666666667;-42500,0;2132,00325732899;-2104,560260586319;946,9055374592834;113;141;51;2;214;75;100;39;35,046728971962615;-25000,0;-116,82242990654206;0,0;225000,0;250000,0;0,9;-42500,0;2137,3831775700933;-2155,7242990654204;828,5046728971963;75;100;39;0;93;40;41;12;43,01075268817204;16775,0;180,3763440860215;0,0;119275,0;102500,0;1,1636585365853658;-13225,0;2119,6236559139784;-1986,8279569892472;1219,3548387096773;38;41;12;2;64,34882779931765;29
233;2500,0;2500,0;1,0;True;0,6;0,0;120;1;close;pior_caso;307;125;131;51;40,71661237785016;-15000,0;-48,85993485342019;0,0;312500,0;327500,0;0,9541984732824428;-50000,0;1932,328990228013;-1953,5830618892508;840,0;125;131;51;0;214;80;93;41;37,38317757009346;-32500,0;-151,86915887850466;0,0;200000,0;232500,0;0,8602150537634409;-50000,0;1916,4719626168223;-1983,7616822429907;715,5140186915888;80;93;41;0;93;45;38;10;48,38709677419355;17500,0;188,1720430107527;0,0;112500,0;95000,0;1,1842105263157894;-10000,0;1968,8172043010752;-1884,1397849462367;1126,4516129032259;45;38;10;0;64,33218331200307;30
236;2500,0;2500,0;1,0;True;0,6;0,0;180;1;close;pior_caso;307;125;131;51;40,71661237785016;-15000,0;-48,85993485342019;0,0;312500,0;327500,0;0,9541984732824428;-50000,0;1932,328990228013;-1953,5830618892508;840,0;125;131;51;0;214;80;93;41;37,38317757009346;-32500,0;-151,86915887850466;0,0;200000,0;232500,0;0,8602150537634409;-50000,0;1916,4719626168223;-1983,7616822429907;715,5140186915888;80;93;41;0;93;45;38;10;48,38709677419355;17500,0;188,1720430107527;0,0;112500,0;95000,0;1,1842105263157894;-10000,0;1968,8172043010752;-1884,1397849462367;1126,4516129032259;45;38;10;0;64,33218331200307;31
234;2500,0;2500,0;1,0;True;0,7;0,0;120;1;close;pior_caso;307;134;139;34;43,648208469055376;-12500,0;-40,71661237785016;0,0;335000,0;347500,0;0,9640287769784173;-42500,0;1995,7654723127037;-2017,3452768729642;860,5211726384365;134;139;34;0;214;87;99;28;40,654205607476634;-30000,0;-140,18691588785046;0,0;217500,0;247500,0;0,8787878787878788;-42500,0;1995,3271028037384;-2053,855140186916;739,3457943925233;87;99;28;0;93;47;40;6;50,53763440860215;17500,0;188,1720430107527;2500,0;117500,0;100000,0;1,175;-12500,0;1996,774193548387;-1933,3333333333333;1139,3548387096773;47;40;6;0;64,30054048303425;32
237;2500,0;2500,0;1,0;True;0,7;0,0;180;1;close;pior_caso;307;134;139;34;43,648208469055376;-12500,0;-40,71661237785016;0,0;335000,0;347500,0;0,9640287769784173;-42500,0;1995,7654723127037;-2017,3452768729642;860,5211726384365;134;139;34;0;214;87;99;28;40,654205607476634;-30000,0;-140,18691588785046;0,0;217500,0;247500,0;0,8787878787878788;-42500,0;1995,3271028037384;-2053,855140186916;739,3457943925233;87;99;28;0;93;47;40;6;50,53763440860215;17500,0;188,1720430107527;2500,0;117500,0;100000,0;1,175;-12500,0;1996,774193548387;-1933,3333333333333;1139,3548387096773;47;40;6;0;64,30054048303425;33
241;3000,0;800,0;3,75;True;0,5;0,0;60;1;close;pior_caso;307;55;207;45;17,91530944625407;-4250,0;-13,843648208469055;-800,0;160225,0;164475,0;0,9741602067183462;-31775,0;1278,6644951140065;-1242,1009771986971;385,79804560260584;52;205;45;5;214;33;144;37;15,42056074766355;-20975,0;-98,01401869158879;-800,0;94225,0;115200,0;0,8179253472222222;-31775,0;1259,8130841121495;-1285,747663551402;324,39252336448595;30;144;37;3;93;22;63;8;23,655913978494624;16725,0;179,83870967741936;-800,0;66000,0;49275,0;1,339421613394216;-8000,0;1322,0430107526881;-1141,6666666666667;527,0967741935484;22;61;8;2;64,24222937772294;34
242;3000,0;800,0;3,75;True;0,6;0,0;60;1;close;pior_caso;307;58;217;32;18,892508143322477;-3250,0;-10,586319218241043;-800,0;169225,0;172475,0;0,9811566893752718;-32175,0;1307,1661237785017;-1290,5537459283387;397,328990228013;55;215;32;5;214;36;152;26;16,822429906542055;-18375,0;-85,8644859813084;-800,0;103225,0;121600,0;0,848889802631579;-32175,0;1300,7009345794393;-1341,7056074766356;340,6542056074766;33;152;26;3;93;22;65;6;23,655913978494624;15125,0;162,63440860215053;-800,0;66000,0;50875,0;1,2972972972972974;-8675,0;1322,0430107526881;-1172,8494623655913;527,741935483871;22;63;6;2;64,22914723455577;35
181;2500,0;800,0;3,125;True;0,5;0,0;60;1;close;pior_caso;307;63;196;48;20,521172638436482;-1450,0;-4,723127035830619;-800,0;154225,0;155675,0;0,9906857234623414;-23175,0;1232,4918566775245;-1156,6775244299674;361,56351791530943;61;194;48;4;214;39;137;38;18,22429906542056;-15375,0;-71,84579439252336;-800,0;94225,0;109600,0;0,8597171532846716;-23175,0;1218,5747663551401;-1199,0654205607477;303,3644859813084;37;137;38;2;93;24;59;10;25,806451612903224;13925,0;149,7311827956989;-800,0;60000,0;46075,0;1,3022246337493217;-8375,0;1264,516129032258;-1059,1397849462367;495,48387096774195;24;57;10;2;64,224227238743;36
289;3000,0;2500,0;1,2;True;0,5;0,0;60;1;close;pior_caso;307;107;134;66;34,85342019543974;-10850,0;-35,34201954397394;0,0;312475,0;323325,0;0,9664424340833526;-50900,0;2015,0651465798046;-1986,8078175895766;773,3550488599349;102;126;66;13;214;69;93;52;32,242990654205606;-28525,0;-133,29439252336448;0,0;199300,0;227825,0;0,8747942499725667;-50900,0;2014,9532710280373;-2028,271028037383;689,1588785046729;65;90;52;7;93;38;41;14;40,86021505376344;17675,0;190,05376344086022;0,0;113175,0;95500,0;1,1850785340314136;-13950,0;2015,3225806451612;-1891,3978494623657;967,0967741935484;37;36;14;6;64,1855037828113;37
252;3000,0;800,0;3,75;False;0,0;0,0;180;1;close;pior_caso;307;61;246;0;19,86970684039088;-13800,0;-44,95114006514658;-800,0;183000,0;196800,0;0,9298780487804879;-49400,0;1343,7296416938111;-1381,514657980456;493,8762214983713;61;246;0;0;214;36;178;0;16,822429906542055;-34400,0;-160,74766355140187;-800,0;108000,0;142400,0;0,7584269662921348;-49400,0;1315,771028037383;-1441,3551401869158;404,29906542056074;36;178;0;0;93;25;68;0;26,881720430107524;20600,0;221,50537634408602;-800,0;75000,0;54400,0;1,3786764705882353;-8800,0;1408,0645161290322;-1243,8172043010752;700,0;25;68;0;0;64,11242385700089;38
182;2500,0;800,0;3,125;True;0,6;0,0;60;1;close;pior_caso;307;66;207;34;21,49837133550489;-2750,0;-8,957654723127035;-800,0;161725,0;164475,0;0,98328013375893;-24675,0;1246,986970684039;-1188,029315960912;367,4267100977199;64;205;34;4;214;41;144;29;19,158878504672895;-15975,0;-74,64953271028037;-800,0;99225,0;115200,0;0,861328125;-24675,0;1231,3084112149534;-1221,96261682243;309,8130841121495;39;144;29;2;93;25;63;5;26,881720430107524;13225,0;142,20430107526883;-800,0;62500,0;49275,0;1,2683916793505834;-8375,0;1283,0645161290322;-1109,9462365591398;500,0;25;61;5;2;64,09804188093769;39
285;3000,0;2000,0;1,5;True;0,7;0,0;180;1;close;pior_caso;307;103;165;39;33,55048859934853;-21000,0;-68,40390879478828;-2000,0;309000,0;330000,0;0,9363636363636364;-57000,0;1936,726384364821;-1969,2182410423452;850,7491856677525;103;165;39;0;214;65;118;31;30,373831775700932;-41000,0;-191,58878504672896;-2000,0;195000,0;236000,0;0,826271186440678;-57000,0;1928,8551401869158;-2031,1915887850466;749,7196261682243;65;118;31;0;93;38;47;8;40,86021505376344;20000,0;215,05376344086022;-2000,0;114000,0;94000,0;1,2127659574468086;-14000,0;1954,8387096774193;-1826,6129032258063;1083,225806451613;38;47;8;0;64,02310978752416;40
