_source_category;_source_file;_source_sheet;_source_row;id_sinal;posicao_id;deal_fechamento;data_abertura;data_fechamento;lado;regra;volume;entrada_quantower;entrada_mt5;saida_mt5;resultado_pontos;resultado_usd;tempo_segundos;mfe_pontos;mae_pontos;spread_abertura_pontos;spread_fechamento_pontos;offset_preco;offset_pontos;motivo_fechamento;tp_configurado;sl_configurado;protecao_percentual;datetime
mt5;historico_execucao_mt5.csv;;174;20260723132654184611;503103848;482409422.0;2026-07-23 19:26:56;2026-07-23 19:27:38;VENDA;C7_DNA_FLUXO_V5_2_OPERACIONAL_V3_1;0.83;28678.0;28512.28;28526.23;-1395;-11.58;42;95;-1205;145;145;-165.62;-16562;SL;2000;1200;60;2026-07-23 19:26:56
mt5;historico_execucao_mt5.csv;;175;20260723133017211949;503106168;482413966.0;2026-07-23 19:30:19;2026-07-23 19:35:36;VENDA;C7_DNA_FLUXO_V5_2_OPERACIONAL_V3_1;0.83;28698.75;28534.18;28533.88;30;0.25;317;1280;-1030;145;145;-162.27;-16227;SL;2000;1200;60;2026-07-23 19:30:19
mt5;historico_execucao_mt5.csv;;176;20260723134406203893;503113761;482418274.0;2026-07-23 19:44:08;2026-07-23 19:44:46;COMPRA;C7_DNA_FLUXO_V5_2_OPERACIONAL_V3_1;0.83;28709.5;28543.58;28530.03;-1355;-11.25;38;0;-1265;145;145;-166.62;-16662;SL;2000;1200;60;2026-07-23 19:44:08
mt5;historico_execucao_mt5.csv;;177;20260723135012238572;503117742;482422030.0;2026-07-23 19:50:14;2026-07-23 19:50:34;VENDA;C7_DNA_FLUXO_V5_2_OPERACIONAL_V3_1;0.83;28624.75;28464.98;28476.43;-1145;-9.5;20;0;-1035;145;145;-160.27;-16027;SL;2000;1200;60;2026-07-23 19:50:14
mt5;historico_execucao_mt5.csv;;178;20260723135158223344;503118927;482423192.0;2026-07-23 19:52:00;2026-07-23 19:52:16;VENDA;C7_DNA_FLUXO_V5_2_OPERACIONAL_V3_1;0.83;28618.5;28460.13;28472.08;-1195;-9.92;16;155;-875;145;145;-160.77;-16077;SL;2000;1200;60;2026-07-23 19:52:00
mt5;historico_execucao_mt5.csv;;179;20260723140013904320;503124514;482428056.0;2026-07-23 20:00:15;2026-07-23 20:00:25;VENDA;C7_DNA_FLUXO_V5_2_OPERACIONAL_V3_1;0.83;28629.25;28453.23;28467.68;-1445;-11.99;10;0;-1095;145;145;-175.82;-17582;SL;2000;1200;60;2026-07-23 20:00:15
mt5;historico_execucao_mt5.csv;;180;20260723140224001833;503127493;482430932.0;2026-07-23 20:02:25;2026-07-23 20:02:43;VENDA;C7_DNA_FLUXO_V5_2_OPERACIONAL_V3_1;0.83;28630.5;28470.23;28481.68;-1145;-9.5;18;205;-1215;145;145;-160.27;-16027;SL;2000;1200;60;2026-07-23 20:02:25
mt5;historico_execucao_mt5.csv;;182;20260723140644795279;503130361;482434030.0;2026-07-23 20:06:46;2026-07-23 20:07:13;VENDA;C7_DNA_FLUXO_V5_2_OPERACIONAL_V3_1;0.83;28601.0;28437.13;28448.98;-1185;-9.84;27;905;-775;145;145;-164.07;-16407;SL;2000;1200;60;2026-07-23 20:06:46
mt5;historico_execucao_mt5.csv;;183;20260723141252966053;503135376;482438838.0;2026-07-23 20:12:54;2026-07-23 20:13:51;COMPRA;C7_DNA_FLUXO_V5_2_OPERACIONAL_V3_1;0.83;28648.25;28487.38;28474.93;-1245;-10.33;57;660;-1245;145;145;-161.17;-16117;SL;2000;1200;60;2026-07-23 20:12:54
mt5;historico_execucao_mt5.csv;;184;20260723142014616709;503139833;482443327.0;2026-07-23 20:20:16;2026-07-23 20:21:23;COMPRA;C7_DNA_FLUXO_V5_2_OPERACIONAL_V3_1;0.83;28650.25;28491.58;28488.63;-295;-2.45;67;1835;-185;145;145;-159.07;-15907;SL;2000;1200;60;2026-07-23 20:20:16
mt5;historico_execucao_mt5.csv;;185;20260723142337373255;503141772;482445145.0;2026-07-23 20:23:39;2026-07-23 20:25:35;COMPRA;C7_DNA_FLUXO_V5_2_OPERACIONAL_V3_1;0.83;28643.25;28488.08;28507.38;1930;16.02;116;1970;-145;145;145;-155.17;-15517;TP;2000;1200;60;2026-07-23 20:23:39
mt5;historico_execucao_mt5.csv;;186;20260723142624931782;503143036;482447080.0;2026-07-23 20:26:26;2026-07-23 20:30:17;VENDA;C7_DNA_FLUXO_V5_2_OPERACIONAL_V3_1;0.83;28660.75;28501.28;28482.13;1915;15.89;231;1915;-835;145;145;-158.37;-15837;TP;2000;1200;60;2026-07-23 20:26:26
mt5;historico_execucao_mt5.csv;;187;20260723143557238539;503148720;482454757.0;2026-07-23 20:35:59;2026-07-23 20:40:37;VENDA;C7_DNA_FLUXO_V5_2_OPERACIONAL_V3_1;0.83;28602.25;28434.13;28414.73;1940;16.1;278;1790;-1025;145;145;-167.72;-16772;TP;2000;1200;60;2026-07-23 20:35:59
mt5;historico_execucao_mt5.csv;;188;20260723144847494066;503159385;482463103.0;2026-07-23 20:48:49;2026-07-23 20:54:59;VENDA;C7_DNA_FLUXO_V5_2_OPERACIONAL_V3_1;0.83;28610.25;28455.13;28434.63;2050;17.02;370;1870;-1075;145;145;-154.62;-15462;TP;2000;1200;60;2026-07-23 20:48:49
mt5;historico_execucao_mt5.csv;;189;20260723145449472160;503161806;482463317.0;2026-07-23 20:54:59;2026-07-23 20:55:21;COMPRA;C7_DNA_FLUXO_V5_2_OPERACIONAL_V3_1;0.83;28611.0;28434.33;28422.98;-1135;-9.42;22;0;-1095;145;145;-176.17;-17617;SL;2000;1200;60;2026-07-23 20:54:59
mt5;historico_execucao_mt5.csv;;190;20260723145601913748;503162408;482463685.0;2026-07-23 20:56:03;2026-07-23 20:56:17;COMPRA;C7_DNA_FLUXO_V5_2_OPERACIONAL_V3_1;0.83;28590.5;28424.73;28411.68;-1305;-10.83;14;0;-1195;145;145;-165.87;-16587;SL;2000;1200;60;2026-07-23 20:56:03
mt5;historico_execucao_mt5.csv;;193;20260723150428897741;503173799;482474089.0;2026-07-23 21:11:47;2026-07-23 21:12:36;VENDA;C7_DNA_FLUXO_V5_2_OPERACIONAL_V3_1;0.83;28563.5;28396.88;28411.88;-1500;-12.45;49;555;-1410;145;145;-164.12;-16412;SL;2000;1200;60;2026-07-23 21:11:47
mt5;historico_execucao_mt5.csv;;194;20260723151253620457;503174294;482475037.0;2026-07-23 21:12:55;2026-07-23 21:14:36;COMPRA;C7_DNA_FLUXO_V5_2_OPERACIONAL_V3_1;0.83;28576.0;28414.88;28404.43;-1045;-8.67;101;0;-995;145;145;-160.92;-16092;SL;2000;1200;60;2026-07-23 21:12:55
mt5;historico_execucao_mt5.csv;;196;20260723152541017563;503180124;482481316.0;2026-07-23 21:25:43;2026-07-23 21:28:15;VENDA;C7_DNA_FLUXO_V5_2_OPERACIONAL_V3_1;0.83;28563.5;28398.93;28412.38;-1345;-11.16;152;555;-1295;145;145;-163.37;-16337;SL;2000;1200;60;2026-07-23 21:25:43
mt5;historico_execucao_mt5.csv;;197;20260723153406073241;503186273;482486544.0;2026-07-23 21:34:08;2026-07-23 21:35:46;COMPRA;C7_DNA_FLUXO_V5_2_OPERACIONAL_V3_1;0.83;28582.0;28430.38;28415.88;-1450;-12.04;98;855;-1120;145;145;-151.42;-15142;SL;2000;1200;60;2026-07-23 21:34:08
