scenario;entry_seq;source_id;source_type;campaign_source_id;signal_time;entry_time;exit_time;direction;side;entry_price;exit_price;tp_price;sl_original_price;sl_final_price;tp_mt5;sl_mt5;protection_active;protection_armed;protection_time;protection_trigger_mt5;protection_lock_mt5;timeout_minutes;bars_held;duration_seconds;exit_reason;result_price_units;result_mt5_points;mfe_price_units;mae_price_units;mfe_mt5_points;mae_mt5_points;score_source;is_win;is_loss;is_protected
BASE_TP2000_SL1200_P60;245;20260721160541017828;sinais;;2026-07-21 16:05:30.091;2026-07-21 16:31:00;2026-07-21 16:36:00;1;COMPRA;29304,5;29324,5;29324,5;29292,5;29304,5;2000,0;1200,0;True;True;2026-07-21 16:36:00;1200,0;0,0;180;2;300,0;TP;20,0;2000,0;22,25;-5,0;2225,0;-500,0;94;True;False;False
BASE_TP2000_SL1200_P60;246;20260721163117021045;sinais;;2026-07-21 16:31:05.894;2026-07-21 16:37:00;2026-07-21 16:59:00;1;COMPRA;29328,0;29328,0;29348,0;29316,0;29328,0;2000,0;1200,0;True;True;2026-07-21 16:56:00;1200,0;0,0;180;8;1320,0;PROTECAO;0,0;0,0;17,0;-4,0;1700,0;-400,0;100;False;False;True
BASE_TP2000_SL1200_P60;247;20260721163727828498;sinais;;2026-07-21 16:37:17.091;2026-07-21 16:48:00;2026-07-21 16:59:00;1;COMPRA;29333,0;29333,0;29353,0;29321,0;29333,0;2000,0;1200,0;True;True;2026-07-21 16:57:00;1200,0;0,0;180;6;660,0;PROTECAO;0,0;0,0;12,0;-9,0;1200,0;-900,0;100;False;False;True
BASE_TP2000_SL1200_P60;248;20260721164925373240;sinais;;2026-07-21 16:49:14.689;2026-07-21 16:57:00;2026-07-21 16:59:00;1;COMPRA;29342,25;29330,25;29362,25;29330,25;29330,25;2000,0;1200,0;True;False;;1200,0;0,0;180;3;120,0;SL;-12,0;-1200,0;2,75;-18,25;275,0;-1825,0;100;False;True;False
BASE_TP2000_SL1200_P60;249;20260721165949650899;sinais;;2026-07-21 16:59:38.902;2026-07-21 17:31:00;2026-07-21 19:24:00;-1;VENDA;29297,5;29277,5;29277,5;29309,5;29297,5;2000,0;1200,0;True;True;2026-07-21 19:05:00;1200,0;0,0;180;20;6780,0;TP;20,0;2000,0;23,25;-4,25;2325,0;-425,0;100;True;False;False
BASE_TP2000_SL1200_P60;250;20260721170047048955;sinais;;2026-07-21 17:00:36.070;2026-07-21 17:32:00;2026-07-21 19:04:00;-1;VENDA;29298,75;29298,75;29278,75;29310,75;29298,75;2000,0;1200,0;True;True;2026-07-21 19:04:00;1200,0;0,0;180;15;5520,0;PROTECAO;-0,0;-0,0;12,25;-3,0;1225,0;-300,0;100;False;False;True
BASE_TP2000_SL1200_P60;251;20260721174145999830;sinais;;2026-07-21 17:41:33.665;2026-07-21 19:01:00;2026-07-21 19:07:00;1;COMPRA;29295,5;29283,5;29315,5;29283,5;29283,5;2000,0;1200,0;True;False;;1200,0;0,0;180;7;360,0;SL;-12,0;-1200,0;4,25;-14,0;425,0;-1400,0;94;False;True;False
BASE_TP2000_SL1200_P60;252;20260721190751499971;sinais;;2026-07-21 19:07:35.933;2026-07-21 19:25:00;2026-07-21 20:19:00;1;COMPRA;29274,75;29294,75;29294,75;29262,75;29274,75;2000,0;1200,0;True;True;2026-07-21 20:18:00;1200,0;0,0;180;22;3240,0;TP;20,0;2000,0;21,75;-11,0;2175,0;-1100,0;93;True;False;False
BASE_TP2000_SL1200_P60;253;20260721192838099535;sinais;;2026-07-21 19:28:27.532;2026-07-21 19:34:00;2026-07-21 20:18:00;-1;VENDA;29275,0;29287,0;29255,0;29287,0;29287,0;2000,0;1200,0;True;False;;1200,0;0,0;180;16;2640,0;SL;-12,0;-1200,0;11,25;-13,5;1125,0;-1350,0;100;False;True;False
BASE_TP2000_SL1200_P60;254;20260721194517618039;sinais;;2026-07-21 19:45:07.025;2026-07-21 20:16:00;2026-07-21 20:19:00;-1;VENDA;29280,5;29292,5;29260,5;29292,5;29292,5;2000,0;1200,0;True;False;;1200,0;0,0;180;4;180,0;SL;-12,0;-1200,0;8,5;-16,0;850,0;-1600,0;100;False;True;False
BASE_TP2000_SL1200_P60;255;20260721201928418679;sinais;;2026-07-21 20:19:17.721;2026-07-21 20:50:00;2026-07-21 20:52:00;1;COMPRA;29296,0;29284,0;29316,0;29284,0;29284,0;2000,0;1200,0;True;False;;1200,0;0,0;180;3;120,0;SL;-12,0;-1200,0;4,75;-12,0;475,0;-1200,0;100;False;True;False
BASE_TP2000_SL1200_P60;256;20260721205411161196;sinais;;2026-07-21 20:53:59.814;2026-07-21 20:59:00;2026-07-21 21:03:00;1;COMPRA;29297,75;29317,75;29317,75;29285,75;29297,75;2000,0;1200,0;True;True;2026-07-21 21:02:00;1200,0;0,0;180;5;240,0;TP;20,0;2000,0;22,5;-6,5;2250,0;-650,0;93;True;False;False
BASE_TP2000_SL1200_P60;257;20260721210747996223;sinais;;2026-07-21 21:07:36.454;2026-07-21 21:28:00;2026-07-21 21:47:00;1;COMPRA;29295,0;29283,0;29315,0;29283,0;29283,0;2000,0;1200,0;True;False;;1200,0;0,0;180;4;1140,0;SL;-12,0;-1200,0;5,25;-31,25;525,0;-3125,0;100;False;True;False
BASE_TP2000_SL1200_P60;258;20260721213011068736;sinais;;2026-07-21 21:30:00.011;2026-07-21 21:48:00;2026-07-21 21:55:00;1;COMPRA;29262,25;29262,25;29282,25;29250,25;29262,25;2000,0;1200,0;True;True;2026-07-21 21:49:00;1200,0;0,0;180;8;420,0;PROTECAO;0,0;0,0;19,75;-2,75;1975,0;-275,0;100;False;False;True
BASE_TP2000_SL1200_P60;259;20260721215702650861;sinais;;2026-07-21 21:56:51.781;2026-07-21 22:01:00;2026-07-21 22:32:00;1;COMPRA;29251,0;29239,0;29271,0;29239,0;29239,0;2000,0;1200,0;True;False;;1200,0;0,0;180;3;1860,0;SL;-12,0;-1200,0;6,25;-17,75;625,0;-1775,0;100;False;True;False
BASE_TP2000_SL1200_P60;260;20260721220207206552;sinais;;2026-07-21 22:01:56.034;2026-07-21 22:32:00;2026-07-21 22:37:00;-1;VENDA;29242,0;29254,0;29222,0;29254,0;29254,0;2000,0;1200,0;True;False;;1200,0;0,0;180;6;300,0;SL;-12,0;-1200,0;8,75;-13,0;875,0;-1300,0;100;False;True;False
BASE_TP2000_SL1200_P60;261;20260721223715307869;sinais;;2026-07-21 22:37:04.222;2026-07-21 22:52:00;2026-07-21 22:59:00;1;COMPRA;29294,75;29282,75;29314,75;29282,75;29282,75;2000,0;1200,0;True;False;;1200,0;0,0;180;8;420,0;SL;-12,0;-1200,0;10,25;-16,5;1025,0;-1650,0;100;False;True;False
BASE_TP2000_SL1200_P60;262;20260721224656381726;sinais;;2026-07-21 22:46:45.537;2026-07-21 22:53:00;2026-07-21 22:58:00;1;COMPRA;29301,0;29289,0;29321,0;29289,0;29289,0;2000,0;1200,0;True;False;;1200,0;0,0;180;6;300,0;SL;-12,0;-1200,0;4,0;-14,75;400,0;-1475,0;100;False;True;False
BASE_TP2000_SL1200_P60;263;20260721230049998890;sinais;;2026-07-21 23:00:38.917;2026-07-21 23:05:00;2026-07-21 23:05:00;-1;VENDA;29251,0;29263,0;29231,0;29263,0;29263,0;2000,0;1200,0;True;False;;1200,0;0,0;180;1;0,0;SL;-12,0;-1200,0;0,0;-17,0;0,0;-1700,0;100;False;True;False
BASE_TP2000_SL1200_P60;264;20260721230708748582;sinais;;2026-07-21 23:06:56.815;2026-07-21 23:29:00;2026-07-21 23:31:00;-1;VENDA;29279,25;29259,25;29259,25;29291,25;29279,25;2000,0;1200,0;True;True;2026-07-21 23:30:00;1200,0;0,0;180;3;120,0;TP;20,0;2000,0;22,75;-1,0;2275,0;-100,0;100;True;False;False
BASE_TP2000_SL1200_P60;265;20260721234650591639;sinais;;2026-07-21 23:46:37.780;2026-07-22 00:24:00;2026-07-22 00:33:00;1;COMPRA;29250,0;29250,0;29270,0;29238,0;29250,0;2000,0;1200,0;True;True;2026-07-22 00:30:00;1200,0;0,0;180;8;540,0;PROTECAO;0,0;0,0;12,25;-25,75;1225,0;-2575,0;94;False;False;True
BASE_TP2000_SL1200_P60;266;20260722001005826925;sinais;;2026-07-22 00:09:54.561;2026-07-22 00:24:00;2026-07-22 00:30:00;-1;VENDA;29250,0;29262,0;29230,0;29262,0;29262,0;2000,0;1200,0;True;False;;1200,0;0,0;180;7;360,0;SL;-12,0;-1200,0;3,25;-12,25;325,0;-1225,0;100;False;True;False
BASE_TP2000_SL1200_P60;267;20260722003018337829;sinais;;2026-07-22 00:30:04.454;2026-07-22 00:34:00;2026-07-22 00:53:00;1;COMPRA;29227,0;29215,0;29247,0;29215,0;29215,0;2000,0;1200,0;True;False;;1200,0;0,0;180;13;1140,0;SL;-12,0;-1200,0;5,5;-26,75;550,0;-2675,0;100;False;True;False
BASE_TP2000_SL1200_P60;268;20260722004520666442;sinais;;2026-07-22 00:45:07.782;2026-07-22 00:54:00;2026-07-22 01:15:00;1;COMPRA;29196,0;29216,0;29216,0;29184,0;29196,0;2000,0;1200,0;True;True;2026-07-22 01:15:00;1200,0;0,0;180;2;1260,0;TP;20,0;2000,0;29,75;0,0;2975,0;0,0;94;True;False;False
BASE_TP2000_SL1200_P60;269;20260722005429860117;sinais;;2026-07-22 00:54:18.594;2026-07-22 01:16:00;2026-07-22 01:22:00;-1;VENDA;29219,0;29231,0;29199,0;29231,0;29231,0;2000,0;1200,0;True;False;;1200,0;0,0;180;7;360,0;SL;-12,0;-1200,0;1,25;-12,75;125,0;-1275,0;94;False;True;False
BASE_TP2000_SL1200_P60;270;20260722012349879341;sinais;;2026-07-22 01:23:37.170;2026-07-22 01:48:00;2026-07-22 01:56:00;1;COMPRA;29217,5;29205,5;29237,5;29205,5;29205,5;2000,0;1200,0;True;False;;1200,0;0,0;180;3;480,0;SL;-12,0;-1200,0;1,25;-21,75;125,0;-2175,0;100;False;True;False
BASE_TP2000_SL1200_P60;271;20260722014918326918;sinais;;2026-07-22 01:49:05.703;2026-07-22 01:57:00;2026-07-22 01:57:00;-1;VENDA;29209,75;29209,75;29189,75;29221,75;29209,75;2000,0;1200,0;True;True;2026-07-22 01:57:00;1200,0;0,0;180;1;0,0;PROTECAO;-0,0;-0,0;13,5;0,0;1350,0;0,0;100;False;False;True
BASE_TP2000_SL1200_P60;272;20260722022241046563;sinais;;2026-07-22 02:22:29.408;2026-07-22 02:43:00;2026-07-22 02:52:00;1;COMPRA;29147,25;29167,25;29167,25;29135,25;29147,25;2000,0;1200,0;True;True;2026-07-22 02:52:00;1200,0;0,0;180;4;540,0;TP;20,0;2000,0;29,75;-1,25;2975,0;-125,0;94;True;False;False
BASE_TP2000_SL1200_P60;273;20260722024507875883;sinais;;2026-07-22 02:44:54.936;2026-07-22 02:52:00;2026-07-22 03:05:00;-1;VENDA;29177,0;29157,0;29157,0;29189,0;29177,0;2000,0;1200,0;True;True;2026-07-22 02:54:00;1200,0;0,0;180;10;780,0;TP;20,0;2000,0;41,25;0,0;4125,0;0,0;100;True;False;False
BASE_TP2000_SL1200_P60;274;20260722030009087235;sinais;;2026-07-22 02:59:56.844;2026-07-22 03:05:00;2026-07-22 03:18:00;1;COMPRA;29135,75;29123,75;29155,75;29123,75;29123,75;2000,0;1200,0;True;False;;1200,0;0,0;180;12;780,0;SL;-12,0;-1200,0;7,75;-39,25;775,0;-3925,0;100;False;True;False
BASE_TP2000_SL1200_P60;275;20260722031523990425;sinais;;2026-07-22 03:15:11.931;2026-07-22 03:19:00;2026-07-22 03:20:00;-1;VENDA;29099,75;29099,75;29079,75;29111,75;29099,75;2000,0;1200,0;True;True;2026-07-22 03:20:00;1200,0;0,0;180;2;60,0;PROTECAO;-0,0;-0,0;14,75;0,0;1475,0;0,0;94;False;False;True
BASE_TP2000_SL1200_P60;276;20260722032454662794;sinais;;2026-07-22 03:24:42.444;2026-07-22 03:36:00;2026-07-22 03:45:00;1;COMPRA;29102,5;29090,5;29122,5;29090,5;29090,5;2000,0;1200,0;True;False;;1200,0;0,0;180;2;540,0;SL;-12,0;-1200,0;0,0;-15,25;0,0;-1525,0;100;False;True;False
BASE_TP2000_SL1200_P60;277;20260722033626451488;sinais;;2026-07-22 03:36:14.539;2026-07-22 03:46:00;2026-07-22 03:49:00;1;COMPRA;29083,75;29071,75;29103,75;29071,75;29071,75;2000,0;1200,0;True;False;;1200,0;0,0;180;4;180,0;SL;-12,0;-1200,0;0,25;-14,5;25,0;-1450,0;94;False;True;False
BASE_TP2000_SL1200_P60;278;20260722035111169182;sinais;;2026-07-22 03:50:59.386;2026-07-22 03:52:00;2026-07-22 04:07:00;1;COMPRA;29095,5;29083,5;29115,5;29083,5;29083,5;2000,0;1200,0;True;False;;1200,0;0,0;180;6;900,0;SL;-12,0;-1200,0;5,5;-34,75;550,0;-3475,0;100;False;True;False
BASE_TP2000_SL1200_P60;279;20260722035625649402;sinais;;2026-07-22 03:56:09.622;2026-07-22 04:08:00;2026-07-22 04:13:00;1;COMPRA;29064,25;29084,25;29084,25;29052,25;29064,25;2000,0;1200,0;True;True;2026-07-22 04:11:00;1200,0;0,0;180;5;300,0;TP;20,0;2000,0;32,25;-1,0;3225,0;-100,0;94;True;False;False
BASE_TP2000_SL1200_P60;280;20260722041135309427;sinais;;2026-07-22 04:11:23.106;2026-07-22 04:14:00;2026-07-22 04:31:00;1;COMPRA;29094,5;29094,5;29114,5;29082,5;29094,5;2000,0;1200,0;True;True;2026-07-22 04:19:00;1200,0;0,0;180;7;1020,0;PROTECAO;0,0;0,0;16,5;-8,75;1650,0;-875,0;100;False;False;True
BASE_TP2000_SL1200_P60;281;20260722041906550109;sinais;;2026-07-22 04:18:55.028;2026-07-22 04:31:00;2026-07-22 04:35:00;1;COMPRA;29085,75;29073,75;29105,75;29073,75;29073,75;2000,0;1200,0;True;False;;1200,0;0,0;180;5;240,0;SL;-12,0;-1200,0;2,5;-16,75;250,0;-1675,0;100;False;True;False
BASE_TP2000_SL1200_P60;282;20260722043833505085;sinais;;2026-07-22 04:38:20.242;2026-07-22 04:44:00;2026-07-22 04:48:00;1;COMPRA;29064,0;29052,0;29084,0;29052,0;29052,0;2000,0;1200,0;True;False;;1200,0;0,0;180;5;240,0;SL;-12,0;-1200,0;4,25;-15,75;425,0;-1575,0;98;False;True;False
BASE_TP2000_SL1200_P60;283;20260722044236846512;sinais;;2026-07-22 04:42:25.148;2026-07-22 04:45:00;2026-07-22 04:48:00;1;COMPRA;29066,5;29054,5;29086,5;29054,5;29054,5;2000,0;1200,0;True;False;;1200,0;0,0;180;4;180,0;SL;-12,0;-1200,0;1,75;-18,25;175,0;-1825,0;94;False;True;False
BASE_TP2000_SL1200_P60;284;20260722044854825760;sinais;;2026-07-22 04:48:43.074;2026-07-22 05:05:00;2026-07-22 05:05:00;-1;VENDA;29074,75;29086,75;29054,75;29086,75;29086,75;2000,0;1200,0;True;False;;1200,0;0,0;180;1;0,0;SL;-12,0;-1200,0;0,0;-13,5;0,0;-1350,0;98;False;True;False
BASE_TP2000_SL1200_P60;285;20260722051039538944;sinais;;2026-07-22 05:10:27.437;2026-07-22 05:13:00;2026-07-22 05:22:00;-1;VENDA;29073,0;29085,0;29053,0;29085,0;29085,0;2000,0;1200,0;True;False;;1200,0;0,0;180;2;540,0;SL;-12,0;-1200,0;3,75;-22,0;375,0;-2200,0;100;False;True;False
BASE_TP2000_SL1200_P60;286;20260722051354779788;sinais;;2026-07-22 05:13:41.236;2026-07-22 05:23:00;2026-07-22 05:24:00;1;COMPRA;29103,25;29091,25;29123,25;29091,25;29091,25;2000,0;1200,0;True;False;;1200,0;0,0;180;2;60,0;SL;-12,0;-1200,0;0,0;-12,25;0,0;-1225,0;88;False;True;False
BASE_TP2000_SL1200_P60;287;20260722053048542866;sinais;;2026-07-22 05:30:36.933;2026-07-22 05:59:00;2026-07-22 06:07:00;1;COMPRA;29111,5;29131,5;29131,5;29099,5;29111,5;2000,0;1200,0;True;True;2026-07-22 06:07:00;1200,0;0,0;180;5;480,0;TP;20,0;2000,0;35,5;-4,0;3550,0;-400,0;100;True;False;False
BASE_TP2000_SL1200_P60;288;20260722054554924862;sinais;;2026-07-22 05:45:42.530;2026-07-22 06:00:00;2026-07-22 06:07:00;1;COMPRA;29109,25;29129,25;29129,25;29097,25;29109,25;2000,0;1200,0;True;True;2026-07-22 06:02:00;1200,0;0,0;180;4;420,0;TP;20,0;2000,0;37,75;-1,75;3775,0;-175,0;93;True;False;False
BASE_TP2000_SL1200_P60;289;20260722060237125344;sinais;;2026-07-22 06:02:25.237;2026-07-22 06:08:00;2026-07-22 06:25:00;1;COMPRA;29143,75;29131,75;29163,75;29131,75;29131,75;2000,0;1200,0;True;False;;1200,0;0,0;180;6;1020,0;SL;-12,0;-1200,0;5,25;-12,5;525,0;-1250,0;100;False;True;False
BASE_TP2000_SL1200_P60;290;20260722060833052914;sinais;;2026-07-22 06:08:21.126;2026-07-22 06:22:00;2026-07-22 06:33:00;-1;VENDA;29141,75;29121,75;29121,75;29153,75;29141,75;2000,0;1200,0;True;True;2026-07-22 06:28:00;1200,0;0,0;180;9;660,0;TP;20,0;2000,0;33,75;-1,75;3375,0;-175,0;98;True;False;False
BASE_TP2000_SL1200_P60;291;20260722062913131252;sinais;;2026-07-22 06:29:00.922;2026-07-22 06:34:00;2026-07-22 06:44:00;1;COMPRA;29098,0;29118,0;29118,0;29086,0;29098,0;2000,0;1200,0;True;True;2026-07-22 06:37:00;1200,0;0,0;180;11;600,0;TP;20,0;2000,0;21,0;-2,0;2100,0;-200,0;100;True;False;False
BASE_TP2000_SL1200_P60;292;20260722064930846298;sinais;;2026-07-22 06:49:18.818;2026-07-22 06:53:00;2026-07-22 06:56:00;-1;VENDA;29093,25;29105,25;29073,25;29105,25;29105,25;2000,0;1200,0;True;False;;1200,0;0,0;180;4;180,0;SL;-12,0;-1200,0;2,75;-22,75;275,0;-2275,0;93;False;True;False
BASE_TP2000_SL1200_P60;293;20260722070226181113;sinais;;2026-07-22 07:02:12.416;2026-07-22 07:18:00;2026-07-22 07:20:00;1;COMPRA;29129,5;29149,5;29149,5;29117,5;29129,5;2000,0;1200,0;True;True;2026-07-22 07:20:00;1200,0;0,0;180;3;120,0;TP;20,0;2000,0;28,25;-8,25;2825,0;-825,0;100;True;False;False
BASE_TP2000_SL1200_P60;294;20260722071913766442;sinais;;2026-07-22 07:19:00.614;2026-07-22 07:21:00;2026-07-22 07:39:00;1;COMPRA;29157,25;29145,25;29177,25;29145,25;29145,25;2000,0;1200,0;True;False;;1200,0;0,0;180;11;1080,0;SL;-12,0;-1200,0;8,5;-19,0;850,0;-1900,0;100;False;True;False
BASE_TP2000_SL1200_P60;295;20260722073057249088;sinais;;2026-07-22 07:30:45.410;2026-07-22 07:40:00;2026-07-22 07:50:00;1;COMPRA;29138,75;29158,75;29158,75;29126,75;29138,75;2000,0;1200,0;True;True;2026-07-22 07:48:00;1200,0;0,0;180;10;600,0;TP;20,0;2000,0;32,5;-4,25;3250,0;-425,0;100;True;False;False
BASE_TP2000_SL1200_P60;296;20260722074837272058;sinais;;2026-07-22 07:48:25.416;2026-07-22 07:51:00;2026-07-22 08:00:00;1;COMPRA;29164,75;29152,75;29184,75;29152,75;29152,75;2000,0;1200,0;True;False;;1200,0;0,0;180;10;540,0;SL;-12,0;-1200,0;5,25;-20,75;525,0;-2075,0;100;False;True;False
BASE_TP2000_SL1200_P60;297;20260722080352114018;sinais;;2026-07-22 08:03:39.407;2026-07-22 08:27:00;2026-07-22 08:40:00;-1;VENDA;29105,25;29085,25;29085,25;29117,25;29105,25;2000,0;1200,0;True;True;2026-07-22 08:39:00;1200,0;0,0;180;14;780,0;TP;20,0;2000,0;21,25;-8,25;2125,0;-825,0;100;True;False;False
BASE_TP2000_SL1200_P60;298;20260722081038812029;sinais;;2026-07-22 08:10:26.004;2026-07-22 08:28:00;2026-07-22 08:39:00;1;COMPRA;29102,5;29090,5;29122,5;29090,5;29090,5;2000,0;1200,0;True;False;;1200,0;0,0;180;12;660,0;SL;-12,0;-1200,0;11,0;-12,75;1100,0;-1275,0;94;False;True;False
BASE_TP2000_SL1200_P60;299;20260722083717950384;sinais;;2026-07-22 08:37:05.299;2026-07-22 08:39:00;2026-07-22 08:41:00;-1;VENDA;29089,75;29069,75;29069,75;29101,75;29089,75;2000,0;1200,0;True;True;2026-07-22 08:41:00;1200,0;0,0;180;3;120,0;TP;20,0;2000,0;34,0;-1,75;3400,0;-175,0;100;True;False;False
BASE_TP2000_SL1200_P60;300;20260722084657148840;sinais;;2026-07-22 08:46:45.297;2026-07-22 08:48:00;2026-07-22 08:51:00;1;COMPRA;29076,25;29064,25;29096,25;29064,25;29064,25;2000,0;1200,0;True;False;;1200,0;0,0;180;4;180,0;SL;-12,0;-1200,0;0,5;-13,5;50,0;-1350,0;100;False;True;False
BASE_TP2000_SL1200_P60;301;20260722085611205546;sinais;;2026-07-22 08:55:59.314;2026-07-22 09:03:00;2026-07-22 09:21:00;-1;VENDA;29038,5;29018,5;29018,5;29050,5;29038,5;2000,0;1200,0;True;True;2026-07-22 09:21:00;1200,0;0,0;180;8;1080,0;TP;20,0;2000,0;31,5;-2,5;3150,0;-250,0;100;True;False;False
BASE_TP2000_SL1200_P60;302;20260722090512479050;sinais;;2026-07-22 09:04:58.994;2026-07-22 09:07:00;2026-07-22 09:21:00;1;COMPRA;29032,75;29020,75;29052,75;29020,75;29020,75;2000,0;1200,0;True;False;;1200,0;0,0;180;5;840,0;SL;-12,0;-1200,0;3,5;-25,75;350,0;-2575,0;100;False;True;False
BASE_TP2000_SL1200_P60;303;20260722091022208470;sinais;;2026-07-22 09:10:05.298;2026-07-22 09:22:00;2026-07-22 09:30:00;-1;VENDA;29007,5;29019,5;28987,5;29019,5;29019,5;2000,0;1200,0;True;False;;1200,0;0,0;180;4;480,0;SL;-12,0;-1200,0;5,25;-35,75;525,0;-3575,0;94;False;True;False
BASE_TP2000_SL1200_P60;304;20260722092407078437;sinais;;2026-07-22 09:23:55.291;2026-07-22 09:30:00;2026-07-22 09:31:00;-1;VENDA;29043,25;29055,25;29023,25;29055,25;29055,25;2000,0;1200,0;True;False;;1200,0;0,0;180;2;60,0;SL;-12,0;-1200,0;6,5;-15,5;650,0;-1550,0;98;False;True;False
BASE_TP2000_SL1200_P60;305;20260722093156367873;sinais;;2026-07-22 09:31:43.889;2026-07-22 09:49:00;2026-07-22 09:53:00;1;COMPRA;29017,75;29037,75;29037,75;29005,75;29017,75;2000,0;1200,0;True;True;2026-07-22 09:52:00;1200,0;0,0;180;4;240,0;TP;20,0;2000,0;24,75;-6,25;2475,0;-625,0;100;True;False;False
BASE_TP2000_SL1200_P60;306;20260722095009026394;sinais;;2026-07-22 09:49:55.587;2026-07-22 09:52:00;2026-07-22 09:57:00;1;COMPRA;29036,5;29024,5;29056,5;29024,5;29024,5;2000,0;1200,0;True;False;;1200,0;0,0;180;6;300,0;SL;-12,0;-1200,0;8,75;-44,25;875,0;-4425,0;100;False;True;False
BASE_TP2000_SL1200_P60;307;20260722095621227586;sinais;;2026-07-22 09:56:08.585;2026-07-22 09:58:00;2026-07-22 10:01:00;1;COMPRA;29014,75;29034,75;29034,75;29002,75;29014,75;2000,0;1200,0;True;True;2026-07-22 09:59:00;1200,0;0,0;180;4;180,0;TP;20,0;2000,0;20,0;-1,25;2000,0;-125,0;94;True;False;False
REFERENCIA_TP1500_SL2500_P70;1;20260717174502717820;sinais;;2026-07-17 17:44:51.049;2026-07-19 19:00:00;2026-07-19 19:03:00;1;COMPRA;28800,0;28800,0;28815,0;28775,0;28800,0;1500,0;2500,0;True;True;2026-07-19 19:01:00;1050,0;0,0;180;4;180,0;PROTECAO;0,0;0,0;11,0;-47,0;1100,0;-4700,0;100;False;False;True
REFERENCIA_TP1500_SL2500_P70;2;20260719190221025397;sinais;;2026-07-19 19:02:09.874;2026-07-19 19:04:00;2026-07-19 19:04:00;-1;VENDA;28747,5;28747,5;28732,5;28772,5;28747,5;1500,0;2500,0;True;True;2026-07-19 19:04:00;1050,0;0,0;180;1;0,0;PROTECAO;-0,0;-0,0;10,75;0,0;1075,0;0,0;100;False;False;True
REFERENCIA_TP1500_SL2500_P70;3;20260719190721661430;sinais;;2026-07-19 19:07:09.862;2026-07-19 19:16:00;2026-07-19 19:20:00;-1;VENDA;28753,5;28778,5;28738,5;28778,5;28778,5;1500,0;2500,0;True;False;;1050,0;0,0;180;3;240,0;SL;-25,0;-2500,0;9,0;-53,25;900,0;-5325,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;4;20260719191628337136;sinais;;2026-07-19 19:16:16.536;2026-07-19 19:20:00;2026-07-19 19:25:00;1;COMPRA;28806,75;28781,75;28821,75;28781,75;28781,75;1500,0;2500,0;True;False;;1050,0;0,0;180;6;300,0;SL;-25,0;-2500,0;6,25;-38,5;625,0;-3850,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;5;20260719191847974807;sinais;;2026-07-19 19:18:36.304;2026-07-19 19:21:00;2026-07-19 19:22:00;-1;VENDA;28813,0;28798,0;28798,0;28838,0;28813,0;1500,0;2500,0;True;True;2026-07-19 19:22:00;1050,0;0,0;180;2;60,0;TP;15,0;1500,0;23,0;0,0;2300,0;0,0;97;True;False;False
REFERENCIA_TP1500_SL2500_P70;6;20260719192449875126;sinais;;2026-07-19 19:24:38.676;2026-07-19 19:26:00;2026-07-19 19:33:00;-1;VENDA;28773,75;28798,75;28758,75;28798,75;28798,75;1500,0;2500,0;True;False;;1050,0;0,0;180;4;420,0;SL;-25,0;-2500,0;8,75;-39,25;875,0;-3925,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;7;20260719192646810779;sinais;;2026-07-19 19:26:35.193;2026-07-19 19:29:00;2026-07-19 19:33:00;1;COMPRA;28765,0;28780,0;28780,0;28740,0;28765,0;1500,0;2500,0;True;True;2026-07-19 19:33:00;1050,0;0,0;180;2;240,0;TP;15,0;1500,0;48,0;0,0;4800,0;0,0;97;True;False;False
REFERENCIA_TP1500_SL2500_P70;8;20260719192908605811;sinais;;2026-07-19 19:28:56.975;2026-07-19 19:33:00;2026-07-19 19:44:00;-1;VENDA;28813,0;28838,0;28798,0;28838,0;28838,0;1500,0;2500,0;True;False;;1050,0;0,0;180;5;660,0;SL;-25,0;-2500,0;5,75;-36,0;575,0;-3600,0;100;False;True;False
REFERENCIA_TP1500_SL2500_P70;9;20260719193615687227;sinais;;2026-07-19 19:36:04.494;2026-07-19 19:45:00;2026-07-19 19:59:00;-1;VENDA;28830,25;28815,25;28815,25;28855,25;28830,25;1500,0;2500,0;True;True;2026-07-19 19:59:00;1050,0;0,0;180;3;840,0;TP;15,0;1500,0;20,25;-15,25;2025,0;-1525,0;100;True;False;False
REFERENCIA_TP1500_SL2500_P70;10;20260719194614591829;sinais;;2026-07-19 19:46:02.824;2026-07-19 20:00:00;2026-07-19 20:00:00;1;COMPRA;28813,25;28813,25;28828,25;28788,25;28813,25;1500,0;2500,0;True;True;2026-07-19 20:00:00;1050,0;0,0;180;1;0,0;PROTECAO;0,0;0,0;12,0;-2,5;1200,0;-250,0;97;False;False;True
REFERENCIA_TP1500_SL2500_P70;11;20260719200617411404;sinais;;2026-07-19 20:06:06.148;2026-07-19 20:14:00;2026-07-19 20:18:00;1;COMPRA;28817,75;28792,75;28832,75;28792,75;28792,75;1500,0;2500,0;True;False;;1050,0;0,0;180;5;240,0;SL;-25,0;-2500,0;5,5;-25,75;550,0;-2575,0;93;False;True;False
