_source_category;_source_file;_source_sheet;_source_row;data_hora_sistema;price;spread_atual;imbalance_atual;delta30;delta10;compra30;venda30;saldo30;compra10;venda10;saldo10;razao_compra30;razao_venda30;vel15;vel5;vel_anterior;aceleracao;desloc15;topo_30s;fundo_30s;rompimento_compra;rompimento_venda;continuidade_2s;ticks_s;score_spread;spread_pct_120_60;spread_pct_60;spread_pct_30;spread_pct_15;spread_pct_5;spread_medio_30;spread_max_30;dna_spread;estrutura;motivo_estrutura;qtd_swings_confirmados;ultimo_topo;topo_anterior;ultimo_fundo;fundo_anterior;amplitude_swings;eficiencia_swings;ultima_mudanca_estrutura;swing_mais_recente_tipo;swing_mais_recente_preco;swing_mais_recente_hora;estrutura_bruta;motivo_estrutura_bruta;estrutura_confirmada;estrutura_candidata;confirmacoes_candidata;nivel_invalidation;ultima_mudanca_confirmada;aprovado;lado;score;score_base_dna;ajuste_estrutura;score_oposto;diferenca_score;gate_delta30;gate_saldo30;gate_vel15;gate_aceleracao;gate_rompimento;gate_continuidade;gate_atividade;hard_gates_ok;qtd_hard_gates_ok;hard_gates_faltantes;hard_gates_compra_ok;qtd_hard_gates_compra_ok;hard_gates_compra_faltantes;hard_gates_venda_ok;qtd_hard_gates_venda_ok;hard_gates_venda_faltantes;positivos;bloqueios;score_compra;score_venda;score_compra_base;score_venda_base;ajuste_estrutura_compra;ajuste_estrutura_venda;tipo_entrada_campanha;campanha_ativa;campanha_lado;campanha_entradas;campanha_pullback
estados;estados_c7_dna_fluxo_v5_2.csv;;106;2026-07-19 19:35:52;28828.5;3.25;0.6666666666666666;-11;2;7.0;10.0;-3;5.0;4.0;1;0.7272727272727273;1.375;-0.3191715724519469;-1.024590163934426;-0.0944941413632354;-0.9300960225711908;-4.5;28833.0;28828.75;-4.5;0.25;-2.0;30.49861692318604;0;0.9529411764705882;0.9970414201183432;0.9970414201183432;0.9970414201183432;1.0;2.826183431952663;4.25;FRACO;ALTA;"ALTA mantida; estrutura bruta alinhada";12;28832.25;28831.25;28829.25;28829.0;12.75;0.2580645161290322;ALTA confirmada em 2026-07-19 19:35:34.050000;TOPO;28832.25;2026-07-19 19:35:34.050;ALTA;topo 28832.25>28831.25 e fundo 28829.25>28829.00;ALTA;;0.0;28829.25;2026-07-19 19:33:29.514000;False;VENDA;58;64;-6.0;21;37;False;False;True;True;True;True;True;False;5;delta30 | saldo30;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;False;5;delta30 | saldo30;spread sem bônus | razão fluxo 1.38 | vel15 0.3192 | vel5 acelerando 1.0246 | aceleração 0.9301 | desloc15 4.50 | ticks/s 30.50 | rompimento 0.25 | continuidade 2.00 | estrutura confirmada contrária -6;delta30 insuficiente 11.0 | saldo30 insuficiente 3.0 | hard-gate DNA incompleto | score 58 < 72;21;58;9;64;12.0;-6.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;107;2026-07-19 19:36:03;28823.5;3.0;0.3333333333333333;-19;-7;14.0;26.0;-12;7.0;15.0;-8;0.5555555555555556;1.8;-0.4864827298630899;-0.6573181419807187;-0.157153633392004;-0.5001645085887146;-7.0;28833.0;28824.5;-9.5;1.0;-2.25;39.61359371742304;0;0.9621212121212122;0.9972972972972972;0.9972972972972972;1.0;1.0;2.8148648648648646;4.25;FRACO;ALTA;"ALTA mantida; candidata BAIXA 1/2; rompeu_invalidação=True";12;28829.25;28832.25;28824.5;28826.75;8.5;0.1186440677966101;BAIXA confirmada em 2026-07-19 19:35:48.949000;FUNDO;28824.5;2026-07-19 19:35:48.949;BAIXA;topo 28829.25<28832.25 e fundo 28824.50<28826.75;ALTA;BAIXA;1.0;28829.25;2026-07-19 19:33:29.514000;False;VENDA;77;79;-2.0;12;65;False;True;True;True;True;True;True;False;6;delta30;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;False;6;delta30;spread sem bônus | saldo agressor30 12.0 | saldo10 favorável 8.0 | razão fluxo 1.80 | vel15 0.4865 | vel5 acelerando 0.6573 | aceleração 0.5002 | desloc15 7.00 | ticks/s 39.61 | rompimento 1.00 | continuidade 2.25 | estrutura confirmada contrária -6 | estrutura local alinhada +4;delta30 insuficiente 19.0 | hard-gate DNA incompleto;12;77;4;79;8.0;-2.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;108;2026-07-19 19:36:15;28815.75;0.75;0.5;-35;-27;26.0;62.0;-36;19.0;45.0;-26;0.4285714285714285;2.333333333333333;-0.7674597083653109;-2.0115867396202125;-0.0671231037723184;-1.9444636358478944;-10.0;28830.5;28821.5;-14.75;5.75;-4.5;54.7966231772832;0;0.9069767441860463;0.9907834101382488;0.97;0.9558823529411764;0.9433962264150944;2.78;4.5;FRACO;BAIXA;mudança ALTA->BAIXA: 2 swings opostos e rompimento do nível 28829.25;12;28826.5;28829.25;28813.0;28823.5;19.5;0.3519553072625698;BAIXA confirmada em 2026-07-19 19:36:03.613000;FUNDO;28813.0;2026-07-19 19:36:03.613;BAIXA;topo 28826.50<28829.25 e fundo 28813.00<28823.50;BAIXA;;0.0;28826.5;2026-07-19 19:36:04.494000;True;VENDA;100;99;12.0;0;100;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;spread sem bônus | delta30 favorável 35.0 | delta10 crescente 27.0 | saldo agressor30 36.0 | saldo10 favorável 26.0 | razão fluxo 2.33 | vel15 0.7675 | vel5 acelerando 2.0116 | aceleração 1.9445 | desloc15 10.00 | ticks/s 54.80 | rompimento 5.75 | continuidade 4.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;0;100;4;99;-6.0;12.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;109;2026-07-19 19:44:27;28849.0;2.75;2.0;51;-3;86.0;34.0;52;8.0;12.0;-4;2.4857142857142858;0.4022988505747126;0.1538040877708661;-0.0586579070858751;0.2679815628684746;-0.3266394699543498;2.25;28851.0;28842.0;-2.0;-7.0;0.5;43.88543304395379;0;0.7596153846153846;0.8739837398373984;0.9577464788732394;0.96875;1.0;2.257042253521127;3.0;FRACO;ALTA;ALTA mantida durante TRANSICAO;12;28846.75;28851.0;28844.5;28844.0;9.0;0.0604026845637583;TRANSICAO confirmada em 2026-07-19 19:44:07.911000;FUNDO;28844.5;2026-07-19 19:44:07.911;TRANSICAO;"topos/fundos divergentes: 28851.00->28846.75; 28844.00->28844.50";ALTA;;0.0;28846.75;2026-07-19 19:43:51.811000;False;COMPRA;62;54;8.0;15;47;True;True;True;False;False;True;True;False;5;aceleracao | rompimento;False;5;aceleracao | rompimento;False;2;delta30 | saldo30 | vel15 | rompimento | continuidade;spread sem bônus | delta30 favorável 51.0 | saldo agressor30 52.0 | razão fluxo 2.49 | vel15 0.1538 | desloc15 2.25 | ticks/s 43.89 | continuidade 0.50 | estrutura confirmada alinhada +8;aceleração insuficiente -0.3266 | sem rompimento confirmado -2.00 | hard-gate DNA incompleto | score 62 < 72;62;15;54;21;8.0;-6.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;110;2026-07-19 19:44:39;28846.5;2.75;1.0;28;4;57.0;28.0;29;7.0;4.0;3;2.0;0.5;-0.1888476857574509;-0.2029220779220779;-0.3034985100982231;0.1005764321761452;-2.75;28851.0;28844.0;-4.5;-2.5;0.0;26.095316577393216;0;0.776;0.8717948717948718;0.9363636363636364;0.9166666666666666;1.0;2.206818181818182;3.0;FRACO;ALTA;ALTA mantida durante TRANSICAO;12;28848.0;28849.25;28845.75;28844.5;9.0;0.1666666666666666;TRANSICAO confirmada em 2026-07-19 19:44:22.410000;TOPO;28848.0;2026-07-19 19:44:22.410;TRANSICAO;"topos/fundos divergentes: 28849.25->28848.00; 28844.50->28845.75";ALTA;;0.0;28846.75;2026-07-19 19:43:51.811000;False;COMPRA;50;42;8.0;17;33;True;True;False;True;False;False;True;False;4;vel15 | rompimento | continuidade;False;4;vel15 | rompimento | continuidade;False;2;delta30 | saldo30 | aceleracao | rompimento | continuidade;spread sem bônus | delta30 favorável 28.0 | saldo agressor30 29.0 | saldo10 favorável 3.0 | razão fluxo 2.00 | aceleração 0.1006 | ticks/s 26.10 | estrutura confirmada alinhada +8;vel15 insuficiente -0.1888 | sem rompimento confirmado -4.50 | sem continuidade 0.00 | hard-gate DNA incompleto | score 50 < 72;50;17;42;23;8.0;-6.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;111;2026-07-19 19:44:51;28844.75;2.5;2.0;-4;-19;47.0;50.0;-3;9.0;29.0;-20;0.9411764705882352;1.0625;-0.0667378537106246;-0.2320724065908563;0.1002137894174238;-0.3322861960082802;-1.0;28851.0;28842.5;-6.25;-2.25;-1.0;30.76615056059797;0;0.7966101694915254;0.8892988929889298;0.9655172413793104;0.9649122807017544;1.0;2.334051724137931;3.5;FRACO;ALTA;"ALTA mantida; candidata BAIXA 1/2; rompeu_invalidação=True";12;28847.75;28848.0;28842.5;28845.75;8.5;0.0314465408805031;BAIXA confirmada em 2026-07-19 19:44:30.811000;TOPO;28847.75;2026-07-19 19:44:30.811;BAIXA;topo 28847.75<28848.00 e fundo 28842.50<28845.75;ALTA;BAIXA;1.0;28846.75;2026-07-19 19:43:51.811000;False;VENDA;50;52;-2.0;12;38;False;False;True;True;False;True;True;False;4;delta30 | saldo30 | rompimento;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;False;4;delta30 | saldo30 | rompimento;spread sem bônus | delta10 crescente 19.0 | saldo10 favorável 20.0 | vel15 0.0667 | vel5 acelerando 0.2321 | aceleração 0.3323 | desloc15 1.00 | ticks/s 30.77 | continuidade 1.00 | estrutura confirmada contrária -6 | estrutura local alinhada +4;delta30 insuficiente 4.0 | saldo30 insuficiente 3.0 | sem rompimento confirmado -2.25 | hard-gate DNA incompleto | score 50 < 72;12;50;4;52;8.0;-2.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;112;2026-07-19 19:45:03;28845.5;2.5;0.3333333333333333;-12;1;19.0;30.0;-11;3.0;1.0;2;0.6451612903225806;1.55;-0.1014404544532359;-0.1014404544532359;0.0;-0.1014404544532359;-0.5;28848.0;28842.5;-2.5;-3.0;1.5;15.418949076891863;0;0.8294117647058824;0.9523809523809524;0.9682539682539684;0.875;0.875;2.4007936507936507;3.5;FRACO;ALTA;ALTA mantida durante TRANSICAO;12;28846.0;28847.75;28844.0;28843.5;8.5;0.1666666666666666;TRANSICAO confirmada em 2026-07-19 19:44:49.149000;FUNDO;28844.0;2026-07-19 19:44:49.149;TRANSICAO;"topos/fundos divergentes: 28847.75->28846.00; 28843.50->28844.00";ALTA;BAIXA;1.0;28846.75;2026-07-19 19:43:51.811000;False;VENDA;32;38;-6.0;27;5;False;True;True;True;False;False;True;False;4;delta30 | rompimento | continuidade;False;2;delta30 | saldo30 | vel15 | aceleracao | rompimento;False;4;delta30 | rompimento | continuidade;spread sem bônus | saldo agressor30 11.0 | razão fluxo 1.55 | vel15 0.1014 | aceleração 0.1014 | desloc15 0.50 | ticks/s 15.42 | estrutura confirmada contrária -6;delta30 insuficiente 12.0 | sem rompimento confirmado -3.00 | sem continuidade -1.50 | hard-gate DNA incompleto | lados próximos: diferença 5 | score 32 < 72;27;32;19;38;8.0;-6.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;113;2026-07-19 19:45:15;28840.75;2.5;0.5;-20;-13;16.0;37.0;-21;12.0;26.0;-14;0.4473684210526316;2.235294117647059;-0.2359689247077615;0.0;-0.1320480654958404;0.1320480654958404;-3.25;28846.0;28835.75;-5.25;-5.0;5.0;39.64277935090394;0;0.8492462311557789;0.9702380952380952;0.9838709677419356;1.0;1.0;2.439516129032258;3.0;FRACO;BAIXA;mudança ALTA->BAIXA: 2 swings opostos e rompimento do nível 28846.75;12;28840.0;28845.25;28835.5;28835.75;12.5;0.2265193370165746;BAIXA confirmada em 2026-07-19 19:45:01.949000;FUNDO;28835.5;2026-07-19 19:45:01.949;BAIXA;topo 28840.00<28845.25 e fundo 28835.50<28835.75;BAIXA;;0.0;28840.0;2026-07-19 19:45:02.849000;False;VENDA;69;57;12.0;14;55;True;True;True;False;False;False;True;False;4;aceleracao | rompimento | continuidade;False;3;delta30 | saldo30 | vel15 | rompimento;False;4;aceleracao | rompimento | continuidade;spread sem bônus | delta30 favorável 20.0 | delta10 crescente 13.0 | saldo agressor30 21.0 | saldo10 favorável 14.0 | razão fluxo 2.24 | vel15 0.2360 | desloc15 3.25 | ticks/s 39.64 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;aceleração insuficiente -0.1320 | sem rompimento confirmado -5.00 | sem continuidade -5.00 | hard-gate DNA incompleto | score 69 < 72;14;69;20;57;-6.0;12.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;114;2026-07-19 19:45:26;28838.5;2.0;1.0;-16;0;20.0;35.0;-15;6.0;7.0;-1;0.5833333333333334;1.7142857142857142;0.2011851635086692;-0.6854680767724246;0.7212168895882507;-1.4066849663606753;2.75;28845.5;28835.5;-7.0;-3.0;-2.0;25.605384446557903;0;0.8739837398373984;0.9603174603174603;0.9552238805970148;0.9310344827586208;0.8;2.2723880597014925;3.0;FRACO;BAIXA;BAIXA mantida durante TRANSICAO;12;28842.25;28840.75;28835.5;28835.75;12.25;0.0056497175141242;TRANSICAO confirmada em 2026-07-19 19:45:07.909000;TOPO;28842.25;2026-07-19 19:45:07.909;TRANSICAO;"topos/fundos divergentes: 28840.75->28842.25; 28835.75->28835.50";BAIXA;;0.0;28840.0;2026-07-19 19:45:02.849000;False;VENDA;54;46;8.0;11;43;False;True;False;True;False;True;True;False;4;delta30 | vel15 | rompimento;False;2;delta30 | saldo30 | aceleracao | rompimento | continuidade;False;4;delta30 | vel15 | rompimento;spread sem bônus | saldo agressor30 15.0 | saldo10 favorável 1.0 | razão fluxo 1.71 | vel5 acelerando 0.6855 | aceleração 1.4067 | ticks/s 25.61 | continuidade 2.00 | estrutura confirmada alinhada +8;delta30 insuficiente 16.0 | vel15 insuficiente -0.2012 | sem rompimento confirmado -3.00 | hard-gate DNA incompleto | score 54 < 72;11;54;17;46;-6.0;8.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;115;2026-07-19 19:45:38;28832.75;2.0;1.0;-44;-16;22.0;66.0;-44;7.0;24.0;-17;0.3432835820895522;2.9130434782608696;-0.5806301772857475;0.0807232805941233;-0.8556759840273817;0.936399264621505;-7.5;28845.25;28832.5;-12.5;-0.25;-0.5;36.38615777657351;0;0.8717948717948718;0.9575757575757576;0.944954128440367;0.90625;0.9285714285714286;2.318807339449541;3.5;FRACO;BAIXA;"BAIXA mantida; estrutura bruta alinhada";12;28838.0;28842.25;28832.5;28834.5;12.75;0.2323232323232323;BAIXA confirmada em 2026-07-19 19:45:22.911000;FUNDO;28832.5;2026-07-19 19:45:22.911;BAIXA;topo 28838.00<28842.25 e fundo 28832.50<28834.50;BAIXA;;0.0;28838.0;2026-07-19 19:45:02.849000;False;VENDA;79;67;12.0;10;69;True;True;True;False;False;True;True;False;5;aceleracao | rompimento;False;2;delta30 | saldo30 | vel15 | rompimento | continuidade;False;5;aceleracao | rompimento;spread sem bônus | delta30 favorável 44.0 | delta10 crescente 16.0 | saldo agressor30 44.0 | saldo10 favorável 17.0 | razão fluxo 2.91 | vel15 0.5806 | desloc15 7.50 | ticks/s 36.39 | continuidade 0.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;aceleração insuficiente -0.9364 | sem rompimento confirmado -0.25 | hard-gate DNA incompleto;10;79;16;67;-6.0;12.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;116;2026-07-19 19:45:50;28830.25;1.75;1.0;-32;-2;21.0;52.0;-31;11.0;12.0;-1;0.4150943396226415;2.409090909090909;-0.2232475070695044;-0.238095238095238;-0.1529753709652745;-0.0851198671299635;-3.0;28841.25;28829.75;-11.0;-0.5;2.5;22.32475070695044;0;0.8828125;0.9367088607594936;0.9108910891089108;0.9285714285714286;1.0;2.2103960396039604;3.5;FRACO;BAIXA;"BAIXA mantida; estrutura bruta alinhada";12;28830.25;28838.0;28827.5;28832.5;17.75;0.2884615384615384;BAIXA confirmada em 2026-07-19 19:45:37.918000;TOPO;28830.25;2026-07-19 19:45:37.918;BAIXA;topo 28830.25<28838.00 e fundo 28827.50<28832.50;BAIXA;;0.0;28830.25;2026-07-19 19:45:02.849000;False;VENDA;73;61;12.0;8;65;True;True;True;True;False;False;True;False;5;rompimento | continuidade;False;2;delta30 | saldo30 | vel15 | aceleracao | rompimento;False;5;rompimento | continuidade;spread sem bônus | delta30 favorável 32.0 | saldo agressor30 31.0 | saldo10 favorável 1.0 | razão fluxo 2.41 | vel15 0.2232 | vel5 acelerando 0.2381 | aceleração 0.0851 | desloc15 3.00 | ticks/s 22.32 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;sem rompimento confirmado -0.50 | sem continuidade -2.50 | hard-gate DNA incompleto;8;73;14;61;-6.0;12.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;117;2026-07-19 19:46:02;28827.5;2.5;0.5;-5;3;32.0;38.0;-6;18.0;16.0;2;0.8461538461538461;1.181818181818182;-0.2452354260089686;-0.1540357362908194;-0.5971575301564553;0.4431217938656359;-3.5;28834.0;28825.25;-6.5;-2.25;0.75;23.61266816143498;0;0.9518072289156626;0.9210526315789472;0.8876404494382022;0.90625;0.7333333333333333;2.058988764044944;3.5;FRACO;BAIXA;BAIXA mantida durante TRANSICAO;12;28828.75;28828.25;28825.25;28827.5;17.0;0.1597633136094674;TRANSICAO confirmada em 2026-07-19 19:45:48.118000;TOPO;28828.75;2026-07-19 19:45:48.118;TRANSICAO;"topos/fundos divergentes: 28828.25->28828.75; 28827.50->28825.25";BAIXA;;0.0;28830.25;2026-07-19 19:45:02.849000;False;VENDA;30;22;8.0;19;11;False;False;True;False;False;False;True;False;2;delta30 | saldo30 | aceleracao | rompimento | continuidade;False;3;delta30 | saldo30 | vel15 | rompimento;False;2;delta30 | saldo30 | aceleracao | rompimento | continuidade;spread sem bônus | razão fluxo 1.18 | vel15 0.2452 | desloc15 3.50 | ticks/s 23.61 | estrutura confirmada alinhada +8;delta30 insuficiente 5.0 | saldo30 insuficiente 6.0 | aceleração insuficiente -0.4431 | sem rompimento confirmado -2.25 | sem continuidade -0.75 | hard-gate DNA incompleto | lados próximos: diferença 11 | score 30 < 72;19;30;25;22;-6.0;8.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;118;2026-07-19 19:46:14;28840.75;2.0;1.5;31;30;64.0;34.0;30;37.0;6.0;31;1.8571428571428568;0.5384615384615384;0.8131734092295182;2.296504210257719;0.0;2.296504210257719;12.0;28837.0;28825.25;3.75;-15.5;3.75;31.91705631225859;0;0.9700598802395208;0.8939393939393939;0.8956521739130435;0.8333333333333334;0.84375;2.095652173913044;3.0;FRACO;BAIXA;"BAIXA mantida; candidata ALTA 1/2; rompeu_invalidação=True";12;28828.75;28828.25;28826.75;28825.25;17.0;0.358974358974359;ALTA confirmada em 2026-07-19 19:45:48.818000;FUNDO;28826.75;2026-07-19 19:45:48.818;ALTA;topo 28828.75>28828.25 e fundo 28826.75>28825.25;BAIXA;ALTA;1.0;28830.25;2026-07-19 19:45:02.849000;True;COMPRA;97;99;-2.0;12;85;True;True;True;True;True;True;True;True;7;;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;spread sem bônus | delta30 favorável 31.0 | delta10 crescente 30.0 | saldo agressor30 30.0 | saldo10 favorável 31.0 | razão fluxo 1.86 | vel15 0.8132 | vel5 acelerando 2.2965 | aceleração 2.2965 | desloc15 12.00 | ticks/s 31.92 | rompimento 3.75 | continuidade 3.75 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;97;12;99;4;-2.0;8.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;119;2026-07-19 19:59:17;28812.25;2.0;1.0;4;-1;49.0;44.0;5;24.0;26.0;-2;1.1111111111111112;0.9;0.0925668795704896;0.3386616093199675;0.0446428571428571;0.2940187521771104;1.0;28816.0;28810.0;-3.75;-2.25;0.25;14.995834490419329;0;0.8367346938775511;0.8191489361702128;0.8266666666666667;0.6857142857142857;0.5238095238095238;2.006666666666667;3.0;FRACO;BAIXA;"BAIXA mantida; estrutura bruta alinhada";12;28813.0;28816.0;28810.0;28810.5;6.75;0.2;BAIXA confirmada em 2026-07-19 19:59:00.284000;FUNDO;28810.0;2026-07-19 19:59:00.284;BAIXA;topo 28813.00<28816.00 e fundo 28810.00<28810.50;BAIXA;;0.0;28813.0;2026-07-19 19:50:35.535000;False;COMPRA;38;44;-6.0;21;17;False;False;True;True;False;True;True;False;4;delta30 | saldo30 | rompimento;False;4;delta30 | saldo30 | rompimento;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;spread sem bônus | razão fluxo 1.11 | vel15 0.0926 | vel5 acelerando 0.3387 | aceleração 0.2940 | desloc15 1.00 | ticks/s 15.00 | continuidade 0.25 | estrutura confirmada contrária -6;delta30 insuficiente 4.0 | saldo30 insuficiente 5.0 | sem rompimento confirmado -3.75 | hard-gate DNA incompleto | score 38 < 72;38;21;44;9;-6.0;12.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;120;2026-07-19 19:59:28;28816.25;2.25;2.0;10;39;53.0;44.0;9;45.0;5.0;40;1.2;0.8333333333333334;0.3508889185937709;0.6085686465433301;0.388883127657368;0.2196855188859621;5.25;28818.25;28810.0;-2.0;-6.25;1.5;25.53134607672771;0;0.8490566037735849;0.8046875;0.7865168539325843;0.7164179104477612;0.7777777777777778;1.9719101123595504;3.0;FRACO;BAIXA;"BAIXA mantida; candidata ALTA 1/2; rompeu_invalidação=True";12;28818.25;28813.0;28813.0;28810.0;8.25;0.0381679389312977;ALTA confirmada em 2026-07-19 19:59:09.118000;FUNDO;28813.0;2026-07-19 19:59:09.118;ALTA;topo 28818.25>28813.00 e fundo 28813.00>28810.00;BAIXA;ALTA;1.0;28813.0;2026-07-19 19:50:35.535000;False;COMPRA;55;57;-2.0;12;43;False;False;True;True;False;True;True;False;4;delta30 | saldo30 | rompimento;False;4;delta30 | saldo30 | rompimento;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;spread sem bônus | delta10 crescente 39.0 | saldo10 favorável 40.0 | razão fluxo 1.20 | vel15 0.3509 | vel5 acelerando 0.6086 | aceleração 0.2197 | desloc15 5.25 | ticks/s 25.53 | continuidade 1.50 | estrutura confirmada contrária -6 | estrutura local alinhada +4;delta30 insuficiente 10.0 | saldo30 insuficiente 9.0 | sem rompimento confirmado -2.00 | hard-gate DNA incompleto | score 55 < 72;55;12;57;4;-2.0;8.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;121;2026-07-19 19:59:40;28814.75;2.25;0.5;17;-4;54.0;38.0;16;3.0;6.0;-3;1.4102564102564104;0.7090909090909091;0.0718390804597701;-0.0511561285041948;0.6085686465433301;-0.6597247750475249;1.0;28818.25;28810.0;-3.5;-4.75;-1.5;21.120689655172413;0;0.9772727272727272;0.8029197080291971;0.75;0.8;0.8181818181818182;1.9077380952380956;3.0;FRACO;BAIXA;BAIXA mantida durante TRANSICAO;12;28816.25;28818.25;28813.0;28810.0;8.25;0.0;TRANSICAO confirmada em 2026-07-19 19:59:22.215000;TOPO;28816.25;2026-07-19 19:59:22.215;TRANSICAO;"topos/fundos divergentes: 28818.25->28816.25; 28810.00->28813.00";BAIXA;ALTA;1.0;28813.0;2026-07-19 19:50:35.535000;False;VENDA;39;31;8.0;26;13;False;False;False;True;False;True;True;False;3;delta30 | saldo30 | vel15 | rompimento;False;3;delta30 | aceleracao | rompimento | continuidade;False;3;delta30 | saldo30 | vel15 | rompimento;spread sem bônus | saldo10 favorável 3.0 | vel5 acelerando 0.0512 | aceleração 0.6597 | ticks/s 21.12 | continuidade 1.50 | estrutura confirmada alinhada +8;delta30 insuficiente -17.0 | saldo30 insuficiente -16.0 | vel15 insuficiente -0.0718 | sem rompimento confirmado -4.75 | hard-gate DNA incompleto | score 39 < 72;26;39;32;31;-6.0;8.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;122;2026-07-19 19:59:52;28810.0;2.75;13.0;-28;-27;8.0;37.0;-29;4.0;30.0;-26;0.2368421052631578;4.222222222222222;-0.5912372417226786;-0.5020080321285141;-2.323874755381605;1.8218667232530907;-4.75;28816.25;28810.0;-6.25;0.0;-1.25;19.29300472989793;0;0.8444444444444444;0.8467153284671532;0.9333333333333332;1.0;1.0;2.238888888888889;2.75;FRACO;BAIXA;"BAIXA mantida; estrutura bruta alinhada";12;28812.25;28816.25;28810.0;28813.0;8.25;0.0064516129032258;BAIXA confirmada em 2026-07-19 19:59:36.637000;TOPO;28812.25;2026-07-19 19:59:36.637;BAIXA;topo 28812.25<28816.25 e fundo 28810.00<28813.00;BAIXA;;0.0;28812.25;2026-07-19 19:50:35.535000;False;VENDA;79;67;12.0;4;75;True;True;True;False;False;True;True;False;5;aceleracao | rompimento;False;2;delta30 | saldo30 | vel15 | rompimento | continuidade;False;5;aceleracao | rompimento;spread sem bônus | delta30 favorável 28.0 | delta10 crescente 27.0 | saldo agressor30 29.0 | saldo10 favorável 26.0 | razão fluxo 4.22 | vel15 0.5912 | desloc15 4.75 | ticks/s 19.29 | continuidade 1.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;aceleração insuficiente -1.8219 | sem rompimento confirmado 0.00 | hard-gate DNA incompleto;4;79;10;67;-6.0;12.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;123;2026-07-19 20:00:03;28810.75;2.25;2.0;-33;-6;6.0;38.0;-32;1.0;8.0;-7;0.1794871794871795;5.571428571428571;-0.1090988435522583;-0.4172751929897767;-0.4898758981058132;0.0726007051160365;-1.5;28816.25;28810.0;-5.5;-0.75;0.0;10.400756418648628;0;0.9;0.8292682926829268;1.0;1.0;1.0;2.308139534883721;2.75;FRACO;BAIXA;BAIXA mantida durante TRANSICAO;12;28812.75;28812.25;28810.0;28810.0;8.25;0.0277777777777777;TRANSICAO confirmada em 2026-07-19 19:59:45.561000;TOPO;28812.75;2026-07-19 19:59:45.561;TRANSICAO;"topos/fundos divergentes: 28812.25->28812.75; 28810.00->28810.00";BAIXA;;0.0;28812.25;2026-07-19 19:50:35.535000;False;VENDA;63;55;8.0;4;59;True;True;True;False;False;False;True;False;4;aceleracao | rompimento | continuidade;False;2;delta30 | saldo30 | vel15 | rompimento | continuidade;False;4;aceleracao | rompimento | continuidade;spread sem bônus | delta30 favorável 33.0 | saldo agressor30 32.0 | saldo10 favorável 7.0 | razão fluxo 5.57 | vel15 0.1091 | vel5 acelerando 0.4173 | desloc15 1.50 | ticks/s 10.40 | estrutura confirmada alinhada +8;aceleração insuficiente -0.0726 | sem rompimento confirmado -0.75 | sem continuidade -0.00 | hard-gate DNA incompleto | score 63 < 72;4;63;10;55;-6.0;8.0;NOVA_CAMPANHA;False;;0.0;False
