_source_category;_source_file;_source_sheet;_source_row;id;data_hora;data_qt;lado;preco_entrada;gain;stop;stop_protegido;protecionado;tp_mt5;sl_mt5;protecao_pontos;regra;status;mfe_mt5;mae_mt5;tempo_mfe_s;tempo_mae_s;tempo_resultado_s;preco_resultado;resultado_mt5;score_entrada;score_base_dna;ajuste_estrutura;score_oposto;score_compra_base;score_venda_base;ajuste_estrutura_compra;ajuste_estrutura_venda;diferenca_score;hard_gates_ok;qtd_hard_gates_ok;hard_gates_faltantes;gate_delta30;gate_saldo30;gate_vel15;gate_aceleracao;gate_rompimento;gate_continuidade;gate_atividade;hard_gates_compra_ok;qtd_hard_gates_compra_ok;hard_gates_compra_faltantes;hard_gates_venda_ok;qtd_hard_gates_venda_ok;hard_gates_venda_faltantes;score_spread;dna_spread;estrutura;estrutura_bruta;estrutura_candidata;confirmacoes_candidata;nivel_invalidation;ultima_mudanca_confirmada;motivo_estrutura;motivo_estrutura_bruta;qtd_swings_confirmados;ultimo_topo;topo_anterior;ultimo_fundo;fundo_anterior;eficiencia_swings;amplitude_swings;ultima_mudanca_estrutura;swing_mais_recente_tipo;swing_mais_recente_preco;swing_mais_recente_hora;tipo_entrada_campanha;campanha_entradas_antes;delta30;delta10;saldo30;saldo10;vel15;vel5;aceleracao;rompimento_compra;rompimento_venda;continuidade_2s;ticks_s;motivos;bloqueios_no_momento;score_minimo_config;diferenca_minima_config;modo_sombra;datetime
trades;trades_c7_dna_fluxo_v5_2.csv;;157;20260720220957753916;2026-07-20 22:09:57;2026-07-20 22:09:44.939;VENDA;28897.0;28881.0;28926.0;28897.0;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1750;-1375;531.58;403.24;531.58;28879.5;1600;98;100;-2.0;15;7;100;8.0;-2.0;83;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;3;FRACO;ALTA;BAIXA;BAIXA;1.0;28903.5;2026-07-20 22:07:59.613000;"ALTA mantida; candidata BAIXA 1/2; rompeu_invalidação=True";topo 28901.50<28908.75 e fundo 28898.00<28905.50;12;28901.5;28908.75;28898.0;28905.5;0.038674;10.75;BAIXA confirmada em 2026-07-20 22:09:38.028000;TOPO;28901.5;2026-07-20 22:09:38.028;NOVA_CAMPANHA;False;-21;-15;-19;-16;-0.23158;-0.373055;-0.402349;-11.75;1.0;-0.5;71.8968;spread FRACO +3 | delta30 favorável 21.0 | delta10 crescente 15.0 | saldo agressor30 19.0 | saldo10 favorável 16.0 | razão fluxo 1.73 | vel15 0.2316 | vel5 acelerando 0.3731 | aceleração 0.4023 | desloc15 3.25 | ticks/s 71.90 | rompimento 1.00 | continuidade 0.50 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;72;12;True;2026-07-20 22:09:44.939
trades;trades_c7_dna_fluxo_v5_2.csv;;158;20260720222219410280;2026-07-20 22:22:19;2026-07-20 22:22:07.953;VENDA;28886.75;28870.75;28915.75;;False;1600;2900;1120;C7_DNA_FLUXO_V5_1;LOSS;225;-3175;280.07;881.05;881.05;28918.5;-2900;100;99;8.0;0;4;99;-6.0;8.0;100;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;0;FRACO;BAIXA;TRANSICAO;;0.0;28876.25;2026-07-20 22:16:49.939000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 28900.75->28901.00; 28894.50->28880.75";12;28901.0;28900.75;28880.75;28894.5;0.410526;21.5;TRANSICAO confirmada em 2026-07-20 22:22:07.737000;FUNDO;28880.75;2026-07-20 22:22:07.737;NOVA_CAMPANHA;False;-71;-69;-48;-48;-0.645679;-1.645207;-0.672445;-9.25;4.25;-2.5;53.19;spread sem bônus | delta30 favorável 71.0 | delta10 crescente 69.0 | saldo agressor30 48.0 | saldo10 favorável 48.0 | razão fluxo 9.00 | vel15 0.6457 | vel5 acelerando 1.6452 | aceleração 0.6724 | desloc15 9.25 | ticks/s 53.19 | rompimento 4.25 | continuidade 2.50 | estrutura confirmada alinhada +8;;72;12;True;2026-07-20 22:22:07.953
trades;trades_c7_dna_fluxo_v5_2.csv;;159;20260720223922050439;2026-07-20 22:39:22;2026-07-20 22:39:08.923;VENDA;28899.75;28883.75;28928.75;28899.75;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;2100;-175;60.5;13.1;60.5;28878.75;1600;100;100;12.0;8;14;100;-6.0;12.0;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;BAIXA;;0.0;28905.0;2026-07-20 22:39:08.923000;mudança ALTA->BAIXA: 2 swings opostos e rompimento do nível 28916.25;topo 28905.00<28912.50 e fundo 28902.75<28906.00;12;28905.0;28912.5;28902.75;28906.0;0.337349;17.25;BAIXA confirmada em 2026-07-20 22:38:59.513000;TOPO;28905.0;2026-07-20 22:38:59.513;NOVA_CAMPANHA;False;-37;-28;-38;-29;-0.510551;-0.849515;-0.519506;-12.75;1.0;-1.25;68.3761;spread FORTE +10 | delta30 favorável 37.0 | delta10 crescente 28.0 | saldo agressor30 38.0 | saldo10 favorável 29.0 | razão fluxo 3.11 | vel15 0.5106 | vel5 acelerando 0.8495 | aceleração 0.5195 | desloc15 6.75 | ticks/s 68.38 | rompimento 1.00 | continuidade 1.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 22:39:08.923
trades;trades_c7_dna_fluxo_v5_2.csv;;160;20260720224549644882;2026-07-20 22:45:49;2026-07-20 22:45:38.032;COMPRA;28879.75;28895.75;28850.75;28879.75;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1675;0;94.69;0.0;94.69;28896.5;1600;100;100;12.0;3;100;9;12.0;-6.0;97;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;5;MODERADO;ALTA;ALTA;;0.0;28872.75;2026-07-20 22:44:50.719000;"ALTA mantida; estrutura bruta alinhada";topo 28875.75>28875.00 e fundo 28872.75>28870.00;12;28875.75;28875.0;28872.75;28870.0;0.069444;8.25;ALTA confirmada em 2026-07-20 22:45:34.939000;FUNDO;28872.75;2026-07-20 22:45:34.939;NOVA_CAMPANHA;False;42;35;35;31;0.586369;1.141553;1.412115;4.0;-9.75;4.5;84.0232;spread MODERADO +5 | delta30 favorável 42.0 | delta10 crescente 35.0 | saldo agressor30 35.0 | saldo10 favorável 31.0 | razão fluxo 4.50 | vel15 0.5864 | vel5 acelerando 1.1416 | aceleração 1.4121 | desloc15 4.25 | ticks/s 84.02 | rompimento 4.00 | continuidade 4.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 22:45:38.032
trades;trades_c7_dna_fluxo_v5_2.csv;;161;20260720225701840599;2026-07-20 22:57:01;2026-07-20 22:56:49.516;VENDA;28875.5;28859.5;28904.5;;False;1600;2900;1120;C7_DNA_FLUXO_V5_1;LOSS;350;-2950;46.38;401.23;401.23;28905.0;-2900;100;100;8.0;7;13;100;-6.0;8.0;93;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;9;FORTE;BAIXA;TRANSICAO;ALTA;2.0;28888.75;2026-07-20 22:50:08.711000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 28878.25->28878.50; 28876.00->28876.00";12;28878.5;28878.25;28876.0;28876.0;0.1125;15.5;TRANSICAO confirmada em 2026-07-20 22:56:49.116000;TOPO;28878.5;2026-07-20 22:56:49.116;NOVA_CAMPANHA;False;-47;-8;-44;-8;-0.30022;-0.445931;-0.259523;-15.5;0.5;-3.0;33.4912;spread FORTE +9 | delta30 favorável 47.0 | saldo agressor30 44.0 | saldo10 favorável 8.0 | razão fluxo 2.83 | vel15 0.3002 | vel5 acelerando 0.4459 | aceleração 0.2595 | desloc15 4.50 | ticks/s 33.49 | rompimento 0.50 | continuidade 3.00 | estrutura confirmada alinhada +8;;72;12;True;2026-07-20 22:56:49.516
trades;trades_c7_dna_fluxo_v5_2.csv;;162;20260720230552908468;2026-07-20 23:05:52;2026-07-20 23:05:41.518;COMPRA;28924.0;28940.0;28895.0;28924.0;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;PROTEGIDO;1250;0;34.6;0.0;102.08;28924.0;0;100;100;12.0;8;100;14;12.0;-6.0;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0.0;28913.25;2026-07-20 23:02:55.756000;"ALTA mantida; estrutura bruta alinhada";topo 28918.75>28915.25 e fundo 28913.25>28910.75;12;28918.75;28915.25;28913.25;28910.75;0.121951;16.5;ALTA confirmada em 2026-07-20 23:05:38.817000;TOPO;28918.75;2026-07-20 23:05:38.817;NOVA_CAMPANHA;False;46;51;40;45;0.653704;1.219512;0.972422;5.25;-13.25;4.5;69.9966;spread FORTE +10 | delta30 favorável 46.0 | delta10 crescente 51.0 | saldo agressor30 40.0 | saldo10 favorável 45.0 | razão fluxo 2.74 | vel15 0.6537 | vel5 acelerando 1.2195 | aceleração 0.9724 | desloc15 9.75 | ticks/s 70.00 | rompimento 5.25 | continuidade 4.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 23:05:41.518
trades;trades_c7_dna_fluxo_v5_2.csv;;163;20260720230948772671;2026-07-20 23:09:48;2026-07-20 23:09:37.334;VENDA;28896.5;28880.5;28925.5;28896.5;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;2500;-250;392.39;11.87;392.39;28871.5;1600;100;100;8.0;8;14;100;-6.0;8.0;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;TRANSICAO;;0.0;28911.25;2026-07-20 23:08:49.714000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 28911.25->28901.00; 28898.00->28898.00";12;28901.0;28911.25;28898.0;28898.0;0.336735;20.25;TRANSICAO confirmada em 2026-07-20 23:09:31.533000;FUNDO;28898.0;2026-07-20 23:09:31.533;NOVA_CAMPANHA;False;-29;-8;-28;-7;-0.334426;-0.720461;-0.432503;-14.75;0.25;-0.5;70.1625;spread FORTE +10 | delta30 favorável 29.0 | saldo agressor30 28.0 | saldo10 favorável 7.0 | razão fluxo 1.76 | vel15 0.3344 | vel5 acelerando 0.7205 | aceleração 0.4325 | desloc15 5.00 | ticks/s 70.16 | rompimento 0.25 | continuidade 0.50 | estrutura confirmada alinhada +8;;72;12;True;2026-07-20 23:09:37.334
trades;trades_c7_dna_fluxo_v5_2.csv;;164;20260720231745150138;2026-07-20 23:17:45;2026-07-20 23:17:33.503;COMPRA;28882.5;28898.5;28853.5;28882.5;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1975;-2275;377.71;153.75;377.71;28902.25;1600;94;100;-6.0;21;100;13;-6.0;8.0;73;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;9;FORTE;BAIXA;TRANSICAO;ALTA;1.0;28876.5;2026-07-20 23:14:45.955000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 28881.25->28881.50; 28878.75->28876.25";12;28881.5;28881.25;28876.25;28878.75;0.27451;18.75;TRANSICAO confirmada em 2026-07-20 23:17:01.313000;FUNDO;28876.25;2026-07-20 23:17:01.313;NOVA_CAMPANHA;False;20;16;18;16;0.239693;0.730282;0.642635;2.0;-6.25;0.75;63.869;spread FORTE +9 | delta30 favorável 20.0 | delta10 crescente 16.0 | saldo agressor30 18.0 | saldo10 favorável 16.0 | razão fluxo 3.25 | vel15 0.2397 | vel5 acelerando 0.7303 | aceleração 0.6426 | desloc15 3.25 | ticks/s 63.87 | rompimento 2.00 | continuidade 0.75 | estrutura confirmada contrária -6;;72;12;True;2026-07-20 23:17:33.503
trades;trades_c7_dna_fluxo_v5_2.csv;;165;20260720232414386710;2026-07-20 23:24:14;2026-07-20 23:24:03.042;COMPRA;28907.0;28923.0;28878.0;28907.0;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1775;-1300;637.75;353.96;637.75;28924.75;1600;100;96;12.0;13;96;19;12.0;-6.0;87;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0.0;28902.0;2026-07-20 23:21:04.812000;"ALTA mantida; estrutura bruta alinhada";topo 28904.25>28899.00 e fundo 28902.00>28895.50;12;28904.25;28899.0;28902.0;28895.5;0.37;20.75;ALTA confirmada em 2026-07-20 23:23:56.942000;FUNDO;28902.0;2026-07-20 23:23:56.942;NOVA_CAMPANHA;False;23;-5;16;-5;0.600452;0.902731;0.460986;2.75;-11.5;2.0;43.8683;spread FORTE +10 | delta30 favorável 23.0 | saldo agressor30 16.0 | razão fluxo 1.30 | vel15 0.6005 | vel5 acelerando 0.9027 | aceleração 0.4610 | desloc15 8.50 | ticks/s 43.87 | rompimento 2.75 | continuidade 2.00 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 23:24:03.042
trades;trades_c7_dna_fluxo_v5_2.csv;;166;20260720233626704024;2026-07-20 23:36:26;2026-07-20 23:36:15.296;COMPRA;28934.75;28950.75;28905.75;28934.75;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1800;0;436.44;0.0;436.44;28952.75;1600;100;100;12.0;7;100;13;12.0;-6.0;93;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;9;FORTE;ALTA;ALTA;;0.0;28925.75;2026-07-20 23:30:51.912000;"ALTA mantida; estrutura bruta alinhada";topo 28937.00>28934.50 e fundo 28925.75>28921.50;12;28937.0;28934.5;28925.75;28921.5;0.283019;16.75;ALTA confirmada em 2026-07-20 23:36:14.696000;TOPO;28937.0;2026-07-20 23:36:14.696;NOVA_CAMPANHA;False;76;63;71;58;0.705418;1.27551;0.934725;0.25;-10.5;0.5;60.7062;spread FORTE +9 | delta30 favorável 76.0 | delta10 crescente 63.0 | saldo agressor30 71.0 | saldo10 favorável 58.0 | razão fluxo 3.15 | vel15 0.7054 | vel5 acelerando 1.2755 | aceleração 0.9347 | desloc15 8.75 | ticks/s 60.71 | rompimento 0.25 | continuidade 0.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 23:36:15.296
trades;trades_c7_dna_fluxo_v5_2.csv;;167;20260721000456416628;2026-07-21 00:04:56;2026-07-21 00:04:44.782;VENDA;28964.75;28948.75;28993.75;;False;1600;2900;1120;C7_DNA_FLUXO_V5_1;LOSS;0;-2925;0.0;1225.27;1225.27;28994.0;-2900;100;100;8.0;8;14;100;-6.0;8.0;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;TRANSICAO;;0.0;28969.25;2026-07-21 00:04:16.934000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 28968.25->28968.75; 28966.25->28966.00";12;28968.75;28968.25;28966.0;28966.25;0.006369;8.75;TRANSICAO confirmada em 2026-07-21 00:04:37.764000;TOPO;28968.75;2026-07-21 00:04:37.764;NOVA_CAMPANHA;False;-29;-14;-30;-15;-0.146441;-0.419287;-0.760751;-4.0;0.25;-0.25;31.4361;spread FORTE +10 | delta30 favorável 29.0 | delta10 crescente 14.0 | saldo agressor30 30.0 | saldo10 favorável 15.0 | razão fluxo 3.50 | vel15 0.1464 | vel5 acelerando 0.4193 | aceleração 0.7608 | desloc15 1.50 | ticks/s 31.44 | rompimento 0.25 | continuidade 0.25 | estrutura confirmada alinhada +8;;72;12;True;2026-07-21 00:04:44.782
trades;trades_c7_dna_fluxo_v5_2.csv;;168;20260721003209635532;2026-07-21 00:32:09;2026-07-21 00:31:58.045;COMPRA;29005.75;29021.75;28976.75;29005.75;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;2100;-275;230.7;11.4;230.7;29026.75;1600;100;100;12.0;8;100;14;12.0;-6.0;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0.0;29000.75;2026-07-21 00:28:57.443000;"ALTA mantida; estrutura bruta alinhada";topo 29002.75>29002.25 e fundo 29000.75>28998.25;12;29002.75;29002.25;29000.75;28998.25;0.129412;10.75;ALTA confirmada em 2026-07-21 00:31:43.462000;FUNDO;29000.75;2026-07-21 00:31:43.462;NOVA_CAMPANHA;False;45;36;45;36;0.308536;0.690168;0.634507;1.0;-7.5;2.0;30.4422;spread FORTE +10 | delta30 favorável 45.0 | delta10 crescente 36.0 | saldo agressor30 45.0 | saldo10 favorável 36.0 | razão fluxo 2.22 | vel15 0.3085 | vel5 acelerando 0.6902 | aceleração 0.6345 | desloc15 4.50 | ticks/s 30.44 | rompimento 1.00 | continuidade 2.00 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-21 00:31:58.045
trades;trades_c7_dna_fluxo_v5_2.csv;;169;20260721003612869019;2026-07-21 00:36:12;2026-07-21 00:36:00.929;COMPRA;29028.5;29044.5;28999.5;29028.5;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1800;-350;329.52;60.51;329.52;29046.5;1600;100;100;8.0;8;100;14;8.0;-6.0;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;TRANSICAO;;0.0;29020.0;2026-07-21 00:28:57.443000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 29029.75->29029.75; 29026.25->29027.75";12;29029.75;29029.75;29027.75;29026.25;0.355263;17.5;TRANSICAO confirmada em 2026-07-21 00:36:00.596000;TOPO;29029.75;2026-07-21 00:36:00.596;REENTRADA_APOS_PULLBACK_E_ROMPIMENTO;True;89;1;86;1;0.156239;0.333667;0.167093;0.25;-16.5;0.75;74.5782;spread FORTE +10 | delta30 favorável 89.0 | saldo agressor30 86.0 | saldo10 favorável 1.0 | razão fluxo 1.91 | vel15 0.1562 | vel5 acelerando 0.3337 | aceleração 0.1671 | desloc15 2.25 | ticks/s 74.58 | rompimento 0.25 | continuidade 0.75 | estrutura confirmada alinhada +8;;72;12;True;2026-07-21 00:36:00.929
trades;trades_c7_dna_fluxo_v5_2.csv;;170;20260721004154480852;2026-07-21 00:41:54;2026-07-21 00:41:41.053;COMPRA;29049.25;29065.25;29020.25;29049.25;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1650;-1475;453.6;195.9;453.6;29065.75;1600;100;96;12.0;13;96;19;12.0;-6.0;87;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0.0;29046.0;2026-07-21 00:28:57.443000;"ALTA mantida; estrutura bruta alinhada";topo 29048.25>29047.25 e fundo 29046.00>29045.00;12;29048.25;29047.25;29046.0;29045.0;0.246377;14.25;ALTA confirmada em 2026-07-21 00:41:32.895000;FUNDO;29046.0;2026-07-21 00:41:32.895;REENTRADA_APOS_PULLBACK_E_ROMPIMENTO;;21;0;18;-2;0.150997;0.338295;0.259348;0.25;-5.75;1.25;51.8086;spread FORTE +10 | delta30 favorável 21.0 | saldo agressor30 18.0 | razão fluxo 1.20 | vel15 0.1510 | vel5 acelerando 0.3383 | aceleração 0.2593 | desloc15 2.25 | ticks/s 51.81 | rompimento 0.25 | continuidade 1.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-21 00:41:41.053
trades;trades_c7_dna_fluxo_v5_2.csv;;171;20260721005003365988;2026-07-21 00:50:03;2026-07-21 00:49:50.052;VENDA;29067.75;29051.75;29096.75;29067.75;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;PROTEGIDO;1125;-750;528.48;320.5;589.93;29071.25;0;100;100;8.0;8;14;100;-6.0;8.0;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;TRANSICAO;;0.0;29037.25;2026-07-21 00:42:40.738000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 29072.25->29073.00; 29058.00->29056.75";12;29073.0;29072.25;29056.75;29058.0;0.222798;16.25;TRANSICAO confirmada em 2026-07-21 00:49:25.751000;TOPO;29073.0;2026-07-21 00:49:25.751;NOVA_CAMPANHA;False;-32;-7;-30;-8;-0.267628;-0.40016;-0.277431;-5.25;1.75;-1.75;40.3939;spread FORTE +10 | delta30 favorável 32.0 | saldo agressor30 30.0 | saldo10 favorável 8.0 | razão fluxo 1.67 | vel15 0.2676 | vel5 acelerando 0.4002 | aceleração 0.2774 | desloc15 3.75 | ticks/s 40.39 | rompimento 1.75 | continuidade 1.75 | estrutura confirmada alinhada +8;;72;12;True;2026-07-21 00:49:50.052
trades;trades_c7_dna_fluxo_v5_2.csv;;172;20260721010017682292;2026-07-21 01:00:17;2026-07-21 01:00:05.873;COMPRA;29080.0;29096.0;29051.0;;False;1600;2900;1120;C7_DNA_FLUXO_V5_1;TIMEOUT;500;-2350;380.56;1445.99;1804.29;29064.0;-1600;100;100;12.0;8;100;14;12.0;-6.0;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0.0;29072.5;2026-07-21 00:59:04.535000;"ALTA mantida; estrutura bruta alinhada";topo 29075.50>29074.25 e fundo 29072.50>29070.50;12;29075.5;29074.25;29072.5;29070.5;0.274194;11.5;ALTA confirmada em 2026-07-21 01:00:03.683000;FUNDO;29072.5;2026-07-21 01:00:03.683;NOVA_CAMPANHA;False;54;15;55;16;0.581276;2.996575;2.862975;1.25;-10.5;2.25;46.2969;spread FORTE +10 | delta30 favorável 54.0 | delta10 crescente 15.0 | saldo agressor30 55.0 | saldo10 favorável 16.0 | razão fluxo 2.15 | vel15 0.5813 | vel5 acelerando 2.9966 | aceleração 2.8630 | desloc15 8.50 | ticks/s 46.30 | rompimento 1.25 | continuidade 2.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-21 01:00:05.873
trades;trades_c7_dna_fluxo_v5_2.csv;;173;20260721013746765945;2026-07-21 01:37:46;2026-07-21 01:37:34.954;COMPRA;29068.5;29084.5;29039.5;;False;1600;2900;1120;C7_DNA_FLUXO_V5_1;TIMEOUT;700;-2000;121.78;1796.17;1809.67;29052.0;-1650;94;100;-6.0;22;100;14;-6.0;8.0;72;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;BAIXA;TRANSICAO;;0.0;29061.5;2026-07-21 01:27:03.067000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 29067.75->29068.00; 29059.50->29059.50";12;29068.0;29067.75;29059.5;29059.5;0.030675;12.75;TRANSICAO confirmada em 2026-07-21 01:37:22.698000;TOPO;29068.0;2026-07-21 01:37:22.698;NOVA_CAMPANHA;False;29;16;28;17;0.094833;0.253293;0.187693;0.5;-7.0;0.25;28.8294;spread FORTE +10 | delta30 favorável 29.0 | delta10 crescente 16.0 | saldo agressor30 28.0 | saldo10 favorável 17.0 | razão fluxo 1.72 | vel15 0.0948 | vel5 acelerando 0.2533 | aceleração 0.1877 | desloc15 1.25 | ticks/s 28.83 | rompimento 0.50 | continuidade 0.25 | estrutura confirmada contrária -6;;72;12;True;2026-07-21 01:37:34.954
trades;trades_c7_dna_fluxo_v5_2.csv;;174;20260721021214091105;2026-07-21 02:12:14;2026-07-21 02:12:02.311;VENDA;29036.5;29020.5;29065.5;29036.5;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1725;-400;365.0;105.51;365.0;29019.25;1600;100;100;12.0;8;14;100;-6.0;12.0;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;BAIXA;;0.0;29042.25;2026-07-21 02:05:52.822000;"BAIXA mantida; estrutura bruta alinhada";topo 29042.25<29044.50 e fundo 29040.25<29040.50;12;29042.25;29044.5;29040.25;29040.5;0.38;12.0;BAIXA confirmada em 2026-07-21 02:11:39.622000;TOPO;29042.25;2026-07-21 02:11:39.622;NOVA_CAMPANHA;False;-40;-10;-40;-9;-0.266684;-0.522139;-0.294843;-5.75;1.75;-1.75;30.002;spread FORTE +10 | delta30 favorável 40.0 | delta10 crescente 10.0 | saldo agressor30 40.0 | saldo10 favorável 9.0 | razão fluxo 2.29 | vel15 0.2667 | vel5 acelerando 0.5221 | aceleração 0.2948 | desloc15 4.00 | ticks/s 30.00 | rompimento 1.75 | continuidade 1.75 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-21 02:12:02.311
trades;trades_c7_dna_fluxo_v5_2.csv;;175;20260721022830796122;2026-07-21 02:28:30;2026-07-21 02:28:18.700;COMPRA;29070.0;29086.0;29041.0;29070.0;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1850;-2775;892.63;329.89;892.63;29088.5;1600;100;100;12.0;8;100;14;12.0;-6.0;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0.0;29065.0;2026-07-21 02:26:41.448000;"ALTA mantida; estrutura bruta alinhada";topo 29067.75>29067.00 e fundo 29065.00>29062.75;12;29067.75;29067.0;29065.0;29062.75;0.482143;14.75;ALTA confirmada em 2026-07-21 02:28:16.291000;TOPO;29067.75;2026-07-21 02:28:16.291;NOVA_CAMPANHA;False;29;21;30;20;0.200107;1.355381;1.543573;2.25;-8.0;2.5;31.5502;spread FORTE +10 | delta30 favorável 29.0 | delta10 crescente 21.0 | saldo agressor30 30.0 | saldo10 favorável 20.0 | razão fluxo 1.73 | vel15 0.2001 | vel5 acelerando 1.3554 | aceleração 1.5436 | desloc15 3.00 | ticks/s 31.55 | rompimento 2.25 | continuidade 2.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-21 02:28:18.700
