escopo,motor_id,lado_norm,classe_dna,tamanho,sequencia,historias_total,historias_gain,historias_stop,ocorrencias,suporte_total_pct,suporte_gain_pct,suporte_stop_pct,confianca_gain_pct,confianca_stop_pct,lift_gain,lift_stop,diferenca_suporte_pp,log_odds_gain,evidencia,score_dna
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,5,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,419,3,9,12,2.863962,1.875,3.474903,25.0,75.0,0.654687,1.21332,-1.599903,-0.534495,FRACA,44.2542
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,4,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,419,3,9,12,2.863962,1.875,3.474903,25.0,75.0,0.654687,1.21332,-1.599903,-0.534495,FRACA,44.2542
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,4,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,419,3,9,12,2.863962,1.875,3.474903,25.0,75.0,0.654687,1.21332,-1.599903,-0.534495,FRACA,44.2542
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,419,3,9,12,2.863962,1.875,3.474903,25.0,75.0,0.654687,1.21332,-1.599903,-0.534495,FRACA,44.2542
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,419,3,9,12,2.863962,1.875,3.474903,25.0,75.0,0.654687,1.21332,-1.599903,-0.534495,FRACA,44.2542
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,419,3,9,12,2.863962,1.875,3.474903,25.0,75.0,0.654687,1.21332,-1.599903,-0.534495,FRACA,44.2542
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,2,CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_SUBIU,419,3,9,12,2.863962,1.875,3.474903,25.0,75.0,0.654687,1.21332,-1.599903,-0.534495,FRACA,44.2542
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,2,AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_POS,419,3,9,12,2.863962,1.875,3.474903,25.0,75.0,0.654687,1.21332,-1.599903,-0.534495,FRACA,44.2542
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,DNA_STOP,5,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,451,4,11,15,3.325942,2.259887,4.014599,26.666667,73.333333,0.679473,1.207056,-1.754712,-0.520394,FRACA,43.4077
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,DNA_STOP,2,AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,451,4,11,15,3.325942,2.259887,4.014599,26.666667,73.333333,0.679473,1.207056,-1.754712,-0.520394,FRACA,43.4077
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,DNA_STOP,4,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU,672,3,8,11,1.636905,1.023891,2.110818,27.272727,72.727273,0.625504,1.289518,-1.086927,-0.641358,FRACA,43.3082
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,DNA_STOP,3,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,672,3,8,11,1.636905,1.023891,2.110818,27.272727,72.727273,0.625504,1.289518,-1.086927,-0.641358,FRACA,43.3082
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,612,5,13,18,2.941176,2.04918,3.532609,27.777778,72.222222,0.696721,1.201087,-1.483428,-0.50297,FRACA,42.6313
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,DNA_STOP,2,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU,451,5,13,18,3.991131,2.824859,4.744526,27.777778,72.222222,0.707784,1.188767,-1.919667,-0.481905,FRACA,42.6068
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,DNA_STOP,2,CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_CAIU,451,5,13,18,3.991131,2.824859,4.744526,27.777778,72.222222,0.707784,1.188767,-1.919667,-0.481905,FRACA,42.6068
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,DNA_STOP,3,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS,672,5,12,17,2.529762,1.706485,3.166227,29.411765,70.588235,0.674563,1.251591,-1.459742,-0.578952,FRACA,42.1353
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,DNA_STOP,3,AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_SUBIU,672,5,12,17,2.529762,1.706485,3.166227,29.411765,70.588235,0.674563,1.251591,-1.459742,-0.578952,FRACA,42.1353
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,4,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,419,5,13,18,4.295943,3.125,5.019305,27.777778,72.222222,0.727431,1.168383,-1.894305,-0.437225,FRACA,41.9567
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,DNA_STOP,4,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_ESTAVEL,451,3,8,11,2.439024,1.694915,2.919708,27.272727,72.727273,0.694915,1.19708,-1.224793,-0.463854,FRACA,40.6753
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,DNA_STOP,4,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,451,3,8,11,2.439024,1.694915,2.919708,27.272727,72.727273,0.694915,1.19708,-1.224793,-0.463854,FRACA,40.6753
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,6,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,419,3,8,11,2.625298,1.875,3.088803,27.272727,72.727273,0.714205,1.176553,-1.213803,-0.419286,FRACA,40.0337
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU,419,3,8,11,2.625298,1.875,3.088803,27.272727,72.727273,0.714205,1.176553,-1.213803,-0.419286,FRACA,40.0337
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL,419,3,8,11,2.625298,1.875,3.088803,27.272727,72.727273,0.714205,1.176553,-1.213803,-0.419286,FRACA,40.0337
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,419,3,8,11,2.625298,1.875,3.088803,27.272727,72.727273,0.714205,1.176553,-1.213803,-0.419286,FRACA,40.0337
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,2,AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,419,3,8,11,2.625298,1.875,3.088803,27.272727,72.727273,0.714205,1.176553,-1.213803,-0.419286,FRACA,40.0337
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,DNA_STOP,6,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,451,4,10,14,3.104213,2.259887,3.649635,28.571429,71.428571,0.728006,1.175704,-1.389748,-0.425634,FRACA,39.8487
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,DNA_STOP,3,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,451,4,10,14,3.104213,2.259887,3.649635,28.571429,71.428571,0.728006,1.175704,-1.389748,-0.425634,FRACA,39.8487
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,DNA_STOP,3,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,451,4,10,14,3.104213,2.259887,3.649635,28.571429,71.428571,0.728006,1.175704,-1.389748,-0.425634,FRACA,39.8487
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,DNA_STOP,3,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,451,5,12,17,3.769401,2.824859,4.379562,29.411765,70.588235,0.749418,1.161872,-1.554703,-0.401127,FRACA,39.523
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,DNA_STOP,3,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,451,5,12,17,3.769401,2.824859,4.379562,29.411765,70.588235,0.749418,1.161872,-1.554703,-0.401127,FRACA,39.523
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,419,4,10,14,3.341289,2.5,3.861004,28.571429,71.428571,0.748214,1.155543,-1.361004,-0.380895,FRACA,39.2002
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,DNA_STOP,4,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,672,6,13,19,2.827381,2.047782,3.430079,31.578947,68.421053,0.724268,1.213165,-1.382298,-0.488112,FRACA,39.1439
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,DNA_STOP,3,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,672,6,13,19,2.827381,2.047782,3.430079,31.578947,68.421053,0.724268,1.213165,-1.382298,-0.488112,FRACA,39.1439
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,DNA_STOP,2,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,672,6,13,19,2.827381,2.047782,3.430079,31.578947,68.421053,0.724268,1.213165,-1.382298,-0.488112,FRACA,39.1439
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,DNA_STOP,6,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU,672,4,9,13,1.934524,1.365188,2.37467,30.769231,69.230769,0.705697,1.227522,-1.009482,-0.500516,FRACA,38.4775
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,DNA_STOP,5,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,672,4,9,13,1.934524,1.365188,2.37467,30.769231,69.230769,0.705697,1.227522,-1.009482,-0.500516,FRACA,38.4775
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,DNA_STOP,3,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_SUBIU,672,4,9,13,1.934524,1.365188,2.37467,30.769231,69.230769,0.705697,1.227522,-1.009482,-0.500516,FRACA,38.4775
MOTOR,motor_c7_dna_fluxo_v5_2,,DNA_STOP,3,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,1284,3,22,25,1.94704,0.558659,2.945114,12.0,88.0,0.286927,1.51261,-2.386455,-1.555223,MODERADA,63.9374
LADO,,VENDA,DNA_STOP,3,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,1123,5,24,29,2.582369,1.06383,3.675345,17.241379,82.758621,0.411959,1.423245,-2.611515,-1.192111,MODERADA,61.1235
LADO,,VENDA,DNA_STOP,3,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,1123,4,21,25,2.22618,0.851064,3.215926,16.0,84.0,0.382298,1.444594,-2.364863,-1.259553,MODERADA,61.0825
LADO,,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,1031,3,20,23,2.230844,0.742574,3.189793,13.043478,86.956522,0.332867,1.429859,-2.447218,-1.353517,MODERADA,60.9725
MOTOR,motor_c7_dna_fluxo_v5_2,,DNA_STOP,3,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,1284,4,21,25,1.94704,0.744879,2.811245,16.0,84.0,0.38257,1.443855,-2.066366,-1.255196,MODERADA,60.8221
GLOBAL,,,DNA_STOP,3,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,2154,8,35,43,1.996286,0.915332,2.734375,18.604651,81.395349,0.458517,1.369731,-1.819043,-1.066636,MODERADA,60.4912
GLOBAL,,,DNA_STOP,3,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,2154,10,40,50,2.321263,1.144165,3.125,20.0,80.0,0.492906,1.34625,-1.980835,-0.988808,MODERADA,60.3936
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,DNA_STOP,3,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU,451,4,19,23,5.099778,2.259887,6.934307,17.391304,82.608696,0.443134,1.359727,-4.67442,-1.079292,MODERADA,59.8692
GLOBAL,,,DNA_STOP,2,CAMPANHA_ENTRADAS_CAIU > CONFIRMACOES_CANDIDATA_ESTAVEL,2154,4,21,25,1.160631,0.457666,1.640625,16.0,84.0,0.394325,1.413563,-1.182959,-1.194573,MODERADA,59.2506
MOTOR,motor_operacional_c7_v3_1,,DNA_STOP,3,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,870,4,20,24,2.758621,1.186944,3.752345,16.666667,83.333333,0.430267,1.360225,-2.565402,-1.08474,MODERADA,58.5015
LADO,,VENDA,DNA_STOP,3,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,1123,5,20,25,2.22618,1.06383,3.062787,20.0,80.0,0.477872,1.375804,-1.998957,-1.007529,MODERADA,58.1722
MOTOR,motor_operacional_c7_v3_1,,DNA_STOP,3,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU,870,5,22,27,3.103448,1.48368,4.12758,18.518519,81.481481,0.478075,1.329998,-2.6439,-0.978059,MODERADA,57.9136
LADO,,COMPRA,DNA_STOP,2,AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,1031,5,22,27,2.618817,1.237624,3.508772,18.518519,81.481481,0.472589,1.339831,-2.271148,-0.992926,MODERADA,57.905
MOTOR,motor_c7_dna_fluxo_v5_2,,DNA_STOP,3,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,1284,8,29,37,2.88162,1.489758,3.882195,21.621622,78.378378,0.516986,1.347227,-2.392438,-0.939092,MODERADA,57.5765
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,DNA_STOP,2,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG,451,8,28,36,7.982262,4.519774,10.218978,22.222222,77.777778,0.566227,1.280211,-5.699204,-0.835329,MODERADA,57.4812
MOTOR,motor_operacional_c7_v3_1,,DNA_STOP,2,AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,870,4,18,22,2.528736,1.186944,3.377111,18.181818,81.818182,0.469382,1.335494,-2.190167,-0.978199,MODERADA,56.8314
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,2,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU,419,7,25,32,7.637232,4.375,9.65251,21.875,78.125,0.572852,1.263875,-5.27751,-0.80002,MODERADA,56.5131
MOTOR,motor_c7_dna_fluxo_v5_2,,DNA_STOP,4,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,1284,5,19,24,1.869159,0.931099,2.543507,20.833333,79.166667,0.498138,1.360776,-1.612409,-0.952262,MODERADA,56.3021
MOTOR,motor_operacional_c7_v3_1,,DNA_STOP,4,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,870,4,17,21,2.413793,1.186944,3.189493,19.047619,80.952381,0.491734,1.321362,-2.00255,-0.920691,MODERADA,55.9279
MOTOR,motor_operacional_c7_v3_1,,DNA_STOP,3,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,870,4,17,21,2.413793,1.186944,3.189493,19.047619,80.952381,0.491734,1.321362,-2.00255,-0.920691,MODERADA,55.9279
LADO,,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_CAIU,1031,4,16,20,1.939864,0.990099,2.551834,20.0,80.0,0.510396,1.31547,-1.561735,-0.876082,MODERADA,55.0548
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,DNA_STOP,3,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ESTAVEL,672,13,36,49,7.291667,4.43686,9.498681,26.530612,73.469388,0.608484,1.302676,-5.061821,-0.792009,MODERADA,54.2324
MOTOR,motor_c7_dna_fluxo_v5_2,,DNA_STOP,4,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,1284,9,29,38,2.959502,1.675978,3.882195,23.684211,76.315789,0.566304,1.311773,-2.206218,-0.825976,MODERADA,54.2121
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,DNA_STOP,2,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_CAIU,672,15,40,55,8.184524,5.119454,10.55409,27.272727,72.727273,0.625504,1.289518,-5.434636,-0.762406,MODERADA,53.8498
