variaveis,regra,amostra,taxa_alvo_300_120s,taxa_base,lift
4,_f_saldo>=-17 E _f_velocidade<=0 E _f_ticks_s>=153.857 E _f_score<=61,949,0.7344573234984194,0.6188781756963575,1.1867558953295017
4,_f_spread<=1.25 E _f_delta<=-16 E _f_razao_fluxo<=1.33364 E _f_aceleracao>=0.543681,659,0.7344461305007587,0.6188781756963575,1.1867378093828642
4,_f_spread>=1.75 E _f_velocidade<=0.205388 E _f_ticks_s>=153.857 E _f_score<=77,241,0.7344398340248963,0.6188781756963575,1.1867276353678324
4,_f_saldo<=19 E _f_velocidade<=-0.216667 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857,915,0.7344262295081967,0.6188781756963575,1.1867056528238782
4,_f_spread<=1 E _f_delta>=16 E _f_velocidade<=-0.216667 E _f_score>=47,497,0.7344064386317908,0.6188781756963575,1.1866736741935384
4,_f_razao_fluxo>=0.741693 E _f_velocidade<=-0.216667 E _f_ticks_s>=153.857 E _f_score<=77,1250,0.7344,0.6188781756963575,1.1866632704791347
4,_f_delta<=0 E _f_saldo>=0 E _f_ticks_s>=72.5852 E _f_score<=47,192,0.734375,0.6188781756963575,1.1866228748068006
4,_f_delta<=0 E _f_razao_fluxo<=1 E _f_ticks_s>=72.5852 E _f_score<=47,192,0.734375,0.6188781756963575,1.1866228748068006
4,_f_delta<=-16 E _f_razao_fluxo<=1.33364 E _f_aceleracao<=0.543681 E _f_score<=47,64,0.734375,0.6188781756963575,1.1866228748068006
4,_f_spread>=1 E _f_saldo>=0 E _f_razao_fluxo>=0.741693 E _f_ticks_s>=153.857,1231,0.7343623070674249,0.6188781756963575,1.1866023652249902
3,_f_velocidade<=0.205388 E _f_ticks_s>=153.857 E _f_score<=61,1611,0.7343265052762259,0.6188781756963575,1.1865445157279406
4,_f_spread>=1 E _f_delta<=0 E _f_saldo<=0 E _f_ticks_s>=153.857,1419,0.7343199436222692,0.6188781756963575,1.1865339132310124
4,_f_spread>=1 E _f_delta<=0 E _f_razao_fluxo>=1 E _f_ticks_s>=153.857,1419,0.7343199436222692,0.6188781756963575,1.1865339132310124
4,_f_saldo>=19 E _f_velocidade<=0 E _f_aceleracao<=-0.000831627 E _f_ticks_s>=72.5852,749,0.7343124165554072,0.6188781756963575,1.186521750793949
3,_f_spread>=1 E _f_velocidade<=0 E _f_ticks_s>=153.857,1543,0.7342838626053143,0.6188781756963575,1.1864756125534772
4,_f_spread>=1.25 E _f_saldo<=-17 E _f_velocidade>=0 E _f_score<=47,286,0.7342657342657343,0.6188781756963575,1.186446320294852
3,_f_velocidade>=0.205388 E _f_ticks_s>=153.857 E _f_score<=47,143,0.7342657342657343,0.6188781756963575,1.186446320294852
4,_f_delta>=-16 E _f_aceleracao>=0.543681 E _f_ticks_s>=153.857 E _f_score<=47,143,0.7342657342657343,0.6188781756963575,1.186446320294852
4,_f_saldo<=-17 E _f_velocidade>=0.205388 E _f_aceleracao<=-0.552272 E _f_score<=61,143,0.7342657342657343,0.6188781756963575,1.186446320294852
4,_f_spread<=1 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857 E _f_score<=77,1080,0.7342592592592593,0.6188781756963575,1.1864358578052552
3,_f_delta<=16 E _f_ticks_s>=153.857 E _f_score<=47,508,0.734251968503937,0.6188781756963575,1.1864240772067325
4,_f_spread<=1.25 E _f_delta>=-16 E _f_velocidade<=-0.216667 E _f_ticks_s>=153.857,745,0.7342281879194631,0.6188781756963575,1.1863856518987999
4,_f_spread<=1 E _f_delta<=16 E _f_ticks_s>=153.857 E _f_score<=61,1204,0.7342192691029901,0.6188781756963575,1.1863712406352858
4,_f_delta>=-16 E _f_velocidade<=0.205388 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857,681,0.7342143906020558,0.6188781756963575,1.1863633578222772
4,_f_saldo<=0 E _f_aceleracao<=0.543681 E _f_ticks_s>=153.857 E _f_score<=61,617,0.7341977309562399,0.6188781756963575,1.1863364387185338
4,_f_razao_fluxo>=1 E _f_aceleracao<=0.543681 E _f_ticks_s>=153.857 E _f_score<=61,617,0.7341977309562399,0.6188781756963575,1.1863364387185338
3,_f_spread>=1.25 E _f_velocidade<=-0.216667 E _f_ticks_s>=153.857,395,0.7341772151898734,0.6188781756963575,1.1863032887915013
4,_f_spread>=1 E _f_delta<=-16 E _f_ticks_s>=72.5852 E _f_score<=47,158,0.7341772151898734,0.6188781756963575,1.1863032887915013
4,_f_spread>=1 E _f_delta<=-16 E _f_razao_fluxo<=1.33364 E _f_score<=47,79,0.7341772151898734,0.6188781756963575,1.1863032887915013
4,_f_delta<=16 E _f_velocidade<=0 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857,1279,0.7341673182173573,0.6188781756963575,1.1862872969971467
4,_f_delta<=16 E _f_razao_fluxo<=1.33364 E _f_ticks_s>=153.857 E _f_score<=47,489,0.7341513292433538,0.6188781756963575,1.186261461582955
4,_f_spread<=1 E _f_delta<=16 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857,1670,0.7341317365269461,0.6188781756963575,1.1862298031448695
4,_f_razao_fluxo<=0.741693 E _f_velocidade<=-0.216667 E _f_ticks_s>=72.5852 E _f_score>=47,252,0.7341269841269841,0.6188781756963575,1.1862221240892028
4,_f_delta<=16 E _f_razao_fluxo>=0.741693 E _f_velocidade>=0 E _f_ticks_s>=153.857,1414,0.7340876944837341,0.6188781756963575,1.1861586388270093
4,_f_spread>=1.25 E _f_delta<=0 E _f_ticks_s>=153.857 E _f_score>=61,267,0.7340823970037453,0.6188781756963575,1.1861500790163764
4,_f_spread>=1.25 E _f_delta>=16 E _f_velocidade<=-0.216667 E _f_ticks_s>=72.5852,267,0.7340823970037453,0.6188781756963575,1.1861500790163764
3,_f_delta>=-16 E _f_velocidade<=-0.216667 E _f_ticks_s>=153.857,895,0.7340782122905027,0.6188781756963575,1.186143317244178
3,_f_saldo>=19 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857,910,0.734065934065934,0.6188781756963575,1.1861234777587173
4,_f_delta>=-16 E _f_saldo>=19 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857,910,0.734065934065934,0.6188781756963575,1.1861234777587173
4,_f_delta>=0 E _f_saldo>=19 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857,910,0.734065934065934,0.6188781756963575,1.1861234777587173
4,_f_saldo>=19 E _f_razao_fluxo<=1 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857,910,0.734065934065934,0.6188781756963575,1.1861234777587173
4,_f_saldo>=19 E _f_razao_fluxo<=1.33364 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857,910,0.734065934065934,0.6188781756963575,1.1861234777587173
4,_f_delta<=16 E _f_saldo>=-17 E _f_razao_fluxo>=0.741693 E _f_ticks_s>=153.857,1286,0.7340590979782271,0.6188781756963575,1.1861124318243552
4,_f_delta>=-16 E _f_velocidade<=0 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857,470,0.7340425531914894,0.6188781756963575,1.1860856983129995
4,_f_spread>=1.75 E _f_delta<=16 E _f_saldo>=-17 E _f_ticks_s>=153.857,188,0.7340425531914894,0.6188781756963575,1.1860856983129995
4,_f_spread>=1 E _f_delta>=-16 E _f_saldo<=-17 E _f_score<=47,94,0.7340425531914894,0.6188781756963575,1.1860856983129995
4,_f_delta<=-16 E _f_velocidade>=0.205388 E _f_ticks_s<=153.857 E _f_score<=47,94,0.7340425531914894,0.6188781756963575,1.1860856983129995
4,_f_delta<=16 E _f_razao_fluxo>=0.741693 E _f_ticks_s>=153.857 E _f_score<=47,500,0.734,0.6188781756963575,1.1860169397217928
4,_f_spread<=1.25 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857 E _f_score<=61,609,0.7339901477832512,0.6188781756963575,1.186001020245011
4,_f_spread<=1 E _f_saldo>=0 E _f_aceleracao>=0.543681 E _f_score<=61,312,0.7339743589743589,0.6188781756963575,1.1859755082629888
4,_f_spread<=1 E _f_razao_fluxo<=1 E _f_aceleracao>=0.543681 E _f_score<=61,312,0.7339743589743589,0.6188781756963575,1.1859755082629888
4,_f_razao_fluxo<=1.33364 E _f_aceleracao>=-0.552272 E _f_ticks_s>=153.857 E _f_score<=61,1387,0.7339581831290555,0.6188781756963575,1.185949370897125
4,_f_spread<=1.75 E _f_saldo>=19 E _f_razao_fluxo>=0.741693 E _f_aceleracao<=-0.552272,748,0.733957219251337,0.6188781756963575,1.1859478134375854
4,_f_spread>=1.75 E _f_delta>=16 E _f_velocidade<=0.205388 E _f_ticks_s>=72.5852,327,0.7339449541284404,0.6188781756963575,1.1859279951221589
4,_f_delta<=0 E _f_aceleracao>=0.543681 E _f_ticks_s>=153.857 E _f_score<=47,109,0.7339449541284404,0.6188781756963575,1.1859279951221589
4,_f_saldo<=19 E _f_razao_fluxo<=1.33364 E _f_velocidade>=0.205388 E _f_ticks_s>=153.857,778,0.7339331619537275,0.6188781756963575,1.1859089410091266
4,_f_spread<=1 E _f_saldo>=19 E _f_aceleracao<=-0.552272 E _f_score<=61,342,0.7339181286549707,0.6188781756963575,1.1858846498006996
4,_f_velocidade>=0 E _f_aceleracao<=0.543681 E _f_ticks_s>=153.857 E _f_score<=47,233,0.7339055793991416,0.6188781756963575,1.1858643723756392
4,_f_delta<=-16 E _f_velocidade>=-0.216667 E _f_ticks_s>=153.857 E _f_score<=61,481,0.7338877338877339,0.6188781756963575,1.185835537118381
4,_f_saldo>=19 E _f_velocidade<=-0.216667 E _f_ticks_s>=153.857 E _f_score>=61,248,0.7338709677419355,0.6188781756963575,1.185808445929102
4,_f_spread>=1.75 E _f_saldo<=0 E _f_velocidade>=-0.216667 E _f_ticks_s>=153.857,124,0.7338709677419355,0.6188781756963575,1.185808445929102
4,_f_spread>=1.75 E _f_razao_fluxo>=1 E _f_velocidade>=-0.216667 E _f_ticks_s>=153.857,124,0.7338709677419355,0.6188781756963575,1.185808445929102
4,_f_spread>=1.75 E _f_aceleracao>=0.543681 E _f_ticks_s>=153.857 E _f_score<=77,124,0.7338709677419355,0.6188781756963575,1.185808445929102
4,_f_delta<=16 E _f_saldo>=19 E _f_ticks_s>=72.5852 E _f_score>=61,124,0.7338709677419355,0.6188781756963575,1.185808445929102
4,_f_spread<=1 E _f_delta>=16 E _f_velocidade<=-0.216667 E _f_ticks_s>=42.0552,511,0.7338551859099804,0.6188781756963575,1.1857829452206028
4,_f_saldo>=19 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857 E _f_score>=61,650,0.7338461538461538,0.6188781756963575,1.1857683509689692
4,_f_delta>=16 E _f_razao_fluxo>=0.741693 E _f_velocidade<=0.205388 E _f_aceleracao>=0.543681,402,0.7338308457711443,0.6188781756963575,1.1857436157696835
4,_f_delta<=0 E _f_velocidade<=-0.216667 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857,819,0.7338217338217338,0.6188781756963575,1.1857288924367748
4,_f_delta<=16 E _f_velocidade<=-0.216667 E _f_ticks_s>=153.857 E _f_score<=61,417,0.7338129496402878,0.6188781756963575,1.1857146987201583
4,_f_spread>=1 E _f_velocidade>=0.205388 E _f_aceleracao<=-0.000831627 E _f_ticks_s>=153.857,571,0.7338003502626971,0.6188781756963575,1.1856943403070077
4,_f_velocidade>=0.205388 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857 E _f_score<=77,447,0.7337807606263982,0.6188781756963575,1.185662686845845
4,_f_delta>=0 E _f_aceleracao<=-0.552272 E _f_ticks_s>=72.5852 E _f_score>=77,308,0.7337662337662337,0.6188781756963575,1.1856392139545153
4,_f_delta<=0 E _f_razao_fluxo>=0.741693 E _f_velocidade>=0.205388 E _f_score>=77,154,0.7337662337662337,0.6188781756963575,1.1856392139545153
4,_f_saldo<=-17 E _f_velocidade<=0.205388 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857,1093,0.7337602927721867,0.6188781756963575,1.1856296143365608
4,_f_velocidade>=0.205388 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=72.5852 E _f_score<=61,477,0.7337526205450734,0.6188781756963575,1.1856172173456592
4,_f_spread>=1 E _f_delta<=-16 E _f_velocidade>=-0.216667 E _f_ticks_s>=153.857,507,0.7337278106508875,0.6188781756963575,1.1855771288514125
4,_f_spread>=1.25 E _f_saldo<=0 E _f_velocidade>=0 E _f_ticks_s>=153.857,169,0.7337278106508875,0.6188781756963575,1.1855771288514125
4,_f_spread>=1.25 E _f_razao_fluxo>=1 E _f_velocidade>=0 E _f_ticks_s>=153.857,169,0.7337278106508875,0.6188781756963575,1.1855771288514125
4,_f_spread<=1.25 E _f_velocidade<=-0.216667 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857,1044,0.7337164750957854,0.6188781756963575,1.1855588125566274
4,_f_spread<=1 E _f_delta<=-16 E _f_ticks_s>=153.857 E _f_score<=61,522,0.7337164750957854,0.6188781756963575,1.1855588125566274
4,_f_spread<=1 E _f_saldo>=19 E _f_velocidade<=-0.216667 E _f_aceleracao<=0.543681,353,0.7337110481586402,0.6188781756963575,1.1855500435656396
4,_f_spread<=1 E _f_saldo<=19 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857,1686,0.7336892052194544,0.6188781756963575,1.1855147491570732
4,_f_spread<=1.25 E _f_saldo>=-17 E _f_velocidade<=-0.216667 E _f_ticks_s>=153.857,751,0.7336884154460719,0.6188781756963575,1.185513473020002
4,_f_spread>=1 E _f_delta<=16 E _f_saldo<=0 E _f_ticks_s>=153.857,1438,0.7336578581363005,0.6188781756963575,1.185464097697085
4,_f_spread>=1 E _f_delta<=16 E _f_razao_fluxo>=1 E _f_ticks_s>=153.857,1438,0.7336578581363005,0.6188781756963575,1.185464097697085
4,_f_delta>=0 E _f_razao_fluxo>=0.741693 E _f_ticks_s>=153.857 E _f_score<=77,1742,0.7336394948335246,0.6188781756963575,1.185434425778609
4,_f_delta>=-16 E _f_saldo>=-17 E _f_velocidade<=-0.216667 E _f_ticks_s>=153.857,886,0.7336343115124153,0.6188781756963575,1.1854260504289638
4,_f_spread>=1 E _f_razao_fluxo<=1.33364 E _f_aceleracao>=0.543681 E _f_ticks_s>=153.857,916,0.7336244541484717,0.6188781756963575,1.1854101226352058
4,_f_delta>=16 E _f_velocidade<=0 E _f_aceleracao>=0.543681 E _f_ticks_s>=42.0552,473,0.733615221987315,0.6188781756963575,1.185395205060925
4,_f_delta<=0 E _f_velocidade>=-0.216667 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857,488,0.7336065573770492,0.6188781756963575,1.1853812045506373
4,_f_saldo>=19 E _f_velocidade>=0.205388 E _f_aceleracao<=-0.552272 E _f_score>=77,259,0.7335907335907336,0.6188781756963575,1.185355636051154
4,_f_spread>=1 E _f_delta<=16 E _f_velocidade<=0.205388 E _f_ticks_s>=153.857,1351,0.7335307179866766,0.6188781756963575,1.1852586612240976
4,_f_saldo>=19 E _f_velocidade<=-0.216667 E _f_ticks_s>=72.5852 E _f_score>=61,349,0.7335243553008596,0.6188781756963575,1.1852483802252405
4,_f_razao_fluxo>=0.741693 E _f_aceleracao>=-0.552272 E _f_ticks_s>=153.857 E _f_score<=61,1441,0.7335183900069396,0.6188781756963575,1.185238741342898
4,_f_saldo>=19 E _f_velocidade<=-0.216667 E _f_aceleracao<=-0.000831627 E _f_score>=47,454,0.7334801762114538,0.6188781756963575,1.1851769944644548
4,_f_spread>=1.25 E _f_delta<=16 E _f_saldo<=0 E _f_ticks_s>=153.857,484,0.7334710743801653,0.6188781756963575,1.1851622874806802
4,_f_spread>=1.25 E _f_delta<=16 E _f_razao_fluxo>=1 E _f_ticks_s>=153.857,484,0.7334710743801653,0.6188781756963575,1.1851622874806802
4,_f_spread<=1.25 E _f_velocidade<=0 E _f_ticks_s>=153.857 E _f_score<=61,1013,0.7334649555774926,0.6188781756963575,1.1851524005547664
4,_f_spread<=1 E _f_delta>=16 E _f_razao_fluxo>=0.741693 E _f_aceleracao<=-0.552272,619,0.7334410339256866,0.6188781756963575,1.1851137473064448
4,_f_spread<=1 E _f_saldo>=19 E _f_aceleracao<=-0.552272 E _f_score>=61,694,0.7334293948126801,0.6188781756963575,1.1850949405146343
4,_f_spread>=1 E _f_velocidade>=-0.216667 E _f_ticks_s>=153.857 E _f_score<=61,754,0.73342175066313,0.6188781756963575,1.1850825888922143
4,_f_saldo>=19 E _f_razao_fluxo>=0.741693 E _f_aceleracao<=-0.552272 E _f_ticks_s>=72.5852,754,0.73342175066313,0.6188781756963575,1.1850825888922143
4,_f_delta>=-16 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857 E _f_score<=77,1084,0.7333948339483395,0.6188781756963575,1.185039096140575
4,_f_delta>=-16 E _f_velocidade<=0.205388 E _f_ticks_s>=153.857 E _f_score<=61,1219,0.7333880229696472,0.6188781756963575,1.185028090778034
4,_f_velocidade<=0.205388 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857 E _f_score>=61,1384,0.7333815028901735,0.6188781756963575,1.1850175554582736
3,_f_spread>=1 E _f_saldo<=0 E _f_ticks_s>=153.857,1440,0.7333333333333333,0.6188781756963575,1.1849397217928903
3,_f_spread>=1 E _f_razao_fluxo>=1 E _f_ticks_s>=153.857,1440,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_spread>=1 E _f_saldo<=0 E _f_razao_fluxo>=0.741693 E _f_ticks_s>=153.857,1440,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_spread>=1 E _f_saldo<=0 E _f_razao_fluxo>=1 E _f_ticks_s>=153.857,1440,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_spread>=1 E _f_saldo<=19 E _f_razao_fluxo>=1 E _f_ticks_s>=153.857,1440,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_spread<=1 E _f_velocidade<=-0.216667 E _f_ticks_s>=153.857 E _f_score<=77,1050,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_spread>=1 E _f_saldo>=-17 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857,660,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_delta>=-16 E _f_saldo<=0 E _f_ticks_s>=153.857 E _f_score<=77,600,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_delta>=-16 E _f_razao_fluxo>=1 E _f_ticks_s>=153.857 E _f_score<=77,600,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_spread>=1 E _f_saldo>=0 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857,570,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_spread>=1 E _f_razao_fluxo<=1 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857,570,0.7333333333333333,0.6188781756963575,1.1849397217928903
3,_f_saldo>=19 E _f_velocidade<=-0.216667 E _f_aceleracao<=-0.000831627,510,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_delta>=-16 E _f_saldo>=19 E _f_velocidade<=-0.216667 E _f_aceleracao<=-0.000831627,510,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_delta>=0 E _f_saldo>=19 E _f_velocidade<=-0.216667 E _f_aceleracao<=-0.000831627,510,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_saldo>=19 E _f_razao_fluxo<=1 E _f_velocidade<=-0.216667 E _f_aceleracao<=-0.000831627,510,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_saldo>=19 E _f_razao_fluxo<=1.33364 E _f_velocidade<=-0.216667 E _f_aceleracao<=-0.000831627,510,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_delta>=16 E _f_razao_fluxo>=0.741693 E _f_velocidade<=0 E _f_aceleracao>=0.543681,285,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_spread<=1.75 E _f_razao_fluxo<=0.741693 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857,240,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_saldo<=0 E _f_aceleracao>=-0.552272 E _f_ticks_s>=153.857 E _f_score<=47,225,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_razao_fluxo>=1 E _f_aceleracao>=-0.552272 E _f_ticks_s>=153.857 E _f_score<=47,225,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_spread>=1.75 E _f_delta<=16 E _f_aceleracao>=-0.552272 E _f_ticks_s>=153.857,195,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_saldo>=19 E _f_velocidade<=-0.216667 E _f_aceleracao>=0.543681 E _f_score>=61,165,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_saldo<=0 E _f_velocidade>=0.205388 E _f_aceleracao>=-0.000831627 E _f_score>=77,120,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_razao_fluxo>=1 E _f_velocidade>=0.205388 E _f_aceleracao>=-0.000831627 E _f_score>=77,120,0.7333333333333333,0.6188781756963575,1.1849397217928903
3,_f_spread<=1 E _f_delta<=16 E _f_saldo>=19,105,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_spread>=1 E _f_delta<=-16 E _f_velocidade>=0.205388 E _f_score<=47,105,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_spread<=1 E _f_delta<=16 E _f_saldo>=19 E _f_razao_fluxo<=1,105,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_spread<=1 E _f_delta<=16 E _f_saldo>=19 E _f_razao_fluxo<=1.33364,105,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_delta>=-16 E _f_saldo<=-17 E _f_velocidade>=-0.216667 E _f_score<=47,90,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_delta>=-16 E _f_saldo<=-17 E _f_ticks_s<=153.857 E _f_score<=47,90,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_delta<=0 E _f_velocidade>=0 E _f_aceleracao<=-0.000831627 E _f_score>=77,90,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_saldo<=0 E _f_velocidade>=0 E _f_aceleracao<=-0.000831627 E _f_score>=77,90,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_razao_fluxo>=1 E _f_velocidade>=0 E _f_aceleracao<=-0.000831627 E _f_score>=77,90,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_spread<=1.25 E _f_delta<=16 E _f_saldo>=19 E _f_aceleracao>=-0.000831627,75,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_spread<=1.25 E _f_delta<=0 E _f_saldo>=0 E _f_aceleracao<=-0.552272,60,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_spread<=1.25 E _f_delta<=0 E _f_razao_fluxo<=1 E _f_aceleracao<=-0.552272,60,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_spread>=1.75 E _f_delta>=16 E _f_velocidade<=0 E _f_ticks_s>=153.857,45,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_spread>=1.75 E _f_saldo>=0 E _f_aceleracao<=-0.552272 E _f_score>=77,45,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_spread>=1.75 E _f_razao_fluxo<=1 E _f_aceleracao<=-0.552272 E _f_score>=77,45,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_delta>=16 E _f_velocidade<=0.205388 E _f_ticks_s>=153.857 E _f_score<=47,45,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_spread>=1.25 E _f_saldo>=19 E _f_ticks_s>=153.857 E _f_score<=47,30,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_spread>=1.75 E _f_razao_fluxo<=0.741693 E _f_aceleracao<=-0.552272 E _f_score>=77,30,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_delta<=-16 E _f_velocidade>=0.205388 E _f_aceleracao>=0.543681 E _f_score<=47,30,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_spread>=1.75 E _f_delta>=-16 E _f_saldo<=-17 E _f_score>=77,15,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_spread>=1.75 E _f_delta<=16 E _f_saldo>=19 E _f_ticks_s>=153.857,15,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_delta>=-16 E _f_saldo<=-17 E _f_aceleracao<=-0.552272 E _f_score<=47,15,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_delta<=-16 E _f_velocidade>=0.205388 E _f_ticks_s<=42.0552 E _f_score>=61,15,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_delta>=0 E _f_saldo<=0 E _f_velocidade<=0 E _f_score>=77,15,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_delta>=0 E _f_razao_fluxo>=1 E _f_velocidade<=0 E _f_score>=77,15,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_delta<=16 E _f_saldo>=19 E _f_ticks_s>=153.857 E _f_score>=77,15,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_saldo<=-17 E _f_razao_fluxo>=1.33364 E _f_velocidade>=0.205388 E _f_score>=77,15,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_saldo<=-17 E _f_velocidade>=0.205388 E _f_ticks_s<=42.0552 E _f_score>=61,15,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_saldo>=0 E _f_razao_fluxo>=1 E _f_aceleracao>=0.543681 E _f_ticks_s>=153.857,15,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_saldo<=0 E _f_razao_fluxo<=1 E _f_aceleracao>=0.543681 E _f_ticks_s>=153.857,15,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_saldo>=19 E _f_razao_fluxo<=0.741693 E _f_ticks_s>=153.857 E _f_score<=47,15,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_razao_fluxo>=1.33364 E _f_velocidade>=-0.216667 E _f_ticks_s>=153.857 E _f_score<=47,15,0.7333333333333333,0.6188781756963575,1.1849397217928903
4,_f_spread>=1 E _f_velocidade<=0.205388 E _f_ticks_s>=153.857 E _f_score>=61,1211,0.7332782824112304,0.6188781756963575,1.1848507690324523
4,_f_spread<=1 E _f_saldo>=19 E _f_aceleracao<=-0.552272 E _f_score>=47,926,0.7332613390928726,0.6188781756963575,1.1848233915629873
4,_f_delta>=16 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857 E _f_score>=47,896,0.7332589285714286,0.6188781756963575,1.184819496577611
3,_f_saldo>=19 E _f_ticks_s>=153.857 E _f_score<=61,701,0.7332382310984308,0.6188781756963575,1.1847860530441168
4,_f_delta>=-16 E _f_saldo>=19 E _f_ticks_s>=153.857 E _f_score<=61,701,0.7332382310984308,0.6188781756963575,1.1847860530441168
4,_f_delta>=0 E _f_saldo>=19 E _f_ticks_s>=153.857 E _f_score<=61,701,0.7332382310984308,0.6188781756963575,1.1847860530441168
4,_f_saldo>=19 E _f_razao_fluxo<=1 E _f_ticks_s>=153.857 E _f_score<=61,701,0.7332382310984308,0.6188781756963575,1.1847860530441168
4,_f_saldo>=19 E _f_razao_fluxo<=1.33364 E _f_ticks_s>=153.857 E _f_score<=61,701,0.7332382310984308,0.6188781756963575,1.1847860530441168
4,_f_delta>=-16 E _f_razao_fluxo>=0.741693 E _f_velocidade<=0.205388 E _f_ticks_s>=153.857,1863,0.7332259796027912,0.6188781756963575,1.1847662567479784
4,_f_spread<=1 E _f_velocidade<=0.205388 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857,1848,0.7332251082251082,0.6188781756963575,1.184764848752484
