motivo_bloqueio,salvou_loss_30s_count,salvou_loss_30s_mean,salvou_loss_30s_median,salvou_loss_30s_std,salvou_loss_30s_min,salvou_loss_30s_max,salvou_loss_60s_count,salvou_loss_60s_mean,salvou_loss_60s_median,salvou_loss_60s_std,salvou_loss_60s_min,salvou_loss_60s_max,salvou_loss_120s_count,salvou_loss_120s_mean,salvou_loss_120s_median,salvou_loss_120s_std,salvou_loss_120s_min,salvou_loss_120s_max,impediu_gain_30s_count,impediu_gain_30s_mean,impediu_gain_30s_median,impediu_gain_30s_std,impediu_gain_30s_min,impediu_gain_30s_max,impediu_gain_60s_count,impediu_gain_60s_mean,impediu_gain_60s_median,impediu_gain_60s_std,impediu_gain_60s_min,impediu_gain_60s_max,impediu_gain_120s_count,impediu_gain_120s_mean,impediu_gain_120s_median,impediu_gain_120s_std,impediu_gain_120s_min,impediu_gain_120s_max,mov_favor_30s_count,mov_favor_30s_mean,mov_favor_30s_median,mov_favor_30s_std,mov_favor_30s_min,mov_favor_30s_max,mov_favor_60s_count,mov_favor_60s_mean,mov_favor_60s_median,mov_favor_60s_std,mov_favor_60s_min,mov_favor_60s_max,mov_favor_120s_count,mov_favor_120s_mean,mov_favor_120s_median,mov_favor_120s_std,mov_favor_120s_min,mov_favor_120s_max
vel15 insuficiente -0.0168 | aceleração insuficiente -0.7457 | sem rompimento confirmado -2.75 | hard-gate DNA incompleto | score 68 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,575.0,575.0,,575.0,575.0,1,575.0,575.0,,575.0,575.0,1,575.0,575.0,,575.0,575.0
vel15 insuficiente -0.0168 | aceleração insuficiente -1.0318 | sem rompimento confirmado -6.25 | hard-gate DNA incompleto | score 64 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1150.0,1150.0,,1150.0,1150.0,1,1150.0,1150.0,,1150.0,1150.0,1,1150.0,1150.0,,1150.0,1150.0
vel15 insuficiente -0.0168 | aceleração insuficiente -1.7064 | sem rompimento confirmado -4.00 | sem continuidade -3.00 | hard-gate DNA incompleto | score 65 < 72,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0
vel15 insuficiente -0.0168 | aceleração insuficiente -2.6095 | sem rompimento confirmado -11.75 | hard-gate DNA incompleto | score 63 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0
vel15 insuficiente -0.0168 | sem rompimento confirmado -1.00 | hard-gate DNA incompleto | score 66 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1300.0,1300.0,,1300.0,1300.0,1,1300.0,1300.0,,1300.0,1300.0,1,1300.0,1300.0,,1300.0,1300.0
vel15 insuficiente -0.0168 | sem rompimento confirmado -1.50 | hard-gate DNA incompleto | score 70 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,0.0,0.0,1,600.0,600.0,,600.0,600.0,1,600.0,600.0,,600.0,600.0
vel15 insuficiente -0.0168 | sem rompimento confirmado -11.50 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1575.0,1575.0,,1575.0,1575.0,1,1575.0,1575.0,,1575.0,1575.0,1,1575.0,1575.0,,1575.0,1575.0
vel15 insuficiente -0.0168 | sem rompimento confirmado -2.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,125.0,125.0,,125.0,125.0,1,125.0,125.0,,125.0,125.0,1,175.0,175.0,,175.0,175.0
vel15 insuficiente -0.0168 | sem rompimento confirmado -2.25 | hard-gate DNA incompleto | score 71 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,400.0,400.0,,400.0,400.0,1,400.0,400.0,,400.0,400.0,1,1200.0,1200.0,,1200.0,1200.0
vel15 insuficiente -0.0168 | sem rompimento confirmado -2.50 | hard-gate DNA incompleto | score 70 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,925.0,925.0,,925.0,925.0,1,1225.0,1225.0,,1225.0,1225.0,1,1250.0,1250.0,,1250.0,1250.0
vel15 insuficiente -0.0168 | sem rompimento confirmado -2.75 | hard-gate DNA incompleto | score 66 < 72,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,200.0,200.0,,200.0,200.0,1,275.0,275.0,,275.0,275.0,1,325.0,325.0,,325.0,325.0
vel15 insuficiente -0.0168 | sem rompimento confirmado -21.75 | hard-gate DNA incompleto | PULLBACK_SEM_ROMPIMENTO_DO_EXTREMO | score 70 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0
vel15 insuficiente -0.0168 | sem rompimento confirmado -3.25 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
vel15 insuficiente -0.0168 | sem rompimento confirmado -5.25 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,0.0,0.0,1,75.0,75.0,,75.0,75.0,1,75.0,75.0,,75.0,75.0
vel15 insuficiente -0.0168 | sem rompimento confirmado -7.00 | hard-gate DNA incompleto | score 66 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,75.0,75.0,,75.0,75.0,1,75.0,75.0,,75.0,75.0,1,750.0,750.0,,750.0,750.0
vel15 insuficiente -0.0169 | aceleração insuficiente -0.3646 | sem rompimento confirmado -4.25 | sem continuidade -0.75 | hard-gate DNA incompleto | score 62 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,450.0,450.0,,450.0,450.0,1,450.0,450.0,,450.0,450.0,1,450.0,450.0,,450.0,450.0
vel15 insuficiente -0.0169 | aceleração insuficiente -0.5380 | sem rompimento confirmado -4.00 | hard-gate DNA incompleto | score 63 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,75.0,75.0,,75.0,75.0,1,250.0,250.0,,250.0,250.0,1,275.0,275.0,,275.0,275.0
vel15 insuficiente -0.0169 | sem rompimento confirmado -5.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,125.0,125.0,,125.0,125.0,1,125.0,125.0,,125.0,125.0,1,400.0,400.0,,400.0,400.0
vel15 insuficiente -0.0170 | aceleração insuficiente -0.4922 | sem rompimento confirmado -5.50 | hard-gate DNA incompleto | score 65 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,50.0,50.0,,50.0,50.0,1,525.0,525.0,,525.0,525.0,1,525.0,525.0,,525.0,525.0
vel15 insuficiente -0.0170 | sem rompimento confirmado -1.75 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0
vel15 insuficiente -0.0170 | sem rompimento confirmado -2.00 | hard-gate DNA incompleto | score 71 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,175.0,175.0,,175.0,175.0,1,175.0,175.0,,175.0,175.0,1,200.0,200.0,,200.0,200.0
vel15 insuficiente -0.0170 | sem rompimento confirmado -2.75 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,75.0,75.0,,75.0,75.0,1,75.0,75.0,,75.0,75.0
vel15 insuficiente -0.0170 | sem rompimento confirmado -5.25 | hard-gate DNA incompleto | score 70 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,125.0,125.0,,125.0,125.0,1,125.0,125.0,,125.0,125.0,1,125.0,125.0,,125.0,125.0
vel15 insuficiente -0.0170 | sem rompimento confirmado -6.00 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0
vel15 insuficiente -0.0171 | sem rompimento confirmado -1.25 | hard-gate DNA incompleto | score 67 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,200.0,200.0,,200.0,200.0,1,200.0,200.0,,200.0,200.0,1,600.0,600.0,,600.0,600.0
vel15 insuficiente -0.0171 | sem rompimento confirmado -1.75 | sem continuidade 0.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,675.0,675.0,,675.0,675.0,1,675.0,675.0,,675.0,675.0,1,675.0,675.0,,675.0,675.0
vel15 insuficiente -0.0171 | sem rompimento confirmado -13.25 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,425.0,425.0,,425.0,425.0,1,425.0,425.0,,425.0,425.0,1,425.0,425.0,,425.0,425.0
vel15 insuficiente -0.0171 | sem rompimento confirmado -2.25 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,325.0,325.0,,325.0,325.0,1,525.0,525.0,,525.0,525.0,1,1050.0,1050.0,,1050.0,1050.0
vel15 insuficiente -0.0172 | sem rompimento confirmado -0.75 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,-0.0,,-0.0,-0.0,1,800.0,800.0,,800.0,800.0,1,1550.0,1550.0,,1550.0,1550.0
vel15 insuficiente -0.0173 | aceleração insuficiente -0.1800 | sem rompimento confirmado -1.50 | sem continuidade -0.50 | hard-gate DNA incompleto | score 66 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,325.0,325.0,,325.0,325.0,1,650.0,650.0,,650.0,650.0,1,650.0,650.0,,650.0,650.0
vel15 insuficiente -0.0173 | aceleração insuficiente -1.9294 | sem rompimento confirmado -7.50 | sem continuidade -0.50 | hard-gate DNA incompleto | score 66 < 72,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,350.0,350.0,,350.0,350.0,1,350.0,350.0,,350.0,350.0,1,350.0,350.0,,350.0,350.0
vel15 insuficiente -0.0173 | sem rompimento confirmado -1.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,525.0,525.0,,525.0,525.0,1,525.0,525.0,,525.0,525.0,1,525.0,525.0,,525.0,525.0
vel15 insuficiente -0.0174 | sem rompimento confirmado -1.50 | hard-gate DNA incompleto | score 62 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,250.0,250.0,,250.0,250.0,1,250.0,250.0,,250.0,250.0,1,250.0,250.0,,250.0,250.0
vel15 insuficiente -0.0174 | sem rompimento confirmado -2.00 | sem continuidade -1.00 | hard-gate DNA incompleto | score 62 < 72,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,325.0,325.0,,325.0,325.0,1,325.0,325.0,,325.0,325.0,1,400.0,400.0,,400.0,400.0
vel15 insuficiente -0.0174 | sem rompimento confirmado -2.75 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,25.0,25.0,,25.0,25.0,1,75.0,75.0,,75.0,75.0,1,75.0,75.0,,75.0,75.0
vel15 insuficiente -0.0174 | sem rompimento confirmado -4.25 | hard-gate DNA incompleto | score 68 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,250.0,250.0,,250.0,250.0,1,500.0,500.0,,500.0,500.0,1,500.0,500.0,,500.0,500.0
vel15 insuficiente -0.0175 | aceleração insuficiente -0.2070 | sem rompimento confirmado -4.75 | sem continuidade -1.25 | hard-gate DNA incompleto | score 66 < 72,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,-0.0,,-0.0,-0.0,1,125.0,125.0,,125.0,125.0,1,1050.0,1050.0,,1050.0,1050.0
vel15 insuficiente -0.0175 | sem rompimento confirmado -1.50 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
vel15 insuficiente -0.0175 | sem rompimento confirmado -3.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,650.0,650.0,,650.0,650.0,1,650.0,650.0,,650.0,650.0,1,650.0,650.0,,650.0,650.0
vel15 insuficiente -0.0176 | aceleração insuficiente -0.8625 | sem rompimento confirmado -2.75 | hard-gate DNA incompleto | score 62 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,300.0,300.0,,300.0,300.0,1,350.0,350.0,,350.0,350.0,1,350.0,350.0,,350.0,350.0
vel15 insuficiente -0.0176 | sem rompimento confirmado -0.75 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0,1,650.0,650.0,,650.0,650.0
vel15 insuficiente -0.0176 | sem rompimento confirmado -2.75 | sem continuidade -1.00 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,0.0,0.0,1,100.0,100.0,,100.0,100.0,1,475.0,475.0,,475.0,475.0
vel15 insuficiente -0.0177 | aceleração insuficiente -0.9142 | sem rompimento confirmado -5.50 | sem continuidade -2.50 | hard-gate DNA incompleto | score 63 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
vel15 insuficiente -0.0177 | sem rompimento confirmado -2.25 | hard-gate DNA incompleto | MESMA_CAMPANHA_SEM_PULLBACK | score 66 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
vel15 insuficiente -0.0177 | sem rompimento confirmado -3.00 | hard-gate DNA incompleto | score 70 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,125.0,125.0,,125.0,125.0,1,125.0,125.0,,125.0,125.0,1,125.0,125.0,,125.0,125.0
vel15 insuficiente -0.0178 | sem rompimento confirmado -1.75 | sem continuidade -0.50 | hard-gate DNA incompleto | score 68 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,-0.0,,-0.0,-0.0,1,250.0,250.0,,250.0,250.0,1,1600.0,1600.0,,1600.0,1600.0
vel15 insuficiente -0.0179 | sem rompimento confirmado -4.00 | hard-gate DNA incompleto | PULLBACK_SEM_ROMPIMENTO_DO_EXTREMO,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,525.0,525.0,,525.0,525.0,1,525.0,525.0,,525.0,525.0,1,525.0,525.0,,525.0,525.0
vel15 insuficiente -0.0179 | sem rompimento confirmado -4.50 | sem continuidade -0.75 | hard-gate DNA incompleto | score 65 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,25.0,25.0,,25.0,25.0,1,100.0,100.0,,100.0,100.0,1,175.0,175.0,,175.0,175.0
vel15 insuficiente -0.0182 | aceleração insuficiente -1.0066 | sem rompimento confirmado -3.75 | sem continuidade 0.00 | hard-gate DNA incompleto | score 66 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,325.0,325.0,,325.0,325.0,1,650.0,650.0,,650.0,650.0,1,900.0,900.0,,900.0,900.0
vel15 insuficiente -0.0182 | sem rompimento confirmado -4.75 | hard-gate DNA incompleto | score 70 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,300.0,300.0,,300.0,300.0,1,300.0,300.0,,300.0,300.0,1,300.0,300.0,,300.0,300.0
vel15 insuficiente -0.0183 | aceleração insuficiente -0.7425 | sem rompimento confirmado -2.50 | sem continuidade 0.00 | hard-gate DNA incompleto | score 66 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,475.0,475.0,,475.0,475.0,1,475.0,475.0,,475.0,475.0,1,475.0,475.0,,475.0,475.0
vel15 insuficiente -0.0184 | sem rompimento confirmado -0.25 | sem continuidade 0.00 | hard-gate DNA incompleto | score 65 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,575.0,575.0,,575.0,575.0,1,575.0,575.0,,575.0,575.0,1,575.0,575.0,,575.0,575.0
vel15 insuficiente -0.0184 | sem rompimento confirmado -3.00 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0
vel15 insuficiente -0.0187 | sem rompimento confirmado -2.25 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0
vel15 insuficiente -0.0193 | sem rompimento confirmado -4.75 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,350.0,350.0,,350.0,350.0,1,350.0,350.0,,350.0,350.0,1,350.0,350.0,,350.0,350.0
vel15 insuficiente -0.0194 | sem rompimento confirmado -1.75 | hard-gate DNA incompleto | score 64 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,600.0,600.0,,600.0,600.0,1,650.0,650.0,,650.0,650.0,1,1350.0,1350.0,,1350.0,1350.0
vel15 insuficiente -0.0197 | aceleração insuficiente -0.0117 | sem rompimento confirmado -4.00 | hard-gate DNA incompleto | score 68 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,875.0,875.0,,875.0,875.0,1,875.0,875.0,,875.0,875.0,1,875.0,875.0,,875.0,875.0
vel15 insuficiente -0.0212 | sem rompimento confirmado -1.50 | hard-gate DNA incompleto | score 66 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1050.0,1050.0,,1050.0,1050.0,1,1900.0,1900.0,,1900.0,1900.0,1,2650.0,2650.0,,2650.0,2650.0
vel15 insuficiente -0.0228 | sem rompimento confirmado -4.00 | hard-gate DNA incompleto | score 68 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,950.0,950.0,,950.0,950.0
vel15 insuficiente -0.0333 | aceleração insuficiente -0.9497 | sem rompimento confirmado -13.25 | sem continuidade -2.75 | hard-gate DNA incompleto | score 62 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1375.0,1375.0,,1375.0,1375.0,1,1875.0,1875.0,,1875.0,1875.0,1,1875.0,1875.0,,1875.0,1875.0
vel15 insuficiente -0.0333 | aceleração insuficiente -1.3799 | sem rompimento confirmado -5.00 | hard-gate DNA incompleto | MESMA_CAMPANHA_SEM_PULLBACK | score 64 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,475.0,475.0,,475.0,475.0
vel15 insuficiente -0.0333 | sem rompimento confirmado -0.75 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,100.0,100.0,,100.0,100.0,1,100.0,100.0,,100.0,100.0
vel15 insuficiente -0.0333 | sem rompimento confirmado -2.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,500.0,500.0,,500.0,500.0,1,500.0,500.0,,500.0,500.0,1,500.0,500.0,,500.0,500.0
vel15 insuficiente -0.0333 | sem rompimento confirmado -2.75 | sem continuidade -0.00 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
